year,aurait_VERB ôté_VERB,aurait_VERB oté_VERB,aurait_VERB coté_VERB
1862,5.1956842384015545e-08,1.8071945051545413e-09,0.0
1863,3.5461809488879226e-08,0.0,9.989241656072068e-10
1864,3.548098703731739e-08,4.794727948009836e-10,0.0
1865,3.4830648587558244e-08,4.706844358715045e-10,4.706844358715045e-10
1866,3.795178216137174e-08,9.731225825149181e-10,4.865612912574591e-10
1867,3.34843974769683e-08,9.7056229719783e-10,0.0
1868,2.9639243948054173e-08,0.0,0.0
1869,3.2231227464762924e-08,4.883519144627257e-10,0.0
1870,3.383088653663435e-08,1.1468097582678638e-09,0.0
1871,2.442870794538976e-08,1.0621177271019633e-09,0.0
1872,2.53988243770209e-08,0.0,0.0
1873,1.7958013742713774e-08,0.0,0.0
1874,3.2860349108432274e-08,0.0,0.0
1875,2.2886109007913547e-08,2.2886108563824337e-09,0.0
1876,3.023007266733657e-08,0.0,0.0
1877,4.4530676035492434e-08,6.184815992682502e-10,0.0
1878,3.2611080058586595e-08,6.039088673581716e-10,0.0
1879,2.871382953628654e-08,3.0546627449723474e-09,0.0
1880,2.0537108014195837e-08,0.0,0.0
1881,1.1156012114099667e-08,0.0,0.0
1882,2.861815673327328e-08,6.655385131892899e-10,0.0
1883,2.9700892412165558e-08,0.0,0.0
1884,2.970763546272792e-08,6.601696966868076e-10,6.601696966868076e-10
1885,2.6427105837001363e-08,6.445635691854079e-10,0.0
1886,2.19417763958063e-08,0.0,0.0
1887,1.828098916689669e-08,0.0,0.0
1888,2.2192152115962926e-08,6.340614699951175e-10,0.0
1889,1.628935564212952e-08,1.2530273485467092e-09,6.265136742733546e-10
1890,1.6385966361553983e-08,0.0,0.0
1891,1.4023283867459213e-08,6.374220040683554e-10,0.0
1892,1.1283322720601063e-08,2.5074049503359674e-09,0.0
1893,2.771287377356657e-08,6.158416554491453e-10,0.0
1894,1.827446460822557e-08,3.780923574225881e-09,0.0
1895,1.6852119699706236e-08,1.2037228991346183e-09,0.0
1896,2.6536630670648265e-08,1.179405795248556e-09,0.0
1897,1.8645483379486905e-08,0.0,0.0
1898,1.640922953072277e-08,1.13167097914868e-09,2.8291773368493978e-09
1899,1.492446166651007e-08,0.0,0.0
1900,1.5054054003371675e-08,0.0,5.191053142894475e-10
1901,1.1736351446245408e-08,0.0,0.0
1902,6.874397495693074e-09,4.910283846193408e-10,9.820567692386817e-10
1903,1.5120615870500842e-08,1.0800440541913758e-09,0.0
1904,9.674325340824907e-09,5.374625189347171e-10,0.0
1905,7.2250627702885595e-09,0.0,0.0
1906,1.9033482345776065e-08,5.144184522798412e-10,0.0
1907,6.1714118260169926e-09,0.0,5.142843373384665e-10
1908,1.080505640516094e-08,4.911389073214423e-10,0.0
1909,9.901770070541716e-09,5.500983557560346e-10,0.0
1910,1.0153886620400954e-08,0.0,0.0
1911,1.4897047151407605e-08,0.0,0.0
1912,1.614920641657136e-08,0.0,0.0
1913,7.954484182448596e-09,0.0,1.060597942803554e-09
1914,1.2054139020278853e-08,0.0,0.0
1915,1.5314990164938536e-08,0.0,0.0
1916,1.0987461607214755e-08,0.0,0.0
1917,8.773139548168274e-09,0.0,1.0966424435210342e-09
1918,1.9526840588923733e-08,0.0,0.0
1919,1.1970202606903513e-08,0.0,0.0
1920,9.843901693784574e-09,7.572231730534895e-10,0.0
1921,1.2873671018098776e-08,0.0,6.058197943303867e-09
1922,1.1804696775641332e-08,0.0,0.0
1923,1.3800733000834953e-08,0.0,1.0615948120573648e-09
1924,1.2891624656674594e-08,0.0,0.0
1925,1.6497267552040284e-08,0.0,0.0
1926,7.802296586589819e-09,0.0,1.1146138456652466e-09
1927,8.919379901328739e-09,0.0,0.0
1928,9.14083297942625e-09,0.0,0.0
1929,1.4482528065684619e-08,0.0,0.0
1930,1.6805765667982087e-08,0.0,0.0
1931,6.843213995466613e-09,0.0,1.1405356659111021e-09
1932,6.575722188983946e-09,0.0,0.0
1933,1.1470662641954732e-08,1.1470662197865522e-09,2.2941324395731044e-09
1934,9.585264137967897e-09,0.0,0.0
1935,2.154291145473053e-08,1.196828414151696e-09,0.0
1936,1.6974599503782883e-08,0.0,1.2124714565686645e-09
1937,7.554670666820584e-09,0.0,0.0
1938,1.9447821131279852e-08,0.0,0.0
1939,1.2235240376412548e-08,0.0,0.0
1940,1.0143131667916805e-08,0.0,0.0
1941,1.1806010391524069e-08,0.0,0.0
1942,1.2136847082899749e-08,0.0,0.0
1943,0.0,0.0,0.0
1944,2.5705489292704442e-08,0.0,6.4263723231761105e-09
1945,1.3071024262956144e-08,0.0,0.0
1946,1.1136883415474585e-08,1.3921104269343232e-09,4.1763312808029696e-09
1947,1.1920871401116528e-08,0.0,0.0
1948,1.6307831529616124e-08,0.0,0.0
1949,1.9634017078828947e-08,0.0,0.0
1950,1.2762433776458693e-08,0.0,0.0
1951,1.2793682557799002e-08,0.0,1.0661401761424827e-09
1952,1.2653764258629963e-08,0.0,1.0544803918932644e-09
1953,1.6160740301529586e-08,0.0,2.1547654771580937e-09
1954,2.443134050622575e-08,0.0,1.9545072227344917e-09
1955,1.220129064449793e-08,0.0,9.385607846468247e-10
1956,1.2209598665435806e-08,0.0,0.0
1957,1.1485549400447326e-08,0.0,0.0
1958,9.926692356998501e-09,0.0,0.0
1959,8.525822714489095e-09,0.0,2.325224457422337e-09
1960,2.0070416439921246e-08,0.0,6.920833350854139e-10
1961,1.737039845295385e-08,0.0,6.948159270159238e-10
1962,1.331810839388936e-08,6.341956404476434e-10,0.0
1963,1.939815952312074e-08,6.466053248388448e-10,0.0
1964,1.3993127545575135e-08,0.0,0.0
1965,1.0396882466068291e-08,1.0944086747954884e-09,0.0
1966,1.495550172592175e-08,5.539074754423723e-10,0.0
1967,1.5777073869571723e-08,0.0,9.860671168482327e-10
1968,1.7067380397861598e-08,1.7965663401398047e-09,8.982831700699023e-10
1969,1.407944960618579e-08,0.0,0.0
1970,2.0694262303777577e-08,0.0,0.0
1971,1.0276794526475896e-08,0.0,0.0
1972,1.7442499000708267e-08,1.0260293725750103e-09,0.0
1973,1.7090931336838366e-08,0.0,1.102640756478479e-09
1974,9.563471792262135e-09,0.0,0.0
1975,1.6563292959403952e-08,0.0,5.711480177694739e-10
1976,1.428381679602353e-08,5.713526873840635e-10,0.0
1977,1.2928920156696222e-08,0.0,0.0
1978,2.4950484345254154e-08,0.0,0.0
1979,2.5163485517509798e-08,0.0,0.0
1980,7.390696055153967e-09,0.0,0.0
1981,1.644642821929665e-08,0.0,0.0
1982,1.0552754226011984e-08,0.0,0.0
1983,1.6419821946556112e-08,6.315316047889041e-10,1.2630632095778083e-09
1984,8.118611560803402e-09,0.0,0.0
1985,1.6242006850575308e-08,0.0,1.2031116103372597e-09
1986,2.2779044428489215e-08,0.0,0.0
1987,1.2832715334809564e-08,6.110816852533674e-10,0.0
1988,1.199310784016916e-08,5.996553809062277e-10,0.0
1989,1.8110803523541108e-08,0.0,0.0
1990,1.7980548605578406e-08,0.0,0.0
1991,1.992898113201136e-08,5.861465202094962e-10,0.0
1992,1.5427843891302473e-08,0.0,0.0
1993,1.883330469354405e-08,0.0,0.0
1994,1.635227242502424e-08,0.0,0.0
1995,1.572510655023507e-08,1.626735190995987e-09,0.0
1996,1.7081895009596337e-08,0.0,1.067618438099771e-09
1997,2.061804593722627e-08,0.0,0.0
1998,2.288702027897216e-08,0.0,0.0
1999,1.7823785114501334e-08,0.0,4.570201161957499e-10
2000,1.899753598877396e-08,0.0,0.0
2001,2.541102794850758e-08,0.0,0.0
2002,1.4019908789464353e-08,4.38122149670761e-10,0.0
2003,2.083461403401543e-08,0.0,0.0
2004,2.026203915761471e-08,0.0,4.404791253964646e-10
2005,1.7114247796712334e-08,0.0,0.0
2006,1.3589036562677848e-08,0.0,0.0
2007,2.5165221018141892e-08,0.0,0.0
2008,2.299017509699297e-08,0.0,0.0
2009,2.4794601927169424e-08,0.0,0.0
2010,3.023227534981743e-08,0.0,0.0
2011,2.6385405860196443e-08,0.0,0.0
2012,2.2127641940983267e-08,0.0,0.0
2013,2.8449075983871808e-08,0.0,0.0
2014,3.551330252093976e-08,0.0,0.0
2015,3.901172718201451e-08,0.0,0.0
2016,3.3762841411544287e-08,0.0,0.0
2017,3.496699818583693e-08,0.0,2.515611330355938e-10
2018,3.6914972412205316e-08,0.0,0.0
2019,2.8571061960747102e-08,0.0,2.55098775436835e-10
