year,en_ADP os_NOUN,en_ADP gosse_NOUN
1862,7.662504799554881e-07,9.035972525772706e-10
1863,9.100199349632021e-07,0.0
1864,1.2792334018740803e-06,0.0
1865,1.4708888329550973e-06,0.0
1866,1.6144103938131593e-06,4.865612912574591e-10
1867,1.7868052282210556e-06,0.0
1868,1.891477722892887e-06,9.87974813071446e-10
1869,1.260924591406365e-06,0.0
1870,1.7953307178686373e-06,5.734048791339319e-10
1871,1.2352429621387273e-06,0.0
1872,1.782755589374574e-06,0.0
1873,2.064572981907986e-06,0.0
1874,1.7983574025492999e-06,0.0
1875,1.916711653393577e-06,0.0
1876,2.0629001937777502e-06,0.0
1877,1.9092526599706616e-06,0.0
1878,1.9518333829182666e-06,1.8117265465633636e-09
1879,1.9195499589841347e-06,6.10932526790009e-10
1880,1.634625391488953e-06,0.0
1881,1.981586592592066e-06,0.0
1882,1.451539446861716e-06,1.3310770263785798e-09
1883,2.0809582110814517e-06,3.791603475633565e-09
1884,1.7375666629959596e-06,3.300848483434038e-09
1885,1.6913347735680873e-06,2.5782542767416317e-09
1886,1.7714758087095106e-06,0.0
1887,1.6929501498452737e-06,0.0
1888,2.4303576537931804e-06,0.0
1889,1.9603612599894404e-06,0.0
1890,1.46162813052797e-06,6.554386478008212e-10
1891,1.4412111113415449e-06,0.0
1892,1.853599087553448e-06,0.0
1893,1.7884041199067724e-06,0.0
1894,1.7833356196206296e-06,6.301539290376468e-10
1895,1.5913216202534386e-06,3.611168697403855e-09
1896,1.3616239584735013e-06,5.89702897624278e-10
1897,1.5236855688272044e-06,5.826713556089658e-10
1898,1.4841864413028816e-06,2.26334195829736e-09
1899,1.4493310800389736e-06,3.3165470370022376e-09
1900,1.8064864661937463e-06,0.0
1901,1.459778559365077e-06,1.676621730339889e-09
1902,1.4377311572388862e-06,1.4730851538580225e-09
1903,1.72645036400354e-06,1.6200660812870638e-09
1904,1.5914265532046556e-06,0.0
1905,1.4604947864427231e-06,1.0321518084666081e-09
1906,1.8668246184461168e-06,1.0288369045596824e-09
1907,1.940394895427744e-06,0.0
1908,2.131051815013052e-06,0.0
1909,1.4412577229450108e-06,0.0
1910,1.7742580666890717e-06,3.740905585303267e-09
1911,1.6152655462065013e-06,1.0640748282497725e-09
1912,1.5742871255497448e-06,0.0
1913,1.6083968148450367e-06,5.30298971401777e-10
1914,1.6286480786220636e-06,6.696743715117748e-10
1915,2.628288029882242e-06,2.3561523843085297e-09
1916,9.11959375571314e-07,0.0
1917,1.1854705235236906e-06,0.0
1918,1.0027606549556367e-06,1.1486376294556067e-09
1919,1.5091663954081014e-06,0.0
1920,1.2925800092489226e-06,3.786115865267448e-09
1921,1.58724787979736e-06,1.5145494858259667e-09
1922,1.3804117315885378e-06,7.377935484775833e-10
1923,1.8471749854143127e-06,3.1847844361720945e-09
1924,1.562464831295074e-06,3.867487330388997e-09
1925,1.5947357496770564e-06,0.0
1926,2.298333811268094e-06,1.1146138456652466e-09
1927,2.244338929813239e-06,2.2298449753321847e-09
1928,1.814455345083843e-06,3.4278122562625413e-09
1929,1.4972706594562624e-06,6.684243825105796e-09
1930,1.6627204786345828e-06,1.0503603542488804e-09
1931,1.6400903177782311e-06,2.2810713318222042e-09
1932,1.604476210559369e-06,1.0959536611565568e-09
1933,1.584098413331958e-06,0.0
1934,1.6510617797393934e-06,0.0
1935,1.3943050589659833e-06,0.0
1936,1.487702434133098e-06,0.0
1937,1.6204769508476602e-06,6.295558963032022e-09
1938,1.5869422895775642e-06,0.0
1939,1.838344815041637e-06,3.058810094103137e-09
1940,1.6482589444422047e-06,0.0
1941,1.3931091871199897e-06,5.9030051957620344e-09
1942,1.2743689694616478e-06,3.034211770724937e-09
1943,1.669360244704876e-06,2.9032352077962287e-09
1944,1.7319073322141776e-06,0.0
1945,1.6099145341286203e-06,4.357008087652048e-09
1946,1.3489550383383175e-06,5.568441707737293e-09
1947,1.1050647117372137e-06,0.0
1948,1.6818810308905086e-06,8.697510045507784e-09
1949,1.218290776705544e-06,1.9634016634739737e-09
1950,1.3102765024086693e-06,3.190608444114673e-09
1951,1.4904640011081938e-06,1.0661401761424827e-09
1952,1.6270632841042243e-06,2.1089607837865287e-09
1953,1.6160740869963774e-06,2.1547654771580937e-09
1954,1.3603370234704926e-06,9.772536113672459e-10
1955,1.6969179341685958e-06,6.569925492527773e-09
1956,1.3953826965007465e-06,0.0
1957,1.729900418467878e-06,4.417518795207798e-09
1958,1.5030666418169858e-06,1.6544486891589827e-09
1959,1.4470646192421555e-06,1.5501495642666896e-09
1960,1.4928237987987814e-06,6.920833350854139e-10
1961,1.2847146990679903e-06,2.08444772553662e-09
1962,1.4466002085100627e-06,3.805173953708163e-09
1963,1.5596120874761255e-06,4.526237162849611e-09
1964,1.1669051218632376e-06,1.2167936658258327e-09
1965,1.4916789723429247e-06,2.188817349590977e-09
1966,1.5581417756038718e-06,4.985167390003653e-09
1967,1.3967641052659019e-06,1.4791006197611978e-09
1968,1.371678422401601e-06,2.245707925174756e-09
1969,1.8117071931555984e-06,1.3625273131978588e-09
1970,1.222800960931636e-06,3.6789800095249348e-09
1971,1.7599011243873974e-06,5.138397485282553e-10
1972,1.5575126326439204e-06,4.104117490300041e-09
1973,1.1406818885006942e-06,2.756601946707349e-09
1974,1.7388641708748764e-06,5.625571564138454e-09
1975,1.2902233947897912e-06,1.1422960355389478e-09
1976,1.7266278291572235e-06,3.4281160132820787e-09
1977,1.6167026615221403e-06,2.938390863960194e-09
1978,2.081583261315245e-06,5.940591352171509e-10
1979,1.7778295386960963e-06,3.5111840102075575e-09
1980,1.6083291711765924e-06,5.685150683554241e-09
1981,1.7300377521678456e-06,4.427884725544118e-09
1982,1.5655321021768032e-06,1.4277254933858785e-08
1983,1.5497785170737188e-06,2.3366668600033336e-08
1984,1.8377057813268038e-06,3.479405208395292e-09
1985,1.6422472981503233e-06,1.8046674155058895e-09
1986,1.8061384707834804e-06,1.0190625288064581e-08
1987,1.6627532204438467e-06,1.8332451112712533e-09
1988,1.8031637409876566e-06,1.1993107618124554e-09
1989,1.5630172356395633e-06,0.0
1990,1.671101244937745e-06,3.269190584909154e-09
1991,1.4284390772445477e-06,2.344586080837985e-09
1992,1.8645650925463997e-06,1.1019888335184191e-09
1993,1.60249271630164e-06,1.661762283333701e-09
1994,1.7618255014895112e-06,2.637463358823311e-09
1995,1.6858399476404884e-06,1.0844901643380922e-09
1996,1.672958092058252e-06,2.6690460952494277e-09
1997,1.7808238226280082e-06,1.917957792585412e-09
1998,1.567284130032931e-06,3.337690568372409e-09
1999,1.5643798860764946e-06,9.140402323914998e-10
2000,1.7544002730573993e-06,1.3254094488601709e-09
2001,1.42038891226548e-06,5.695575344688564e-09
2002,1.5364943237727857e-06,2.190610692842654e-09
2003,1.513426354904368e-06,2.9168460979889232e-09
2004,1.4469738971456536e-06,4.404791253964646e-10
2005,1.4461539876720053e-06,2.2518747977429143e-09
2006,1.469674884901906e-06,2.0589449589714093e-09
2007,1.6013867707442841e-06,1.997239706952314e-09
2008,1.9469271137495525e-06,5.5346713878634546e-09
2009,1.8090522644342855e-06,4.76819250749827e-09
2010,1.752527168719098e-06,5.668551850135373e-09
2011,1.8171514284404111e-06,4.5887662558641296e-09
2012,1.9441686163190752e-06,2.7234021704458655e-09
2013,1.9507140223140595e-06,1.1156500168141292e-09
2014,1.99026067093655e-06,8.661780626084692e-09
2015,2.0600850803020876e-06,3.32486305154589e-09
2016,1.974815631911042e-06,3.72841224560716e-09
2017,1.9020537820324535e-06,6.5405894034142875e-09
2018,2.1023465706093702e-06,2.8396134332808742e-09
2019,1.9823726233880734e-06,2.5509878653906526e-09
