year,mon_DET os_NOUN,mon_DET gosse_NOUN
1886,1.2906927748801422e-09,0.0
1887,5.876032105334161e-09,1.9586774424595887e-09
1888,3.804368819970705e-09,3.1703073499755874e-09
1889,8.771191772893872e-09,0.0
1890,6.554386366985909e-09,0.0
1891,1.1473596295275001e-08,1.2748440081367107e-09
1892,5.641661138255927e-09,3.1342561879199593e-09
1893,4.310891699166319e-09,1.2316833108982905e-09
1894,6.301539290376468e-09,7.561847148451761e-09
1895,3.611168697403855e-09,1.8055843487019274e-09
1896,7.66613794667137e-09,2.94851448812139e-09
1897,2.9133566670225264e-09,2.330685422435863e-09
1898,7.921697076085366e-09,2.26334195829736e-09
1899,4.9748205555033564e-09,3.3165470370022376e-09
1900,7.786579381274805e-09,2.595526460424935e-09
1901,5.58873880507349e-09,1.3412973842719111e-08
1902,2.455141867585553e-09,1.7677021180162455e-08
1903,1.6200660812870638e-09,1.566063878577495e-08
1904,4.299700151477737e-09,8.599400302955473e-09
1905,4.1286072338664326e-09,1.2901897883388358e-08
1906,3.600929110447737e-09,2.0576738091193647e-09
1907,5.65712765521198e-09,5.657127544189677e-09
1908,8.349361202419914e-09,1.3751889405000384e-08
1909,3.300590023513905e-09,1.1552065082298668e-08
1910,2.137660271017694e-09,1.8704527371404822e-08
1911,3.7242618988742038e-09,2.2877609140437016e-08
1912,1.146072631241779e-08,9.376958487461451e-09
1913,1.113627856597077e-08,2.386345443472493e-08
1914,5.357394972094198e-09,2.343860305842327e-08
1915,4.712304768617059e-09,6.715034128745856e-08
1916,4.394984820521586e-09,5.383856560570166e-08
1917,2.1932848870420685e-09,3.618920096926104e-08
1918,2.2972752589112133e-09,3.9053680289669046e-08
1919,7.366278698128781e-09,6.261336960022845e-08
1920,1.438724073210551e-08,4.391894314892397e-08
1921,4.543648568500203e-09,3.0290990160608544e-08
1922,2.951174193910333e-09,4.4267614185411475e-08
1923,1.0615948120573648e-09,4.564857825073432e-08
1924,5.156649773851996e-09,7.090393516762106e-08
1925,1.0998177923937646e-09,6.268961372235538e-08
1926,5.573069339348535e-09,2.340689086999248e-08
1927,1.1149224876660924e-09,3.121782932158368e-08
1928,7.998228745975666e-09,3.5420727684254416e-08
1929,0.0,2.8965055909324633e-08
1930,4.201441416995522e-09,3.151081051644411e-08
1931,5.7026783295555106e-09,2.0529641986399838e-08
1932,4.383814644626227e-09,2.082312011708609e-08
1933,0.0,2.2941324839820254e-08
1934,4.7926320689839486e-09,1.4377896206951846e-08
1935,2.393656828303392e-09,1.795242532409702e-08
1936,3.6374143697059935e-09,8.487300195980652e-09
1937,0.0,2.3923124703451037e-08
1938,1.2965214457594243e-09,1.2965214457594243e-08
1939,4.588215141154706e-09,1.5294050470515685e-08
1940,5.0715658339584024e-09,2.028626333583361e-08
1941,5.9030051957620344e-09,6.198155411141215e-08
1942,6.068423541449874e-09,3.944475457373642e-08
1943,8.709705845433291e-09,1.7419411690866582e-08
1944,9.639558484764166e-09,4.177142010064472e-08
1945,1.3071024262956144e-08,5.2284098828181413e-08
1946,1.2528993842408909e-08,2.9234318077442367e-08
1947,5.960435478513659e-09,4.172304901572943e-08
1948,5.435944139264848e-09,4.240036366454092e-08
1949,1.4725512254010198e-08,3.730463216111701e-08
1950,7.444753036267571e-09,3.509669221912759e-08
1951,2.4521224606388614e-08,2.7719645245838365e-08
1952,8.435843135146115e-09,1.1599284199803606e-08
1953,8.619061908632375e-09,5.386913803917537e-08
1954,6.840775279570721e-09,2.34540866728139e-08
1955,5.631364707880948e-09,4.223523442092869e-08
1956,1.5698054411927842e-08,2.267496790331336e-08
1957,3.5340151360863103e-09,3.003912751875504e-08
1958,4.1361216673863055e-09,2.5643954737475383e-08
1959,8.525822714489095e-09,2.9452842387200917e-08
1960,1.1073333472388924e-08,2.0070416828499305e-08
1961,8.337791068679934e-09,3.057190089972295e-08
1962,9.512934273647744e-09,2.2831043722248978e-08
1963,7.112658795271898e-09,2.9743845497698373e-08
1964,7.909158883379064e-09,2.7377857758636992e-08
1965,1.1491291029841477e-08,3.0643443338362886e-08
1966,4.431259692516676e-09,2.9357096753557244e-08
1967,1.1339772176821583e-08,3.64844828792954e-08
1968,1.1677681377442184e-08,2.7846778549722728e-08
1969,9.991867222503004e-09,2.9521425082279507e-08
1970,9.197449912790034e-09,2.023438999687599e-08
1971,1.0790634386026454e-08,3.7510301087451126e-08
1972,9.234264186641639e-09,1.4364410771960934e-08
1973,1.764225188161106e-08,3.418186400594436e-08
1974,1.2376257796375967e-08,2.812785870887069e-08
1975,1.8276737012712374e-08,2.8557401332562904e-08
1976,1.4855169427896442e-08,2.285410743985139e-08
1977,8.227494463497464e-09,3.114694369088511e-08
1978,1.6633655786080226e-08,3.742572429743518e-08
1979,1.521513048885481e-08,3.803782622213703e-08
1980,4.548120546843393e-09,3.865902442612423e-08
1981,3.415796712147312e-08,2.846497343389487e-08
1982,4.966001831974154e-09,3.4762013600975195e-08
1983,1.3893695527400496e-08,3.726036401641153e-08
1984,9.858314165001048e-09,4.3492564494318486e-08
1985,7.218669662023558e-09,3.789801528153447e-08
1986,7.792831269171074e-09,3.476801474500135e-08
1987,7.94406213033838e-09,2.2610021965796534e-08
1988,1.3192418657492766e-08,2.5185525609483506e-08
1989,1.0427432250992297e-08,3.9514480909552674e-08
1990,8.172976295739431e-09,3.8140558322741214e-08
1991,5.8614650910726596e-09,2.872117971230992e-08
1992,1.5427843891302473e-08,3.967159756257388e-08
1993,1.1632335317202092e-08,2.2156829704300662e-08
1994,1.1077346151466827e-08,2.6902125971339785e-08
1995,1.5182862078688686e-08,3.416144078727257e-08
1996,7.473329066698398e-09,1.4412848692302305e-08
1997,8.630810066634353e-09,1.774111002550427e-08
1998,1.2873949017944142e-08,3.337690446247876e-08
1999,1.0054442278750741e-08,2.193696535535139e-08
2000,1.678851946351756e-08,4.285490484701171e-08
2001,1.3143635679835342e-08,1.22673927682726e-08
2002,9.638687514801347e-09,3.724038299957044e-08
2003,1.0417307572119228e-08,4.208592169208103e-08
2004,1.101197835695622e-08,2.5107309786776e-08
2005,1.4862373998170142e-08,2.3869872411985682e-08
2006,7.823990788580204e-09,2.141302735125805e-08
2007,1.9173501231151135e-08,2.6763012805908204e-08
2008,1.0217855089811323e-08,3.9594189260583335e-08
2009,1.1443661795951243e-08,4.291373301157364e-08
2010,1.558851697724961e-08,5.904741318119022e-08
2011,2.4473420512372002e-08,5.7359577532167805e-08
2012,1.838296409539808e-08,6.70637776978289e-08
2013,3.123820091488483e-08,7.670094032130592e-08
2014,2.3386808489789246e-08,8.74839870823596e-08
2015,2.8593823309108757e-08,6.272908495419394e-08
2016,2.6720287094050832e-08,6.607574767891755e-08
2017,5.3834083857395854e-08,7.345585412155131e-08
2018,3.2268334670959575e-08,9.422353208776713e-08
2019,3.6224027555320504e-08,5.5611533156252335e-08
