year,avait_VERB ôté_VERB,avait_VERB oté_VERB,avait_VERB fauté_VERB
1851,3.7471238556463504e-07,9.674158141237399e-09,0.0
1852,3.001361505994282e-07,8.463709066930392e-09,0.0
1853,3.786204842981533e-07,8.360704795151719e-09,0.0
1854,4.0058571926238074e-07,5.195664565249558e-09,0.0
1855,4.081034603586886e-07,8.491099379170919e-09,0.0
1856,3.6188552599014656e-07,4.141751275277272e-09,0.0
1857,4.6471967607430997e-07,1.2203772437047178e-08,0.0
1858,4.1253687754760904e-07,6.361778603913848e-09,0.0
1859,4.0431856973555114e-07,7.1290429115578036e-09,0.0
1860,4.810620453099546e-07,1.4189270536313359e-08,0.0
1861,4.1311841414426453e-07,1.0846716969048487e-08,0.0
1862,4.540576128420071e-07,7.2287781316404676e-09,0.0
1863,3.601121534302365e-07,3.995696662428827e-09,0.0
1864,2.828889478223573e-07,5.753673537611803e-09,4.794727948009836e-10
1865,3.9396286410919856e-07,1.4120533631256649e-09,0.0
1866,3.1285890145227313e-07,4.379051787850585e-09,4.865612912574591e-10
1867,3.2707950481380976e-07,3.88224918879132e-09,0.0
1868,3.191158555182483e-07,4.445886658821507e-09,0.0
1869,3.403812911528803e-07,3.9068152046795035e-09,0.0
1870,3.245471589252702e-07,4.587239033071455e-09,1.1468097582678638e-09
1871,2.8783389893760614e-07,8.496941816815706e-09,0.0
1872,3.2957998996607785e-07,1.8142017887967654e-09,0.0
1873,2.933142297933955e-07,2.9930022904522957e-09,0.0
1874,3.2262889249068394e-07,2.9873046258899194e-09,0.0
1875,3.15828287966724e-07,4.577221879298321e-09,0.0
1876,2.557464142682875e-07,7.255217537860403e-09,0.0
1877,2.8017217346132384e-07,6.184815992682502e-09,0.0
1878,2.518299879739061e-07,3.019544336790858e-09,6.039088673581716e-10
1879,2.840836259565549e-07,3.665595160740054e-09,6.10932526790009e-10
1880,2.554302795942931e-07,3.8507077526617195e-09,0.0
1881,2.5310203000117326e-07,2.789003084036068e-09,2.091752326904839e-09
1882,3.161307802201918e-07,3.9932310791357395e-09,0.0
1883,2.0474658413149882e-07,5.6874050469168935e-09,3.159669414998234e-09
1884,2.2115685283097264e-07,4.621187876807653e-09,6.601696966868076e-09
1885,1.7274304298098286e-07,3.86738152613475e-09,0.0
1886,2.0457480331970146e-07,3.2267319927115068e-09,5.162771099520569e-09
1887,1.7889253456360166e-07,3.9173548849191775e-09,0.0
1888,2.0036343073570606e-07,2.53624587998047e-09,0.0
1889,1.7479732150604832e-07,3.132568426877924e-09,1.2530273485467092e-09
1890,1.763129944265529e-07,3.9326319978272295e-09,0.0
1891,1.8485238229004608e-07,2.549687905251119e-09,0.0
1892,1.5295169930595875e-07,2.5074049503359674e-09,0.0
1893,1.6196635499454715e-07,1.847525021858587e-09,6.158416554491453e-10
1894,1.9660802763610263e-07,2.520615716150587e-09,6.301539290376468e-10
1895,1.5768769401347527e-07,1.2037228991346183e-09,0.0
1896,1.1499206209464319e-07,2.94851448812139e-09,1.179405795248556e-09
1897,1.299357137440893e-07,1.1653427112179315e-09,3.4960281336537946e-09
1898,1.2618131961517065e-07,2.26334195829736e-09,0.0
1899,1.8462111484041088e-07,1.6582735185011188e-09,3.3165470370022376e-09
1900,1.4794501623782708e-07,1.038210628578895e-09,6.22926377147337e-09
1901,1.4195396147442807e-07,3.353243294146324e-09,5.029864968975062e-09
1902,1.0508007619591808e-07,2.946170252204894e-09,0.0
1903,1.2096492696400674e-07,1.6200660812870638e-09,2.1600881083827517e-09
1904,1.0211788037395308e-07,3.7622376325430196e-09,4.299700151477737e-09
1905,1.0940809147541586e-07,4.128607344888735e-09,1.0321518084666081e-09
1906,1.2397484283610538e-07,3.6009292214700395e-09,2.572092316910357e-09
1907,1.4451390484282456e-07,2.5714216866923323e-09,2.057137349353866e-09
1908,1.4046572971437854e-07,1.4734167219643268e-09,0.0
1909,1.958350139830145e-07,5.5009836685826485e-09,1.6502950117569526e-09
1910,1.5444595646840753e-07,5.878565967343263e-09,5.34415089958884e-09
1911,1.4897047151407605e-07,2.128149656499545e-09,2.6601871816467337e-09
1912,1.437800278836221e-07,4.167536982180309e-09,1.5628263128064646e-09
1913,1.1719607329041537e-07,1.060597942803554e-09,3.71209285532359e-09
1914,1.372832514334732e-07,3.3483718020477227e-09,6.027069510139427e-09
1915,1.0838301278681683e-07,2.3561523843085297e-09,1.1780762143587253e-08
1916,6.372727767711694e-08,1.0987462051303964e-09,9.888715624128963e-09
1917,1.2721052655706444e-07,1.0966424435210342e-09,1.0966424435210342e-09
1918,1.0912057746281789e-07,1.1486376294556067e-09,1.1486376294556067e-09
1919,1.436424383882695e-07,1.8415696745321952e-09,9.207848372660976e-10
1920,1.2418459505170176e-07,7.572231730534895e-10,0.0
1921,1.5145495524393482e-07,7.572747429129834e-10,3.7863738810983705e-09
1922,1.2468710508528602e-07,1.4755870969551665e-09,2.2133805899215986e-09
1923,1.390689163827119e-07,1.0615948120573648e-09,6.369568872344189e-09
1924,1.1602462279824977e-07,0.0,2.578324886925998e-09
1925,1.6167321348348196e-07,1.0998177923937646e-09,4.399271169575059e-09
1926,1.8168205428992223e-07,3.3438415369957397e-09,1.1146138456652466e-09
1927,1.9734127931769763e-07,1.1149224876660924e-09,1.3379070296082318e-08
1928,1.3139947441231925e-07,1.1426041224282812e-09,9.14083297942625e-09
1929,1.8047458638648095e-07,4.4561625500705304e-09,4.4561625500705304e-09
1930,1.3654684494213143e-07,1.0503603542488804e-09,2.100720708497761e-09
1931,1.2659945980431075e-07,0.0,3.4216069977333063e-09
1932,1.4028206862803927e-07,1.0959536611565568e-09,5.4797681947604815e-09
1933,1.066771559976587e-07,2.2941324395731044e-09,4.588264879146209e-09
1934,9.824896096688462e-08,1.1981580172459871e-09,1.1981580172459871e-09
1935,1.2686381012372294e-07,4.787313656606784e-09,4.787313656606784e-09
1936,1.1397231958198972e-07,2.424942913137329e-09,1.091224355320719e-08
1937,1.2968851592631836e-07,1.2591118148108649e-09,1.1332006444320086e-08
1938,1.1539040656316502e-07,0.0,5.186085783037697e-09
1939,9.941133072288721e-08,3.058810094103137e-09,3.058810094103137e-09
1940,1.1664601373695405e-07,2.5357829169792012e-09,1.0143131667916805e-08
1941,1.1806010036252701e-07,2.9515025978810172e-09,0.0
1942,9.406056733496371e-08,0.0,6.068423541449874e-09
1943,1.4225852851268428e-07,2.9032352077962287e-09,8.709705845433291e-09
1944,1.6708568750800623e-07,3.2131861615880553e-09,1.2852744646352221e-08
1945,1.7863733603462606e-07,0.0,1.3071024262956144e-08
1946,1.6566113458793552e-07,2.7842208538686464e-09,6.960552134671616e-09
1947,1.7642888394675538e-07,3.5762612871081956e-09,4.7683483828109274e-09
1948,1.4894486355387926e-07,0.0,4.348755133776194e-09
1949,1.5020022203771077e-07,9.817008317369869e-10,5.890204768377316e-09
1950,1.106077576196185e-07,0.0,4.2541445921528975e-09
1951,1.6738400177018775e-07,2.1322803522849654e-09,3.1984206394497505e-09
1952,1.9507886861447332e-07,1.0544803918932644e-09,5.272402070488624e-09
1953,1.249763954547234e-07,1.0773827385790469e-09,2.1547654771580937e-09
1954,1.495198063139469e-07,9.772536113672459e-10,7.818028890937967e-09
1955,1.3233706397386413e-07,9.385607846468247e-10,2.815682353940474e-09
1956,1.42154604532152e-07,8.72114158667614e-10,2.616342476002842e-09
1957,1.325255709616613e-07,8.835037701437898e-10,7.068030161150318e-09
1958,1.6958098569830327e-07,1.6544486891589827e-09,4.9633461784992505e-09
1959,1.5734018177226972e-07,0.0,4.650448914844674e-09
1960,1.6125541435485502e-07,1.3841666701708277e-09,8.305000243069571e-09
1961,1.8204177365532814e-07,0.0,1.042223907177231e-08
1962,1.7123282702868892e-07,0.0,6.341956293454132e-09
1963,2.0497388675266848e-07,1.2932106496776896e-09,7.759263453976928e-09
1964,1.8069385987473652e-07,6.083968329129164e-10,8.517555549758526e-09
1965,1.477451689879672e-07,2.188817349590977e-09,6.5664522708175355e-09
1966,1.6340270292403147e-07,2.215629901769489e-09,4.985167390003653e-09
1967,1.6565927296596783e-07,5.423369309198733e-09,5.423369309198733e-09
1968,1.6348754172668123e-07,3.5931326802796093e-09,7.635406973349745e-09
1969,1.3216515526437433e-07,3.179230406713529e-09,5.904285060864822e-09
1970,1.200267263357091e-07,3.219107425067591e-09,4.1388523719376735e-09
1971,1.4181976837335242e-07,1.0276794970565106e-09,4.624557625731995e-09
1972,1.1645433062312804e-07,1.0260293725750103e-09,5.130146973897354e-09
1973,1.141233170187661e-07,3.3079223804577396e-09,4.410563025913916e-09
1974,1.1138632061147291e-07,1.6876715580593782e-09,6.1881286761433785e-09
1975,1.2793715598036215e-07,1.1422960355389478e-09,2.8557400888473694e-09
1976,1.1369918695436354e-07,1.7140580621521906e-09,3.4281160132820787e-09
1977,1.0519439541667452e-07,5.876781838942691e-10,4.7014254711541525e-09
1978,1.2178212216440443e-07,1.1881182704343018e-09,7.128709622605811e-09
1979,1.5215130133583443e-07,0.0,8.777959692451986e-09
1980,1.1654558562668171e-07,1.7055452050662723e-09,8.527726080842513e-09
1981,1.4485507904282713e-07,1.897664858585557e-09,1.8976647808699454e-08
1982,1.5332530267642142e-07,0.0,8.069752865935698e-09
1983,1.0988649989940313e-07,6.315316047889041e-10,8.841442245000053e-09
1984,1.4265560821513645e-07,5.799008495621649e-10,1.0438215625185876e-08
1985,1.3956095301637106e-07,1.8046674155058895e-09,7.218669662023558e-09
1986,1.5345882786732545e-07,5.994485463567401e-10,7.1933827783254856e-09
1987,1.466596017962729e-07,6.110816852533674e-10,7.944062296871834e-09
1988,1.4391729052931623e-07,5.996553809062277e-10,4.797243047249822e-09
1989,1.3994711878240196e-07,5.488122178931576e-10,8.232182935330457e-09
1990,1.1605626326627316e-07,2.179460389939436e-09,1.2531897297662908e-08
1991,1.3305526636031573e-07,5.861465202094962e-10,7.033758464558559e-09
1992,1.4050357322048512e-07,1.1019888335184191e-09,8.815910668147353e-09
1993,1.3404881826772908e-07,5.539207426075166e-10,6.647049133334804e-09
1994,1.6510520595147682e-07,3.164955852952289e-09,7.912389854425328e-09
1995,1.2796984094620711e-07,1.0844901643380922e-09,8.133675954979935e-09
1996,1.0996470223290089e-07,1.6014276571496566e-09,6.939520069693117e-09
1997,1.3281857036417932e-07,0.0,1.6782131240233866e-08
1998,1.292163034349869e-07,0.0,1.144351013948608e-08
1999,1.1836821300903466e-07,0.0,1.3710603319339043e-08
2000,1.2017045492029865e-07,8.836062992401139e-10,1.678851901942835e-08
2001,1.415131407611625e-07,1.3143635069212678e-09,9.20054432640427e-09
2002,1.5816209497643285e-07,1.3143663935011318e-09,1.2267419968736704e-08
2003,1.4292545813532342e-07,8.333845835650777e-10,1.5417615628621206e-08
2004,1.5989392920801038e-07,4.404791253964646e-10,1.4535810777260849e-08
2005,1.7834848620168486e-07,9.007499190971657e-10,9.908249332113428e-09
2006,1.7995178325236338e-07,4.1178899179428186e-10,1.2765458912156191e-08
2007,2.812113564232277e-07,7.988958938831558e-10,1.078509459517818e-08
2008,2.852484612958506e-07,8.514879357157668e-10,1.7455501932772677e-08
2009,3.480780605968903e-07,0.0,3.2423709939166656e-08
2010,4.6718312773919024e-07,0.0,2.9759895880943077e-08
2011,5.885092946300574e-07,0.0,2.4091024286576612e-08
2012,7.16935630862281e-07,3.404252713057332e-10,2.8595723122748495e-08
2013,7.862543611736328e-07,2.789125042035323e-10,2.621777461797592e-08
2014,7.940687396512658e-07,0.0,3.464712250433877e-08
2015,8.221277880693378e-07,0.0,3.036708307035951e-08
2016,7.771668038003554e-07,4.1426800878596737e-10,2.568461709984149e-08
2017,7.561927759525133e-07,0.0,3.446387353278624e-08
2018,7.870892204664415e-07,5.162933414126769e-10,4.440122580717798e-08
2019,7.155520620472089e-07,7.65296326310505e-10,3.469343212714193e-08
