year,étions_VERB en_ADP,étions_VERB lents_ADJ,etions_VERB en_ADP
1952,7.771520245114516e-07,0.0,2.1089607837865287e-09
1953,8.155787440955464e-07,0.0,0.0
1954,8.668239388498478e-07,0.0,4.886268278880834e-09
1955,7.799440027156379e-07,9.385607846468247e-10,8.447047505910632e-09
1956,8.049613597904681e-07,0.0,0.0
1957,6.9355047571662e-07,0.0,8.835037701437898e-10
1958,7.461563313881925e-07,4.1361216673863055e-09,8.272243445794913e-10
1959,7.347708788074669e-07,0.0,7.750747821333448e-10
1960,7.370687740149151e-07,0.0,4.844583401109048e-09
1961,7.399789865303319e-07,6.948159270159238e-10,6.948159270159238e-10
1962,9.094365509554336e-07,0.0,1.2683912808952869e-09
1963,7.377767019534076e-07,6.466053248388448e-10,6.466053248388448e-10
1964,7.994334509930923e-07,0.0,4.867174663303331e-09
1965,7.091768452482938e-07,0.0,6.0192477668863376e-09
1966,8.159057074408338e-07,0.0,1.1078149508847446e-09
1967,7.637089538548025e-07,0.0,1.9721342336964653e-09
1968,8.18785110823228e-07,0.0,1.3474247273492779e-09
1969,8.238748705480248e-07,9.083515606356229e-10,3.6334062425424918e-09
1970,8.84334838247014e-07,0.0,9.197450023812337e-10
1971,7.949100790938246e-07,0.0,2.0553589941130213e-09
1972,7.372021286755626e-07,0.0,5.130146862875051e-10
1973,6.693029490634217e-07,5.513203782392395e-10,5.513203782392395e-10
1974,7.363873351096117e-07,0.0,0.0
1975,7.619114512635861e-07,5.711480177694739e-10,0.0
1976,7.810391480234102e-07,1.142705374768127e-09,0.0
1977,7.398868433483585e-07,0.0,1.7630346071939584e-09
1978,8.007917244867713e-07,0.0,3.5643548113029055e-09
1979,7.906015753178508e-07,0.0,5.851973128301324e-09
1980,8.05585841590073e-07,0.0,2.2740602734216964e-09
1981,8.425632245234738e-07,6.325549528618524e-10,3.795329828193417e-09
1982,8.435995368927252e-07,0.0,2.483000915987077e-09
1983,8.134127256198553e-07,0.0,6.315316047889041e-10
1984,8.785497698227118e-07,0.0,0.0
1985,9.215834779752186e-07,0.0,6.015557829641693e-09
1986,9.003717309497006e-07,0.0,1.7983456945813714e-09
1987,7.834067332623817e-07,0.0,1.8332451112712533e-09
1988,8.305227083837963e-07,5.996553809062277e-10,0.0
1989,9.571284635967459e-07,5.488122178931576e-10,0.0
1990,8.407268410337565e-07,0.0,2.179460389939436e-09
1991,9.266976235267066e-07,0.0,5.861465202094962e-10
1992,9.328335295322177e-07,0.0,1.1019888335184191e-09
1993,9.233858691004571e-07,0.0,1.2186256448387667e-08
1994,9.774438467502478e-07,0.0,2.1099706426497278e-09
1995,9.77125637291465e-07,0.0,2.1689803286761844e-09
1996,8.775823516771197e-07,5.338092190498855e-10,3.2028553142993132e-09
1997,9.249351364815084e-07,0.0,1.917957792585412e-09
1998,1.0427899042042554e-06,0.0,1.43043876743576e-09
1999,9.803081866266439e-07,4.570201161957499e-10,9.140402323914998e-10
2000,1.0470735105627682e-06,4.4180314962005696e-10,1.0161472552283612e-08
2001,1.0685776032914873e-06,0.0,8.762423564512289e-10
2002,1.0988103440467967e-06,1.3143663935011318e-09,1.752488598683044e-09
2003,1.1567377669052803e-06,0.0,2.083461403401543e-09
2004,1.2412701835273765e-06,0.0,1.7619165015858584e-09
2005,1.1317922599118901e-06,0.0,3.602999676388663e-09
2006,1.334196326752135e-06,0.0,2.0589450144825605e-09
2007,1.293811919822474e-06,1.5977917877663117e-09,3.994479469415779e-10
2008,1.3930342674939311e-06,8.514879357157668e-10,4.6831836186811415e-09
2009,1.5715962717877119e-06,0.0,2.384096253749135e-09
2010,1.7761461776899523e-06,4.723793023408973e-10,9.447586046817946e-10
2011,1.906250076899596e-06,3.82397197240536e-10,1.6825476123472072e-08
2012,2.1232324343145592e-06,1.0212758416727752e-09,3.404252713057332e-10
2013,2.4653077161929104e-06,5.578250084070646e-10,2.789125042035323e-10
2014,2.5002229904202977e-06,2.1654451842767486e-10,1.7323561474213989e-09
2015,2.496972228982486e-06,8.866301581811342e-10,4.433150790905671e-10
2016,2.552719479353982e-06,8.285360175719347e-10,1.4499380585064614e-09
2017,2.596110789454542e-06,5.031222660711876e-10,2.0124890642847504e-09
2018,2.8540696348500205e-06,1.0325866828253538e-09,4.130346731301415e-09
2019,2.4632338408991927e-06,1.02039510174734e-09,5.1019755087367e-10
