year,ces_DET îles_NOUN,ces_DET iles_NOUN,ces_DET gilles_NOUN
1842,3.1877675610303413e-06,2.864429156090864e-07,2.0124795163667386e-09
1843,3.3291350689523824e-06,4.140744707115118e-07,5.906911071384968e-10
1844,2.7086050522484584e-06,2.810143364673223e-07,0.0
1845,2.289009614742099e-06,3.4262599513112946e-07,0.0
1846,2.9934066105852253e-06,3.711753784330085e-07,5.854501328173001e-10
1847,2.766184479696676e-06,3.7105379391277893e-07,1.6179670936367074e-09
1848,3.76355478692858e-06,3.2904956581703004e-07,0.0
1849,2.8364319746287947e-06,3.770736656250051e-07,0.0
1850,1.7264416385387449e-06,2.7020204296235306e-07,2.7155984128057753e-09
1851,1.9238675434962715e-06,2.3604946530753068e-07,0.0
1852,1.6543296084137182e-06,2.7214079700854654e-07,0.0
1853,2.5106001828589797e-06,3.0815168550191174e-07,1.1943863675867306e-09
1854,1.9956547703259275e-06,2.2757009610074874e-07,0.0
1855,2.1832739491856046e-06,3.0143402085514026e-07,1.0613874223963649e-09
1856,1.777329075025591e-06,2.2520773690359874e-07,0.0
1857,1.698765203173025e-06,2.2064420956979802e-07,9.763018171682347e-10
1858,1.5904446684089635e-06,1.766617074849819e-07,0.0
1859,1.9289152248802566e-06,2.1539893424460388e-07,0.0
1860,1.6532788578160762e-06,1.4463901543138036e-07,1.373155145145688e-09
1861,1.5364610135293333e-06,1.6128595969888693e-07,4.715963730639317e-10
1862,1.7620146053332064e-06,1.7394247731061796e-07,0.0
1863,2.263562237203587e-06,2.1526815974226565e-07,9.989241656072068e-10
1864,2.1245438972528063e-06,1.8747385976958242e-07,0.0
1865,1.806016143746092e-06,1.741532420496128e-07,0.0
1866,1.7545399941809592e-06,2.04355741661999e-07,0.0
1867,1.694116448902605e-06,1.3927569142424545e-07,0.0
1868,1.4859140691214634e-06,1.4473830578509705e-07,9.87974813071446e-10
1869,1.4753111372556305e-06,1.318550193474266e-07,4.883519144627257e-10
1870,1.5200962906192217e-06,1.1869481175708074e-07,0.0
1871,1.4136786603557994e-06,1.1258447996098653e-07,0.0
1872,1.3685129118812256e-06,1.215515206265394e-07,6.047339295989218e-10
1873,1.6485456058035197e-06,2.5260938296689517e-07,0.0
1874,1.3496642452537344e-06,9.141151990910146e-08,0.0
1875,1.7422049580773091e-06,1.2987866870872722e-07,0.0
1876,1.6741414867738058e-06,1.348261280398333e-07,6.04601479992084e-10
1877,2.0527404842596297e-06,1.224593546567121e-07,6.184815992682502e-10
1878,1.948209970237258e-06,1.3708731083639236e-07,0.0
1879,1.7747590135286373e-06,1.0141480155656524e-07,6.720257683667796e-09
1880,1.925995618989873e-06,1.3284941902114156e-07,0.0
1881,1.6998973251247662e-06,1.1992712645181314e-07,6.972507571312292e-10
1882,1.6864745333577957e-06,1.0981385645258968e-07,0.0
1883,1.5842582428149399e-06,1.162758399009256e-07,6.319338941018771e-10
1884,2.2505185768295632e-06,1.802263236427848e-07,0.0
1885,1.9098418988505728e-06,1.5533982034021676e-07,0.0
1886,1.6314356940938524e-06,2.9363261333514856e-07,0.0
1887,1.797412977566637e-06,1.358016349373159e-07,0.0
1888,1.7436690029626334e-06,2.3143244010093156e-07,6.340614699951175e-10
1889,1.6527430375390395e-06,1.9296621045494788e-07,0.0
1890,1.5678092353255124e-06,2.0384142374041403e-07,0.0
1891,1.3124519142593272e-06,1.823026873903899e-07,0.0
1892,1.6398427931108017e-06,2.613969622977663e-07,0.0
1893,1.7773189853187432e-06,2.0877031947641456e-07,0.0
1894,1.195402028031367e-06,1.0964678542890738e-07,0.0
1895,1.3957167084299726e-06,2.9370837761888424e-07,1.8055843487019274e-09
1896,1.2554774357909082e-06,1.810387856293616e-07,0.0
1897,1.0890127271068195e-06,1.7771476845673817e-07,1.1653427112179315e-09
1898,1.0954574634070013e-06,1.9012072449697826e-07,0.0
1899,1.396266313236083e-06,2.736151341053983e-07,5.527578395003729e-10
1900,1.5313606809286284e-06,1.7805311758323228e-07,0.0
1901,1.2054910172309974e-06,1.905760034226489e-07,5.588738916095792e-10
1902,1.3719332798700634e-06,1.8609976448757948e-07,0.0
1903,1.1929086269901745e-06,1.8360749054480152e-07,5.400220270956879e-10
1904,1.0878240814804485e-06,1.2092906764848976e-07,0.0
1905,1.1064667617688428e-06,1.5637099670673393e-07,0.0
1906,1.329771677660574e-06,1.7490227133265535e-07,0.0
1907,1.0841113464721275e-06,1.265139495387757e-07,0.0
1908,1.1409156854824687e-06,1.1639991792655735e-07,0.0
1909,1.0809432779979034e-06,1.2322203318815284e-07,5.500983557560346e-10
1910,1.0308866578156994e-06,1.063485997043756e-07,2.137660271017694e-09
1911,1.2109171763086124e-06,1.4258602731853642e-07,4.788336838146279e-09
1912,1.0720989038759399e-06,1.0835596098157652e-07,4.688478938419394e-09
1913,1.2016574757467424e-06,1.5802909164586154e-07,0.0
1914,1.147821905078672e-06,1.1116594267335245e-07,0.0
1915,9.63666295206167e-07,1.1309531267045259e-07,0.0
1916,8.822931718555083e-07,9.998590644322292e-08,0.0
1917,9.310494064607155e-07,8.115154259691337e-08,0.0
1918,1.0314765717112095e-06,1.1371512442792664e-07,0.0
1919,1.212673609529702e-06,1.0036554504155859e-07,0.0
1920,9.82118457670822e-07,1.7037521571339198e-07,1.514446346106979e-09
1921,9.693116425069093e-07,1.6508589406605267e-07,7.572747429129834e-10
1922,1.1332509401995594e-06,9.001081335835437e-08,2.951174193910333e-09
1923,9.947143340127695e-07,9.872831530088888e-08,0.0
1924,9.307752861786867e-07,9.668718337074722e-08,0.0
1925,1.081120927892698e-06,8.248633420748774e-08,1.0998177923937646e-09
1926,8.961495154835575e-07,9.585679239254574e-08,1.1146138456652466e-09
1927,9.454542606590621e-07,1.259862441038706e-07,0.0
1928,1.0489105477518024e-06,1.0283436902014387e-07,0.0
1929,1.376954188003765e-06,9.580749726900706e-08,0.0
1930,1.0293531289562452e-06,1.0608639833264988e-07,0.0
1931,1.1747517021376552e-06,8.55401767196895e-08,5.7026783295555106e-09
1932,1.2296600075956121e-06,1.0740346167992243e-07,0.0
1933,1.166566292454263e-06,1.3076554816748853e-07,0.0
1934,1.2101395512331692e-06,1.4258080227591563e-07,0.0
1935,1.3859273337857303e-06,9.095895858735048e-08,0.0
1936,1.0160510868217898e-06,1.297344409678658e-07,3.6374143697059935e-09
1937,1.0261761218544052e-06,9.695160829714666e-08,1.2591118148108649e-09
1938,1.0540718804463722e-06,9.205302364811985e-08,0.0
1939,1.0935246592680414e-06,9.329370698196726e-08,7.647025235257843e-09
1940,8.063789707080105e-07,6.339457292448003e-08,0.0
1941,8.972568039666839e-07,7.378756494702543e-08,0.0
1942,9.284687791932811e-07,6.371844696317908e-08,0.0
1943,1.0190355439476662e-06,1.56774703663487e-07,0.0
1944,1.0699910149014613e-06,8.032965403970138e-08,0.0
1945,1.1066800311709812e-06,8.496165815330414e-08,0.0
1946,9.494192951819969e-07,1.5034792077983639e-07,0.0
1947,9.024099227872284e-07,1.084799259309932e-07,1.1920870957027319e-09
1948,8.08868477975011e-07,6.631851645622078e-08,7.61032148410834e-09
1949,9.944629439928576e-07,6.282885378627867e-08,3.9268033269479474e-09
1950,8.284946844128172e-07,6.062156199249102e-08,9.57182533234402e-09
1951,8.337216286236071e-07,7.569595217304936e-08,2.1322803522849654e-09
1952,9.163434597780906e-07,1.1388388321265097e-07,0.0
1953,1.1075494796841667e-06,9.696444491780198e-08,2.1547654771580937e-09
1954,1.0075484553340175e-06,9.577085613443614e-08,1.9545072227344917e-09
1955,1.067143600153031e-06,8.916327454144835e-08,0.0
1956,9.261852369490953e-07,1.1947964129177535e-07,8.72114158667614e-10
1957,9.488830556847461e-07,6.537927843552893e-08,0.0
1958,9.182189941725483e-07,8.52041096566225e-08,3.3088974338291166e-09
1959,9.417158821634075e-07,1.0928554283751168e-07,0.0
1960,7.426054082770861e-07,7.612916752552934e-08,0.0
1961,8.803317612660067e-07,6.114380102228978e-08,0.0
1962,7.895735762986078e-07,8.307962834352978e-08,6.341956404476434e-10
1963,7.89505129716872e-07,8.147227070764984e-08,6.466053248388448e-10
1964,1.1790730667371463e-06,7.239922172885827e-08,2.4335873316516654e-09
1965,7.436507232227996e-07,7.387258538216201e-08,0.0
1966,8.530175037435583e-07,8.36400282366867e-08,5.539074754423723e-10
1967,6.9320518036875e-07,5.669885938530683e-08,1.479100675272349e-09
1968,8.228273671306852e-07,9.072660200892813e-08,4.4914158503495116e-10
1969,8.19333116908183e-07,8.402251860939458e-08,4.5417578031781147e-10
1970,9.358405606008091e-07,1.9590568678395925e-07,0.0
1971,6.695331720152353e-07,6.885452541460779e-08,1.0276794970565106e-09
1972,9.726758634087673e-07,7.028301163281014e-08,0.0
1973,6.874965094993968e-07,6.836372912211175e-08,0.0
1974,8.76464049781589e-07,1.0519818893772737e-07,1.1251143350321513e-09
1975,6.676720261111768e-07,6.910891059419555e-08,1.7134440533084216e-09
1976,7.03335174989661e-07,6.513420647280554e-08,0.0
1977,7.193181161824214e-07,5.994317442414854e-08,2.3507127355770763e-09
1978,9.344550022660769e-07,7.366333409919434e-08,1.1881182704343018e-09
1979,7.35593047807015e-07,6.027532428731774e-08,0.0
1980,8.493615410998245e-07,5.685150505918557e-08,0.0
1981,6.673454500116804e-07,4.680906712239974e-08,6.325549528618524e-10
1982,1.0161681132103695e-06,6.952402453741513e-08,6.207502289967692e-10
1983,7.793099712216645e-07,6.06270340597348e-08,0.0
1984,8.234592243638872e-07,4.697196881453536e-08,0.0
1985,9.967779419639555e-07,5.353846654898575e-08,3.007779025843149e-09
1986,8.961755639802504e-07,9.531231848214361e-08,5.994485463567401e-10
1987,9.227333350736444e-07,4.033139089365534e-08,6.110816852533674e-10
1988,9.612475793119302e-07,5.037105260674579e-08,2.9982768490199874e-09
1989,8.934662787396519e-07,5.049072360208129e-08,2.1952488715726304e-09
1990,8.788673895310239e-07,5.012758941269624e-08,0.0
1991,7.485091160219781e-07,4.5133281112441637e-08,5.861465202094962e-10
1992,9.697501468508563e-07,3.195767639407876e-08,5.509944167592096e-10
1993,8.303272096554792e-07,2.326467091195994e-08,1.1078414852150331e-09
1994,8.999024814215772e-07,2.584714065001492e-08,2.6374633033121597e-09
1995,1.0432795320980404e-06,2.7654498579998688e-08,2.168980273165033e-09
1996,1.0580098859236386e-06,2.7224270171544163e-08,1.067618438099771e-09
1997,1.0083663113391594e-06,2.3015493511024943e-08,4.79489448146353e-10
1998,1.149119199794768e-06,1.716526476513991e-08,4.768129224785866e-10
1999,9.158683056398331e-07,2.5593126312672965e-08,0.0
2000,1.0254251066044162e-06,2.3415566707818414e-08,4.4180314962005696e-10
2001,1.0181936076492093e-06,2.4972906631504088e-08,2.190605918883648e-09
2002,9.72631148954406e-07,2.0591740756970012e-08,3.504977197366088e-09
2003,9.454748308712624e-07,2.125130676988718e-08,1.6667691671301554e-09
2004,9.620064176374399e-07,5.0214619573552e-08,0.0
2005,9.525430328949369e-07,2.4770622997216662e-08,0.0
2006,8.725808484655317e-07,2.058944986726985e-08,4.1178899179428186e-10
2007,8.368434478711606e-07,2.0771293240962052e-08,3.994479469415779e-10
2008,9.081118577114466e-07,1.2346575040123042e-08,4.257439678578834e-10
2009,1.0041813567340796e-06,1.430457752249481e-08,4.76819250749827e-10
2010,8.00210550266911e-07,8.502827442136152e-09,1.4171379625338432e-09
2011,1.0688001879088915e-06,8.030341003273378e-09,1.147191591721608e-09
2012,1.176850176420885e-06,6.808505204070059e-09,3.404252713057332e-10
2013,9.806563383563116e-07,3.62586255464592e-09,5.578250084070646e-10
2014,9.22479650000696e-07,9.74450325985643e-09,0.0
2015,1.0338107472307456e-06,5.984753609356019e-09,1.994917786518613e-09
2016,1.0967745680545704e-06,1.0978102538139467e-08,2.0713400439298368e-10
2017,7.083961719445142e-07,9.810884216143734e-09,5.031222660711876e-10
2018,8.531747681672641e-07,6.195520207974425e-09,5.162933414126769e-10
2019,8.522849910264085e-07,9.438654691162895e-09,0.0
