year,tout_DET égal_ADJ,tout_DET egal_ADJ
1870,1.548193218070537e-08,0.0
1871,4.248470908407853e-09,3.18635318130589e-09
1872,1.0280476914203973e-08,0.0
1873,5.9860045809045914e-09,5.986004469882289e-10
1874,6.572069999322139e-09,0.0
1875,9.154443425529735e-09,0.0
1876,5.441413541973361e-09,1.813804439976252e-09
1877,8.040260901509555e-09,0.0
1878,1.2078177569208037e-08,0.0
1879,1.0996785704264767e-08,0.0
1880,7.701415505323439e-09,0.0
1881,6.2752567586699115e-09,0.0
1882,1.1979693681496428e-08,0.0
1883,0.0,0.0
1884,3.9610181801208455e-09,0.0
1885,9.023890079618013e-09,0.0
1886,3.2267319927115068e-09,0.0
1887,6.528924623161458e-10,0.0
1888,3.1703073499755874e-09,0.0
1889,7.51816386923565e-09,0.0
1890,3.9326319978272295e-09,0.0
1891,4.461953917456185e-09,0.0
1892,5.641661360300532e-09,0.0
1893,1.2316833108982905e-09,0.0
1894,9.452309157609307e-09,0.0
1895,3.611168697403855e-09,0.0
1896,5.307326134129653e-09,0.0
1897,2.330685422435863e-09,0.0
1898,8.487532454637403e-09,3.3950129374460403e-09
1899,2.7637891975018647e-09,0.0
1900,1.5573159428683425e-09,0.0
1901,2.235495566438317e-09,0.0
1902,2.9461704187383475e-09,0.0
1903,3.2401321625741275e-09,0.0
1904,2.6873125946735854e-09,0.0
1905,4.64468330463319e-09,0.0
1906,2.0576738091193647e-09,0.0
1907,2.5714217422034835e-09,0.0
1908,2.9468334439286537e-09,0.0
1909,5.5009836685826485e-09,0.0
1910,1.6032452032632705e-09,0.0
1911,4.25629931299909e-09,0.0
1912,3.125652625612929e-09,0.0
1913,1.060597942803554e-09,0.0
1914,2.0090231700464756e-09,0.0
1915,0.0,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,4.594550517822427e-09,0.0
1919,5.524709134618888e-09,0.0
1920,2.2716695191604686e-09,0.0
1921,3.7863738810983705e-09,0.0
1922,4.426761179843197e-09,0.0
1923,2.1231896241147297e-09,0.0
1924,1.289162443462999e-09,0.0
1925,1.0998178368026856e-08,0.0
1926,1.1146138456652466e-09,0.0
1927,0.0,0.0
1928,1.1426041224282812e-09,0.0
1929,4.4561625500705304e-09,0.0
1930,7.352522590764465e-09,0.0
1931,1.1405356659111021e-09,0.0
1932,1.0959536611565568e-09,0.0
1933,2.2941324395731044e-09,0.0
1934,2.3963160344919743e-09,0.0
1935,3.590485242455088e-09,0.0
1936,1.2124714565686645e-09,0.0
1937,0.0,0.0
1938,2.5930428915188486e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,7.607348528892999e-09,0.0
1941,0.0,0.0
1942,6.068423541449874e-09,0.0
1943,0.0,0.0
1944,3.2131861615880553e-09,0.0
1945,0.0,0.0
1946,6.960552134671616e-09,0.0
1947,1.1920870957027319e-09,0.0
1948,2.174377566888097e-09,0.0
1949,0.0,0.0
1950,3.190608444114673e-09,0.0
1951,9.595261474260042e-09,0.0
1952,1.0544803918932644e-09,0.0
1953,4.3095309543161875e-09,0.0
1954,9.772536113672459e-10,0.0
1955,2.815682353940474e-09,0.0
1956,8.72114158667614e-10,0.0
1957,2.6505113659425206e-09,0.0
1958,8.272243445794913e-10,0.0
1959,5.425523585955716e-09,0.0
1960,6.920833350854139e-10,0.0
1961,6.25334317660986e-09,0.0
1962,3.805173953708163e-09,0.0
1963,4.526237162849611e-09,0.0
1964,3.041984220075733e-09,0.0
1965,2.73602163147757e-09,0.0
1966,2.215629901769489e-09,0.0
1967,4.437302081328198e-09,0.0
1968,4.4914158503495116e-10,0.0
1969,2.2708788183223305e-09,0.0
1970,2.7592350626548523e-09,4.5987250119061684e-10
1971,4.1107179882260425e-09,5.138397485282553e-10
1972,6.669190977248718e-09,0.0
1973,2.205281512956958e-09,0.0
1974,1.1251143350321513e-09,0.0
1975,3.4268881066168433e-09,0.0
1976,2.285410749536254e-09,0.0
1977,4.7014254711541525e-09,0.0
1978,1.7821774056514528e-09,0.0
1979,1.1703946700691858e-09,0.0
1980,0.0,0.0
1981,2.5302198114474095e-09,0.0
1982,1.2415004579935385e-09,0.0
1983,1.2630632095778083e-09,0.0
1984,2.3196033982486597e-09,0.0
1985,1.2031116103372597e-09,0.0
1986,2.997242676272549e-09,0.0
1987,4.888653482026939e-09,0.0
1988,3.597932174415064e-09,0.0
1989,5.488122178931576e-10,0.0
1990,3.814055737905164e-09,0.0
1991,2.344586080837985e-09,1.1722930404189924e-09
1992,5.509944167592096e-10,0.0
1993,0.0,0.0
1994,6.329911705904578e-09,0.0
1995,1.626735190995987e-09,0.0
1996,5.3380921904988554e-09,5.338092190498855e-10
1997,2.876936688878118e-09,0.0
1998,1.9072516899143466e-09,0.0
1999,5.941261704833778e-09,0.0
2000,1.7672125984802278e-09,0.0
2001,1.7524847129024579e-09,0.0
2002,4.381221607729913e-09,0.0
2003,4.1669229178253886e-10,0.0
2004,3.0833537945085254e-09,0.0
2005,3.1526248278623825e-09,0.0
2006,2.4707338397433887e-09,0.0
2007,1.997239706952314e-09,0.0
2008,1.2772318758180745e-09,0.0
2009,3.814554005998616e-09,0.0
2010,1.8895172093635892e-09,0.0
2011,2.6767803529281764e-09,0.0
2012,2.7234021704458655e-09,0.0
2013,1.3945624655065103e-09,0.0
2014,1.0827225782605865e-09,0.0
2015,1.10828768384863e-09,0.0
2016,4.142679976837371e-09,0.0
2017,1.0062445321423752e-09,0.0
2018,1.0325866828253538e-09,0.0
2019,2.2958890344426663e-09,0.0
