year,en_ADP épi_NOUN,en_ADP epi_NOUN,en_ADP képi_NOUN
1866,1.0412411788340847e-07,9.731225825149181e-10,9.731225603104576e-09
1867,1.2762894563422833e-07,0.0,6.308654931785895e-09
1868,2.884886576293155e-07,1.975949626142892e-09,2.9639244392143382e-09
1869,1.3283171729217003e-07,9.767038289254515e-10,8.790334682373668e-09
1870,2.1273321415549162e-07,5.734048791339319e-10,5.160643912205387e-09
1871,2.665915401767194e-07,0.0,5.629224020253787e-08
1872,1.4150774063637073e-07,1.8142017887967654e-09,1.4513614310374123e-08
1873,1.5144591714033595e-07,0.0,8.979006427267677e-09
1874,1.3980585289452563e-07,0.0,1.3741600746186577e-08
1875,1.3731664694205392e-07,0.0,1.5448122780981066e-08
1876,2.998823447342147e-07,6.04601479992084e-10,7.255217759905008e-09
1877,1.3544747257121514e-07,6.184815992682502e-10,1.1132669008873108e-08
1878,1.7936093854586943e-07,0.0,7.2469061862534545e-09
1879,1.1607717687045493e-07,0.0,3.0546627449723474e-09
1880,1.367001232210896e-07,0.0,3.8507077526617195e-09
1881,1.0389035992597329e-07,6.972507571312292e-10,9.761510710859511e-09
1882,1.1646923780972429e-07,0.0,1.2645231528551903e-08
1883,8.404720680532662e-08,0.0,6.319338829996468e-09
1884,2.05312777445954e-07,6.601696966868076e-10,1.5183903911974994e-08
1885,1.946581988931939e-07,1.933690763067375e-09,7.090199094506033e-09
1886,1.1680769773647626e-07,0.0,5.808117542471791e-09
1887,1.3123139158688346e-07,6.528924623161458e-10,1.9586773092328258e-08
1888,1.585153641681103e-07,6.340614699951175e-10,2.15580902018786e-08
1889,1.1151943257736718e-07,6.265136742733546e-10,4.385595886446936e-09
1890,1.1994526971648156e-07,6.554386478008212e-10,1.9663159989136147e-08
1891,2.1927316973258115e-07,0.0,2.677172439291553e-08
1892,2.0623406271624845e-07,0.0,1.9432388143059143e-08
1893,1.6381387990538343e-07,1.2316833108982905e-09,1.2932674486876294e-08
1894,2.4197910453160887e-07,0.0,1.5123694296903523e-08
1895,1.7453982081860886e-07,0.0,2.9491211250842753e-08
1896,6.427761434224522e-08,0.0,4.1279202278587945e-09
1897,1.3984112001708127e-07,0.0,2.680288169187861e-08
1898,1.2052295517150924e-07,2.26334195829736e-09,1.7540900287826844e-08
1899,1.6748562003954248e-07,5.527578395003729e-10,4.9748205555033564e-09
1900,1.396393258801254e-07,5.191053142894475e-10,3.633737311048435e-09
1901,1.1568689473051563e-07,0.0,1.2295225282343836e-08
1902,1.1048138831570853e-07,0.0,4.419255628107521e-09
1903,9.342380735688494e-08,0.0,9.1803746826713e-09
1904,8.706892629106733e-08,5.374625189347171e-10,8.599400302955473e-09
1905,8.979720433899274e-08,0.0,1.0321518084666081e-09
1906,1.4146507937295993e-07,1.0288369045596824e-09,2.0576738535282857e-08
1907,1.2342823774158518e-07,5.142843373384665e-10,8.74283373475393e-09
1908,7.661766687760974e-08,0.0,1.4734167441687873e-08
1909,1.6447940909269931e-07,0.0,7.701377313651392e-09
1910,1.325349359149186e-07,0.0,1.1757131934686527e-08
1911,1.1438804270458292e-07,5.320374141248863e-10,1.0640748726586935e-08
1912,1.3857059855126863e-07,0.0,8.335073964360618e-09
1913,1.0659009319624602e-07,5.30298971401777e-10,1.378777370053541e-08
1914,1.2857748288297444e-07,0.0,1.0045115850232378e-08
1915,6.008188424555527e-08,0.0,3.887651423006844e-08
1916,7.471474106068854e-08,0.0,3.07648937436511e-08
1917,5.483212106582869e-08,0.0,3.180263163926611e-08
1918,8.499918191517963e-08,1.1486376294556067e-09,1.2635013924011673e-08
1919,1.3351380800941115e-07,0.0,1.3811772170413406e-08
1920,8.708066445706208e-08,0.0,1.2115570768855832e-08
1921,9.693116709286187e-08,0.0,1.2116395886607734e-08
1922,7.673052948575787e-08,7.377935484775833e-10,1.2542490601674672e-08
1923,7.325004247604738e-08,1.0615948120573648e-09,2.2293490609115452e-08
1924,1.1731378180002139e-07,0.0,1.5469949321555987e-08
1925,7.038833871320094e-08,0.0,8.798542117105512e-09
1926,6.910605776511147e-08,0.0,1.7833821530643945e-08
1927,7.91594985116717e-08,0.0,4.4596899506643695e-09
1928,6.969885102403595e-08,0.0,1.1426041224282812e-08
1929,9.469345485513259e-08,0.0,2.33948540540041e-08
1930,1.1238855535111725e-07,0.0,2.8359728787563654e-08
1931,9.124285327288817e-08,0.0,1.3686427990933225e-08
1932,8.877224477732426e-08,1.0959536611565568e-09,1.2055489939655217e-08
1933,9.176530113563786e-08,1.1470662197865522e-09,2.6382522833046096e-08
1934,1.1023053758663082e-07,0.0,1.4377896206951846e-08
1935,2.118386248639581e-07,3.590485242455088e-09,1.795242621227544e-08
1936,1.321593869896276e-07,0.0,7.274828739411987e-09
1937,1.2591118547788938e-07,0.0,1.6368453259474336e-08
1938,8.168085230408906e-08,0.0,3.8895642262559704e-09
1939,1.6823454984660202e-07,1.5294050470515685e-09,1.2235240376412548e-08
1940,1.2932493120842992e-07,0.0,7.607348528892999e-09
1941,1.8594465700516594e-07,0.0,1.7709015587286103e-08
1942,2.123948235066564e-07,3.034211770724937e-09,1.2136847082899749e-08
1943,2.8451705702536856e-07,0.0,2.6129116648121453e-08
1944,6.7476911169706e-08,0.0,3.2131861615880553e-09
1945,7.189063211399116e-08,4.357008087652048e-09,1.9606536838523425e-08
1946,6.960551957035932e-08,1.3921104269343232e-09,2.7842208538686464e-08
1947,1.0371157799227149e-07,2.3841741914054637e-09,1.4305045592521992e-08
1948,3.598594937592736e-07,3.2615663503321457e-09,1.4133454184772631e-08
1949,1.2074920618942997e-07,2.945102384188658e-09,8.835307596655184e-09
1950,1.2868787280240213e-07,0.0,6.381216888229346e-09
1951,1.7911155147931623e-07,0.0,1.0661401761424827e-08
1952,1.7715269962081948e-07,0.0,2.31985678444957e-08
1953,1.1743471617364776e-07,2.1547654771580937e-09,1.0773827274768166e-08
1954,1.0261162941560542e-07,0.0,1.3681550115052232e-08
1955,1.0418024487535149e-07,0.0,2.440258128899586e-08
1956,9.15719837735196e-08,8.72114158667614e-10,2.616342520411763e-08
1957,9.18843952035786e-08,0.0,1.1485549067380418e-08
1958,7.775908983376212e-08,8.272243445794913e-10,2.0680608781020737e-08
1959,9.84344978860463e-08,5.4255236969780185e-09,2.1702094343822864e-08
1960,1.1765416729758726e-07,1.3841666701708277e-09,1.2457499920515147e-08
1961,9.796904726355748e-08,2.08444772553662e-09,6.948159103625784e-09
1962,9.830032610125272e-08,1.2683912808952869e-09,2.029426049432459e-08
1963,1.3643372653859842e-07,6.466053248388448e-10,2.0044764847959584e-08
1964,1.2411295985392812e-07,2.4335873316516654e-09,1.764350793242997e-08
1965,1.0287441654099894e-07,1.0944086747954884e-09,2.5171399187229326e-08
1966,1.6118707257817277e-07,1.1078149508847446e-09,1.6063316676806494e-08
1967,1.2670962767913352e-07,1.9721342336964653e-09,2.6130779318123132e-08
1968,7.231179210975824e-08,1.3474247551048535e-09,1.6618237869137076e-08
1969,9.310603529821826e-08,2.2708788183223305e-09,1.3171097990039016e-08
1970,6.852100611909329e-08,1.8394900047624674e-09,2.4373242979436327e-08
1971,1.1510010722304287e-07,0.0,2.0553589274996398e-08
1972,1.5236535944040952e-07,0.0,1.539044092169206e-08
1973,9.868634975873647e-08,1.102640756478479e-09,1.7642251715077606e-08
1974,9.5072159922438e-08,1.1251143350321513e-09,1.012602890426706e-08
1975,8.681449514824635e-08,0.0,1.1422960355389478e-08
1976,1.4626628430658428e-07,2.8567633814091664e-09,1.085570122683066e-08
1977,1.0872046374288402e-07,0.0,1.23412418062685e-08
1978,1.12871236912504e-07,2.3762365408686037e-09,1.3069301196821925e-08
1979,9.597236072522719e-08,3.5111840102075575e-09,1.462993370893173e-08
1980,9.835310521566498e-08,1.7055452050662723e-09,2.3309118191150446e-08
1981,8.41298102849386e-08,2.5302198669585607e-09,1.3283654176632353e-08
1982,9.869928874195466e-08,4.9660017209518514e-09,1.9864007327896616e-08
1983,9.662433464452391e-08,2.526126308133314e-09,2.7787390166622572e-08
1984,1.8788787015111552e-07,4.639206796497319e-09,2.2616132966390978e-08
1985,1.4918583302048205e-07,2.4062232206745193e-09,1.3835783185811579e-08
1986,1.5166047551140593e-07,4.196139880008332e-09,1.498621410300771e-08
1987,1.5643691630984335e-07,5.499735167280306e-09,1.4665960890170027e-08
1988,9.174727466643162e-08,2.9982768490199874e-09,1.6190695006912392e-08
1989,1.377518685785617e-07,1.6464366536794728e-09,1.7561990972581043e-08
1990,1.0297950503446174e-07,0.0,8.172976073694826e-09
1991,1.2309076535821362e-07,0.0,1.2895223555631219e-08
1992,1.2011677746892602e-07,1.1019888335184191e-09,1.1570882918476855e-08
1993,9.970573700002205e-08,5.539207426075166e-10,1.661762283333701e-08
1994,1.0075110146168242e-07,2.637463358823311e-09,1.8989735894869852e-08
1995,9.05549286112084e-08,1.0844901643380922e-09,1.5182862966867106e-08
1996,9.074756923688199e-08,5.338092190498855e-10,1.4946657245218375e-08
1997,7.432086590597464e-08,1.438468344439059e-09,2.1577025610675094e-08
1998,1.0060752941853934e-07,2.3840646123929332e-09,2.2410206690359757e-08
1999,1.0557165000535385e-07,4.570201161957499e-10,2.1936964689217575e-08
2000,7.157211190378376e-08,8.836062992401139e-10,1.2370488633450805e-08
2001,8.061429923600372e-08,1.3143635346768434e-09,2.1029816110740285e-08
2002,6.177522643424638e-08,4.38122149670761e-10,1.6648641576466616e-08
2003,8.375515392344823e-08,2.083461403401543e-09,1.750107569975512e-08
2004,7.664336720836218e-08,3.964312211834908e-09,2.070251881036711e-08
2005,8.196824552442195e-08,4.5037495954858286e-10,1.5312748402607212e-08
2006,6.547445252635953e-08,3.2943118233319524e-09,1.1118302889467913e-08
2007,1.1304377026122303e-07,1.5977917877663117e-09,1.5977918016440995e-08
2008,1.1495087290369632e-07,3.4059517706186426e-09,2.809910171208685e-08
2009,1.039465971075515e-07,8.678110008375484e-08,1.9549588614609092e-08
2010,1.2895955592284736e-07,2.3618965117044866e-09,2.9287516412068726e-08
2011,1.3345662083774634e-07,4.5887662558641296e-09,1.5678285336662157e-08
2012,1.1302118707590125e-07,1.3617010852229328e-09,2.0085090535193473e-08
2013,1.1463303828396221e-07,1.6734750252211938e-09,2.370756213565528e-08
2014,1.446517359227073e-07,1.948900707482437e-09,2.555225364631042e-08
2015,1.1991673432021344e-07,3.1032056507784844e-09,1.884089169401637e-08
2016,1.1288803164477557e-07,1.0356700524960516e-08,2.4856079861024227e-08
2017,1.1873685679120172e-07,1.3584301072899763e-08,1.9118645611104768e-08
2018,1.0738901201623463e-07,7.744399788123246e-09,1.523065407127433e-08
2019,1.102026701005343e-07,1.53059265262101e-09,1.734671756237205e-08
