year,en_ADP if_NOUN,en_ADP kif_NOUN
1999,1.325358303660984e-08,1.8280804647829996e-09
2000,1.678851990760677e-08,0.0
2001,2.3658543207849547e-08,0.0
2002,1.6210519315773553e-08,0.0
2003,1.583430719875878e-08,0.0
2004,1.6297727972736098e-08,0.0
2005,2.1617997947309675e-08,0.0
2006,1.8530504242164625e-08,0.0
2007,1.5179022150313415e-08,3.994479469415779e-10
2008,1.3623806693896512e-08,4.257439678578834e-10
2009,5.57878541140866e-08,0.0
2010,1.086472406486294e-08,0.0
2011,2.9062186351902497e-08,7.64794394481072e-10
2012,1.8042539712270766e-08,3.404252713057332e-10
2013,1.9244963012088334e-08,5.578250084070646e-10
2014,1.4291938368882207e-08,6.496335691608124e-10
2015,1.6402657898595407e-08,1.329945265027277e-09
2016,2.0713401049921032e-08,4.1426800878596737e-10
2017,1.9873329648589788e-08,1.2578056374223934e-09
2018,2.2200613902789712e-08,3.3559066636712487e-09
2019,1.887730927130349e-08,2.806086474294034e-09
