year,veulent_VERB ôter_VERB,veulent_VERB oter_VERB,veulent_VERB noter_VERB
1907,3.599990305858114e-09,0.0,3.0857059130084963e-09
1908,9.822778146428846e-10,0.0,0.0
1909,3.300590023513905e-09,0.0,0.0
1910,5.34415089958884e-09,0.0,1.068830135508847e-09
1911,7.980561100850991e-09,0.0,5.320374141248863e-10
1912,7.814131564032323e-09,0.0,5.2094213387476884e-09
1913,8.484783542428431e-09,0.0,0.0
1914,3.3483718020477227e-09,0.0,0.0
1915,0.0,0.0,3.534228465440492e-09
1916,9.888715624128963e-09,0.0,2.197492410260793e-09
1917,3.289927441585405e-09,0.0,2.1932848870420685e-09
1918,0.0,0.0,1.1486376294556067e-09
1919,1.8415696745321952e-09,0.0,0.0
1920,2.2716695191604686e-09,0.0,7.572231730534895e-10
1921,8.330022005509363e-09,0.0,0.0
1922,1.4755870969551665e-09,0.0,0.0
1923,2.1231896241147297e-09,0.0,0.0
1924,0.0,0.0,5.156649773851996e-09
1925,0.0,0.0,1.0998177923937646e-09
1926,1.1146138456652466e-09,0.0,2.229227691330493e-09
1927,1.3379070296082318e-08,0.0,6.689535148041159e-09
1928,4.570416489713125e-09,0.0,1.1426041224282812e-09
1929,5.570202965543558e-09,0.0,4.4561625500705304e-09
1930,0.0,0.0,2.100720708497761e-09
1931,5.7026783295555106e-09,0.0,0.0
1932,1.0959536611565568e-09,0.0,5.4797681947604815e-09
1933,0.0,0.0,0.0
1934,0.0,0.0,0.0
1935,4.787313656606784e-09,0.0,0.0
1936,2.424942913137329e-09,0.0,0.0
1937,6.295559185076627e-09,0.0,0.0
1938,1.2965214457594243e-09,0.0,0.0
1939,0.0,0.0,0.0
1940,2.5357829169792012e-09,0.0,0.0
1941,8.854508237732261e-09,0.0,0.0
1942,1.2136847082899749e-08,0.0,0.0
1943,2.322588166236983e-08,0.0,0.0
1944,0.0,0.0,0.0
1945,2.178504043826024e-09,0.0,0.0
1946,8.352662561605939e-09,0.0,2.7842208538686464e-09
1947,1.1920870957027319e-09,0.0,1.1920870957027319e-09
1948,1.0871887834440486e-09,0.0,0.0
1949,9.817008317369869e-10,0.0,0.0
1950,3.190608444114673e-09,0.0,2.1270722960764488e-09
1951,5.330700769690111e-09,0.0,2.1322803522849654e-09
1952,7.381362632230548e-09,0.0,3.1634410646574906e-09
1953,4.3095309543161875e-09,0.0,0.0
1954,9.772536113672459e-10,0.0,1.9545072227344917e-09
1955,0.0,0.0,1.8771215692936494e-09
1956,5.232684952005684e-09,0.0,8.72114158667614e-10
1957,1.7670075402875796e-09,0.0,4.417518795207798e-09
1958,4.1361216673863055e-09,0.0,0.0
1959,0.0,0.0,0.0
1960,2.076250060767393e-09,0.0,0.0
1961,4.16889545107324e-09,0.0,0.0
1962,6.976152100435229e-09,0.0,0.0
1963,1.0345685197421517e-08,0.0,0.0
1964,9.734349326606662e-09,6.083968329129164e-10,1.8251904432275978e-09
1965,7.660860390501512e-09,0.0,0.0
1966,4.431259803538978e-09,0.0,3.3234448526542337e-09
1967,6.409436092980059e-09,1.9721342336964653e-09,0.0
1968,4.491415683816058e-09,0.0,1.7965663401398047e-09
1969,4.087581828571274e-09,2.2708788183223305e-09,1.8167031212712459e-09
1970,5.978342709767048e-09,4.5987250119061684e-10,0.0
1971,2.0553589941130213e-09,0.0,1.0276794970565106e-09
1972,2.0520587451500205e-09,0.0,5.130146862875051e-10
1973,3.3079223804577396e-09,0.0,1.6539611902288698e-09
1974,1.1251143350321513e-09,0.0,5.625571675160757e-10
1975,3.998036124386317e-09,0.0,5.711480177694739e-10
1976,6.2848797277581525e-09,0.0,1.142705374768127e-09
1977,1.1753563677885381e-09,0.0,0.0
1978,5.940591130126904e-09,0.0,1.1881182704343018e-09
1979,3.5111840102075575e-09,5.851973350345929e-10,0.0
1980,1.7055452605774235e-09,0.0,3.411090521154847e-09
1981,1.2651099057237047e-09,0.0,0.0
1982,5.586751949948621e-09,6.207502289967692e-10,6.207502289967692e-10
1983,2.5261264191556165e-09,0.0,1.89459470334441e-09
1984,4.059305780401701e-09,0.0,1.1598016991243298e-09
1985,4.210890747202711e-09,0.0,0.0
1986,2.997242676272549e-09,0.0,0.0
1987,1.2221633705067347e-09,0.0,0.0
1988,2.398621523624911e-09,0.0,5.996553809062277e-10
1989,3.2928733073589456e-09,0.0,0.0
1990,2.179460389939436e-09,0.0,1.6345953479657283e-09
1991,2.9307325455363298e-09,0.0,0.0
1992,2.7549720282848966e-09,0.0,5.509944167592096e-10
1993,3.323524566667402e-09,0.0,0.0
1994,1.5824779264761446e-09,0.0,0.0
1995,2.1689803286761844e-09,0.0,1.0844901643380922e-09
1996,1.067618438099771e-09,0.0,5.338092190498855e-10
1997,1.917957792585412e-09,0.0,0.0
1998,3.814503379828693e-09,0.0,4.768129224785866e-10
1999,0.0,0.0,4.570201161957499e-10
2000,2.6508188977203417e-09,0.0,0.0
2001,2.6287270138425356e-09,0.0,0.0
2002,5.257465574004527e-09,0.0,4.38122149670761e-10
2003,4.166922806803086e-09,0.0,4.1669229178253886e-10
2004,5.726228824443069e-09,0.0,0.0
2005,2.251874686720612e-09,0.0,9.007499190971657e-10
2006,1.6471559671771274e-09,0.0,8.235779835885637e-10
2007,2.7961355453243186e-09,0.0,3.994479469415779e-10
2008,2.9802078582719105e-09,0.0,4.257439678578834e-10
2009,1.430457752249481e-09,0.0,0.0
2010,0.0,0.0,4.723793023408973e-10
2011,1.911985902935953e-09,0.0,0.0
2012,2.7234021704458655e-09,0.0,0.0
2013,1.6734750252211938e-09,0.0,0.0
2014,2.5985342766432495e-09,0.0,2.1654451842767486e-10
2015,1.10828768384863e-09,0.0,0.0
2016,1.4499380585064614e-09,0.0,2.0713400439298368e-10
2017,1.509366853724714e-09,0.0,2.515611330355938e-10
2018,1.0325866828253538e-09,0.0,0.0
2019,1.53059265262101e-09,0.0,1.02039510174734e-09
