year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP cerfs_NOUN
1832,5.411987746839486e-09,2.705993873419743e-09,1.8941957335982806e-08
1833,8.108539617524002e-09,2.3167257001688313e-09,1.1583628500844156e-09
1834,1.213489042584115e-08,9.334530703952737e-09,1.8669062740173104e-08
1835,1.2100940693926532e-08,6.050470346963266e-09,9.832014313815307e-09
1836,1.68018754465038e-08,1.3441500135158435e-09,1.2769425516978572e-08
1837,2.7831563720326358e-09,0.0,1.3219993100221927e-08
1838,3.787297142565649e-09,6.312161904276081e-10,1.009945904684173e-08
1839,1.4682098203877558e-08,5.593180252283503e-09,1.7478688718597368e-08
1840,3.4396318682183846e-08,1.7198159563136528e-08,2.229391071750797e-08
1841,2.0545755319290038e-08,4.044945711711989e-08,7.0626033910059505e-09
1842,8.049918065466954e-09,1.542900918138912e-08,2.2137275124123335e-08
1843,1.1813821920725331e-08,2.3627644840651385e-09,5.31621990873532e-09
1844,6.586273748609983e-09,2.195424508855126e-09,1.5367971784030487e-08
1845,2.17628883802945e-08,6.696273757711424e-09,1.897277535078956e-08
1846,1.2879903366069811e-08,1.7563503984519002e-09,1.8148954339380907e-08
1847,4.0988499705463255e-08,6.47186837454683e-09,1.6718992412734224e-08
1848,2.413566457803995e-09,8.045221711050488e-10,2.413566457803995e-09
1849,1.6758829879393033e-09,1.6758829879393033e-09,1.1731181359664333e-08
1850,4.752297222410107e-09,1.5614690873633208e-08,3.394498016007219e-09
1851,4.514607354622058e-09,1.2898877521649865e-09,7.739326512989919e-09
1852,5.859490670445666e-09,1.9531636308300904e-09,6.510545436100301e-09
1853,3.58315901394235e-08,2.209614846648833e-08,5.3747388761848924e-09
1854,1.2989160858012383e-08,0.0,1.0910895298366086e-08
1855,4.776243400783642e-09,5.306937111981824e-10,1.0613874223963649e-08
1856,4.141751386299575e-09,4.6594703095870216e-09,1.346069211649592e-08
1857,2.245494101771328e-08,4.881509085841174e-10,8.298565390418844e-09
1858,1.3212924976357954e-08,3.4255732694887797e-09,8.808616946964776e-09
1859,5.601390462572908e-09,1.5276520048956854e-09,1.629495471888731e-08
1860,1.1900677776566226e-08,2.746310290291376e-09,1.327383314375652e-08
1861,1.4147890858851042e-08,3.018216815364738e-08,4.715963619617014e-09
1862,2.3041730301542884e-08,1.8071945329101169e-09,1.0843167252971853e-08
1863,8.490855130105501e-09,2.0477944673302773e-08,3.496234635136375e-09
1864,9.589456340108882e-09,4.794728170054441e-09,2.445311186871635e-08
1865,1.3179164426446732e-08,9.413688994985847e-09,6.118897832863013e-09
1866,1.3137154475373336e-08,2.919367858567057e-09,3.4059290943133647e-09
1867,1.747012134956094e-08,1.0190904120577216e-08,5.82337378318698e-09
1868,7.903798859842937e-08,1.975949570631741e-08,1.679557115608077e-08
1869,3.271957993433716e-08,2.5882650689368347e-08,3.4184632902167778e-09
1870,3.2110673231500186e-08,1.0321287824410774e-08,1.3188312664169644e-08
1871,2.6552942955504477e-08,3.3987767267262825e-08,6.37270636261178e-09
1872,1.0280476914203973e-08,1.3304146229131675e-08,1.8142017887967654e-09
1873,2.334541804316359e-08,1.855661402316855e-08,5.986004469882289e-10
1874,4.361464789326419e-08,3.823749850084823e-08,6.572069999322139e-09
1875,1.94531928343622e-08,1.4303817408301e-08,6.865832347102696e-09
1876,3.506688628363008e-08,1.3905833817773328e-08,5.441413541973361e-09
1877,7.421779191219002e-09,4.329371083855449e-09,1.608052180301911e-08
1878,5.1332254003000344e-08,2.0532901601200138e-08,1.5701630218245555e-08
1879,2.3215436684154156e-08,9.16398767980553e-09,3.665595160740054e-09
1880,1.9253539207397807e-08,2.6954953824542827e-08,4.492492600149944e-09
1881,2.370652651961791e-08,3.486253646878268e-08,1.2550513517339823e-08
1882,3.5939081044489285e-08,2.2628309892525067e-08,1.2645231528551903e-08
1883,1.8958017378167824e-08,1.200674426549142e-08,8.847074184359371e-09
1884,1.7164412113856997e-08,4.621187876807653e-09,3.300848483434038e-09
1885,4.576401479994274e-08,1.8692343728421434e-08,3.86738152613475e-09
1886,2.774989482645651e-08,1.2906927693290271e-08,9.034849313138693e-09
1887,3.395040693021656e-08,2.7421483750345033e-08,1.1099172247952538e-08
1888,1.9655905347804037e-08,2.53624587998047e-09,6.34061492199578e-09
1889,1.8168895721260014e-08,4.385595886446936e-09,2.5060546970934183e-09
1890,3.0150179242127706e-08,9.831579994568074e-09,1.4419650362640368e-08
1891,5.736798147637501e-09,0.0,1.9122659011827636e-09
1892,1.6298132621272998e-08,5.641661360300532e-09,8.149066310636499e-09
1893,9.853466487186324e-09,4.926733243593162e-09,8.005941687372342e-09
1894,1.827446460822557e-08,5.671385139294216e-09,7.561847148451761e-09
1895,1.5648398132839247e-08,4.213029924926559e-09,6.018614495673091e-09
1896,1.0024948871034667e-08,4.717623180994224e-09,4.717623180994224e-09
1897,3.379494017963225e-08,5.2440420894583895e-09,5.826713556089658e-10
1898,2.2067583316243145e-08,5.6583548957434e-10,1.3580051305694951e-08
1899,2.266307141951529e-08,3.8693048765026106e-09,3.8693048765026106e-09
1900,3.1665425836990835e-08,7.786579381274805e-09,5.19105292084987e-09
1901,1.956058603980182e-08,6.147612641171918e-09,7.265360757457984e-09
1902,7.365425602756659e-09,4.910283735171106e-09,8.838511089681589e-09
1903,9.1803746826713e-09,8.100330184390714e-09,1.6200660590826033e-08
1904,8.061937784020756e-09,4.837162670412454e-09,6.987012746151322e-09
1905,4.231822359201942e-08,4.1286072338664326e-09,1.1353670226199597e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,1.0288369267641428e-08
1907,5.65712765521198e-09,1.028568674676933e-09,4.114274698707732e-09
1908,1.080505640516094e-08,2.9468334439286537e-09,1.964555629285769e-09
1909,7.151278680339601e-09,1.1001967115120692e-09,1.5402753739124364e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,1.2825961626106164e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,4.788336727123976e-09
1912,5.730363294986773e-09,5.209421227725386e-10,7.814131786076928e-09
1913,5.302989602995467e-09,1.060597942803554e-09,6.363587878865928e-09
1914,6.027069510139427e-09,6.696743715117748e-10,2.0090231700464756e-09
1915,1.1780761921542648e-09,0.0,5.890380960771324e-09
1916,1.2086208478478966e-08,1.0987462051303964e-09,5.493730803607377e-09
1917,4.934890895924582e-08,2.1932848870420685e-09,3.289927441585405e-09
1918,5.743188147278033e-09,3.44591288836682e-09,2.2972752589112133e-09
1919,2.301962176431971e-08,1.8415696745321952e-09,1.1049418269237776e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,7.572231730534895e-10
1921,1.060184651180407e-08,2.2718242842501013e-09,1.9689143759826777e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,1.1066902949607993e-08
1923,2.866305948145964e-08,4.246379248229459e-09,0.0
1924,2.4494086758863887e-08,3.867487219366694e-09,3.867487219366694e-09
1925,1.0998178368026856e-08,6.598906754362588e-09,5.499089184013428e-09
1926,2.229227646921572e-08,7.802296586589819e-09,5.573069339348535e-09
1927,6.689535148041159e-09,7.804457524684949e-09,2.2298449753321847e-09
1928,9.14083297942625e-09,1.1426041224282812e-09,3.4278122562625413e-09
1929,1.6710609784809094e-08,4.4561625500705304e-09,7.798284684668033e-09
1930,5.2518016602221e-09,4.201441416995522e-09,6.302162347537887e-09
1931,6.843213995466613e-09,1.1405356659111021e-09,1.3686427990933225e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,6.575722188983946e-09
1933,8.02946331646126e-09,1.261772819560747e-08,2.2941324395731044e-09
1934,9.585264137967897e-09,2.3963160344919743e-09,0.0
1935,2.2739740757060645e-08,2.393656828303392e-09,4.787313656606784e-09
1936,2.3036957230715416e-08,0.0,3.6374143697059935e-09
1937,2.392312481447334e-08,8.813782592653752e-09,2.5182236296217297e-09
1938,5.186085783037697e-09,3.889564337278273e-09,6.482607339819424e-09
1939,1.5294050470515685e-08,0.0,3.058810094103137e-09
1940,1.0143131667916805e-08,1.7750480196809804e-08,5.0715658339584024e-09
1941,5.9030051957620344e-09,0.0,8.854507793643052e-09
1942,1.2136847082899749e-08,1.8205270180260413e-08,6.068423541449874e-09
1943,6.967764676346633e-08,2.9032352077962287e-09,5.806470415592457e-09
1944,2.5705489292704442e-08,6.4263723231761105e-09,6.4263723231761105e-09
1945,2.6142048525912287e-08,2.178504043826024e-09,2.178504043826024e-09
1946,9.744772988540262e-09,6.960552134671616e-09,0.0
1947,5.960435700558264e-09,7.152522796260996e-09,1.1920870957027319e-09
1948,1.0871888278529696e-08,0.0,2.174377566888097e-09
1949,9.817008539414473e-09,2.945102384188658e-09,5.890204768377316e-09
1950,2.3397795700930146e-08,1.0635361480382244e-09,5.317680518146517e-09
1951,3.5182626589858046e-08,8.529121298117559e-09,8.529121409139861e-09
1952,2.8470971358274255e-08,2.1089607837865287e-09,6.326882129314981e-09
1953,1.8315507332999914e-08,5.386913692895234e-09,9.69644453618912e-09
1954,1.07497895029951e-08,1.9545072227344917e-09,6.840775057526116e-09
1955,2.0648336374051723e-08,9.385607846468247e-10,1.8771215692936494e-09
1956,1.0465369904011368e-08,0.0,5.232684729961079e-09
1957,2.738861759610245e-08,8.835037701437898e-10,5.301022731885041e-09
1958,1.5717262158432277e-08,1.6544486891589827e-09,1.6544486891589827e-09
1959,9.300897829689347e-09,3.8753737996444215e-09,1.3951346300444811e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,7.612916519406099e-09
1961,5.350082687982649e-08,1.3896318540318475e-09,8.33779090214648e-09
1962,6.976152100435229e-09,2.536782617301725e-09,3.170978146727066e-09
1963,1.2932106940866106e-08,6.466053248388448e-10,9.052474325699222e-09
1964,1.9468698653213323e-08,3.041984220075733e-09,3.041984220075733e-09
1965,9.849678406226303e-09,2.188817405102128e-09,6.0192477668863376e-09
1966,2.6033651678858405e-08,2.8803187945847242e-08,6.6468897053084675e-09
1967,1.5284040699725665e-08,4.930335639752315e-09,6.409436092980059e-09
1968,2.1558795637588446e-08,4.042274182047834e-09,9.88111459321317e-09
1969,1.6804504454626112e-08,3.179230406713529e-09,5.904285060864822e-09
1970,1.7015283404475667e-08,1.5175792539290356e-08,8.27770510469783e-09
1971,7.193756701440179e-09,8.22143619849669e-09,8.221435976452085e-09
1972,2.1546616935097518e-08,7.695220183290274e-09,4.6171320100540925e-09
1973,1.1577728109557484e-08,5.513203782392395e-09,9.37244681864513e-09
1974,9.00091468025721e-09,1.0688586127294286e-08,3.937900228123681e-09
1975,1.0851811893530794e-08,1.7134440533084216e-09,1.028066431985053e-08
1976,9.712995741040231e-09,2.285410749536254e-09,6.284879672247001e-09
1977,1.4104276857551667e-08,5.289103655048422e-09,2.3507127910882275e-09
1978,1.128712323605896e-08,3.5643548113029055e-09,1.4257419245211622e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,8.192762912528906e-09
1980,1.0233271119375331e-08,6.253665918443119e-09,8.527726080842513e-09
1981,1.5813874654213578e-08,5.060439622894819e-09,8.223214109648325e-09
1982,1.1173503899897241e-08,5.586752060970923e-09,4.966001831974154e-09
1983,1.1999100379966876e-08,6.315316047889041e-10,6.946847541655643e-09
1984,6.958810416790584e-09,4.0593059469351545e-09,2.3196033982486597e-09
1985,1.3234227935754461e-08,3.609334831011779e-09,1.0226449020933615e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,6.593933843390687e-09
1987,1.3443797186596385e-08,2.4443267410134695e-09,5.49973533381376e-09
1988,1.679035044332977e-08,4.797243047249822e-09,1.199310784016916e-08
1989,6.036934507847036e-09,6.585746614717891e-09,8.232182935330457e-09
1990,2.397406362319998e-08,1.5256222840598355e-08,1.1442166825137434e-08
1991,2.989347080983862e-08,5.861465202094962e-10,1.0550637696837839e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,1.4876849085965205e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,1.1078414630105726e-08
1994,8.967375286772494e-09,6.329911872438032e-09,7.384897138251745e-09
1995,1.4098372247417501e-08,1.0844901643380922e-09,4.880205572987961e-09
1996,1.7081895009596337e-08,1.49466583554414e-08,9.074756723848054e-09
1997,8.151320507465698e-09,3.3564261370244708e-09,6.7128524960935465e-09
1998,1.3350762273489636e-08,4.291316191284977e-09,1.0013071261028017e-08
1999,8.226361813967742e-09,3.199140841125825e-09,9.140402212892695e-09
2000,1.4579503826439577e-08,1.3254094488601709e-09,6.185244316725402e-09
2001,1.4896119893137438e-08,4.819333099259637e-09,8.324302136486494e-09
2002,6.571832411594869e-09,0.0,8.762443215459825e-09
2003,8.750538071922165e-09,2.9168460979889232e-09,9.167230530238157e-09
2004,2.1583476339515073e-08,1.2333415178034102e-08,9.690541175055856e-09
2005,8.557123898356167e-09,3.6029997874109654e-09,4.954124666056714e-09
2006,1.2765458912156191e-08,4.529678965248252e-09,4.941467679486777e-09
2007,1.078509459517818e-08,3.994479552682506e-09,7.988958827809256e-09
2008,6.811903485726134e-09,1.7029758436759579e-09,8.51487946817997e-09
2009,4.76819250749827e-09,1.430457752249481e-09,1.0013204487790972e-08
2010,8.97520635589899e-09,7.085689368580006e-09,8.97520635589899e-09
2011,6.500752380844688e-09,7.64794394481072e-10,6.118355155848576e-09
2012,1.05531832161887e-08,3.0638275250183256e-09,1.1574459224394928e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,6.136075203500013e-09
2014,1.0822894864759292e-06,1.5158116567492996e-09,8.012147389990787e-09
2015,4.654808538617772e-09,0.0,7.093041265449074e-09
2016,6.421154274960372e-09,6.21402013178951e-10,8.906762438698479e-09
2017,6.037467414898856e-09,2.7671724078803805e-09,3.2702947017071438e-09
2018,6.711813327342497e-09,1.0325866828253538e-09,5.937373259712331e-09
2019,4.591778068885333e-09,0.0,6.377469219387422e-09
