year,ton_DET avant_NOUN,ton_DET savant_ADJ
1931,3.4216069977333063e-09,5.7026783295555106e-09
1932,0.0,0.0
1933,0.0,1.1470662197865522e-09
1934,2.3963160344919743e-09,0.0
1935,1.196828414151696e-09,0.0
1936,8.487299751891442e-09,0.0
1937,2.5182236296217297e-09,0.0
1938,0.0,2.5930428915188486e-09
1939,0.0,0.0
1940,0.0,0.0
1941,5.9030051957620344e-09,2.9515025978810172e-09
1942,0.0,0.0
1943,8.709705845433291e-09,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,1.3921104269343232e-09,0.0
1947,3.5762612871081956e-09,0.0
1948,2.174377566888097e-09,1.0871887834440486e-09
1949,3.926803215925645e-09,0.0
1950,0.0,0.0
1951,4.264560704569931e-09,0.0
1952,1.0544803918932644e-09,0.0
1953,5.386913581872932e-09,0.0
1954,9.772536113672459e-10,2.9317608341017376e-09
1955,1.8771215692936494e-09,9.385607846468247e-10
1956,8.72114158667614e-10,8.72114158667614e-10
1957,8.835037701437898e-10,3.534015080575159e-09
1958,3.3088973783179654e-09,0.0
1959,0.0,7.750747821333448e-10
1960,6.920833350854139e-10,0.0
1961,4.1688955620955426e-09,6.948159270159238e-10
1962,3.805173953708163e-09,0.0
1963,2.5864212993553792e-09,3.879631726988464e-09
1964,0.0,3.041984220075733e-09
1965,1.0944086747954884e-09,0.0
1966,6.092982118843793e-09,1.1078149508847446e-09
1967,4.437302025817047e-09,1.9721342336964653e-09
1968,1.3474247273492779e-09,0.0
1969,1.3625273409534344e-09,9.083515606356229e-10
1970,4.59872487312829e-09,1.3796175313274261e-09
1971,2.0553589941130213e-09,5.138397485282553e-10
1972,6.156176013405457e-09,0.0
1973,2.7566018356850464e-09,0.0
1974,5.063014507644681e-09,0.0
1975,3.998036124386317e-09,0.0
1976,1.142705374768127e-09,0.0
1977,1.7630345516828072e-09,1.7630346071939584e-09
1978,5.940591352171509e-10,5.940591352171509e-10
1979,2.3407893401383717e-09,5.851973350345929e-10
1980,3.97960553399912e-09,1.1370301367108482e-09
1981,2.5302198114474095e-09,2.5302198114474095e-09
1982,4.345251713999687e-09,0.0
1983,3.1576580239445207e-09,6.315316047889041e-10
1984,4.639206796497319e-09,2.3196033982486597e-09
1985,1.2031116103372597e-09,6.015558051686298e-10
1986,5.3950369172106605e-09,0.0
1987,6.110817019067127e-09,1.8332451112712533e-09
1988,1.1993107618124554e-09,2.398621523624911e-09
1989,2.744061089465788e-09,5.488122178931576e-10
1990,4.358920779878872e-09,0.0
1991,4.68917216167597e-09,0.0
1992,4.407955389584828e-09,0.0
1993,2.7696036575264316e-09,0.0
1994,2.1099705871385765e-09,5.274926606624319e-10
1995,2.168980273165033e-09,5.422450821690461e-10
1996,3.736664311304594e-09,0.0
1997,1.917957792585412e-09,9.58978896292706e-10
1998,2.86087753487152e-09,0.0
1999,4.113181045761749e-09,9.140402323914998e-10
2000,3.0926220473403987e-09,4.4180314962005696e-10
2001,4.8193329327261836e-09,1.7524847129024579e-09
2002,2.6287327870022636e-09,8.76244299341522e-10
2003,5.0003075569016175e-09,1.6667691671301554e-09
2004,7.04766583980998e-09,4.404791253964646e-10
2005,3.602999676388663e-09,0.0
2006,1.6471559116659762e-09,4.1178899179428186e-10
2007,3.1955834922658966e-09,1.1983438685803094e-09
2008,5.960415355721338e-09,0.0
2009,3.814554005998616e-09,9.53638501499654e-10
2010,6.613310343794865e-09,4.723793023408973e-10
2011,5.7359579308524644e-09,3.82397197240536e-10
2012,1.0893608487494433e-08,1.3617010852229328e-09
2013,8.646287241731443e-09,0.0
2014,1.3425760461704961e-08,1.7323561474213989e-09
2015,1.861923255852549e-08,2.881548111233201e-09
2016,1.387797801677415e-08,1.2428040818690533e-09
2017,8.553078245654433e-09,2.515611330355938e-10
2018,1.6779532985289336e-08,2.581466596041082e-09
2019,1.5816123910550317e-08,7.65296326310505e-10
