year,telles_ADJ âmes_NOUN,telles_ADJ ames_NOUN,telles_ADJ rames_NOUN
1869,5.860222884734867e-08,1.953407657850903e-09,0.0
1870,6.708837219093766e-08,1.0894693147633916e-08,0.0
1871,2.0180236148803488e-08,3.18635318130589e-09,0.0
1872,7.01491345012073e-08,1.0885210954825197e-08,0.0
1873,4.908523720814628e-08,4.788803575905831e-09,0.0
1874,3.7042575229406793e-08,0.0,0.0
1875,4.920513418937844e-08,1.6020275495076675e-08,0.0
1876,2.9020871039620033e-08,6.650616057868319e-09,0.0
1877,3.3398006138440905e-08,4.9478527941460015e-09,0.0
1878,4.650098262004576e-08,1.8117265465633636e-09,0.0
1879,3.0546626561545054e-08,4.276527687530063e-09,6.10932526790009e-10
1880,3.529815373326528e-08,3.2089231272180996e-09,0.0
1881,3.834879080955034e-08,1.3945015142624584e-09,2.7890030285249168e-09
1882,5.257754409626614e-08,1.3310770263785798e-09,0.0
1883,3.5388296737437486e-08,0.0,0.0
1884,3.8289840631478e-08,1.9805090900604227e-09,4.621187876807653e-09
1885,3.7384687345820566e-08,1.2891271383708158e-09,0.0
1886,3.9366128135043255e-08,1.2906927748801422e-09,0.0
1887,2.3504128421336645e-08,3.9173548849191775e-09,0.0
1888,4.1848057463766963e-08,1.268122939990235e-09,0.0
1889,2.1301465480405568e-08,2.506054641582267e-09,0.0
1890,2.8839300725280737e-08,0.0,0.0
1891,2.8046567734918426e-08,0.0,0.0
1892,2.6327752422616868e-08,3.1342561879199593e-09,0.0
1893,2.46336657738766e-08,1.847525021858587e-09,0.0
1894,3.591877373310126e-08,1.5123694296903523e-08,0.0
1895,5.236194766666813e-08,4.814891596538473e-09,0.0
1896,3.3023361822870356e-08,5.89702897624278e-10,0.0
1897,3.8456310136325556e-08,5.2440420894583895e-09,0.0
1898,5.092519472782442e-08,6.790025652847476e-09,0.0
1899,4.643165851803133e-08,0.0,0.0
1900,3.633737222230593e-08,4.671947717582725e-09,0.0
1901,2.9620316865930363e-08,5.588738916095792e-10,0.0
1902,3.2407871941586563e-08,0.0,0.0
1903,6.156250975664079e-08,2.7001101354784396e-09,0.0
1904,3.708491291831706e-08,3.2247751136083025e-09,0.0
1905,2.838417501038748e-08,0.0,0.0
1906,3.7038127231880935e-08,1.5432553013283723e-09,0.0
1907,4.422845378826423e-08,3.08570607954195e-09,0.0
1908,4.469363901193901e-08,2.4556945366072114e-09,0.0
1909,5.5009834909469646e-08,5.500983557560346e-10,0.0
1910,5.611358133705835e-08,2.137660271017694e-09,0.0
1911,6.065226187956796e-08,4.788336727123976e-09,2.6601871816467337e-09
1912,5.157327009897017e-08,2.0837684910901544e-09,0.0
1913,6.628737025948794e-08,2.6514948014977335e-09,0.0
1914,5.2904276515164383e-08,0.0,0.0
1915,6.950649833470379e-08,4.712304768617059e-09,0.0
1916,1.2525707404620334e-07,1.0987462051303964e-09,0.0
1917,5.15421945124217e-08,5.483212217605171e-09,0.0
1918,5.858051821405752e-08,1.1486376294556067e-09,0.0
1919,3.775218004875569e-08,4.603924352863942e-09,0.0
1920,7.420786829470671e-08,1.514446346106979e-09,0.0
1921,7.269837709600324e-08,0.0,7.572747429129834e-10
1922,7.230377008227151e-08,0.0,0.0
1923,7.006525493125082e-08,0.0,0.0
1924,6.83256118350073e-08,1.289162443462999e-09,0.0
1925,8.248633776020142e-08,4.399271169575059e-09,0.0
1926,4.124071395494866e-08,2.229227691330493e-09,0.0
1927,8.58490309951776e-08,8.919380012351041e-09,0.0
1928,7.426926629250374e-08,4.5704163786908225e-09,0.0
1929,4.67897081080082e-08,4.4561625500705304e-09,0.0
1930,2.10072066408884e-08,1.0503603542488804e-09,0.0
1931,3.193499864551086e-08,1.0264820993199919e-08,0.0
1932,5.589363638591749e-08,5.479768305782784e-09,0.0
1933,3.555905436769535e-08,3.4411986593596566e-09,0.0
1934,4.672816089623666e-08,4.7926320689839486e-09,0.0
1935,4.308582290946106e-08,2.393656828303392e-09,0.0
1936,4.243650053581405e-08,0.0,0.0
1937,4.406891207509034e-08,1.2591118148108649e-09,0.0
1938,3.1116513810047763e-08,0.0,0.0
1939,4.5882153187903896e-08,1.5294050470515685e-09,0.0
1940,6.085878823114399e-08,0.0,0.0
1941,3.836953510472085e-08,0.0,0.0
1942,3.034211815133858e-08,0.0,0.0
1943,3.774205836748479e-08,2.9032352077962287e-09,0.0
1944,3.855823393905666e-08,0.0,0.0
1945,4.7927088075994106e-08,0.0,0.0
1946,6.26449718765798e-08,8.352662561605939e-09,0.0
1947,7.629357412497484e-08,4.7683483828109274e-09,0.0
1948,4.022598432129598e-08,0.0,0.0
1949,2.6505922789965553e-08,0.0,3.9268033269479474e-09
1950,5.636741562398129e-08,2.1270722960764488e-09,0.0
1951,5.970385075215745e-08,0.0,0.0
1952,2.8470971358274255e-08,2.1089607837865287e-09,0.0
1953,2.9089333608567358e-08,1.0773827385790469e-09,1.0773827385790469e-09
1954,4.397641362174909e-08,9.772536113672459e-10,0.0
1955,4.6928040120519654e-08,8.447047505910632e-09,0.0
1956,5.407107650512444e-08,1.4825941141438648e-08,1.744228317335228e-09
1957,2.9155623693100097e-08,2.2087594697683954e-08,0.0
1958,4.053399393910695e-08,4.9633461784992505e-09,0.0
1959,3.8753739772801055e-08,1.5501495642666896e-09,0.0
1960,1.591791587429725e-08,6.920833350854139e-10,6.920833350854139e-10
1961,4.099414141478519e-08,4.16889545107324e-09,0.0
1962,3.868593267952747e-08,1.0781326054143392e-08,2.5367825617905737e-09
1963,3.297687101166957e-08,6.466053248388448e-10,6.466053248388448e-10
1964,4.562976130273455e-08,4.867174663303331e-09,6.083968329129164e-10
1965,3.720989383282358e-08,6.0192477668863376e-09,5.472043373977442e-10
1966,2.8249282024717104e-08,5.539074754423723e-10,5.539074754423723e-10
1967,3.5991448044114804e-08,2.9582012395223956e-09,0.0
1968,4.042274426296899e-08,6.287982079467014e-09,4.4914158503495116e-10
1969,2.634219598007803e-08,6.358460841182634e-09,0.0
1970,1.839489982558007e-08,0.0,0.0
1971,1.2332153964678128e-08,8.735275613958038e-09,1.541519245584766e-09
1972,1.3338381954497436e-08,1.5390440033513642e-09,5.130146862875051e-10
1973,1.7642252103655665e-08,1.102640756478479e-09,0.0
1974,7.875800456247362e-09,1.1251143350321513e-09,5.625571675160757e-10
1975,1.313640396460869e-08,1.4849848017917111e-08,0.0
1976,1.428381679602353e-08,0.0,5.713526873840635e-10
1977,3.526069214387917e-09,1.1753563677885381e-09,5.876781838942691e-10
1978,1.900989232694883e-08,4.158414057542359e-09,0.0
1979,1.580032815695631e-08,2.925986564150662e-09,0.0
1980,1.9329512213062117e-08,1.7055452605774235e-09,0.0
1981,1.2651098835192442e-08,4.427884725544118e-09,0.0
1982,2.483000827169235e-08,2.483000915987077e-09,0.0
1983,2.9050454486423405e-08,2.5261264191556165e-09,0.0
1984,2.8415142239168745e-08,5.799008495621649e-10,0.0
1985,1.2031115659283387e-08,3.0077789148208467e-09,2.4062232206745193e-09
1986,2.2779044428489215e-08,5.3950369172106605e-09,0.0
1987,1.0388388815840699e-08,3.6664902225425067e-09,1.2221633705067347e-09
1988,1.8589316752581908e-08,0.0,0.0
1989,1.4817929994137558e-08,2.7440609784434855e-09,5.488122178931576e-10
1990,1.5256222951620657e-08,1.089730194969718e-09,0.0
1991,1.3481369798284959e-08,0.0,5.861465202094962e-10
1992,1.8182815253453555e-08,3.30596661157756e-09,0.0
1993,1.661762283333701e-08,8.308811416668505e-09,0.0
1994,1.9517228722065738e-08,2.6374633033121597e-09,0.0
1995,2.277429267394382e-08,2.1689803286761844e-09,5.422450821690461e-10
1996,1.1743802375008272e-08,2.135236876199542e-09,1.067618438099771e-09
1997,2.013855748828064e-08,2.397447240731765e-09,0.0
1998,1.7642078020685403e-08,1.43043876743576e-09,4.768129224785866e-10
1999,1.8737825513426287e-08,9.140402323914998e-10,0.0
2000,4.859834756842929e-09,1.7672125984802278e-09,0.0
2001,1.7524847351069184e-08,2.6287270971092624e-09,8.762423564512289e-10
2002,1.0953053575235572e-08,3.9430991805033955e-09,0.0
2003,1.5417615628621206e-08,1.2500769308587678e-09,0.0
2004,8.369103632333008e-09,8.809582507929292e-10,0.0
2005,3.332774767272895e-08,9.007499190971657e-10,0.0
2006,1.4412615101377924e-08,0.0,4.1178899179428186e-10
2007,6.7906151812735516e-09,1.997239706952314e-09,0.0
2008,1.3198063086861112e-08,1.2772319035736501e-09,0.0
2009,9.059565542202108e-09,4.76819250749827e-10,0.0
2010,9.919965293647692e-09,0.0,0.0
2011,9.942326961720482e-09,7.64794394481072e-10,0.0
2012,1.4978711604385353e-08,3.404252713057332e-10,3.404252713057332e-10
2013,3.430623962685786e-08,3.3469500504423877e-09,0.0
2014,2.685152011849823e-08,2.1654451842767486e-10,0.0
2015,4.3001563199140946e-08,2.2165753954528356e-10,0.0
2016,3.8526923873405394e-08,1.4499380585064614e-09,0.0
2017,1.7106156491308866e-08,2.515611330355938e-10,0.0
2018,3.149389371515099e-08,0.0,0.0
2019,8.061121548053052e-08,5.1019755087367e-10,0.0
