year,meilleures_ADJ âmes_NOUN,meilleures_ADJ ames_NOUN,meilleures_ADJ rames_NOUN
1887,4.570247291724172e-09,0.0,0.0
1888,7.60873763994141e-09,0.0,0.0
1889,1.0650732740202784e-08,0.0,0.0
1890,1.3108772733971819e-08,0.0,6.554386478008212e-10
1891,1.8485238229004608e-08,0.0,0.0
1892,8.149066310636499e-09,0.0,0.0
1893,1.4164357686752282e-08,0.0,0.0
1894,1.6384001710889606e-08,0.0,0.0
1895,7.824199066419624e-09,0.0,0.0
1896,1.2383760683576384e-08,0.0,0.0
1897,1.5149455023788505e-08,0.0,0.0
1898,2.1501747937691107e-08,0.0,5.6583548957434e-10
1899,1.9899282222013426e-08,0.0,0.0
1900,1.7130474816440255e-08,0.0,0.0
1901,1.4530721514915967e-08,0.0,0.0
1902,1.1293653123800595e-08,0.0,0.0
1903,2.214090244478939e-08,0.0,0.0
1904,8.599400302955473e-09,0.0,0.0
1905,8.257214467732865e-09,0.0,0.0
1906,1.594697174311932e-08,0.0,3.600929110447737e-09
1907,2.262851062084792e-08,0.0,5.142843373384665e-10
1908,5.893666887857307e-09,9.822778146428846e-10,0.0
1909,1.1001967337165297e-08,0.0,0.0
1910,1.7101282168141552e-08,0.0,0.0
1911,1.9153347352585115e-08,0.0,0.0
1912,2.0837685354990754e-08,0.0,0.0
1913,1.1666577037772186e-08,0.0,0.0
1914,2.4108278040557707e-08,0.0,0.0
1915,1.5314990164938536e-08,0.0,0.0
1916,1.2086208478478966e-08,0.0,0.0
1917,2.1932848426331475e-08,0.0,0.0
1918,2.412139110674616e-08,0.0,0.0
1919,1.4732557396257562e-08,0.0,0.0
1920,6.057785384427916e-09,7.572231730534895e-10,0.0
1921,8.330022005509363e-09,0.0,0.0
1922,1.0329110011753073e-08,0.0,2.2133805899215986e-09
1923,2.441668023323018e-08,0.0,0.0
1924,1.4180787211159895e-08,0.0,1.289162443462999e-09
1925,2.969508017258704e-08,0.0,3.299453377181294e-09
1926,1.0031524944054127e-08,0.0,1.1146138456652466e-09
1927,1.3379070296082318e-08,0.0,0.0
1928,1.1426041446327417e-08,0.0,0.0
1929,2.0052731031228177e-08,0.0,0.0
1930,9.453243521306831e-09,0.0,0.0
1931,1.710803587684495e-08,0.0,0.0
1932,3.287861094491973e-09,0.0,0.0
1933,1.261772819560747e-08,0.0,0.0
1934,4.7926320689839486e-09,0.0,1.1981580172459871e-09
1935,8.377798899061872e-09,1.196828414151696e-09,0.0
1936,2.0612015205756506e-08,0.0,1.2124714565686645e-09
1937,1.2591118148108649e-09,0.0,0.0
1938,1.0372171566075394e-08,0.0,0.0
1939,1.2235240376412548e-08,0.0,0.0
1940,0.0,0.0,0.0
1941,2.9515025978810172e-09,0.0,0.0
1942,0.0,0.0,3.034211770724937e-09
1943,1.1612940831184915e-08,0.0,0.0
1944,1.2852744646352221e-08,0.0,0.0
1945,4.357008087652048e-09,0.0,2.178504043826024e-09
1946,5.568441707737293e-09,0.0,0.0
1947,2.5033829231801974e-08,1.1920870957027319e-09,2.3841741914054637e-09
1948,4.348755133776194e-09,0.0,3.2615663503321457e-09
1949,1.0798709482173763e-08,0.0,1.9634016634739737e-09
1950,6.381216888229346e-09,0.0,0.0
1951,1.2793682557799002e-08,0.0,0.0
1952,3.1634410646574906e-09,0.0,1.0544803918932644e-09
1953,6.464296653518886e-09,0.0,0.0
1954,2.9317608341017376e-09,0.0,0.0
1955,6.569925492527773e-09,0.0,0.0
1956,6.976913269340912e-09,0.0,8.72114158667614e-10
1957,1.7670075402875796e-09,0.0,0.0
1958,1.6544486891589827e-09,0.0,0.0
1959,1.0851047171911432e-08,0.0,0.0
1960,4.152500121534786e-09,0.0,0.0
1961,4.86371165564492e-09,0.0,0.0
1962,1.2683912808952869e-09,1.2683912808952869e-09,6.341956404476434e-10
1963,6.466053248388448e-10,0.0,0.0
1964,1.8251904432275978e-09,1.8251904432275978e-09,1.8251904432275978e-09
1965,2.73602163147757e-09,0.0,0.0
1966,5.539074976468328e-09,0.0,1.6617224263271169e-09
1967,8.381570104631919e-09,2.465167847631733e-09,0.0
1968,8.084548142051062e-09,0.0,0.0
1969,7.2668124850849836e-09,1.8167031212712459e-09,0.0
1970,6.438214850135182e-09,4.5987250119061684e-10,0.0
1971,7.707596338946132e-09,2.0553589941130213e-09,0.0
1972,1.5390440033513642e-09,5.130146862875051e-10,0.0
1973,7.718485406371656e-09,0.0,5.513203782392395e-10
1974,2.2502286700643026e-09,0.0,0.0
1975,2.8557400888473694e-09,5.711480177694739e-10,0.0
1976,6.2848797277581525e-09,0.0,0.0
1977,5.876781838942691e-10,0.0,5.876781838942691e-10
1978,5.346532105932056e-09,0.0,0.0
1979,3.5111840102075575e-09,0.0,0.0
1980,1.7055452605774235e-09,0.0,0.0
1981,1.8976649140967083e-09,0.0,0.0
1982,0.0,0.0,6.207502289967692e-10
1983,3.157658134966823e-09,0.0,1.89459470334441e-09
1984,5.799008495621649e-10,1.1598016991243298e-09,0.0
1985,3.0077789148208467e-09,0.0,0.0
1986,2.3977941854269602e-09,0.0,0.0
1987,2.4443267410134695e-09,0.0,0.0
1988,3.597932174415064e-09,0.0,0.0
1989,2.7440609784434855e-09,0.0,0.0
1990,2.724325431913144e-09,0.0,1.6345953479657283e-09
1991,0.0,0.0,0.0
1992,3.30596661157756e-09,0.0,0.0
1993,1.661762283333701e-09,0.0,0.0
1994,2.637463358823311e-09,0.0,0.0
1995,5.422450821690461e-10,1.0844901643380922e-09,0.0
1996,3.2028553142993132e-09,0.0,0.0
1997,1.917957792585412e-09,0.0,0.0
1998,2.86087753487152e-09,0.0,0.0
1999,5.0272213059088244e-09,0.0,0.0
2000,2.2090156370779823e-09,0.0,4.4180314962005696e-10
2001,2.6287270138425356e-09,0.0,0.0
2002,2.1906108038649563e-09,0.0,0.0
2003,8.333845835650777e-10,0.0,0.0
2004,3.0833537945085254e-09,0.0,0.0
2005,4.053374524914943e-09,0.0,0.0
2006,2.4707338397433887e-09,0.0,0.0
2007,2.7961355453243186e-09,0.0,0.0
2008,6.811903485726134e-09,0.0,0.0
2009,3.337734755248789e-09,4.76819250749827e-10,0.0
2010,5.196172381261022e-09,0.0,0.0
2011,2.6767803529281764e-09,0.0,3.82397197240536e-10
2012,2.7234021704458655e-09,0.0,3.404252713057332e-10
2013,4.741512515948898e-09,2.789125042035323e-10,2.789125042035323e-10
2014,3.4647122948427977e-09,0.0,4.330890368553497e-10
2015,4.876465897751814e-09,0.0,0.0
2016,6.214019965256057e-09,0.0,2.0713400439298368e-10
2017,4.779661555431858e-09,2.515611330355938e-10,5.031222660711876e-10
2018,4.3884935685412074e-09,0.0,0.0
2019,1.3775333762566788e-08,0.0,0.0
