year,mêmes_ADJ ondes_NOUN,mêmes_ADJ rondes_NOUN
1944,1.2852744646352221e-08,0.0
1945,8.714016175304096e-09,0.0
1946,1.9489545977080525e-08,0.0
1947,1.4305045148432782e-08,1.1920870957027319e-09
1948,1.9569398546082084e-08,0.0
1949,1.47255123650325e-08,0.0
1950,1.914365022059883e-08,1.0635361480382244e-09
1951,1.1727541604500402e-08,0.0
1952,1.370824520563474e-08,0.0
1953,6.464296653518886e-09,1.0773827385790469e-09
1954,1.4658803948464083e-08,1.9545072227344917e-09
1955,1.3139850985055546e-08,9.385607846468247e-10
1956,7.849027205963921e-09,1.744228317335228e-09
1957,1.236905244894615e-08,0.0
1958,1.8198935691771112e-08,0.0
1959,6.975672928177801e-09,0.0
1960,8.997083078554624e-09,0.0
1961,1.528595028332802e-08,0.0
1962,1.2683912586908264e-08,0.0
1963,1.8104948651398445e-08,6.466053248388448e-10
1964,1.3384730657151067e-08,1.8251904432275978e-09
1965,2.6265809083270142e-08,0.0
1966,9.416426749453422e-09,0.0
1967,8.874604162656397e-09,4.930335584241163e-10
1968,8.982831367632116e-09,8.982831700699023e-10
1969,1.3625273354023193e-08,0.0
1970,5.058597540852361e-09,0.0
1971,1.0276794526475896e-08,0.0
1972,1.128632298730281e-08,0.0
1973,6.615844760915479e-09,0.0
1974,5.625571564138454e-09,5.625571675160757e-10
1975,9.709516746170266e-09,5.711480177694739e-10
1976,7.998937512354587e-09,0.0
1977,5.876781727920388e-09,0.0
1978,7.72276909088987e-09,5.940591352171509e-10
1979,9.363157360553487e-09,0.0
1980,6.822181042309694e-09,0.0
1981,8.855769451088236e-09,0.0
1982,7.449002747961231e-09,0.0
1983,6.946847541655643e-09,0.0
1984,6.958810416790584e-09,0.0
1985,8.421781494405423e-09,6.015558051686298e-10
1986,7.1933827783254856e-09,0.0
1987,6.721898593298192e-09,0.0
1988,9.594486094499644e-09,1.798966087207532e-09
1989,7.683371272548811e-09,0.0
1990,9.262707045820662e-09,0.0
1991,1.2895223555631219e-08,0.0
1992,6.61193322315512e-09,0.0
1993,1.0524494165053966e-08,0.0
1994,5.802419433820205e-09,0.0
1995,3.253470381991974e-09,0.0
1996,1.014237493990322e-08,0.0
1997,1.6302641014931396e-08,4.79489448146353e-10
1998,9.536258005482523e-09,4.768129224785866e-10
1999,9.140402212892695e-09,0.0
2000,3.97622823555821e-09,4.4180314962005696e-10
2001,6.571817756650944e-09,0.0
2002,6.133709984368352e-09,0.0
2003,7.083769126836614e-09,8.333845835650777e-10
2004,7.488145215006625e-09,0.0
2005,7.205999352777326e-09,4.5037495954858286e-10
2006,5.353256948836815e-09,0.0
2007,6.7906151812735516e-09,3.994479469415779e-10
2008,8.089135583588813e-09,0.0
2009,7.629108011997232e-09,4.76819250749827e-10
2010,1.2754241218715379e-08,0.0
2011,6.500752380844688e-09,0.0
2012,1.327658516458996e-08,0.0
2013,1.1714325509615264e-08,5.578250084070646e-10
2014,1.667392801607548e-08,4.330890368553497e-10
2015,1.6402658786773827e-08,8.866301581811342e-10
2016,1.5949318310504168e-08,2.0713400439298368e-10
2017,1.33327402451755e-08,2.515611330355938e-10
2018,1.3681773936013997e-08,7.744400121190154e-10
2019,1.5050828139351324e-08,2.55098775436835e-10
