year,grand_ADJ os_NOUN,grand_ADJ gosse_NOUN
1900,2.4397949105470218e-08,1.038210628578895e-09
1901,1.0730378741108382e-07,0.0
1902,1.0458904431409621e-07,1.9641135384773634e-09
1903,1.463459682327084e-07,4.860198465905796e-09
1904,1.3382816632656613e-07,1.1824175416563776e-08
1905,1.2489036294027756e-07,7.741138396966107e-09
1906,1.90334830563188e-07,5.144184633820714e-09
1907,2.3245652469583433e-07,7.71426478252124e-09
1908,3.2906307456670447e-07,5.402527980535865e-09
1909,2.866012316360411e-07,2.7504918342913243e-09
1910,9.298822500891646e-08,2.939282950364941e-08
1911,1.71848086871762e-07,7.448523575703803e-09
1912,1.1460726828671497e-07,8.335073964360618e-09
1913,2.2855885761785544e-07,3.71209285532359e-09
1914,2.122867804321693e-07,2.678697486047099e-09
1915,2.0027295333235884e-07,2.8273829055791566e-08
1916,7.801098211857038e-08,2.4172416956957932e-08
1917,4.6058983849128765e-08,1.315970976634162e-08
1918,3.089835267644503e-07,2.067547733020092e-08
1919,3.7199706742763183e-07,9.207848372660976e-09
1920,1.8400523060790874e-07,9.843901249695364e-09
1921,4.56636682466538e-07,1.5145495524393482e-08
1922,1.8149720809601533e-07,2.0658219468394634e-08
1923,2.0488779739480378e-07,1.0615948120573648e-08
1924,1.6888027687400609e-07,1.6759112098085893e-08
1925,1.4957522576075633e-07,1.0998177923937646e-08
1926,1.560459420568705e-07,1.4489980326715113e-08
1927,1.5608915227005582e-07,1.6723837870102898e-08
1928,1.1883082773334053e-07,1.1426041002238208e-08
1929,3.787738167559951e-08,1.6710609340719884e-08
1930,5.566909777598994e-08,1.7856126022230967e-08
1931,1.6651820988755617e-07,1.0264820993199919e-08
1932,2.3124622616776946e-07,1.0959536389520963e-08
1933,8.717703536831323e-08,1.1470662419910127e-08
1934,6.11060571031885e-08,7.188948103475923e-09
1935,1.1010821410195604e-07,2.0346083928757253e-08
1936,4.607391712596609e-08,2.7886843056990074e-08
1937,6.169648036902231e-08,1.76275650742852e-08
1938,8.168085230408906e-08,1.1668692678767911e-08
1939,5.199976982339649e-08,1.988226472349197e-08
1940,6.339457314652464e-08,5.0715658339584024e-09
1941,8.854507882460894e-08,1.7709015587286103e-08
1942,3.6410540360520827e-08,9.102635090130207e-09
1943,1.0741970157823744e-07,4.3548528783077245e-08
1944,4.177142010064472e-08,1.6065930807940276e-08
1945,1.3071024707045353e-08,6.971212762607593e-08
1946,3.897909195416105e-08,3.7586979750869887e-08
1947,3.5762614203349585e-08,9.53669654357725e-09
1948,1.402473546185945e-07,1.7395020757149382e-08
1949,3.632292910893398e-08,2.846932423139492e-08
1950,7.232045651228702e-08,1.914365022059883e-08
1951,6.375517962453614e-07,2.8785784422780125e-08
1952,1.697713445381055e-07,2.003512733494972e-08
1953,3.663101155737536e-08,1.4005975934594517e-08
1954,9.088458696737689e-08,3.713563856422297e-08
1955,7.508486099538914e-08,2.3464019616170617e-08
1956,2.8779767902165077e-08,2.1802853300556535e-08
1957,5.03597163969971e-08,1.590306802912167e-08
1958,2.647117886001027e-08,2.4816729671250926e-08
1959,4.650448781617911e-08,1.705164542897819e-08
1960,4.567750067074883e-08,2.28387497802629e-08
1961,4.933193009648562e-08,8.33779090214648e-09
1962,3.86859341228174e-08,9.512934273647744e-09
1963,2.3277792138287623e-08,1.2285501393982656e-08
1964,8.821753949561639e-08,2.5552667426431697e-08
1965,3.0643441562006046e-08,1.3132904541635071e-08
1966,1.1022758439338531e-07,2.1048483844765542e-08
1967,4.092178418346748e-08,1.6763141319486863e-08
1968,2.919420344360546e-08,2.155879605392208e-08
1969,9.401438683109831e-08,1.9529559247555284e-08
1970,5.74840612888039e-08,1.3336302950861523e-08
1971,3.083038546680683e-08,1.901207036247854e-08
1972,2.4111689977956985e-08,8.208234980600082e-09
1973,3.3630544682416996e-08,6.064523994098181e-09
1974,3.2628314272642456e-08,7.875800456247362e-09
1975,4.112265772349133e-08,1.0851812337620004e-08
1976,2.7539198388382147e-07,1.0284348428424295e-08
1977,1.5279633558407113e-08,9.402850775774851e-09
1978,3.4455429953617056e-08,6.534650598410963e-09
1979,1.8141117497094683e-08,1.2289143924704149e-08
1980,1.1881965034099551e-07,1.5349906234973787e-08
1981,4.554395749423179e-08,1.138598904049104e-08
1982,6.021277332290964e-08,1.3035754697909852e-08
1983,3.4734239928724264e-08,1.1999100379966876e-08
1984,2.899504308873091e-08,8.118611560803402e-09
1985,2.466378745680231e-08,7.218669662023558e-09
1986,1.1988970760601347e-08,1.2588419195935785e-08
1987,7.944062296871834e-09,8.555143982125202e-09
1988,7.315795591544827e-08,1.798966131616453e-08
1989,6.036934507847036e-09,4.939309850016116e-09
1990,2.4518929331307504e-08,7.083246433836621e-09
1991,3.692723132830977e-08,1.4067516929117119e-08
1992,4.7936513924984325e-08,1.2672871640972971e-08
1993,1.883330469354405e-08,1.2740177190995183e-08
1994,2.953958855300698e-08,1.002236066360851e-08
1995,5.368226219104599e-08,7.591431483433553e-09
1996,5.978663208949797e-08,1.2811420813108043e-08
1997,3.116681357440143e-08,9.58978851883785e-09
1998,5.769436350888668e-08,8.582632937681467e-09
1999,2.8792266792976307e-08,1.0968483010742602e-08
2000,1.943933791714869e-08,9.719668847552043e-09
2001,2.2344180061750762e-08,1.0953029039306728e-08
2002,1.9715496346606187e-08,1.3581786362237835e-08
2003,1.583430719875878e-08,7.91715315529018e-09
2004,3.1274017153748446e-08,7.928623979580607e-09
2005,1.8915748190018178e-08,1.1259374210759177e-08
2006,7.206307195417594e-08,1.1941880706523023e-08
2007,1.8374605670334887e-08,7.190063211481856e-09
2008,1.5752526727474958e-08,1.2346575400945525e-08
2009,1.6211854525494118e-08,1.0013204265746367e-08
2010,2.4091344474896914e-08,2.3146586702882388e-08
2011,2.5620612270627063e-08,1.911985936242644e-08
2012,2.4851044111429132e-08,2.5531895486707867e-08
2013,1.1993237514218436e-08,2.9564725778641332e-08
2014,1.7756650150246855e-08,2.8583876265919628e-08
2015,1.3521109926140085e-08,2.194409687295007e-08
2016,1.3877978155552029e-08,1.698498819369121e-08
2017,1.9621769098421282e-08,2.3395186232733067e-08
2018,1.2132893134619849e-08,2.5298374339843832e-08
2019,8.928457084778074e-09,1.5561025412669238e-08
