year,tout_ADV à_ADP,tout_ADV a_ADP,tout_ADV çà_ADJ
1994,9.773542524271761e-05,9.811363521627925e-08,1.0549853213248639e-09
1995,9.461417585043819e-05,8.730145850677218e-08,4.3379608238858225e-09
1996,9.110949167734361e-05,1.0943089145953877e-07,0.0
1997,9.088243132282514e-05,9.781584908719054e-08,4.79489448146353e-10
1998,9.28173585634795e-05,1.0203796863006431e-07,1.43043876743576e-09
1999,9.056767976289848e-05,9.734528522153951e-08,1.8280804647829996e-09
2000,9.004566936710034e-05,7.333932361408557e-08,1.3254094488601709e-09
2001,9.268584790333989e-05,1.0733968455745035e-07,3.066848275334877e-09
2002,9.05265487745055e-05,1.121592694275364e-07,2.628732898024566e-09
2003,9.086975478567183e-05,8.458853301140934e-08,8.333845835650777e-10
2004,8.915121225072653e-05,7.135761950771702e-08,2.2023955992267474e-09
2005,8.854551651893416e-05,1.0088399360341782e-07,7.205999241755023e-09
2006,9.019990784508991e-05,9.553504759507447e-08,3.7061009261485367e-09
2007,9.583674955138122e-05,6.590891163393842e-08,1.1983438685803094e-09
2008,9.650381298342836e-05,1.0217855250793662e-07,4.257439734089985e-09
2009,9.662741922511486e-05,8.964201825278906e-08,2.384096253749135e-09
2010,0.00010691738589230226,8.03044820085752e-08,1.4171379625338432e-09
2011,0.00010672055577742867,5.735957830932392e-08,1.1471915639660324e-09
2012,0.0001215747151945834,5.5148892896816903e-08,6.808505426114664e-10
2013,0.00012876469918410294,4.992533730874271e-08,1.952387529424726e-09
2014,0.00013779052460449748,3.681256824372703e-08,2.598534235009886e-09
2015,0.0001421935266989749,2.5712273865607926e-08,3.768178213903184e-09
2016,0.00014599280984839424,3.314143981469897e-08,3.521278046925147e-09
2017,0.00011775526036217343,2.6665480767906757e-08,2.7671724078803805e-09
2018,0.00013661018601851538,3.175203994176812e-08,3.3559067191824e-09
2019,0.00013668983592651784,2.72955691382748e-08,2.040790147983529e-09
