year,profond_ADJ est_NOUN,profond_ADJ reste_NOUN
1911,0.0,4.788336838146279e-09
1912,1.5628263683176158e-09,1.0418842455450772e-09
1913,2.6514948570088848e-09,5.30298971401777e-10
1914,4.687720545071272e-09,1.3393487430235496e-09
1915,0.0,9.424609537234119e-09
1916,0.0,0.0
1917,0.0,2.1932848870420685e-09
1918,0.0,0.0
1919,1.8415696745321952e-09,0.0
1920,3.028892692213958e-09,0.0
1921,7.572747429129834e-10,1.5145494858259667e-09
1922,2.951174193910333e-09,2.2133805899215986e-09
1923,2.1231896241147297e-09,0.0
1924,0.0,3.867487219366694e-09
1925,0.0,5.499089184013428e-09
1926,3.343841648018042e-09,3.343841648018042e-09
1927,2.2298449753321847e-09,1.1149224876660924e-09
1928,5.713020723163709e-09,0.0
1929,1.1140406375176326e-09,1.1140406375176326e-09
1930,3.1510810627466412e-09,3.1510811737689437e-09
1931,5.7026783295555106e-09,0.0
1932,1.4247397928102146e-08,0.0
1933,3.4411986593596566e-09,0.0
1934,1.1981580172459871e-09,0.0
1935,1.196828414151696e-09,1.196828414151696e-09
1936,6.0623572828433225e-09,0.0
1937,5.0364472592434595e-09,0.0
1938,6.482607339819424e-09,0.0
1939,4.588215141154706e-09,1.5294050470515685e-09
1940,1.01431314458722e-08,7.607348528892999e-09
1941,5.9030051957620344e-09,0.0
1942,9.102635090130207e-09,3.034211770724937e-09
1943,0.0,8.709705845433291e-09
1944,0.0,3.2131861615880553e-09
1945,4.357008087652048e-09,2.178504043826024e-09
1946,1.3921104269343232e-09,0.0
1947,1.3112957830685446e-08,0.0
1948,3.2615663503321457e-09,4.348755133776194e-09
1949,9.817008539414473e-09,9.817008317369869e-10
1950,3.190608444114673e-09,3.190608444114673e-09
1951,2.1322803522849654e-09,2.1322803522849654e-09
1952,1.0544803918932644e-09,2.1089607837865287e-09
1953,1.0773827385790469e-09,0.0
1954,4.886268278880834e-09,0.0
1955,1.8771215692936494e-09,0.0
1956,6.104799332717903e-09,3.488456634670456e-09
1957,6.184526224473075e-09,5.301022731885041e-09
1958,1.6544486891589827e-09,2.4816730892496253e-09
1959,7.750747821333448e-10,7.750747821333448e-10
1960,1.3841666701708277e-09,2.7683333403416555e-09
1961,6.25334317660986e-09,4.86371165564492e-09
1962,8.244543714397423e-09,0.0
1963,3.879631726988464e-09,1.939815863494232e-09
1964,1.2167936658258327e-09,6.083968329129164e-10
1965,2.188817349590977e-09,1.0944086747954884e-09
1966,4.985167390003653e-09,1.1078149508847446e-09
1967,3.451234853457663e-09,1.9721342336964653e-09
1968,5.838840411165336e-09,5.3896989093971115e-09
1969,2.2708788183223305e-09,2.7250546263957176e-09
1970,1.8394900047624674e-09,1.3796175313274261e-09
1971,3.596878239697787e-09,2.0553589941130213e-09
1972,3.0780880067027283e-09,2.0520587451500205e-09
1973,1.102640756478479e-09,0.0
1974,6.750686232237513e-09,3.3753431161187564e-09
1975,7.4249242310031605e-09,2.2845920710778955e-09
1976,2.8567633814091664e-09,0.0
1977,1.7630346071939584e-09,1.1753563677885381e-09
1978,1.1881182704343018e-09,2.3762365408686037e-09
1979,7.022368020415115e-09,3.5111840102075575e-09
1980,4.548120546843393e-09,2.8425752862659692e-09
1981,3.1627747087981106e-09,3.1627747087981106e-09
1982,6.207502289967692e-09,1.8622506869903077e-09
1983,5.68378455412244e-09,3.78918940668882e-09
1984,2.3196033982486597e-09,5.799008495621649e-10
1985,1.2031116103372597e-09,4.812446441349039e-09
1986,3.5966913891627428e-09,5.994485463567401e-10
1987,3.6664902225425067e-09,0.0
1988,2.3986214681137596e-09,1.798966087207532e-09
1989,1.6464366536794728e-09,5.488121956886971e-09
1990,3.269190529398003e-09,2.179460389939436e-09
1991,3.516879065745826e-09,1.7584396161396398e-09
1992,5.509944167592096e-10,0.0
1993,3.877445031719162e-09,4.985286850001103e-09
1994,2.637463358823311e-09,2.1099706426497278e-09
1995,3.795715741716776e-09,2.1689803286761844e-09
1996,1.067618438099771e-09,5.338092190498855e-10
1997,2.3974471297094624e-09,9.58978896292706e-10
1998,3.337690568372409e-09,1.9072516899143466e-09
1999,1.3710603763428253e-09,5.0272213059088244e-09
2000,3.5344251969604557e-09,2.6508188977203417e-09
2001,8.762423564512289e-10,4.3812117822561447e-10
2002,3.504977197366088e-09,1.3143663935011318e-09
2003,1.2500769308587678e-09,2.5001538617175356e-09
2004,1.3214374039449694e-09,2.642874807889939e-09
2005,1.8014998381943315e-09,1.8014998381943315e-09
2006,6.588624035241963e-09,2.0589450144825605e-09
2007,2.7961355453243186e-09,1.1983438685803094e-09
2008,1.2772318758180745e-09,2.1287198670449925e-09
2009,1.907277002999308e-09,2.384096253749135e-09
2010,2.834275814045384e-09,0.0
2011,3.823971805871906e-09,3.059177577924288e-09
2012,3.0638274417515987e-09,1.3617010852229328e-09
2013,1.3945624655065103e-09,1.6734750252211938e-09
2014,2.5985342211320983e-09,1.2992671383216248e-09
2015,3.32486305154589e-09,2.21657536769726e-09
2016,1.86420612280358e-09,1.6570720351438695e-09
2017,2.7671724911471074e-09,2.264050280587071e-09
2018,2.8396134332808742e-09,1.0325866828253538e-09
2019,3.061185249730869e-09,1.02039510174734e-09
