year,rares_ADJ eaux_NOUN,rares_ADJ maux_NOUN
2009,4.76819250749827e-09,0.0
2010,3.3066551718974324e-09,0.0
2011,1.529588788962144e-09,0.0
2012,2.0425516833455504e-09,0.0
2013,5.578250084070646e-10,1.3945624655065103e-09
2014,2.5985342766432495e-09,6.496335691608124e-10
2015,1.5516027351836215e-09,2.2165753954528356e-10
2016,2.899876117012923e-09,8.285360175719347e-10
2017,1.0062445321423752e-09,0.0
2018,2.0651733656507076e-09,2.5814667070633845e-10
2019,2.04079020349468e-09,0.0
