year,certains_DET âges_NOUN,certains_DET ages_NOUN,certains_DET mages_NOUN
1867,1.747012134956094e-08,0.0,4.85281148598915e-10
1868,4.544684140128652e-08,0.0,0.0
1869,4.19982639776606e-08,0.0,1.4650557433881772e-09
1870,1.548193129252695e-08,5.734048791339319e-10,0.0
1871,2.6552942955504477e-08,0.0,0.0
1872,1.4513613977307216e-08,0.0,0.0
1873,3.052862140862089e-08,0.0,5.986004469882289e-10
1874,1.672890553860995e-08,0.0,0.0
1875,1.9453192279250686e-08,0.0,0.0
1876,3.204387932775887e-08,0.0,0.0
1877,2.040989244278535e-08,0.0,0.0
1878,2.0532901601200138e-08,6.039088673581716e-10,0.0
1879,3.1157558311178946e-08,1.221865053580018e-09,0.0
1880,3.9790645445236805e-08,6.417846254436199e-10,3.8507077526617195e-09
1881,2.4403776777148778e-08,0.0,0.0
1882,3.327692410515226e-08,0.0,0.0
1883,1.9589950106535525e-08,6.319338941018771e-10,6.319338941018771e-10
1884,1.5183903911974994e-08,0.0,0.0
1885,1.9981470700258797e-08,0.0,0.0
1886,2.3877817056927597e-08,0.0,0.0
1887,1.0446279397058333e-08,0.0,0.0
1888,8.242799331981132e-09,0.0,0.0
1889,1.1277245803853475e-08,0.0,0.0
1890,2.1629475099871343e-08,0.0,1.3108772956016423e-09
1891,3.059625441892422e-08,0.0,0.0
1892,1.2537024751679837e-08,0.0,0.0
1893,9.23762488724833e-09,0.0,0.0
1894,7.561847148451761e-09,0.0,2.520615716150587e-09
1895,1.504653623918273e-08,1.2037228991346183e-09,1.8055843487019274e-09
1896,2.1229304536518612e-08,0.0,0.0
1897,1.6897469756749217e-08,5.826713556089658e-10,0.0
1898,9.619203211741478e-09,0.0,5.6583548957434e-10
1899,1.326618814800895e-08,5.527578395003729e-10,0.0
1900,1.972600216504361e-08,1.038210628578895e-09,0.0
1901,1.397184767881754e-08,5.588738916095792e-10,1.1177477832191585e-09
1902,4.419255628107521e-09,0.0,4.910283846193408e-10
1903,1.4040573148577096e-08,0.0,5.400220270956879e-10
1904,1.289910045443321e-08,0.0,1.6123875568041512e-09
1905,2.012696076469922e-08,0.0,5.160759042333041e-10
1906,1.4918134283448126e-08,0.0,5.144184522798412e-10
1907,2.5199932807140613e-08,1.028568674676933e-09,0.0
1908,1.6698722404839828e-08,0.0,9.822778146428846e-10
1909,1.9253443006572724e-08,0.0,0.0
1910,1.2291546447329438e-08,0.0,0.0
1911,1.542908456553249e-08,0.0,3.19222459577162e-09
1912,2.135862686714063e-08,5.209421227725386e-10,5.209421227725386e-10
1913,2.333315407554437e-08,0.0,1.590896969716482e-09
1914,2.209925398233281e-08,0.0,1.3393487430235496e-09
1915,1.1780761921542648e-09,0.0,0.0
1916,1.9777431692347136e-08,0.0,1.0987462051303964e-09
1917,1.864292187292449e-08,0.0,1.0966424435210342e-09
1918,1.8378202071289707e-08,0.0,0.0
1919,4.603924352863942e-09,0.0,9.207848372660976e-10
1920,9.843901693784574e-09,0.0,0.0
1921,1.5902768879527684e-08,0.0,0.0
1922,1.549366501762961e-08,0.0,0.0
1923,1.8047112249064412e-08,1.0615948120573648e-09,0.0
1924,1.5469948877466777e-08,0.0,5.156649773851996e-09
1925,1.9796720707176974e-08,0.0,3.299453377181294e-09
1926,1.5604593173179637e-08,0.0,0.0
1927,2.7873062080630007e-08,1.1149224876660924e-09,3.3447675740205796e-09
1928,2.742249805010033e-08,0.0,0.0
1929,1.5596569369336066e-08,0.0,0.0
1930,2.7309368988426286e-08,1.0503603542488804e-09,1.0503603542488804e-09
1931,2.737285598186645e-08,0.0,2.2810713318222042e-09
1932,8.767629289252454e-09,1.0959536611565568e-09,1.0959536611565568e-09
1933,1.3764794637438627e-08,1.1470662197865522e-09,4.588264879146209e-09
1934,1.3179738189705859e-08,0.0,4.7926320689839486e-09
1935,9.574627313213568e-09,0.0,5.98414207075848e-09
1936,2.3036958562983045e-08,0.0,2.424942913137329e-09
1937,2.6441348666139675e-08,0.0,0.0
1938,2.2040865133021725e-08,0.0,9.075650009293668e-09
1939,4.8940961505650193e-08,0.0,6.117620188206274e-09
1940,3.0429394115571995e-08,0.0,0.0
1941,3.246652724442356e-08,0.0,0.0
1942,3.034211815133858e-08,0.0,3.034211770724937e-09
1943,2.6129116870166058e-08,0.0,0.0
1944,6.42637232317611e-08,0.0,6.4263723231761105e-09
1945,3.921307367704685e-08,2.178504043826024e-09,2.178504043826024e-09
1946,4.454753366189834e-08,1.3921104269343232e-09,1.1136883415474585e-08
1947,4.41072234291795e-08,0.0,2.3841741914054637e-09
1948,2.6092531246746375e-08,1.0871887834440486e-09,0.0
1949,2.0615717133409817e-08,0.0,1.9634016634739737e-09
1950,4.573205392155444e-08,0.0,2.1270722960764488e-09
1951,4.051332780363737e-08,0.0,1.0661401761424827e-09
1952,3.1634411534753326e-08,2.1089607837865287e-09,2.1089607837865287e-09
1953,3.770839640537815e-08,1.0773827385790469e-09,1.0773827385790469e-09
1954,4.29991580119804e-08,0.0,1.9545072227344917e-09
1955,4.8805160357545674e-08,2.815682353940474e-09,6.569925492527773e-09
1956,8.459507228053553e-08,2.616342476002842e-09,0.0
1957,6.007825703591152e-08,7.068030161150318e-09,4.417518850718949e-09
1958,3.226174849491059e-08,0.0,3.3088973783179654e-09
1959,2.7902691712711203e-08,0.0,3.8753737996444215e-09
1960,5.1214165353030694e-08,4.152500121534786e-09,6.920833350854139e-10
1961,4.4468220383730994e-08,0.0,1.3896318540318475e-09
1962,2.980719671086263e-08,0.0,1.2683912808952869e-09
1963,5.1728426431196795e-08,6.466053248388448e-10,1.9398159745165344e-09
1964,3.711220830648898e-08,0.0,6.083968329129164e-10
1965,4.6512369067386317e-08,1.0944086747954884e-09,1.0944086747954884e-09
1966,4.874385695075034e-08,5.539074754423723e-10,5.539074754423723e-10
1967,4.43730215904381e-08,0.0,1.479100675272349e-09
1968,3.5033042911081225e-08,0.0,1.3474247551048535e-09
1969,5.904285227398276e-08,4.5417578031781147e-10,1.3625273131978588e-09
1970,2.9431840076199478e-08,4.5987250119061684e-10,2.2993624781975086e-09
1971,4.264870057113512e-08,5.138397485282553e-10,2.0553589941130213e-09
1972,5.540558517536098e-08,5.130146862875051e-10,1.0260293725750103e-09
1973,6.39531623769507e-08,0.0,1.6539611902288698e-09
1974,6.469407520803827e-08,2.2502286700643026e-09,1.181370057334874e-08
1975,4.9118728639996334e-08,0.0,3.4268881066168433e-09
1976,6.79909690770586e-08,0.0,1.142705374768127e-09
1977,4.2312828463231256e-08,1.1753563677885381e-09,1.7630346071939584e-09
1978,6.653462492067774e-08,5.940591352171509e-10,1.7821774056514528e-09
1979,3.920822289060766e-08,0.0,1.7555920051037788e-09
1980,5.457744833847755e-08,5.685150683554241e-10,5.685150683554241e-10
1981,8.919025162867911e-08,0.0,2.5302198114474095e-09
1982,6.083352011021503e-08,0.0,1.2415004579935385e-09
1983,4.925946583966834e-08,1.89459470334441e-09,1.2630632095778083e-09
1984,6.494889809305349e-08,0.0,1.7397025486864948e-09
1985,4.2710463832307255e-08,6.015558051686298e-10,2.4062232206745193e-09
1986,6.533988994306128e-08,5.994485463567401e-10,2.3977941854269602e-09
1987,5.010869674748619e-08,6.110816741511371e-09,6.110816852533674e-10
1988,4.4374498742172364e-08,1.1993107618124554e-09,2.3986214681137596e-09
1989,3.0733485090195245e-08,0.0,5.488122178931576e-09
1990,3.650596269721973e-08,5.44865097484859e-10,1.089730194969718e-09
1991,4.513328227817581e-08,0.0,5.861465202094962e-10
1992,4.7385520840492745e-08,5.509944167592096e-10,1.1019888335184191e-09
1993,4.0436214931993675e-08,5.539207426075166e-10,3.3235245111562506e-09
1994,3.375953017137334e-08,0.0,3.1649559639745917e-09
1995,4.7175323203418884e-08,5.422450821690461e-10,1.0844901643380922e-09
1996,3.096093315058113e-08,3.736664311304594e-09,1.067618438099771e-09
1997,3.116681435155755e-08,0.0,4.79489448146353e-10
1998,4.6727665292678466e-08,0.0,2.86087753487152e-09
1999,5.2100292885493005e-08,1.8280804647829996e-09,9.140402323914998e-10
2000,3.446064411605221e-08,0.0,4.4180314962005696e-10
2001,4.468836020676825e-08,0.0,0.0
2002,2.891606243338174e-08,1.3143663935011318e-09,1.3143663935011318e-09
2003,4.291930688626877e-08,0.0,3.333538334260311e-09
2004,3.347641452933203e-08,0.0,1.7619165015858584e-09
2005,6.305249344862318e-08,0.0,9.007499190971657e-10
2006,5.312077910879509e-08,0.0,2.8825229980711242e-09
2007,2.955914873981058e-08,0.0,3.195583603288199e-09
2008,2.5118894964037963e-08,0.0,1.2772318758180745e-09
2009,3.3377345998175656e-08,0.0,2.384096253749135e-09
2010,2.3146585093059002e-08,4.723793023408973e-10,2.3618965117044866e-09
2011,2.370862606237978e-08,3.82397197240536e-10,4.971163480860241e-09
2012,2.4510618867878975e-08,0.0,8.851057026193487e-09
2013,1.506127500494614e-08,0.0,1.6176925687894084e-08
2014,1.4075393697798866e-08,0.0,1.4725026975526134e-08
2015,1.4629397429577473e-08,0.0,1.1747849498755514e-08
2016,1.9470596246407013e-08,0.0,1.035670005311573e-08
2017,1.6854596524007448e-08,0.0,1.2326495657521974e-08
2018,1.8070267615577507e-08,2.5814667070633845e-10,1.3681773380902484e-08
2019,1.4285531313440458e-08,0.0,7.908061983030734e-09
