year,les_DET égaux_NOUN,les_DET egaux_NOUN,les_DET mégots_NOUN
1863,2.6821113774389005e-07,4.9946207725248826e-09,0.0
1864,3.2172624875315137e-07,4.7947278369875335e-09,0.0
1865,3.2053611054294606e-07,2.8241066152290273e-09,0.0
1866,2.8658458806063436e-07,9.244664256335966e-09,0.0
1867,3.4843185758859363e-07,9.7056229719783e-10,4.85281148598915e-10
1868,2.4551173605225074e-07,2.469937032678615e-09,0.0
1869,2.87150919930923e-07,3.4184634012390802e-09,0.0
1870,3.016109637599129e-07,4.587239033071455e-09,0.0
1871,3.0907624659626265e-07,6.37270636261178e-09,0.0
1872,2.7938706548269465e-07,3.628403577593531e-09,0.0
1873,2.0831296021484036e-07,1.7958012854535355e-09,0.0
1874,2.8379394834132654e-07,5.974609140757536e-10,0.0
1875,2.6090164340075717e-07,0.0,0.0
1876,2.4849122204351204e-07,1.813804439976252e-09,2.418405919968336e-09
1877,2.1523159432490502e-07,0.0,0.0
1878,2.880645170733054e-07,0.0,0.0
1879,2.376527576952725e-07,1.221865053580018e-09,0.0
1880,2.5671385328607244e-07,4.492492378105339e-09,0.0
1881,2.0429446556669006e-07,6.972507571312292e-10,2.7890030285249168e-09
1882,2.1696555374539628e-07,0.0,6.655385131892899e-10
1883,1.8389276551511458e-07,6.319338829996468e-09,1.2638677882037541e-09
1884,2.469034683372229e-07,1.650424241717019e-08,1.3203393933736152e-09
1885,2.4428959743971745e-07,5.156508497972112e-09,1.2891271383708158e-09
1886,2.2716192255023415e-07,3.872078213618124e-09,6.453463874400711e-10
1887,2.0239666614907392e-07,3.917354773896875e-09,0.0
1888,2.02899670176393e-07,8.876860135842435e-09,0.0
1889,1.9484575258799097e-07,8.14467782106476e-09,6.265136742733546e-10
1890,2.3399159609915898e-07,5.898947663673937e-09,3.2771931834929546e-09
1891,2.3010934668832306e-07,8.923907723890068e-09,3.1871101313640793e-09
1892,2.2127848309239084e-07,6.268512153795314e-09,6.268512375839919e-10
1893,2.284772482319397e-07,3.6950498771837204e-09,6.158416554491453e-10
1894,1.7770340665634876e-07,1.0082463086646953e-08,0.0
1895,2.1125337568150826e-07,9.629782748987736e-09,6.018614495673091e-10
1896,1.81628487472274e-07,8.845543852942228e-09,0.0
1897,1.8062811468766427e-07,4.661370844871726e-09,1.1653427112179315e-09
1898,2.1897833701878255e-07,2.7160103055479112e-08,1.6975064687230201e-09
1899,1.945707559514176e-07,6.080336234504102e-09,4.4220627160029835e-09
1900,2.1958154217127657e-07,1.6611369946240018e-08,2.5955265714472375e-09
1901,2.391980206128963e-07,1.1736351446245408e-08,0.0
1902,1.6744067682372687e-07,4.41925557259637e-09,1.9641135384773634e-09
1903,1.917078142898987e-07,1.9440792975444765e-08,0.0
1904,2.2143456313017396e-07,2.042357571951925e-08,5.374625189347171e-10
1905,2.1778403530570145e-07,1.083759415543284e-08,0.0
1906,1.615273947375151e-07,9.259531974503687e-09,5.144184522798412e-10
1907,1.9285662133938786e-07,4.114274698707732e-09,1.028568674676933e-09
1908,2.0922517030008692e-07,9.82277836847345e-09,4.911389073214423e-10
1909,2.0518668558677788e-07,1.595285298305882e-08,7.701377313651392e-09
1910,1.6994398555070234e-07,1.0153886509378651e-08,4.809735720812114e-09
1911,2.0004606282597592e-07,6.384448969498635e-09,3.1922244847493175e-09
1912,1.9118576444210333e-07,1.3544495081063701e-08,6.772247651554153e-09
1913,2.593161980701808e-07,4.7726907426159926e-09,2.6514948570088848e-09
1914,2.0492036478803044e-07,3.3483718020477227e-09,2.678697486047099e-09
1915,1.4961567595950243e-07,1.1780761921542648e-09,0.0
1916,2.0436679593061058e-07,5.493731025651982e-09,0.0
1917,2.6429082888856925e-07,8.773139548168274e-09,0.0
1918,2.3661935610874707e-07,0.0,2.2972752589112133e-09
1919,2.1822600904108924e-07,2.762354511798293e-09,1.6574126959767455e-08
1920,1.5523075092005456e-07,7.572231730534895e-09,6.057785384427916e-09
1921,1.6660044965810528e-07,2.7261890522822796e-08,1.3630945261411398e-08
1922,1.8002162133212707e-07,2.951174138399182e-09,7.377935595798135e-09
1923,2.335508604289771e-07,8.492758496458919e-09,5.307974060286824e-09
1924,1.856393899712927e-07,7.734974438733389e-09,7.734974771800296e-09
1925,2.0786556831353664e-07,3.2994534437946754e-08,1.0998178145982251e-08
1926,1.9951588048350288e-07,8.916910765321973e-09,4.458455493683289e-09
1927,1.5608914472053925e-07,4.4596899506643695e-09,1.0034302277972529e-08
1928,1.5882197057504044e-07,2.1709478437159646e-08,7.998228968020271e-09
1929,2.0498348263231492e-07,1.4482527843640014e-08,7.798284684668033e-09
1930,2.3738143450913185e-07,1.3654684494213143e-08,8.402882833991043e-09
1931,1.3800481113435126e-07,6.843213995466613e-09,9.124285327288817e-09
1932,1.4028206363203566e-07,4.38381475564853e-09,9.863583283475919e-09
1933,1.8123645983969539e-07,1.3764794415394022e-08,1.0323596200123575e-08
1934,1.8811081048397682e-07,4.7926320689839486e-09,1.1981580172459871e-08
1935,1.7354012182835277e-07,0.0,1.795242532409702e-08
1936,1.4549656990325843e-07,1.8187071848529968e-08,1.4549657478823974e-08
1937,1.422796332972709e-07,1.2591118370153254e-08,1.0072894518486919e-08
1938,1.4909996126633018e-07,9.075650453382877e-09,2.5930429359277696e-08
1939,1.8505801158141821e-07,4.588215141154706e-09,1.6823455517567254e-08
1940,1.8764793563441629e-07,1.2678914806940611e-08,1.7750480196809804e-08
1941,1.7413865593951527e-07,1.4757512989405086e-08,8.854508237732261e-09
1942,1.8205270668758544e-07,9.102635090130207e-09,3.6410540360520827e-08
1943,1.33548823777474e-07,5.806470415592457e-09,6.967764765164475e-08
1944,2.1207028311209797e-07,6.4263723231761105e-09,4.177142187700156e-08
1945,1.5467378489120165e-07,3.7034570077310036e-08,8.714015953259491e-08
1946,1.559163678166442e-07,7.795818746103578e-08,6.682130226920435e-08
1947,1.692763622607174e-07,3.2186351806018365e-08,4.649139739854036e-08
1948,2.0004273748597257e-07,1.7395020091015567e-08,4.348755067162813e-08
1949,1.2762111123443276e-07,1.668891336237266e-08,3.828633210467558e-08
1950,1.5740335213010326e-07,2.0207187034770868e-08,2.9779012367114888e-08
1951,1.4179664731273078e-07,1.2793681780642885e-08,1.0128331640046895e-07
1952,1.5079069282109003e-07,7.381362632230548e-09,4.639713857557126e-08
1953,1.2066686627676404e-07,4.30953106533849e-09,5.171437067463813e-08
1954,1.700421294881238e-07,4.886268056836229e-09,6.645324401866048e-08
1955,1.4078411458839923e-07,2.0648337706319353e-08,4.6928040120519654e-08
1956,1.4477095522380523e-07,1.3081712602058815e-08,7.151335745803067e-08
1957,1.537296500098151e-07,3.003912851795576e-08,4.5942195492365556e-08
1958,1.3235590012872223e-07,3.3088973783179654e-09,6.535072172297873e-08
1959,1.4493898159440022e-07,1.6276570979911753e-08,5.2705086517335076e-08
1960,1.487979106595816e-07,5.536666791705613e-09,5.9519168260635524e-08
1961,1.514698750315624e-07,2.08444772553662e-08,4.8637116334404595e-08
1962,1.3381528729539127e-07,7.864025608483871e-08,5.961438986901157e-08
1963,1.2802784721266391e-07,3.9442923593924206e-08,5.302163641474067e-08
1964,1.4966562100759973e-07,1.2167936436213722e-08,6.753204706555493e-08
1965,1.3898990358640617e-07,1.3132904097545861e-08,5.855086548933741e-08
1966,1.4290812366812844e-07,8.862519829122562e-09,5.0405579710144366e-08
1967,1.7108264183107735e-07,1.3804939635875257e-08,5.66988580530392e-08
1968,2.205285207779184e-07,1.8414805208477603e-08,6.871866520263836e-08
1969,1.7122426587690143e-07,2.134626142513696e-08,4.587175372883223e-08
1970,1.40261114833784e-07,2.943183954884354e-08,4.690699517695407e-08
1971,1.284599355777516e-07,1.490135304038631e-08,4.6759418559361166e-08
1972,1.4313109764074738e-07,7.182205719047374e-09,4.771036543615992e-08
1973,1.2845764818525396e-07,2.9219981101391568e-08,5.2375435100060486e-08
1974,1.2545024641319458e-07,2.7565302040954975e-08,4.837991651740481e-08
1975,1.456427476398403e-07,1.1422960355389478e-08,3.25554365687708e-08
1976,1.371246473036436e-07,9.712995518995626e-09,4.627956839975411e-08
1977,1.3399063070185235e-07,3.761140465741164e-08,5.5241748064815965e-08
1978,1.372276579036935e-07,5.8811855052631756e-08,4.5742551746386084e-08
1979,2.293973500044899e-07,3.39414459871179e-08,5.969012839557308e-08
1980,1.176826172066825e-07,1.4212876431329846e-08,4.889229576754417e-08
1981,1.7332005275427775e-07,2.0241759379757696e-08,5.9460165680036425e-08
1982,1.6263655711057368e-07,1.9864007438918918e-08,5.2143019679817826e-08
1983,1.515675807084449e-07,1.4525227021167098e-08,6.189009749135721e-08
1984,1.8788787470302992e-07,2.145633182237816e-08,7.190770345832931e-08
1985,1.509905119823074e-07,2.4062232650834403e-08,6.376491512583016e-08
1986,1.5405827369363578e-07,1.0190625454598035e-08,6.713823719195489e-08
1987,1.258828277173052e-07,4.522004620755027e-08,5.6830595784873594e-08
1988,1.780976492948838e-07,2.8783458616565838e-08,6.056519508135239e-08
1989,1.4159354655429723e-07,6.695509091603213e-08,5.158834825991221e-08
1990,1.580108728305163e-07,2.1794603677349755e-08,6.647354400257655e-08
1991,2.2918328790311193e-07,3.2824205575821e-08,7.737133866925205e-08
1992,1.4656451985395336e-07,2.2039776226279173e-08,7.273126101381422e-08
1993,1.2961745765593946e-07,1.938722604677423e-08,6.425480814087337e-08
1994,1.5086290061638863e-07,7.859640577256854e-08,8.176136301329961e-08
1995,1.6809597003231147e-07,2.765449824693178e-08,5.1513282528503623e-08
1996,1.7402180318981664e-07,1.2811421701286463e-08,6.138805908051381e-08
1997,1.472032623572872e-07,1.53436625627279e-08,5.849771200772125e-08
1998,1.3493805695041772e-07,1.3827574418812105e-08,6.103205585361593e-08
1999,1.5950002163478416e-07,1.4167623879624003e-08,5.072923148219388e-08
2000,1.5816553378122933e-07,9.71966918061895e-09,6.141063879638864e-08
2001,1.7218161652010622e-07,6.5718176456286415e-09,5.432702598895389e-08
2002,1.6736266728045734e-07,8.324320677211006e-09,7.272827762250245e-08
2003,1.3834184442451658e-07,2.2501384588924367e-08,6.875423075314302e-08
2004,1.528462572064626e-07,2.2904915297772277e-08,6.519091133583288e-08
2005,1.612342375167941e-07,4.9541245550344115e-09,5.269387148842952e-08
2006,1.4042005103132027e-07,7.823990788580204e-09,6.259192586455242e-08
2007,1.3301616733074617e-07,3.595031550229777e-09,6.391167350905391e-08
2008,1.3496084266817476e-07,8.514879412668819e-09,7.407945012971595e-08
2009,1.497212505086054e-07,2.384096253749135e-09,8.392018813196955e-08
2010,1.0156155028084868e-07,4.723793023408973e-10,1.0534058736411112e-07
2011,1.189255270928058e-07,7.64794394481072e-09,1.2848545694055247e-07
2012,9.940418232989856e-08,1.702126356528666e-09,1.7157433873649097e-07
2013,1.2606845412044265e-07,1.952387473913575e-09,1.614903331059736e-07
2014,1.3447414781708744e-07,6.496335552830246e-10,1.762672372507268e-07
2015,1.1725683601859771e-07,6.649726186358507e-10,1.4585065422068055e-07
2016,1.4955075644529359e-07,1.0356700219649184e-09,1.1350943207588671e-07
2017,1.016306978574022e-07,2.515611330355938e-10,1.5093668448429298e-07
2018,1.0506569769752616e-07,1.290733298020541e-09,1.525646791122881e-07
2019,9.132536293865456e-08,5.1019755087367e-10,1.4872258091713775e-07
