year,en_ADP are_NOUN,en_ADP bars_NOUN
1872,3.9912439575573444e-08,6.047339295989218e-10
1873,3.890902905423488e-08,0.0
1874,6.870800672853505e-08,3.584765484454522e-09
1875,2.0025345548457807e-08,0.0
1876,4.897271921322499e-08,0.0
1877,2.535774612510977e-08,0.0
1878,4.5293163830617544e-08,0.0
1879,3.42122213892182e-08,0.0
1880,3.850707597230496e-08,0.0
1881,1.4642266066289267e-08,0.0
1882,3.0614771162618126e-08,0.0
1883,3.5388296737437486e-08,0.0
1884,2.3105939384038265e-08,0.0
1885,3.7384687345820566e-08,0.0
1886,2.8395241713496944e-08,6.453463874400711e-10
1887,5.4842967500690065e-08,0.0
1888,2.980088953385973e-08,0.0
1889,3.5084767091575486e-08,6.265136742733546e-10
1890,5.112421624930974e-08,0.0
1891,3.250852154135231e-08,2.549687905251119e-09
1892,3.19694137829174e-08,0.0
1893,1.9091091374434654e-08,6.158416554491453e-10
1894,4.6631390526741257e-08,0.0
1895,2.5278181325916194e-08,0.0
1896,2.7716035688740703e-08,0.0
1897,2.3306854779470143e-08,0.0
1898,3.112095303681173e-08,0.0
1899,2.984892333302014e-08,0.0
1900,1.8168686111152965e-08,5.191053142894475e-10
1901,2.514932445629725e-08,5.588738916095792e-10
1902,2.1114220150053598e-08,2.9461704187383475e-09
1903,2.8081145186931167e-08,5.400220270956879e-10
1904,3.6009990544982884e-08,8.061937784020756e-09
1905,3.3028859480754846e-08,4.6446830825885854e-09
1906,2.777859631208912e-08,5.144184522798412e-10
1907,1.851423608867364e-08,5.142843373384665e-10
1908,2.2101251717643322e-08,0.0
1909,2.53045246978445e-08,1.1001967115120692e-09
1910,2.618633831996675e-08,5.344150677544235e-10
1911,1.54290848985994e-08,1.0640748282497725e-09
1912,1.8753916974922902e-08,1.0418842455450772e-09
1913,2.969674284258872e-08,4.242391771214216e-09
1914,2.678697441638178e-08,4.68772043404897e-09
1915,1.0602685840410686e-08,3.062998121805549e-08
1916,3.40611328031315e-08,1.648119329900055e-08
1917,2.52227767560953e-08,8.773139548168274e-09
1918,4.020231614276781e-08,1.1486376294556067e-08
1919,2.4861191438851904e-08,6.4454939163738345e-09
1920,3.028892692213958e-08,0.0
1921,1.5145495135815423e-08,6.058197943303867e-09
1922,1.6231458566107193e-08,7.377935484775833e-10
1923,1.8047112249064412e-08,0.0
1924,1.6759112098085893e-08,3.867487219366694e-09
1925,1.0998178145982251e-08,2.1996355847875293e-09
1926,1.560459372829115e-08,0.0
1927,1.5608915049369898e-08,1.1149224876660924e-09
1928,2.8565102283550914e-08,9.14083297942625e-09
1929,1.2254446790649354e-08,1.1140406375176326e-09
1930,2.2057568216382606e-08,1.05036033204442e-08
1931,1.1405356659111021e-08,2.2810713318222042e-09
1932,2.4110979879310435e-08,2.1919073223131136e-09
1933,9.176529758292418e-09,2.2941324395731044e-09
1934,1.4377896206951846e-08,0.0
1935,1.555876849579363e-08,1.196828414151696e-09
1936,8.487299751891442e-09,2.424942913137329e-09
1937,8.813782481631449e-09,3.777335333410292e-09
1938,2.593042824905467e-08,1.6854778905894818e-08
1939,1.988226472349197e-08,1.5294050470515685e-09
1940,7.607348528892999e-09,2.5357829169792012e-09
1941,1.4757512545315876e-08,2.9515025978810172e-09
1942,6.068423541449874e-09,0.0
1943,8.709705845433291e-09,0.0
1944,6.4263723231761105e-09,6.4263723231761105e-09
1945,4.357008087652048e-09,4.357008087652048e-09
1946,1.8097434661967782e-08,0.0
1947,1.4305045148432782e-08,4.7683483828109274e-09
1948,6.523132700664291e-09,4.348755133776194e-09
1949,4.908504269707237e-09,2.9451024952109606e-09
1950,3.190608444114673e-09,3.190608444114673e-09
1951,1.2793681780642885e-08,2.1322803522849654e-09
1952,1.1599284199803606e-08,0.0
1953,5.386913581872932e-09,1.0773827163745864e-08
1954,8.795282724349818e-09,8.795282724349818e-09
1955,1.0324168187025862e-08,7.508486277174597e-09
1956,1.22095984433912e-08,6.104799332717903e-09
1957,7.951533653738352e-09,6.184526224473075e-09
1958,9.099467845885556e-09,2.4816730892496253e-09
1959,5.425523585955716e-09,6.975672928177801e-09
1960,4.844583401109048e-09,1.038124963770315e-08
1961,6.25334317660986e-09,3.47407969059077e-09
1962,5.7077609305622445e-09,1.6489087428794846e-08
1963,7.1126584622049904e-09,2.2631185814248056e-08
1964,1.3384730601639916e-08,2.4335873760605864e-08
1965,8.755269065297e-09,3.720989383282358e-08
1966,3.046491048319666e-08,6.092982296479477e-08
1967,1.2818872185960117e-08,7.691323844483122e-08
1968,8.982831700699023e-09,3.727875252934609e-08
1969,4.541757636644661e-09,3.860493957841271e-08
1970,1.241655755990223e-08,9.197449846176653e-08
1971,4.624557625731995e-09,6.988220513370891e-08
1972,1.0773308800615666e-08,5.2327496280479835e-08
1973,8.269805840122046e-09,2.7566019022984278e-08
1974,8.438357568252286e-09,3.994155761688489e-08
1975,3.998036124386317e-09,4.6262989883416594e-08
1976,5.713526873840635e-09,4.627956684544188e-08
1977,5.876781727920388e-09,2.8796231177352638e-08
1978,5.346532105932056e-09,4.3366316759829715e-08
1979,3.511183899185255e-09,3.452664221192947e-08
1980,6.253665585376211e-09,1.989802811408481e-08
1981,5.060439622894819e-09,2.3404533033843933e-08
1982,5.586751949948621e-09,2.9175261317959666e-08
1983,3.78918940668882e-09,1.64198213914446e-08
1984,1.7397025486864948e-09,2.3196033815953143e-08
1985,3.007779025843149e-09,1.9249785432329247e-08
1986,5.3950369172106605e-09,1.9182353483415682e-08
1987,4.277571852284723e-09,2.3832185669370176e-08
1988,4.797243047249822e-09,2.4585871061244546e-08
1989,3.292873196336643e-09,9.329808037250586e-09
1990,4.90378582185258e-09,8.717841559757744e-09
1991,2.9307326565586322e-09,1.2309077312977479e-08
1992,1.65298330578878e-09,1.2121876835635703e-08
1993,2.2156829704300662e-09,8.308811416668505e-09
1994,8.439882570598911e-09,1.002236071911966e-08
1995,3.795715741716776e-09,1.4640617607142303e-08
1996,2.135236876199542e-09,1.4412848692302305e-08
1997,3.835915585170824e-09,1.1987236092636522e-08
1998,1.43043876743576e-09,1.7642078020685403e-08
1999,2.2851006253876704e-08,2.3765046486268204e-08
2000,4.859834423776022e-09,9.277866475088103e-09
2001,3.5049693702937645e-09,1.5334240544007116e-08
2002,3.9430991805033955e-09,1.0953053575235572e-08
2003,6.667076501987168e-09,1.3750845795357236e-08
2004,1.761916529341434e-09,1.2333415899679068e-08
2005,4.9541245550344115e-09,1.5763123362155795e-08
2006,1.6471559671771274e-09,1.4824403926638752e-08
2007,7.589511019645556e-09,1.078509459517818e-08
2008,2.5544638071473003e-09,2.5118893631770334e-08
2009,1.430457752249481e-09,2.2887324035991696e-08
2010,7.085689812669216e-09,4.2514137987836875e-08
2011,5.735957819830162e-09,5.6977182943951377e-08
2012,3.063827413996023e-09,5.651059564737437e-08
2013,2.2313000336282585e-09,3.7932100127591184e-08
2014,2.3819897165822113e-09,4.374199347179086e-08
2015,2.881548027966474e-09,4.056332941759777e-08
2016,1.86420612280358e-09,3.9769727344651784e-08
2017,2.515611413622665e-09,3.270294846036137e-08
2018,3.0977600484760615e-09,4.181975887806999e-08
2019,3.826481576041374e-09,5.152995130597304e-08
