year,devrais_VERB ouvrir_VERB,devrais_VERB couvrir_VERB
1899,1.1055156790007459e-09,0.0
1900,1.038210628578895e-09,0.0
1901,2.794369402536745e-09,0.0
1902,0.0,0.0
1903,2.7001101354784396e-09,5.400220270956879e-10
1904,1.0749250378694342e-09,0.0
1905,0.0,0.0
1906,5.144184522798412e-10,0.0
1907,1.5428529565042481e-09,0.0
1908,4.911389073214423e-10,0.0
1909,2.2003934230241384e-09,1.1001967115120692e-09
1910,0.0,1.068830135508847e-09
1911,1.0640748282497725e-09,2.128149656499545e-09
1912,1.0418842455450772e-09,0.0
1913,3.181793939432964e-09,1.060597942803554e-09
1914,0.0,6.696743715117748e-10
1915,2.3561523843085297e-09,0.0
1916,0.0,0.0
1917,4.386569774084137e-09,0.0
1918,2.2972752589112133e-09,0.0
1919,0.0,0.0
1920,0.0,0.0
1921,7.572747762196741e-09,0.0
1922,7.377935484775833e-10,2.951174193910333e-09
1923,0.0,0.0
1924,1.289162443462999e-09,0.0
1925,0.0,0.0
1926,0.0,0.0
1927,1.1149224876660924e-09,0.0
1928,0.0,0.0
1929,2.2280812750352652e-09,0.0
1930,0.0,0.0
1931,0.0,0.0
1932,7.6716757391182e-09,0.0
1933,0.0,0.0
1934,1.1981580172459871e-09,4.7926320689839486e-09
1935,0.0,3.590485242455088e-09
1936,0.0,0.0
1937,2.5182236296217297e-09,3.777335333410292e-09
1938,1.2965214457594243e-09,0.0
1939,6.117620188206274e-09,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,1.2136847082899749e-08,3.034211770724937e-09
1943,0.0,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,2.7842208538686464e-09,0.0
1947,0.0,0.0
1948,0.0,1.0871887834440486e-09
1949,9.817008317369869e-10,0.0
1950,0.0,0.0
1951,3.1984206394497505e-09,0.0
1952,3.1634410646574906e-09,1.0544803918932644e-09
1953,2.1547654771580937e-09,2.1547654771580937e-09
1954,9.772536113672459e-10,0.0
1955,6.569925492527773e-09,0.0
1956,0.0,8.72114158667614e-10
1957,5.301022731885041e-09,0.0
1958,1.6544486891589827e-09,0.0
1959,7.750747821333448e-10,0.0
1960,2.076250060767393e-09,0.0
1961,4.16889545107324e-09,0.0
1962,6.341956404476434e-10,0.0
1963,0.0,6.466053248388448e-10
1964,1.8251904432275978e-09,0.0
1965,1.0944086747954884e-09,0.0
1966,2.215629901769489e-09,0.0
1967,3.451234853457663e-09,0.0
1968,4.042274071025531e-09,8.982831700699023e-10
1969,1.8167031212712459e-09,0.0
1970,1.8394900047624674e-09,0.0
1971,2.0553589941130213e-09,1.541519245584766e-09
1972,2.565073486948677e-09,1.0260293725750103e-09
1973,5.513203782392395e-10,0.0
1974,1.6876715580593782e-09,0.0
1975,0.0,0.0
1976,2.285410749536254e-09,5.713526873840635e-10
1977,2.3507127355770763e-09,0.0
1978,0.0,1.1881182704343018e-09
1979,1.1703946700691858e-09,0.0
1980,1.1370301367108482e-09,0.0
1981,1.2651099057237047e-09,0.0
1982,6.207502289967692e-10,0.0
1983,1.2630632095778083e-09,0.0
1984,3.479405208395292e-09,0.0
1985,4.812446441349039e-09,6.015558051686298e-10
1986,5.994485463567401e-10,0.0
1987,2.4443267410134695e-09,0.0
1988,0.0,0.0
1989,2.7440609784434855e-09,0.0
1990,1.6345953479657283e-09,0.0
1991,5.861465202094962e-10,0.0
1992,1.65298330578878e-09,5.509944167592096e-10
1993,1.1078414852150331e-09,0.0
1994,1.5824779264761446e-09,0.0
1995,4.337960657352369e-09,5.422450821690461e-10
1996,1.067618438099771e-09,5.338092190498855e-10
1997,2.3974471297094624e-09,0.0
1998,2.3840645013706308e-09,1.43043876743576e-09
1999,2.7421207526856506e-09,0.0
2000,3.5344251969604557e-09,0.0
2001,3.5049694258049158e-09,8.762423564512289e-10
2002,3.504977197366088e-09,4.38122149670761e-10
2003,2.9168460979889232e-09,8.333845835650777e-10
2004,4.845270407116686e-09,0.0
2005,4.503749373441224e-09,4.5037495954858286e-10
2006,2.0589450144825605e-09,1.2353669198716943e-09
2007,7.589511241690161e-09,0.0
2008,5.5346713878634546e-09,0.0
2009,7.629108011997232e-09,0.0
2010,1.2754241218715379e-08,4.723793023408973e-10
2011,1.4913490886669933e-08,3.82397197240536e-10
2012,1.8042539906559796e-08,3.404252713057332e-10
2013,2.0081699858565116e-08,1.1156500168141292e-09
2014,1.7540106256319632e-08,1.9489005964601347e-09
2015,1.884089151360513e-08,1.7732603163622684e-09
2016,2.1541936234825698e-08,1.6570720351438695e-09
2017,2.213737992917686e-08,7.54683426862357e-10
2018,1.6779534206534663e-08,1.290733298020541e-09
2019,2.0918099252753564e-08,7.65296326310505e-10
