year,dix_DET os_NOUN,dix_DET gosses_NOUN
1867,1.7955402498159856e-08,0.0
1868,1.4819622196071691e-09,0.0
1869,4.883519144627257e-10,0.0
1870,3.4404292748035914e-09,0.0
1871,0.0,0.0
1872,6.047339518033823e-09,0.0
1873,1.7958012854535355e-09,0.0
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,0.0
1877,0.0,0.0
1878,6.039088673581716e-10,0.0
1879,0.0,0.0
1880,1.2835692508872398e-09,0.0
1881,0.0,0.0
1882,1.9966155395678697e-09,0.0
1883,1.8958017378167824e-09,0.0
1884,3.9610181801208455e-09,0.0
1885,0.0,0.0
1886,3.2267319927115068e-09,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,1.2748440081367107e-09,0.0
1892,0.0,0.0
1893,0.0,0.0
1894,6.301539290376468e-10,0.0
1895,0.0,0.0
1896,0.0,0.0
1897,0.0,0.0
1898,0.0,1.13167097914868e-09
1899,0.0,5.527578395003729e-10
1900,0.0,0.0
1901,5.588738916095792e-10,0.0
1902,0.0,0.0
1903,5.400220270956879e-10,0.0
1904,0.0,0.0
1905,1.0321518084666081e-09,0.0
1906,0.0,0.0
1907,5.142843373384665e-10,0.0
1908,9.822778146428846e-10,0.0
1909,1.6502950117569526e-09,0.0
1910,1.068830135508847e-09,0.0
1911,5.320374141248863e-10,0.0
1912,0.0,0.0
1913,0.0,0.0
1914,6.696743715117748e-10,0.0
1915,0.0,0.0
1916,0.0,8.789969641043172e-09
1917,0.0,2.1932848870420685e-09
1918,0.0,1.1486376294556067e-09
1919,0.0,0.0
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,1.289162443462999e-09
1925,1.0998177923937646e-09,1.0998177923937646e-09
1926,0.0,0.0
1927,0.0,0.0
1928,1.1426041224282812e-09,0.0
1929,1.1140406375176326e-09,1.1140406375176326e-09
1930,0.0,0.0
1931,0.0,0.0
1932,0.0,0.0
1933,0.0,0.0
1934,0.0,0.0
1935,1.196828414151696e-09,1.196828414151696e-09
1936,0.0,0.0
1937,0.0,1.2591118148108649e-09
1938,0.0,1.2965214457594243e-09
1939,0.0,1.5294050470515685e-09
1940,0.0,0.0
1941,0.0,2.9515025978810172e-09
1942,0.0,0.0
1943,0.0,0.0
1944,0.0,0.0
1945,0.0,2.178504043826024e-09
1946,1.3921104269343232e-09,1.3921104269343232e-09
1947,0.0,1.1920870957027319e-09
1948,0.0,1.0871887834440486e-09
1949,9.817008317369869e-10,0.0
1950,1.0635361480382244e-09,0.0
1951,4.264560704569931e-09,0.0
1952,3.1634410646574906e-09,0.0
1953,0.0,0.0
1954,0.0,9.772536113672459e-10
1955,0.0,0.0
1956,0.0,8.72114158667614e-10
1957,8.835037701437898e-10,0.0
1958,0.0,2.4816730892496253e-09
1959,2.325224457422337e-09,0.0
1960,0.0,2.076250060767393e-09
1961,0.0,1.3896318540318475e-09
1962,0.0,1.2683912808952869e-09
1963,0.0,2.5864212993553792e-09
1964,0.0,6.083968329129164e-10
1965,0.0,2.73602163147757e-09
1966,2.215629901769489e-09,2.215629901769489e-09
1967,0.0,2.465167847631733e-09
1968,0.0,3.5931326802796093e-09
1969,0.0,3.1792304344691047e-09
1970,4.5987250119061684e-10,3.6789800095249348e-09
1971,0.0,1.0276794526475896e-08
1972,0.0,1.5390440033513642e-09
1973,0.0,3.859242703185828e-09
1974,6.1881286761433785e-09,3.3753431161187564e-09
1975,1.1422960355389478e-09,5.711480177694739e-10
1976,5.713526873840635e-10,1.142705374768127e-09
1977,0.0,4.11374712072643e-09
1978,0.0,3.5643548113029055e-09
1979,0.0,2.925986564150662e-09
1980,0.0,2.2740602734216964e-09
1981,1.8976649140967083e-09,1.2651099057237047e-09
1982,1.2415004579935385e-09,3.7245013739806154e-09
1983,0.0,3.157658134966823e-09
1984,0.0,3.479405208395292e-09
1985,0.0,3.0077789148208467e-09
1986,0.0,1.1988970927134801e-09
1987,0.0,3.6664902225425067e-09
1988,5.996553809062277e-10,1.798966087207532e-09
1989,5.488122178931576e-10,2.1952488715726304e-09
1990,0.0,2.179460389939436e-09
1991,0.0,5.2753188484189195e-09
1992,0.0,3.30596661157756e-09
1993,5.539207426075166e-10,3.323524566667402e-09
1994,0.0,1.5824779264761446e-09
1995,5.422450821690461e-10,1.626735190995987e-09
1996,0.0,1.6014276571496566e-09
1997,4.79489448146353e-10,1.917957792585412e-09
1998,0.0,1.43043876743576e-09
1999,3.656160929565999e-09,3.656160929565999e-09
2000,2.2090156370779823e-09,3.092622158362701e-09
2001,3.5049694258049158e-09,1.3143635069212678e-09
2002,1.3143663935011318e-09,8.76244299341522e-10
2003,2.5001538617175356e-09,1.6667691671301554e-09
2004,4.404791253964646e-10,4.404791253964646e-10
2005,4.5037495954858286e-10,9.007499190971657e-10
2006,4.1178899179428186e-10,3.294311934354255e-09
2007,0.0,1.997239706952314e-09
2008,8.514879357157668e-10,4.257439678578834e-10
2009,0.0,5.721831008997924e-09
2010,0.0,2.8342759250676863e-09
2011,1.1471915639660324e-09,5.353560705856353e-09
2012,1.7021263287730903e-09,2.7234021704458655e-09
2013,5.578250084070646e-10,5.857162754807632e-09
2014,0.0,6.496335469563519e-09
2015,4.433150790905671e-10,2.438232948875907e-09
2016,6.214020409345267e-10,2.899876117012923e-09
2017,7.54683426862357e-10,6.5405894034142875e-09
2018,5.162933414126769e-10,3.614053500911041e-09
2019,0.0,4.3366790158927415e-09
