year,mêmes_ADJ os_NOUN,mêmes_ADJ gosses_NOUN
1918,3.331049214239101e-08,0.0
1919,1.749491218561161e-08,0.0
1920,3.407504323149624e-08,0.0
1921,1.060184651180407e-08,0.0
1922,1.1066902949607993e-08,0.0
1923,2.3355084977083607e-08,0.0
1924,1.5469948877466777e-08,0.0
1925,1.3197813508725176e-08,0.0
1926,2.1177662290483568e-08,0.0
1927,1.4493992672726108e-08,0.0
1928,2.2852082892654835e-08,0.0
1929,4.4561625500705304e-09,0.0
1930,1.0503603542488804e-09,0.0
1931,1.2545892325022123e-08,0.0
1932,7.6716757391182e-09,0.0
1933,1.261772819560747e-08,0.0
1934,3.1152108448395666e-08,0.0
1935,1.0771455727365264e-08,0.0
1936,7.274828739411987e-09,0.0
1937,1.2591118370153254e-08,0.0
1938,1.4261735792331365e-08,3.8895642262559704e-09
1939,1.5294050470515685e-08,1.5294050470515685e-09
1940,2.5357829613881222e-08,0.0
1941,1.7709016475464523e-08,0.0
1942,1.8205270180260413e-08,0.0
1943,5.806470415592457e-09,0.0
1944,9.639558484764166e-09,3.2131861615880553e-09
1945,8.714016175304096e-09,0.0
1946,1.6705325123211878e-08,1.3921104269343232e-09
1947,1.0728784083369192e-08,2.3841741914054637e-09
1948,4.022598432129598e-08,0.0
1949,8.835307596655184e-09,0.0
1950,1.4889506516624351e-08,0.0
1951,9.595261474260042e-09,0.0
1952,1.5817205323287453e-08,0.0
1953,4.3095309543161875e-09,1.0773827385790469e-09
1954,7.818028890937967e-09,0.0
1955,1.783265446420046e-08,0.0
1956,1.9186511934776718e-08,8.72114158667614e-10
1957,1.767007518083119e-08,3.534015080575159e-09
1958,1.1581140491045971e-08,0.0
1959,7.750747599288843e-09,7.750747821333448e-10
1960,6.920833239831836e-09,6.920833350854139e-10
1961,7.64297514166401e-09,0.0
1962,1.77574772664002e-08,5.7077609305622445e-09
1963,1.0345685197421517e-08,1.939815863494232e-09
1964,7.300761772910391e-09,6.083968329129164e-10
1965,2.188817349590977e-09,1.0944086747954884e-09
1966,6.092982118843793e-09,0.0
1967,5.916402479044791e-09,9.860671168482327e-10
1968,1.0779397818794223e-08,8.982831700699023e-10
1969,1.7712855182594467e-08,1.3625273131978588e-09
1970,8.277704743875347e-09,4.5987250119061684e-10
1971,1.284599360218408e-08,5.138397485282553e-10
1972,9.747279428040656e-09,0.0
1973,7.718485406371656e-09,1.102640756478479e-09
1974,7.875800456247362e-09,1.6876715580593782e-09
1975,8.567219822452898e-09,5.711480177694739e-10
1976,9.712995741040231e-09,0.0
1977,5.876781727920388e-09,2.3507127355770763e-09
1978,5.940591130126904e-09,4.158414057542359e-09
1979,5.266775904289034e-09,1.1703946700691858e-09
1980,1.193881615790815e-08,0.0
1981,6.325549417596221e-09,2.5302198114474095e-09
1982,6.2075020679230875e-09,6.207502289967692e-10
1983,6.315316269933646e-09,3.78918940668882e-09
1984,4.059305780401701e-09,5.799008495621649e-10
1985,3.609334831011779e-09,6.015558051686298e-10
1986,5.395036861699509e-09,1.1988970927134801e-09
1987,5.49973533381376e-09,1.2221633705067347e-09
1988,7.795519785247507e-09,0.0
1989,4.390497743145261e-09,1.0976244357863152e-09
1990,9.80757164370516e-09,1.089730194969718e-09
1991,2.9307325455363298e-09,0.0
1992,4.4079553340736766e-09,5.509944167592096e-10
1993,2.7696036575264316e-09,1.1078414852150331e-09
1994,5.802419433820205e-09,4.747434001473039e-09
1995,3.253470381991974e-09,0.0
1996,6.4057106285986265e-09,0.0
1997,4.794894259418925e-09,2.876936688878118e-09
1998,6.198567881199324e-09,4.768129224785866e-10
1999,6.8553016596695215e-09,4.570201161957499e-10
2000,8.394259509714175e-09,1.3254094488601709e-09
2001,4.8193329327261836e-09,2.190605918883648e-09
2002,7.886198361006791e-09,0.0
2003,3.7502307925763034e-09,0.0
2004,4.404791198453495e-09,4.404791253964646e-10
2005,5.854874363109275e-09,1.3511248786457486e-09
2006,4.117890028965121e-09,1.2353669198716943e-09
2007,5.592271090648637e-09,0.0
2008,3.8316958494988285e-09,2.554463751636149e-09
2009,1.2874119548200724e-08,2.860915504498962e-09
2010,6.613310343794865e-09,3.3066551718974324e-09
2011,8.795135286732148e-09,3.82397197240536e-10
2012,6.808505315092361e-09,1.3617010852229328e-09
2013,1.0319762822064149e-08,1.6734750252211938e-09
2014,1.0394137106572998e-08,1.0827225782605865e-09
2015,9.087958829923082e-09,1.329945265027277e-09
2016,1.0149566520567532e-08,1.2428040818690533e-09
2017,8.301517695485927e-09,2.0124890642847504e-09
2018,7.744399788123246e-09,2.323319980845895e-09
2019,6.887666881283394e-09,1.2754939326953263e-09
