year,avions_VERB ôté_VERB,avions_VERB doté_VERB
1950,0.0,1.0635361480382244e-09
1951,2.1322803522849654e-09,1.0661401761424827e-09
1952,0.0,0.0
1953,0.0,0.0
1954,9.772536113672459e-10,1.9545072227344917e-09
1955,0.0,9.385607846468247e-10
1956,0.0,0.0
1957,4.417518795207798e-09,8.835037701437898e-10
1958,2.4816730892496253e-09,1.6544486891589827e-09
1959,2.325224457422337e-09,0.0
1960,1.3841666701708277e-09,0.0
1961,2.08444772553662e-09,0.0
1962,6.341956404476434e-10,0.0
1963,6.466053248388448e-10,0.0
1964,6.083968329129164e-10,6.083968329129164e-10
1965,3.2832261354087677e-09,0.0
1966,5.539074754423723e-10,0.0
1967,4.930335584241163e-10,4.930335584241163e-10
1968,4.4914158503495116e-10,4.940557296606585e-09
1969,2.7250546263957176e-09,0.0
1970,4.5987250119061684e-10,0.0
1971,2.569198631618974e-09,5.138397485282553e-10
1972,5.130146862875051e-10,0.0
1973,0.0,0.0
1974,5.625571675160757e-10,5.625571675160757e-10
1975,1.7134440533084216e-09,0.0
1976,5.713526873840635e-10,5.713526873840635e-10
1977,5.876781838942691e-10,0.0
1978,1.1881182704343018e-09,0.0
1979,1.1703946700691858e-09,1.1703946700691858e-09
1980,2.2740602734216964e-09,0.0
1981,1.2651099057237047e-09,1.2651099057237047e-09
1982,1.8622506869903077e-09,0.0
1983,1.89459470334441e-09,6.315316047889041e-10
1984,5.799008495621649e-10,0.0
1985,1.2031116103372597e-09,1.2031116103372597e-09
1986,1.7983456945813714e-09,0.0
1987,0.0,0.0
1988,1.1993107618124554e-09,0.0
1989,0.0,5.488122178931576e-10
1990,2.179460389939436e-09,1.089730194969718e-09
1991,2.9307325455363298e-09,5.861465202094962e-10
1992,5.509944167592096e-10,2.2039776670368383e-09
1993,1.1078414852150331e-09,0.0
1994,5.274926606624319e-10,0.0
1995,2.1689803286761844e-09,0.0
1996,0.0,5.338092190498855e-10
1997,1.438468344439059e-09,1.917957792585412e-09
1998,4.768129224785866e-10,1.9072516899143466e-09
1999,0.0,4.570201161957499e-10
2000,1.3254094488601709e-09,0.0
2001,4.3812117822561447e-10,4.3812117822561447e-10
2002,8.76244299341522e-10,4.38122149670761e-10
2003,3.333538334260311e-09,4.1669229178253886e-10
2004,0.0,8.809582507929292e-10
2005,0.0,1.3511248786457486e-09
2006,4.117890028965121e-09,8.235779835885637e-10
2007,2.7961355453243186e-09,1.5977917877663117e-09
2008,0.0,0.0
2009,1.907277002999308e-09,3.337734755248789e-09
2010,3.7790344187271785e-09,0.0
2011,5.7359579308524644e-09,2.2943831279320648e-09
2012,4.085103366691101e-09,1.0212758416727752e-09
2013,5.020424964641279e-09,1.6734750252211938e-09
2014,3.031623174720721e-09,2.1654451842767486e-10
2015,4.654808538617772e-09,2.438232948875907e-09
2016,2.0713399884186856e-09,6.214020409345267e-10
2017,5.0312225496895735e-09,1.0062445321423752e-09
2018,3.614053500911041e-09,7.744400121190154e-10
2019,3.826481798085979e-09,0.0
