year,jeunes_ADJ yeux_NOUN,jeunes_ADJ dieux_NOUN
1875,1.2015206607429718e-08,0.0
1876,1.209202959984168e-08,0.0
1877,1.9791411176584006e-08,0.0
1878,2.294853729267743e-08,0.0
1879,1.4662380642960215e-08,0.0
1880,1.4119262203848848e-08,4.492492600149944e-09
1881,1.743126887276958e-08,1.3945015142624584e-09
1882,9.983077475794744e-09,0.0
1883,1.7062214752172622e-08,6.319338941018771e-10
1884,1.5844072720483382e-08,0.0
1885,4.511945039809007e-09,0.0
1886,9.034849313138693e-09,0.0
1887,2.2198344495905076e-08,1.3057849246322917e-09
1888,1.1413106904001324e-08,0.0
1889,1.50363277384713e-08,3.132568426877924e-09
1890,2.3595791986963377e-08,3.932631831293776e-09
1891,1.529812720946211e-08,1.9122659011827636e-09
1892,5.014809900671935e-09,0.0
1893,2.0938616174248637e-08,1.847525021858587e-09
1894,2.7096618282484997e-08,1.2603078580752936e-09
1895,2.2268872967856623e-08,0.0
1896,1.533227589334274e-08,0.0
1897,3.088158351260972e-08,1.1653427112179315e-09
1898,3.847681284696591e-08,0.0
1899,3.0954439012020885e-08,5.527578395003729e-10
1900,2.9589003247565415e-08,0.0
1901,2.51493244007861e-08,1.676621730339889e-09
1902,1.9641134940684424e-08,4.910283846193408e-10
1903,2.970121215639665e-08,1.6200660812870638e-09
1904,2.9022976022474722e-08,0.0
1905,2.7352022868853965e-08,1.5482277682110634e-09
1906,3.240836221607424e-08,0.0
1907,3.291419758966185e-08,5.142843373384665e-10
1908,5.255186152908209e-08,4.911389073214423e-10
1909,1.5952851484257735e-08,0.0
1910,3.4202564336283103e-08,2.137660271017694e-09
1911,4.415910481725405e-08,5.320374141248863e-10
1912,4.063348413296808e-08,0.0
1913,5.196929819817342e-08,0.0
1914,4.2859159776753586e-08,2.0090231700464756e-09
1915,1.6493066468115103e-08,0.0
1916,3.5159878564172686e-08,0.0
1917,6.250861872558744e-08,0.0
1918,4.2499593178035866e-08,0.0
1919,4.511845830279526e-08,0.0
1920,3.407504323149624e-08,2.2716695191604686e-09
1921,5.376650591415455e-08,0.0
1922,4.648099505288883e-08,2.21338064543275e-09
1923,5.201814445854325e-08,2.1231896241147297e-09
1924,3.2229060309418855e-08,0.0
1925,4.3992713472107425e-08,8.798542339150117e-09
1926,3.009457216762712e-08,0.0
1927,6.801027296887696e-08,0.0
1928,5.141718517620575e-08,0.0
1929,5.904415445456834e-08,1.1140406375176326e-09
1930,2.2057568216382606e-08,0.0
1931,2.6232321204133768e-08,0.0
1932,4.055028668403793e-08,0.0
1933,4.3588517684156614e-08,0.0
1934,3.4746584276490466e-08,2.3963160344919743e-09
1935,3.590485420090772e-08,0.0
1936,3.516167268458048e-08,2.424942913137329e-09
1937,3.1477796369472344e-08,1.2591118148108649e-09
1938,2.3337385357535823e-08,5.186085672015395e-09
1939,5.199976982339649e-08,1.5294050470515685e-09
1940,3.0429394115571995e-08,0.0
1941,2.3612020783048138e-08,0.0
1942,5.158160121254696e-08,0.0
1943,4.645176332473966e-08,5.806470415592457e-09
1944,7.711646787811333e-08,0.0
1945,3.703456741277478e-08,0.0
1946,4.1763314584386535e-08,0.0
1947,2.26496545963073e-08,1.1920870957027319e-09
1948,2.717971980814582e-08,0.0
1949,4.123143426681963e-08,2.9451024952109606e-09
1950,3.19060831088791e-08,6.381216888229346e-09
1951,3.1984203729962246e-08,1.0661401761424827e-09
1952,2.003512733494972e-08,5.272402070488624e-09
1953,2.477980309834038e-08,8.619061908632375e-09
1954,2.6385848173049453e-08,1.9545072227344917e-09
1955,2.9095383879962355e-08,6.569925492527773e-09
1956,3.314033847345854e-08,0.0
1957,2.47381048978923e-08,6.184526224473075e-09
1958,2.6471179026543723e-08,8.272243445794913e-10
1959,2.40273188012452e-08,7.750747821333448e-10
1960,1.7994166157109248e-08,2.076250060767393e-09
1961,2.153929301584867e-08,0.0
1962,1.77574772664002e-08,0.0
1963,2.3277792138287623e-08,0.0
1964,2.3727476872181796e-08,0.0
1965,2.134096988015699e-08,1.6416130121932326e-09
1966,2.3818021332999706e-08,2.215629901769489e-09
1967,1.3804939413830652e-08,9.860671168482327e-10
1968,3.5931325470528463e-08,4.4914158503495116e-10
1969,1.8167030546578644e-08,3.6334062425424918e-09
1970,1.5175793066646293e-08,9.197450023812337e-10
1971,3.134422499329048e-08,3.083038491169532e-09
1972,1.2312352026810913e-08,0.0
1973,1.3783009400469837e-08,2.205281512956958e-09
1974,1.2376257352286757e-08,5.625571675160757e-10
1975,1.5420996035686585e-08,0.0
1976,5.142174241967723e-09,2.285410694025103e-09
1977,1.3516598507123945e-08,0.0
1978,1.0693064211864112e-08,5.940591352171509e-10
1979,8.777959692451986e-09,0.0
1980,1.0233271119375331e-08,2.2740602734216964e-09
1981,1.707898356073656e-08,6.325549528618524e-10
1982,1.1173503899897241e-08,2.483000915987077e-09
1983,3.157658134966823e-09,1.2630632095778083e-09
1984,2.8995041922996734e-09,1.1598016991243298e-09
1985,1.142956040922627e-08,1.2031116103372597e-09
1986,1.498621315931814e-08,5.994485463567401e-10
1987,1.099947066762752e-08,6.110816852533674e-10
1988,8.395175221664886e-09,1.1993107618124554e-09
1989,1.0427432250992297e-08,1.6464366536794728e-09
1990,6.538381391862913e-09,1.089730194969718e-09
1991,8.20605094986604e-09,2.9307325455363298e-09
1992,1.2672871640972971e-08,2.2039776670368383e-09
1993,9.970573700002205e-09,1.1078414852150331e-09
1994,7.912389854425328e-09,5.274926606624319e-10
1995,4.880205572987961e-09,2.1689803286761844e-09
1996,1.1743802375008272e-08,5.338092190498855e-10
1997,8.151320507465698e-09,1.917957792585412e-09
1998,9.059445638115449e-09,1.43043876743576e-09
1999,1.1882523409667556e-08,9.140402323914998e-10
2000,7.95245647111642e-09,4.418031274155965e-09
2001,1.0076787404500465e-08,1.0076787043677982e-08
2002,1.0514931148009055e-08,8.76244299341522e-10
2003,1.2917460878725251e-08,1.2500769308587678e-09
2004,1.0571499231559756e-08,0.0
2005,9.007498746882447e-09,4.5037495954858286e-10
2006,8.235780057930242e-09,5.353256948836815e-09
2007,1.0385647009059085e-08,3.994479469415779e-10
2008,1.702975893635994e-08,1.7029758714315335e-09
2009,1.4781396551200032e-08,4.76819250749827e-10
2010,9.447585824773341e-09,2.3618964561933353e-09
2011,1.185431308670104e-08,1.1471915639660324e-09
2012,1.872338906139248e-08,1.0212758139171996e-09
2013,2.7891250198308626e-08,1.952387529424726e-09
2014,2.013864097705209e-08,1.5158116567492996e-09
2015,3.125371250689568e-08,1.10828768384863e-09
2016,3.314143981469897e-08,1.2428040818690533e-09
2017,2.1131135952145996e-08,1.0062445598979508e-09
2018,2.6589107804397827e-08,2.323319980845895e-09
2019,1.6581420680950032e-08,5.1019755087367e-10
