year,seules_ADJ âmes_NOUN,seules_ADJ ames_NOUN,seules_ADJ dames_NOUN
1851,0.0,6.449438760824933e-10,1.9348316282474798e-09
1852,7.161600201754936e-09,0.0,6.510545436100301e-10
1853,8.957897534855874e-09,0.0,2.388772735173461e-09
1854,6.754363734984281e-09,0.0,5.7152309551611324e-09
1855,1.751289246954002e-08,0.0,2.1227748447927297e-09
1856,1.9155599773057475e-08,0.0,3.6240324075009767e-09
1857,3.905207268672939e-09,1.4644527812635033e-09,2.4407544874094356e-09
1858,8.808616946964776e-09,4.893676019968041e-10,4.893676019968041e-10
1859,5.601390462572908e-09,0.0,1.018434669930457e-09
1860,1.373155145145688e-09,0.0,1.0985241161165504e-08
1861,8.017138064531082e-09,0.0,6.6023493339173456e-09
1862,8.584174260306554e-09,0.0,4.9697850279528666e-09
1863,5.494082966350788e-09,0.0,9.989241656072068e-10
1864,3.835782358407869e-09,0.0,7.1920918109924514e-09
1865,1.694463946932956e-08,0.0,1.0355057256106193e-08
1866,2.8220554781910323e-08,0.0,2.919367858567057e-09
1867,3.88224918879132e-09,0.0,9.7056229719783e-10
1868,8.89177353968762e-09,0.0,4.93987406535723e-10
1869,2.9301114867763545e-09,0.0,4.883519144627257e-10
1870,5.160643912205387e-09,0.0,2.2936195165357276e-09
1871,0.0,0.0,2.1242354542039266e-09
1872,3.628403577593531e-09,0.0,3.0236697590169115e-09
1873,1.3169209722718733e-08,6.584604861359367e-09,4.788803575905831e-09
1874,4.182226565063729e-09,0.0,0.0
1875,2.8607636259891933e-09,0.0,1.0298748520654044e-08
1876,1.209202959984168e-08,0.0,6.04601479992084e-09
1877,3.710889595609501e-09,0.0,1.8554447978047506e-09
1878,4.831270938865373e-09,0.0,4.831270938865373e-09
1879,5.498392852132383e-09,0.0,0.0
1880,6.417846254436199e-10,0.0,1.9253538763308597e-09
1881,1.3945015142624584e-09,0.0,1.3945015142624584e-09
1882,3.3276925659464496e-09,0.0,3.3276925659464496e-09
1883,6.951272890631799e-09,6.319338941018771e-10,1.9589950994713945e-08
1884,2.6406787867472303e-09,0.0,9.242375753615306e-09
1885,3.86738152613475e-09,0.0,1.2891271383708158e-09
1886,5.162771099520569e-09,1.2906927748801422e-09,3.872078213618124e-09
1887,6.528924623161458e-10,0.0,0.0
1888,6.340614699951175e-10,0.0,6.340614699951175e-10
1889,1.2530273485467092e-09,0.0,1.8795409673089125e-09
1890,1.3764211992395303e-08,0.0,0.0
1891,3.1871101313640793e-09,0.0,0.0
1892,6.268512375839919e-10,0.0,6.268512375839919e-09
1893,9.23762488724833e-09,0.0,6.158416554491453e-10
1894,5.671385139294216e-09,0.0,5.041231432301174e-09
1895,3.611168697403855e-09,0.0,6.018614495673091e-10
1896,2.358811590497112e-09,0.0,5.89702897624278e-10
1897,4.661370844871726e-09,0.0,6.409385022720926e-09
1898,6.224190496340043e-09,0.0,5.6583548957434e-10
1899,1.7688250864011934e-08,0.0,2.2110313580014918e-09
1900,4.15284251431558e-09,0.0,6.22926377147337e-09
1901,6.147612641171918e-09,5.588738916095792e-10,3.912117296778206e-09
1902,8.347482705062248e-09,4.910283846193408e-10,3.928227076954727e-09
1903,5.940242076007962e-09,0.0,1.0800440541913758e-09
1904,5.912087708281888e-09,0.0,1.6123875568041512e-09
1905,7.2250627702885595e-09,0.0,1.5482277682110634e-09
1906,4.629765903985117e-09,0.0,4.629765903985117e-09
1907,1.5428529565042481e-09,0.0,1.028568674676933e-09
1908,6.875944702500192e-09,0.0,1.964555629285769e-09
1909,6.60118004702781e-09,0.0,3.850688656825696e-09
1910,5.34415089958884e-09,0.0,0.0
1911,1.5961122423746588e-09,0.0,7.4485240197930125e-09
1912,7.814131564032323e-09,0.0,6.251305417759312e-09
1913,1.8030165804816534e-08,0.0,1.0075680734189518e-08
1914,4.68772043404897e-09,0.0,2.0090231145353243e-09
1915,3.534228465440492e-09,1.1780761921542648e-09,0.0
1916,4.394984820521586e-09,0.0,1.0987462051303964e-09
1917,1.0966424435210342e-09,1.0966424435210342e-09,2.1932848870420685e-09
1918,6.89182577673364e-09,0.0,2.2972752589112133e-09
1919,2.762354567309444e-09,0.0,9.207848372660976e-10
1920,3.028892692213958e-09,0.0,3.786115865267448e-09
1921,3.7863738810983705e-09,0.0,0.0
1922,5.902348387820666e-09,0.0,5.902348387820666e-09
1923,9.554353752605493e-09,0.0,7.431163684401554e-09
1924,1.289162443462999e-09,0.0,5.156649773851996e-09
1925,4.399271169575059e-09,0.0,5.499089184013428e-09
1926,1.0031524944054127e-08,0.0,2.229227691330493e-09
1927,5.574612327308159e-09,0.0,5.574612327308159e-09
1928,4.570416489713125e-09,0.0,6.8556245125250825e-09
1929,2.2280812750352652e-09,0.0,2.2280812750352652e-09
1930,1.575540586884472e-08,0.0,1.0503603542488804e-09
1931,5.7026783295555106e-09,0.0,3.4216069977333063e-09
1932,1.9727165678773417e-08,0.0,1.0959536611565568e-09
1933,1.1470662641954732e-08,0.0,6.882397318719313e-09
1934,1.1981580172459871e-09,0.0,2.3963160344919743e-09
1935,7.180970484910176e-09,0.0,3.590485242455088e-09
1936,7.274828739411987e-09,1.2124714565686645e-09,4.849885826274658e-09
1937,8.813782592653752e-09,0.0,3.777335333410292e-09
1938,1.1668692678767911e-08,0.0,0.0
1939,9.176430282309411e-09,0.0,6.117620188206274e-09
1940,5.0715658339584024e-09,0.0,2.5357829169792012e-09
1941,0.0,0.0,2.9515025978810172e-09
1942,3.034211770724937e-09,0.0,0.0
1943,1.4516175816936538e-08,0.0,8.709705845433291e-09
1944,9.639558484764166e-09,0.0,0.0
1945,1.5249527862692958e-08,0.0,2.178504043826024e-09
1946,8.352662561605939e-09,0.0,1.3921104269343232e-09
1947,2.26496545963073e-08,0.0,2.3841741914054637e-09
1948,4.348755133776194e-09,0.0,1.0871887834440486e-09
1949,6.8719057111366055e-09,0.0,5.890204768377316e-09
1950,1.808011518278363e-08,0.0,3.190608444114673e-09
1951,4.264560704569931e-09,0.0,1.0661401983469432e-08
1952,2.1089607837865287e-09,0.0,2.1089607837865287e-09
1953,9.69644453618912e-09,0.0,0.0
1954,7.818028890937967e-09,0.0,1.9545072227344917e-09
1955,1.8771215692936494e-09,0.0,0.0
1956,6.976913269340912e-09,0.0,2.616342476002842e-09
1957,3.534015080575159e-09,0.0,2.6505113659425206e-09
1958,1.4890038535497752e-08,0.0,8.272243445794913e-10
1959,6.975672928177801e-09,0.0,0.0
1960,5.536666680683311e-09,0.0,2.076250060767393e-09
1961,6.94815938118154e-09,0.0,6.948159270159238e-10
1962,3.805173953708163e-09,1.2683912808952869e-09,0.0
1963,9.052474325699222e-09,0.0,3.2330267352165265e-09
1964,1.6426714211092985e-08,0.0,1.8251904432275978e-09
1965,1.2038495533772675e-08,0.0,1.6416130677043839e-09
1966,6.6468897053084675e-09,5.539074754423723e-10,5.539074865446025e-09
1967,4.930335695263466e-09,0.0,2.958201350544698e-09
1968,4.491415683816058e-09,0.0,2.694849510209707e-09
1969,9.537691525451919e-09,4.5417578031781147e-10,1.3625273131978588e-09
1970,4.1388523719376735e-09,4.5987250119061684e-10,9.197450023812337e-10
1971,6.679916619845017e-09,1.541519245584766e-09,1.0276794970565106e-09
1972,3.5911027485013847e-09,0.0,5.130146862875051e-10
1973,6.064523994098181e-09,0.0,1.6539611347177186e-09
1974,4.500457340128605e-09,0.0,0.0
1975,2.2845920710778955e-09,0.0,1.1422960355389478e-09
1976,2.856763492431469e-09,0.0,1.142705374768127e-09
1977,2.3507127355770763e-09,0.0,1.7630346071939584e-09
1978,7.128709622605811e-09,0.0,2.970295565063452e-09
1979,4.096381456264453e-09,0.0,2.3407893401383717e-09
1980,2.8425752862659692e-09,0.0,2.2740602734216964e-09
1981,5.060439622894819e-09,0.0,0.0
1982,9.311253101884631e-09,0.0,1.2415004579935385e-09
1983,1.89459470334441e-09,0.0,6.315316047889041e-10
1984,5.219107812592938e-09,0.0,2.899504303321976e-09
1985,1.2031116103372597e-09,0.0,1.2031116103372597e-09
1986,8.392279760016663e-09,0.0,0.0
1987,3.0554083707556856e-09,0.0,6.110816852533674e-10
1988,5.99655392008458e-09,0.0,0.0
1989,4.390497743145261e-09,0.0,3.292873196336643e-09
1990,7.083246433836621e-09,5.44865097484859e-10,1.6345953479657283e-09
1991,1.7584396161396398e-09,0.0,2.344586080837985e-09
1992,1.1019888113139586e-08,0.0,2.2039776670368383e-09
1993,7.754890063438324e-09,0.0,2.7696036575264316e-09
1994,5.274926717646622e-09,0.0,1.5824779264761446e-09
1995,4.337960657352369e-09,0.0,5.422450821690461e-10
1996,1.1743802375008272e-08,0.0,1.6014276571496566e-09
1997,5.753873377756236e-09,0.0,4.79489448146353e-10
1998,7.629006759657386e-09,0.0,1.43043876743576e-09
1999,3.656160929565999e-09,0.0,1.3710603763428253e-09
2000,3.97622823555821e-09,0.0,1.3254094488601709e-09
2001,6.571817756650944e-09,0.0,1.7524847129024579e-09
2002,9.63868718173444e-09,0.0,8.76244299341522e-10
2003,1.12506919336397e-08,0.0,1.2500769308587678e-09
2004,9.690540814233373e-09,0.0,2.642874807889939e-09
2005,9.457874483587148e-09,0.0,5.404499514582994e-09
2006,4.117890028965121e-09,0.0,2.0589450144825605e-09
2007,4.393927444112933e-09,0.0,2.3966877371606188e-09
2008,5.960415716543821e-09,0.0,1.7029758714315335e-09
2009,3.814554005998616e-09,0.0,1.907277002999308e-09
2010,2.3618964561933353e-09,0.0,2.3618965117044866e-09
2011,2.6767803529281764e-09,0.0,3.0591775501687124e-09
2012,4.085103366691101e-09,0.0,2.3829769546512836e-09
2013,5.020424964641279e-09,0.0,2.7891249310130206e-09
2014,6.279790909502481e-09,0.0,3.681256854903836e-09
2015,1.219116452233493e-08,0.0,1.7732603163622684e-09
2016,6.214019965256057e-09,0.0,3.1070101214059065e-09
2017,6.037467414898856e-09,0.0,2.264050280587071e-09
2018,9.551427204712581e-09,0.0,1.290733298020541e-09
2019,7.1427654901867754e-09,0.0,2.806086474294034e-09
