year,chers_ADJ yeux_NOUN,chers_ADJ dieux_NOUN
1910,5.076943265791556e-08,2.67207544979442e-09
1911,3.08581699082211e-08,0.0
1912,4.3238195857053796e-08,2.0837684910901544e-09
1913,4.931780495098792e-08,1.5908969142053309e-09
1914,1.808120764223986e-08,2.0090231700464756e-09
1915,4.594497204912784e-08,0.0
1916,3.29623865980011e-08,8.789969641043172e-09
1917,5.592876561877347e-08,2.1932848870420685e-09
1918,7.121553213806919e-08,4.594550517822427e-09
1919,4.9722380490724305e-08,4.603924352863942e-09
1920,6.512119021806484e-08,7.572231730534895e-10
1921,7.118382328030748e-08,4.543648568500203e-09
1922,5.459672125507353e-08,0.0
1923,4.352538596208433e-08,3.1847844361720945e-09
1924,4.2542360301212057e-08,0.0
1925,5.609070674594818e-08,1.0998177923937646e-09
1926,4.681378307225259e-08,0.0
1927,4.125213159955621e-08,0.0
1928,5.0274580942755165e-08,0.0
1929,3.899142186902793e-08,1.1140406375176326e-09
1930,3.7812974529316534e-08,0.0
1931,2.0529641986399838e-08,0.0
1932,2.520693342944469e-08,2.1919073223131136e-09
1933,1.7205992852709073e-08,5.735331320977366e-09
1934,2.036868629318178e-08,7.188948103475923e-09
1935,3.2314366293917374e-08,1.196828414151696e-09
1936,2.182448666232517e-08,1.2124714565686645e-09
1937,1.6368453259474336e-08,0.0
1938,1.6854778350783306e-08,0.0
1939,3.211750687626136e-08,1.5294050470515685e-09
1940,1.2678914584896006e-08,0.0
1941,2.066051907334554e-08,0.0
1942,3.337632992206352e-08,0.0
1943,3.4838823381733164e-08,0.0
1944,5.1410978585408884e-08,0.0
1945,2.6142048525912287e-08,0.0
1946,3.6194869323935563e-08,0.0
1947,2.0265480182857232e-08,0.0
1948,3.4790041070209554e-08,0.0
1949,2.0615717133409817e-08,0.0
1950,1.595304199852876e-08,0.0
1951,2.8785784422780125e-08,0.0
1952,1.1599284199803606e-08,0.0
1953,1.6160740301529586e-08,1.0773827385790469e-09
1954,2.247683372758047e-08,0.0
1955,4.6928039232341234e-09,0.0
1956,1.2209598665435806e-08,0.0
1957,1.4136060322300636e-08,0.0
1958,1.1581140491045971e-08,0.0
1959,1.7051645984089703e-08,0.0
1960,3.598833281381886e-08,0.0
1961,1.528595028332802e-08,0.0
1962,1.77574772664002e-08,0.0
1963,1.3578711488548834e-08,0.0
1964,1.1559539991878864e-08,0.0
1965,2.188817305182056e-08,0.0
1966,1.329377963266154e-08,1.1078149508847446e-09
1967,9.860671390526932e-09,1.4791006197611978e-09
1968,3.2338194566605694e-08,4.4914158503495116e-10
1969,1.8621206132607426e-08,0.0
1970,1.4715920482188949e-08,0.0
1971,2.5691987426412766e-08,2.569198631618974e-09
1972,6.6691908662264154e-09,1.5390440033513642e-09
1973,4.410563025913916e-09,0.0
1974,4.500457340128605e-09,0.0
1975,6.8537762132336866e-09,0.0
1976,7.998937512354587e-09,0.0
1977,8.22749424145286e-09,5.876781838942691e-10
1978,1.128712323605896e-08,0.0
1979,9.363157360553487e-09,0.0
1980,1.762396639737318e-08,5.685150683554241e-10
1981,6.958104314946922e-09,6.325549528618524e-10
1982,1.4277255488970297e-08,1.2415004579935385e-09
1983,8.209910973278056e-09,0.0
1984,5.799008384599347e-09,2.3196033982486597e-09
1985,4.812446441349039e-09,6.015558051686298e-10
1986,1.7983456501724504e-08,0.0
1987,1.0999470334560613e-08,6.110816852533674e-10
1988,4.7972429917386705e-09,1.798966087207532e-09
1989,1.0427432250992297e-08,0.0
1990,8.172976628806339e-09,5.44865097484859e-10
1991,8.7921980806982e-09,2.930732601047481e-09
1992,4.958949695321735e-09,0.0
1993,8.308810806045841e-09,0.0
1994,1.0549853435293244e-08,1.0549853213248639e-09
1995,7.0491861237087505e-09,1.0844901643380922e-09
1996,8.007138507792888e-09,2.135236876199542e-09
1997,2.876936688878118e-09,4.79489448146353e-10
1998,4.29131630230728e-09,0.0
1999,5.0272213059088244e-09,4.570201161957499e-10
2000,4.418031274155965e-09,1.7672125984802278e-09
2001,4.8193329327261836e-09,0.0
2002,6.571832411594869e-09,4.38122149670761e-10
2003,7.91715315529018e-09,0.0
2004,8.809582507929292e-09,0.0
2005,1.1259373877692269e-08,0.0
2006,7.412201963319376e-09,4.1178899179428186e-10
2007,1.1983438685803094e-09,0.0
2008,6.811903485726134e-09,1.7029758436759579e-09
2009,1.1443662240040453e-08,0.0
2010,1.1337102812092326e-08,9.447586046817946e-10
2011,8.412738394802943e-09,6.118354933803971e-09
2012,9.19148274158843e-09,3.4042526853017563e-09
2013,1.7850400491070673e-08,1.952387529424726e-09
2014,1.4291938077448663e-08,1.948900707482437e-09
2015,2.8372165505885505e-08,1.1082877116042056e-09
2016,2.4856081193291857e-08,1.0356700219649184e-09
2017,1.106868996458843e-08,5.031222660711876e-10
2018,1.2649186809099433e-08,7.744400121190154e-10
2019,1.734671584152636e-08,1.785691428057845e-09
