year,en_ADP are_NOUN,en_ADP jarre_NOUN
1860,1.5562426014525954e-08,9.154367819341758e-10
1861,2.075024119196911e-08,9.431927461278633e-10
1862,2.25899317307654e-08,4.517986262886353e-10
1863,1.498386242859695e-08,4.994620828036034e-10
1864,2.1096803859421698e-08,0.0
1865,1.1767110841276462e-08,0.0
1866,2.578774882522339e-08,2.919367858567057e-09
1867,2.6690463172940326e-08,1.94112459439566e-09
1868,4.2482916740027576e-08,0.0
1869,2.0510780074367574e-08,4.883519144627257e-10
1870,3.2110673231500186e-08,0.0
1871,3.611200227737754e-08,2.1242354542039266e-09
1872,3.9912439575573444e-08,0.0
1873,3.890902905423488e-08,3.591602570907071e-09
1874,6.870800672853505e-08,0.0
1875,2.0025345548457807e-08,0.0
1876,4.897271921322499e-08,0.0
1877,2.535774612510977e-08,0.0
1878,4.5293163830617544e-08,1.2078177347163432e-09
1879,3.42122213892182e-08,0.0
1880,3.850707597230496e-08,1.9253538763308597e-09
1881,1.4642266066289267e-08,1.3945015142624584e-09
1882,3.0614771162618126e-08,5.324308105514319e-09
1883,3.5388296737437486e-08,5.687405213450347e-09
1884,2.3105939384038265e-08,1.9805090900604227e-09
1885,3.7384687345820566e-08,0.0
1886,2.8395241713496944e-08,0.0
1887,5.4842967500690065e-08,9.793386546164129e-09
1888,2.980088953385973e-08,5.07249175996094e-09
1889,3.5084767091575486e-08,5.012109394186837e-09
1890,5.112421624930974e-08,5.243509182406569e-09
1891,3.250852154135231e-08,5.099376032546843e-09
1892,3.19694137829174e-08,6.268512375839919e-10
1893,1.9091091374434654e-08,4.310891643655168e-09
1894,4.6631390526741257e-08,5.041231432301174e-09
1895,2.5278181325916194e-08,6.018614495673091e-10
1896,2.7716035688740703e-08,5.307326134129653e-09
1897,2.3306854779470143e-08,0.0
1898,3.112095303681173e-08,3.3950129374460403e-09
1899,2.984892333302014e-08,1.2160672469008205e-08
1900,1.8168686111152965e-08,4.15284251431558e-09
1901,2.514932445629725e-08,3.353243460679778e-09
1902,2.1114220150053598e-08,1.4730852093691738e-09
1903,2.8081145186931167e-08,1.6200660812870638e-09
1904,3.6009990544982884e-08,5.374625189347171e-10
1905,3.3028859480754846e-08,3.096455536422127e-09
1906,2.777859631208912e-08,3.600929110447737e-09
1907,1.851423608867364e-08,2.057137349353866e-09
1908,2.2101251717643322e-08,9.822778146428846e-09
1909,2.53045246978445e-08,4.950885035270858e-09
1910,2.618633831996675e-08,9.085056262847502e-09
1911,1.54290848985994e-08,5.852411444351446e-09
1912,1.8753916974922902e-08,2.6047106693738442e-09
1913,2.969674284258872e-08,1.484837142129436e-08
1914,2.678697441638178e-08,2.8126324380650658e-08
1915,1.0602685840410686e-08,2.3561523843085297e-09
1916,3.40611328031315e-08,2.197492410260793e-09
1917,2.52227767560953e-08,3.289927441585405e-09
1918,4.020231614276781e-08,5.743188147278033e-09
1919,2.4861191438851904e-08,1.6574126959767455e-08
1920,3.028892692213958e-08,9.843901693784574e-09
1921,1.5145495135815423e-08,4.543648568500203e-09
1922,1.6231458566107193e-08,7.377935484775833e-10
1923,1.8047112249064412e-08,6.369568872344189e-09
1924,1.6759112098085893e-08,2.5783249313349188e-08
1925,1.0998178145982251e-08,3.299453510408057e-08
1926,1.560459372829115e-08,5.57306911730393e-09
1927,1.5608915049369898e-08,8.919379901328739e-09
1928,2.8565102283550914e-08,1.1426041224282812e-09
1929,1.2254446790649354e-08,0.0
1930,2.2057568216382606e-08,1.05036033204442e-08
1931,1.1405356659111021e-08,3.4216069977333063e-09
1932,2.4110979879310435e-08,1.0959536611565568e-09
1933,9.176529758292418e-09,1.605892663292252e-08
1934,1.4377896206951846e-08,1.0783422155213884e-08
1935,1.555876849579363e-08,3.590485242455088e-09
1936,8.487299751891442e-09,6.0623572828433225e-09
1937,8.813782481631449e-09,1.6368453259474336e-08
1938,2.593042824905467e-08,0.0
1939,1.988226472349197e-08,1.070583532936098e-08
1940,7.607348528892999e-09,2.2822046474857416e-08
1941,1.4757512545315876e-08,1.1806010391524069e-08
1942,6.068423541449874e-09,2.730790527039062e-08
1943,8.709705845433291e-09,5.806470415592457e-09
1944,6.4263723231761105e-09,3.2131861615880553e-09
1945,4.357008087652048e-09,2.178504043826024e-09
1946,1.8097434661967782e-08,1.3921104269343232e-09
1947,1.4305045148432782e-08,5.960435700558264e-09
1948,6.523132700664291e-09,4.348755133776194e-09
1949,4.908504269707237e-09,8.835307596655184e-09
1950,3.190608444114673e-09,1.1698897850465073e-08
1951,1.2793681780642885e-08,1.3859822622919182e-08
1952,1.1599284199803606e-08,6.326882129314981e-09
1953,5.386913581872932e-09,5.386913581872932e-09
1954,8.795282724349818e-09,7.818028890937967e-09
1955,1.0324168187025862e-08,9.385607846468247e-10
1956,1.22095984433912e-08,2.616342476002842e-09
1957,7.951533653738352e-09,8.835037590415595e-09
1958,9.099467845885556e-09,6.617794756635931e-09
1959,5.425523585955716e-09,6.200598257066758e-09
1960,4.844583401109048e-09,6.920833239831836e-09
1961,6.25334317660986e-09,1.250668635321972e-08
1962,5.7077609305622445e-09,3.107558654846798e-08
1963,7.1126584622049904e-09,2.2631185814248056e-08
1964,1.3384730601639916e-08,1.2167936880302932e-08
1965,8.755269065297e-09,4.924839203113152e-09
1966,3.046491048319666e-08,1.0524241922382771e-08
1967,1.2818872185960117e-08,7.395503320850594e-09
1968,8.982831700699023e-09,5.3896989093971115e-09
1969,4.541757636644661e-09,6.8126366770115965e-09
1970,1.241655755990223e-08,4.598724956395017e-09
1971,4.624557625731995e-09,3.083038491169532e-09
1972,1.0773308800615666e-08,1.1799337507056862e-08
1973,8.269805840122046e-09,1.268036875501366e-08
1974,8.438357568252286e-09,1.2376257352286757e-08
1975,3.998036124386317e-09,1.1422960355389478e-08
1976,5.713526873840635e-09,1.542652228181396e-08
1977,5.876781727920388e-09,1.4104276857551667e-08
1978,5.346532105932056e-09,2.257424647211792e-08
1979,3.511183899185255e-09,2.2822696621460636e-08
1980,6.253665585376211e-09,1.0801786132219604e-08
1981,5.060439622894819e-09,2.0874313833019187e-08
1982,5.586751949948621e-09,2.0484757001781873e-08
1983,3.78918940668882e-09,1.5788289786655696e-08
1984,1.7397025486864948e-09,3.015484395518797e-08
1985,3.007779025843149e-09,1.7445119127046382e-08
1986,5.3950369172106605e-09,1.1988970705090196e-08
1987,4.277571852284723e-09,1.8943532964499354e-08
1988,4.797243047249822e-09,2.6984492862425213e-08
1989,3.292873196336643e-09,2.030605195102453e-08
1990,4.90378582185258e-09,3.868542108875772e-08
1991,2.9307326565586322e-09,1.1136783939491579e-08
1992,1.65298330578878e-09,2.5345743281945943e-08
1993,2.2156829704300662e-09,3.655877023334142e-08
1994,8.439882570598911e-09,2.953958855300698e-08
1995,3.795715741716776e-09,1.4098372247417501e-08
1996,2.135236876199542e-09,4.2704737523990843e-08
1997,3.835915585170824e-09,1.006927874414032e-08
1998,1.43043876743576e-09,6.198567881199324e-09
1999,2.2851006253876704e-08,1.7823785114501334e-08
2000,4.859834423776022e-09,1.5463109903635086e-08
2001,3.5049693702937645e-09,1.9715452381774412e-08
2002,3.9430991805033955e-09,1.4896152755738967e-08
2003,6.667076501987168e-09,1.583430631058036e-08
2004,1.761916529341434e-09,3.303593487657963e-08
2005,4.9541245550344115e-09,2.567137258324692e-08
2006,1.6471559671771274e-09,1.7706927479821388e-08
2007,7.589511019645556e-09,9.18730247434496e-09
2008,2.5544638071473003e-09,1.575252639440805e-08
2009,1.430457752249481e-09,1.907277002999308e-08
2010,7.085689812669216e-09,5.196172381261022e-09
2011,5.735957819830162e-09,8.030340836739924e-09
2012,3.063827413996023e-09,6.127654827992046e-09
2013,2.2313000336282585e-09,4.183687618564136e-09
2014,2.3819897165822113e-09,4.114345752981308e-09
2015,2.881548027966474e-09,5.098123256885856e-09
2016,1.86420612280358e-09,4.349814286541687e-09
2017,2.515611413622665e-09,8.049956257139002e-09
2018,3.0977600484760615e-09,9.29327992338358e-09
2019,3.826481576041374e-09,1.2499840273960672e-08
