year,dois_VERB être_VERB,dois_VERB etre_VERB,dois_VERB naître_VERB
1859,7.989619916770607e-07,5.092173349652285e-10,1.018434669930457e-09
1860,9.044515536515974e-07,0.0,1.0069804545764782e-08
1861,8.102025503831101e-07,9.431927461278633e-10,4.715963730639317e-10
1862,9.81306584435515e-07,9.035972525772706e-10,0.0
1863,8.730597187422973e-07,2.4973103585068657e-09,9.989241656072068e-10
1864,9.613429483579239e-07,9.589455896019672e-10,0.0
1865,8.853574513523199e-07,4.706844358715045e-10,9.41368871743009e-10
1866,7.838502256163338e-07,2.919367858567057e-09,0.0
1867,7.26951157048461e-07,9.7056229719783e-10,0.0
1868,7.562946962025308e-07,1.4819622196071691e-09,1.4819622196071691e-09
1869,8.712198109606106e-07,8.30198221279943e-09,0.0
1870,8.503594131070713e-07,1.7202146374017957e-09,2.2936195165357276e-09
1871,6.606372267015104e-07,0.0,0.0
1872,7.831304174032994e-07,3.628403577593531e-09,6.047339295989218e-10
1873,7.027569495221542e-07,4.788803575905831e-09,0.0
1874,7.623601163686544e-07,4.779687312606029e-09,5.974609140757536e-10
1875,7.66684649988747e-07,1.7164581422868253e-09,0.0
1876,7.291494057426462e-07,1.209202959984168e-09,0.0
1877,8.590709512645844e-07,6.184815992682502e-10,1.2369631985365004e-09
1878,6.347082148749905e-07,1.2078177347163432e-09,0.0
1879,7.709968485869467e-07,5.498392852132383e-09,0.0
1880,7.714251069046441e-07,0.0,0.0
1881,7.969576358846098e-07,0.0,0.0
1882,6.901634606037987e-07,0.0,0.0
1883,7.109256330295466e-07,0.0,0.0
1884,6.977993507462088e-07,2.6406787867472303e-09,0.0
1885,5.137171683600172e-07,1.2891271383708158e-09,0.0
1886,5.259573185867339e-07,4.517424767591649e-09,0.0
1887,5.183966322874767e-07,4.57024718070187e-09,0.0
1888,5.376841158977186e-07,1.268122939990235e-09,0.0
1889,5.776456077910552e-07,6.265136742733546e-10,1.8795409673089125e-09
1890,5.872730071132537e-07,0.0,0.0
1891,5.25873133483401e-07,6.374220040683554e-10,6.374220040683554e-10
1892,4.807948812413088e-07,0.0,0.0
1893,5.277763079902797e-07,1.2316833108982905e-09,0.0
1894,5.160960654393421e-07,0.0,0.0
1895,6.38574988442997e-07,1.2037228991346183e-09,1.2037228991346183e-09
1896,5.537310130421247e-07,0.0,0.0
1897,4.958533281751443e-07,1.7480140668268973e-09,0.0
1898,5.194369805394672e-07,5.092519517191363e-09,0.0
1899,6.058226063032635e-07,2.7637891975018647e-09,1.6582735185011188e-09
1900,5.549235879698244e-07,0.0,0.0
1901,5.655803647641733e-07,5.588738916095792e-10,0.0
1902,4.7629754362787935e-07,4.910283846193408e-10,0.0
1903,5.065406867288402e-07,4.320176216765503e-09,0.0
1904,5.197262566980498e-07,5.374625189347171e-09,0.0
1905,5.805853788842796e-07,1.5482277682110634e-09,0.0
1906,4.722361381936935e-07,0.0,0.0
1907,5.677699164152727e-07,0.0,0.0
1908,5.441818871076975e-07,0.0,4.911389073214423e-10
1909,6.595679451493197e-07,5.500983557560346e-10,4.950885035270858e-09
1910,7.364239422713581e-07,1.068830135508847e-09,0.0
1911,6.352526611408393e-07,2.128149656499545e-09,0.0
1912,6.444054179155501e-07,1.0418842455450772e-09,0.0
1913,5.886318490411213e-07,2.6514948014977335e-09,5.30298971401777e-10
1914,4.902016144114896e-07,2.0090231700464756e-09,0.0
1915,5.760792305409268e-07,0.0,0.0
1916,4.900408043795323e-07,0.0,0.0
1917,4.649764093755948e-07,2.1932848870420685e-09,1.0966424435210342e-09
1918,4.215499984638882e-07,2.2972752589112133e-09,0.0
1919,5.616787461804051e-07,0.0,0.0
1920,5.103684088680893e-07,0.0,0.0
1921,5.65684217690432e-07,7.572747429129834e-10,3.0290989716519334e-09
1922,5.776923330813588e-07,0.0,7.377935484775833e-10
1923,6.528808285111154e-07,0.0,0.0
1924,6.832560757175088e-07,1.289162443462999e-09,5.156649773851996e-09
1925,6.521919431179413e-07,5.499089184013428e-09,0.0
1926,6.264129979172139e-07,2.229227691330493e-09,2.229227691330493e-09
1927,7.380787110378151e-07,0.0,4.4596899506643695e-09
1928,5.838707011207589e-07,0.0,0.0
1929,6.5059975895565e-07,2.2280812750352652e-09,2.2280812750352652e-09
1930,6.092089961384772e-07,4.201441416995522e-09,1.0503603542488804e-09
1931,5.280680284158734e-07,2.2810713318222042e-09,1.1405356659111021e-09
1932,5.129062969899678e-07,0.0,0.0
1933,5.058561782789184e-07,0.0,2.2941324395731044e-09
1934,5.295858613862947e-07,0.0,0.0
1935,6.055951757844014e-07,0.0,0.0
1936,5.116629608892254e-07,0.0,0.0
1937,4.772034003508452e-07,0.0,5.0364472592434595e-09
1938,5.263876801109291e-07,1.2965214457594243e-09,0.0
1939,4.4658628439719905e-07,1.5294050470515685e-09,0.0
1940,4.2347573980805464e-07,0.0,0.0
1941,5.342219537851634e-07,5.9030051957620344e-09,2.9515025978810172e-09
1942,5.886370786356565e-07,3.034211770724937e-09,0.0
1943,7.78067033024854e-07,2.9032352077962287e-09,0.0
1944,6.008658033351821e-07,3.2131861615880553e-09,0.0
1945,6.622652222176839e-07,2.178504043826024e-09,2.178504043826024e-09
1946,8.728532634449948e-07,4.1763312808029696e-09,0.0
1947,8.821444339446316e-07,1.1920870957027319e-09,0.0
1948,7.316780283872504e-07,0.0,2.174377566888097e-09
1949,6.459591190832725e-07,0.0,0.0
1950,8.136051405926992e-07,0.0,0.0
1951,6.460809345298912e-07,0.0,0.0
1952,6.08435186677525e-07,2.1089607837865287e-09,1.0544803918932644e-09
1953,7.390845553345571e-07,1.0773827385790469e-09,1.0773827385790469e-09
1954,7.055771220620954e-07,9.772536113672459e-10,9.772536113672459e-10
1955,5.828462690260494e-07,1.8771215692936494e-09,0.0
1956,6.628067694691708e-07,0.0,3.488456634670456e-09
1957,5.937145601819793e-07,2.6505113659425206e-09,0.0
1958,6.361354962791665e-07,0.0,0.0
1959,6.123090656728891e-07,1.5501495642666896e-09,0.0
1960,7.675204187762574e-07,0.0,0.0
1961,7.170500566644478e-07,6.948159270159238e-10,6.948159270159238e-10
1962,7.3756950769166e-07,3.170978202238217e-09,1.2683912808952869e-09
1963,7.56528208967211e-07,4.526237162849611e-09,1.939815863494232e-09
1964,7.775311701152532e-07,6.083968329129164e-10,0.0
1965,6.177937166285119e-07,9.302473458205895e-09,1.6416130677043839e-09
1966,6.24807626081747e-07,2.215629901769489e-09,1.1078149508847446e-09
1967,6.83837527049036e-07,3.451234853457663e-09,2.9582012395223956e-09
1968,6.975168957978894e-07,1.3474247273492779e-09,1.3474247273492779e-09
1969,6.8308037270981e-07,2.725054598640142e-09,1.3625273131978588e-09
1970,5.771399855802883e-07,1.8394900047624674e-09,4.5987250119061684e-10
1971,6.577148496944574e-07,2.569198631618974e-09,1.0276794970565106e-09
1972,6.038183073542314e-07,1.5390440033513642e-09,0.0
1973,5.827456561746658e-07,0.0,5.513203782392395e-10
1974,4.2585577375575667e-07,3.3753431161187564e-09,5.625571675160757e-10
1975,5.008968173569883e-07,2.2845920710778955e-09,0.0
1976,5.502126327883161e-07,1.7140580066410394e-09,5.713526873840635e-10
1977,4.99526436215092e-07,2.9383909749824966e-09,4.11374712072643e-09
1978,4.954453061145614e-07,1.7821774056514528e-09,7.128709622605811e-09
1979,5.547670980377006e-07,5.266775904289034e-09,0.0
1980,5.40089331479976e-07,1.1370301367108482e-09,0.0
1981,5.737273340855609e-07,3.1627747087981106e-09,6.325549528618524e-10
1982,5.878504794054606e-07,1.2415004579935385e-09,6.207502289967692e-10
1983,5.810090897284681e-07,3.157657912922218e-09,1.89459470334441e-09
1984,6.15854673924332e-07,1.1598016991243298e-09,1.1598016991243298e-09
1985,5.997511607347406e-07,2.5866899733273385e-08,0.0
1986,5.760700787504902e-07,4.196139880008332e-09,5.994485463567401e-10
1987,5.75638921418431e-07,0.0,1.2221633705067347e-09
1988,5.882619120711752e-07,5.996553809062277e-10,1.798966087207532e-09
1989,5.38933591087698e-07,1.2622680678475717e-08,3.2928733073589456e-09
1990,5.949926844550646e-07,3.2691906959314565e-09,5.44865097484859e-10
1991,6.277629154283204e-07,8.7921980806982e-09,1.1722930404189924e-09
1992,5.570553298639425e-07,0.0,2.7549720282848966e-09
1993,6.652588240285695e-07,3.323524566667402e-09,1.661762283333701e-09
1994,6.704431712023506e-07,2.1099706426497278e-09,3.164955852952289e-09
1995,6.262930583034176e-07,1.6267352465071383e-09,5.422450821690461e-10
1996,6.304287012426357e-07,6.939520069693117e-09,1.067618438099771e-09
1997,6.468312676588539e-07,7.67183128136395e-09,1.438468344439059e-09
1998,6.69445341827668e-07,9.536258449571733e-10,2.86087753487152e-09
1999,6.603940505556238e-07,4.570201161957499e-10,9.140402323914998e-10
2000,6.300113000179408e-07,8.83606254831193e-09,4.4180314962005696e-10
2001,6.729541155436891e-07,1.3143635069212678e-09,1.3143635069212678e-09
2002,6.808418220316526e-07,5.6955880012310445e-09,0.0
2003,7.412955937979859e-07,2.083461403401543e-09,8.333845835650777e-10
2004,7.770051979605341e-07,5.726228824443069e-09,2.2023955992267474e-09
2005,7.836524105186982e-07,3.602999676388663e-09,1.3511248786457486e-09
2006,8.841109888635401e-07,4.941467679486777e-09,4.1178899179428186e-10
2007,1.1579995771171525e-06,2.7961355453243186e-09,1.1983438685803094e-09
2008,1.2653110843530158e-06,6.811903485726134e-09,2.1287198670449925e-09
2009,1.448100078960124e-06,4.76819250749827e-10,1.907277002999308e-09
2010,2.030758651017095e-06,3.7790344187271785e-09,3.3066551718974324e-09
2011,2.2637914298684336e-06,7.64794394481072e-10,2.6767803529281764e-09
2012,2.6525938210397726e-06,1.0212758416727752e-09,6.468080293586809e-09
2013,2.921329496530234e-06,2.789125042035323e-10,2.7891249310130206e-09
2014,3.0913895443518413e-06,4.330890368553497e-10,1.7323561474213989e-09
2015,3.222457280571689e-06,6.649726325136385e-10,1.7732603163622684e-09
2016,3.387469405424781e-06,8.285360175719347e-10,2.4856081637381067e-09
2017,3.7703982798120705e-06,1.7609279590047322e-09,2.0124890642847504e-09
2018,4.211663053865777e-06,1.5488800242380307e-09,2.581466596041082e-09
2019,3.951225153286941e-06,1.2754939326953263e-09,2.2958890344426663e-09
