year,vieux_ADJ airs_NOUN,vieux_ADJ nerfs_NOUN
1866,8.90407179099384e-08,0.0
1867,8.104195359237565e-08,0.0
1868,5.8290513749170714e-08,0.0
1869,9.132180878168583e-08,1.4650557433881772e-09
1870,5.6193677266946906e-08,0.0
1871,3.9298356568906456e-08,0.0
1872,5.2007116613239646e-08,0.0
1873,5.3874039451784483e-08,0.0
1874,5.377148326601855e-08,0.0
1875,4.63443683429432e-08,0.0
1876,6.711076139254146e-08,0.0
1877,9.772008979780367e-08,0.0
1878,1.2017786316098622e-07,0.0
1879,6.231511662235789e-08,0.0
1880,5.455169471701993e-08,0.0
1881,9.970685965754456e-08,0.0
1882,9.517200694197925e-08,0.0
1883,6.76169292224138e-08,6.319338941018771e-10
1884,1.2411189942440615e-07,0.0
1885,9.346171503388234e-08,0.0
1886,1.0002868777725382e-07,0.0
1887,9.466940931179835e-08,0.0
1888,1.1476512651320547e-07,0.0
1889,1.2217016320814622e-07,0.0
1890,1.0093755165030416e-07,0.0
1891,1.1983533576565009e-07,6.374220040683554e-10
1892,9.966934966243457e-08,1.2537024751679837e-09
1893,1.0407723793903756e-07,0.0
1894,8.065970291681879e-08,0.0
1895,9.509410858754563e-08,0.0
1896,8.314810606702139e-08,1.179405795248556e-09
1897,1.042981736532056e-07,0.0
1898,1.1939128796711884e-07,0.0
1899,9.175780135706191e-08,0.0
1900,1.1160764457063266e-07,5.191053142894475e-10
1901,1.1456914705831878e-07,0.0
1902,8.151071506645735e-08,0.0
1903,1.0962446839180018e-07,0.0
1904,9.190608896147978e-08,2.1498500757388683e-09
1905,1.0476341022469526e-07,5.160759042333041e-10
1906,8.745114010721977e-08,1.5432553013283723e-09
1907,1.2291396112029673e-07,0.0
1908,1.394834490131558e-07,3.437972351250096e-09
1909,1.0671907746395703e-07,1.6502950117569526e-09
1910,1.2558754658442695e-07,5.344150677544235e-10
1911,1.3992584269040265e-07,0.0
1912,1.963951805628028e-07,0.0
1913,1.643926804129059e-07,5.30298971401777e-10
1914,1.4464966524574407e-07,0.0
1915,8.364340686739524e-08,3.534228465440492e-09
1916,2.2084799100596797e-07,3.2962386153911893e-09
1917,2.127486361525044e-07,0.0
1918,1.5162017064085376e-07,0.0
1919,1.8507775578768815e-07,0.0
1920,1.673463265738917e-07,0.0
1921,2.02949634209304e-07,0.0
1922,1.7338148583512236e-07,0.0
1923,1.5817763010517183e-07,1.0615948120573648e-09
1924,1.456753575546088e-07,0.0
1925,1.5287467647340236e-07,0.0
1926,1.460144134490804e-07,0.0
1927,1.2487131950678076e-07,0.0
1928,1.096899955310704e-07,0.0
1929,1.2477255495468853e-07,0.0
1930,1.1764036145223145e-07,0.0
1931,1.3914535657022498e-07,0.0
1932,1.074034559067627e-07,0.0
1933,1.1700075530640675e-07,0.0
1934,1.1502316965561477e-07,0.0
1935,8.497481829294884e-08,5.98414207075848e-09
1936,8.244806082302603e-08,2.424942913137329e-09
1937,8.310137644684801e-08,0.0
1938,1.2835562479551754e-07,0.0
1939,8.258787165260628e-08,1.5294050470515685e-09
1940,1.1664601373695405e-07,0.0
1941,1.8299315662773097e-07,0.0
1942,1.2136847038490828e-07,3.034211770724937e-09
1943,1.0741970157823744e-07,2.9032352077962287e-09
1944,8.032965581605822e-08,0.0
1945,1.742803275028848e-07,0.0
1946,1.0858461507723405e-07,1.3921104269343232e-09
1947,8.583027044650748e-08,1.1920870957027319e-09
1948,1.0437012409880708e-07,1.0871887834440486e-09
1949,6.479225411748502e-08,0.0
1950,8.933703710134466e-08,0.0
1951,8.102665338682868e-08,0.0
1952,9.701219738644795e-08,0.0
1953,6.572034605412114e-08,0.0
1954,8.59983206868975e-08,0.0
1955,6.94534967315974e-08,0.0
1956,5.1454734917300016e-08,0.0
1957,6.626277981869322e-08,0.0
1958,6.948684810881289e-08,8.272243445794913e-10
1959,7.208195551555718e-08,2.325224457422337e-09
1960,7.543708191448673e-08,2.076250060767393e-09
1961,6.670232721717184e-08,0.0
1962,8.942158374880549e-08,1.9025869768540815e-09
1963,7.306640270599019e-08,0.0
1964,4.806334885643082e-08,0.0
1965,7.825021930418785e-08,0.0
1966,6.868452961938942e-08,5.539074754423723e-10
1967,6.162919419239188e-08,4.930335584241163e-10
1968,1.2935277360348607e-07,4.4914158503495116e-10
1969,6.176790401379861e-08,9.083515606356229e-10
1970,6.668151542044143e-08,4.5987250119061684e-10
1971,7.245140343226097e-08,1.541519245584766e-09
1972,9.336867634601731e-08,1.0260293725750103e-09
1973,5.402939884380231e-08,0.0
1974,4.444201562314731e-08,0.0
1975,5.311676432029344e-08,0.0
1976,7.02763819360186e-08,0.0
1977,5.994317309188091e-08,1.1753563677885381e-09
1978,6.297027099755326e-08,0.0
1979,5.6178943497187106e-08,0.0
1980,5.11663575952781e-08,0.0
1981,6.452060574702045e-08,0.0
1982,5.58675191664193e-08,0.0
1983,4.736487113632393e-08,2.5261264191556165e-09
1984,4.929157376709625e-08,0.0
1985,5.1132242995244326e-08,1.8046674155058895e-09
1986,4.495863992204363e-08,0.0
1987,4.033139050507728e-08,6.110816852533674e-10
1988,4.9171742178000244e-08,5.996553809062277e-10
1989,4.93931004985626e-08,5.488122178931576e-10
1990,4.7403264924472666e-08,0.0
1991,5.978694517239092e-08,0.0
1992,4.573253775674857e-08,5.509944167592096e-10
1993,5.539207492688547e-08,0.0
1994,4.430938460586731e-08,5.274926606624319e-10
1995,4.12106260228029e-08,0.0
1996,4.804283104675733e-08,0.0
1997,4.842843281949172e-08,4.79489448146353e-10
1998,5.435667460584881e-08,0.0
1999,4.2959889867688617e-08,0.0
2000,4.550572407779896e-08,0.0
2001,4.381211837767296e-08,1.7524847129024579e-09
2002,4.731719166484183e-08,0.0
2003,4.375269146983385e-08,0.0
2004,5.373845368694674e-08,0.0
2005,4.0533746248350155e-08,0.0
2006,6.01211951334335e-08,8.235779835885637e-10
2007,4.0743690032929436e-08,0.0
2008,5.7475436937570734e-08,4.257439678578834e-10
2009,4.434418943155549e-08,0.0
2010,5.1489344343735866e-08,9.447586046817946e-10
2011,4.81820474629302e-08,7.64794394481072e-10
2012,7.114888089798654e-08,0.0
2013,7.028595266911353e-08,1.3945624655065103e-09
2014,8.18538248847922e-08,1.0827225782605865e-09
2015,7.292533191205486e-08,6.649726325136385e-10
2016,9.362457209505237e-08,1.2428040818690533e-09
2017,5.182159290573196e-08,2.515611330355938e-10
2018,6.969959942537685e-08,7.744400121190154e-10
2019,7.474394408957252e-08,5.1019755087367e-10
