year,vieux_ADJ ans_NOUN,vieux_ADJ vents_NOUN
1934,5.6313425034204556e-08,0.0
1935,3.351119559624749e-08,0.0
1936,5.33487423126644e-08,0.0
1937,3.1477796369472344e-08,0.0
1938,3.5006078036303734e-08,0.0
1939,2.7529290846928234e-08,0.0
1940,3.296517903095264e-08,0.0
1941,3.836953510472085e-08,0.0
1942,2.730790527039062e-08,0.0
1943,5.516146828199453e-08,0.0
1944,4.819779064746399e-08,0.0
1945,3.921307367704685e-08,0.0
1946,4.733175273941015e-08,0.0
1947,3.814678706248742e-08,0.0
1948,4.566192757238241e-08,0.0
1949,3.337782672474532e-08,0.0
1950,4.679559140186029e-08,0.0
1951,3.731490494374157e-08,1.0661401761424827e-09
1952,2.5307528517259925e-08,0.0
1953,2.5857186614075545e-08,0.0
1954,4.397641362174909e-08,0.0
1955,2.7218263198847126e-08,0.0
1956,3.9245136917998025e-08,0.0
1957,2.47381048978923e-08,0.0
1958,4.715178647529683e-08,0.0
1959,3.5653439312000046e-08,0.0
1960,2.6991250123842292e-08,6.920833350854139e-10
1961,4.168895628708924e-08,0.0
1962,3.9320131151043825e-08,0.0
1963,4.978861056770256e-08,1.939815863494232e-09
1964,5.2322128851756133e-08,0.0
1965,5.1984411442163037e-08,5.472043373977442e-10
1966,2.99110034518435e-08,5.539074754423723e-10
1967,7.346199737412462e-08,0.0
1968,8.66843237190551e-08,4.042274071025531e-09
1969,5.313856732414024e-08,3.6334062425424918e-09
1970,4.828661204214768e-08,0.0
1971,6.217460679636133e-08,5.138397485282553e-10
1972,4.3093233870195036e-08,0.0
1973,2.0398854161385316e-08,0.0
1974,2.025205780853412e-08,0.0
1975,2.627280792921738e-08,1.1422960355389478e-09
1976,1.9425991482080462e-08,0.0
1977,3.290997696581144e-08,0.0
1978,3.089107636355948e-08,3.5643548113029055e-09
1979,2.808947208166046e-08,0.0
1980,3.467942022439274e-08,5.685150683554241e-10
1981,3.226030287351023e-08,6.325549528618524e-10
1982,2.855450986771757e-08,6.207502289967692e-10
1983,2.0209011353244932e-08,6.315316047889041e-10
1984,2.2616132966390978e-08,0.0
1985,2.5265343595037848e-08,1.2031116103372597e-09
1986,2.997242631863628e-08,0.0
1987,1.8943532964499354e-08,3.0554083707556856e-09
1988,3.358070088665954e-08,0.0
1989,2.6342986458871565e-08,5.488122178931576e-10
1990,1.5801088437683575e-08,0.0
1991,2.8721180100887977e-08,0.0
1992,2.589673719910479e-08,0.0
1993,1.661762283333701e-08,0.0
1994,1.793475057354499e-08,0.0
1995,1.8978578708583882e-08,0.0
1996,1.7615704450690828e-08,1.067618438099771e-09
1997,1.5823152565985765e-08,0.0
1998,3.2900093316357015e-08,9.536258449571733e-10
1999,1.690974471557638e-08,9.140402323914998e-10
2000,2.9159007652879154e-08,0.0
2001,2.2782300490575835e-08,0.0
2002,1.927737436346888e-08,0.0
2003,1.5417615628621206e-08,0.0
2004,1.5416770082765652e-08,8.809582507929292e-10
2005,2.2068373795036678e-08,0.0
2006,1.2765458912156191e-08,0.0
2007,2.2768533725070483e-08,3.994479469415779e-10
2008,1.7881246705542253e-08,0.0
2009,2.813233557219519e-08,4.76819250749827e-10
2010,1.7005655550406118e-08,4.723793023408973e-10
2011,7.647943611743813e-09,1.1471915639660324e-09
2012,2.0765941854961056e-08,1.0212758416727752e-09
2013,2.5938863501551168e-08,2.789125042035323e-10
2014,3.572984397237633e-08,4.330890368553497e-10
2015,5.14245499516619e-08,1.7732603163622684e-09
2016,6.338300551078646e-08,8.285360175719347e-10
2017,1.1320251402935355e-08,0.0
2018,2.090988004965766e-08,5.162933414126769e-10
2019,5.30605461790401e-08,1.7856913725466939e-09
