year,pouvais_VERB ôter_VERB,pouvais_VERB voter_VERB
1890,1.9663159989136147e-09,6.554386478008212e-10
1891,6.374220040683554e-10,0.0
1892,1.8805537127519756e-09,0.0
1893,6.158416554491453e-10,1.847525021858587e-09
1894,0.0,0.0
1895,6.018614495673091e-10,4.814891596538473e-09
1896,0.0,2.358811590497112e-09
1897,0.0,1.1653427112179315e-09
1898,1.6975064687230201e-09,5.6583548957434e-10
1899,6.633094074004475e-09,4.9748205555033564e-09
1900,5.191053142894475e-10,0.0
1901,8.38310842965484e-09,0.0
1902,9.820567692386817e-10,9.820567692386817e-10
1903,1.6200660812870638e-09,2.7001101354784396e-09
1904,1.0749250378694342e-09,8.061937784020756e-09
1905,5.160759042333041e-10,5.160759042333041e-10
1906,1.5432553013283723e-09,0.0
1907,1.5428529565042481e-09,1.5428529565042481e-09
1908,1.964555629285769e-09,9.822778146428846e-10
1909,5.500983557560346e-10,0.0
1910,1.068830135508847e-09,3.206490406526541e-09
1911,0.0,1.5961122423746588e-09
1912,1.5628263128064646e-09,0.0
1913,5.833288518886093e-09,5.833288518886093e-09
1914,0.0,6.696743715117748e-10
1915,7.068456930880984e-09,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,1.514446346106979e-09,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,0.0,1.0998177923937646e-09
1926,2.229227691330493e-09,0.0
1927,2.2298449753321847e-09,0.0
1928,5.713020723163709e-09,0.0
1929,3.342121912552898e-09,3.342121912552898e-09
1930,1.0503603542488804e-09,2.100720708497761e-09
1931,1.1405356659111021e-09,0.0
1932,0.0,1.0959536611565568e-09
1933,0.0,0.0
1934,0.0,1.1981580172459871e-09
1935,0.0,0.0
1936,0.0,2.424942913137329e-09
1937,0.0,6.295559185076627e-09
1938,0.0,2.5930428915188486e-09
1939,0.0,1.5294050470515685e-09
1940,2.5357829169792012e-09,0.0
1941,0.0,0.0
1942,3.034211770724937e-09,0.0
1943,2.9032352077962287e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,0.0,0.0
1946,2.7842208538686464e-09,0.0
1947,1.4305045148432782e-08,1.1920870957027319e-09
1948,0.0,0.0
1949,0.0,9.817008317369869e-10
1950,0.0,0.0
1951,5.330700769690111e-09,0.0
1952,4.2179215675730575e-09,1.0544803918932644e-09
1953,1.0773827385790469e-09,1.0773827385790469e-09
1954,0.0,4.886268278880834e-09
1955,9.385607846468247e-10,0.0
1956,8.72114158667614e-10,0.0
1957,2.6505113659425206e-09,0.0
1958,3.3088973783179654e-09,0.0
1959,3.8753737996444215e-09,7.750747821333448e-10
1960,2.076250060767393e-09,2.076250060767393e-09
1961,2.779263708063695e-09,6.948159270159238e-10
1962,6.341956404476434e-10,0.0
1963,0.0,0.0
1964,3.6503808864551957e-09,0.0
1965,1.0944086747954884e-09,0.0
1966,0.0,1.1078149508847446e-09
1967,9.860671168482327e-10,2.9582012395223956e-09
1968,8.982831700699023e-10,1.7965663401398047e-09
1969,0.0,0.0
1970,9.197450023812337e-10,9.197450023812337e-10
1971,1.0276794970565106e-09,3.5968783507200897e-09
1972,0.0,3.0780880067027283e-09
1973,0.0,5.513203782392395e-10
1974,2.812785782069227e-09,1.1251143350321513e-09
1975,5.711480177694739e-10,0.0
1976,0.0,5.713526873840635e-10
1977,2.3507127355770763e-09,0.0
1978,1.7821774056514528e-09,5.940591352171509e-10
1979,5.851973350345929e-10,0.0
1980,2.2740602734216964e-09,5.685150683554241e-10
1981,6.325549528618524e-10,1.2651099057237047e-09
1982,6.207502289967692e-10,1.2415004579935385e-09
1983,0.0,6.315316047889041e-10
1984,1.1598016991243298e-09,1.739702604197646e-09
1985,1.8046674155058895e-09,0.0
1986,5.994485463567401e-10,5.994485463567401e-10
1987,1.2221633705067347e-09,6.110816852533674e-10
1988,5.996553809062277e-10,5.996553809062277e-10
1989,1.6464366536794728e-09,1.6464366536794728e-09
1990,1.089730194969718e-09,1.089730194969718e-09
1991,2.9307325455363298e-09,5.861465202094962e-10
1992,1.65298330578878e-09,2.2039776670368383e-09
1993,5.539207426075166e-10,1.661762283333701e-09
1994,1.5824779264761446e-09,5.274926606624319e-10
1995,1.0844901643380922e-09,5.422450821690461e-10
1996,1.067618438099771e-09,5.338092190498855e-10
1997,0.0,1.917957792585412e-09
1998,9.536258449571733e-10,1.43043876743576e-09
1999,2.285100553223174e-09,4.570201161957499e-10
2000,8.836062992401139e-10,2.2090156370779823e-09
2001,4.3812117822561447e-10,4.3812117822561447e-10
2002,2.1906108038649563e-09,2.1906108038649563e-09
2003,4.583615265119079e-09,1.6667691671301554e-09
2004,2.642874807889939e-09,0.0
2005,1.3511248786457486e-09,1.3511248786457486e-09
2006,8.235779835885637e-10,0.0
2007,1.1983438685803094e-09,3.1955835755326234e-09
2008,1.2772318758180745e-09,8.514879357157668e-10
2009,2.384096253749135e-09,2.860915504498962e-09
2010,1.8895172093635892e-09,1.4171379625338432e-09
2011,1.1471915639660324e-09,0.0
2012,3.063827413996023e-09,2.0425516833455504e-09
2013,9.204113027294625e-09,3.3469500504423877e-09
2014,7.57905826986871e-09,3.031623174720721e-09
2015,4.876465897751814e-09,1.329945265027277e-09
2016,3.5212781579474495e-09,1.0356699942093428e-09
2017,8.301517695485927e-09,1.7609279590047322e-09
2018,9.29327992338358e-09,1.0325866828253538e-09
2019,4.846876677788714e-09,2.2958890344426663e-09
