year,bons_ADJ yeux_NOUN,bons_ADJ vieux_NOUN
1891,2.5815592152866884e-07,1.2748440081367107e-09
1892,2.4572568690928165e-07,2.5074049503359674e-09
1893,2.6419607479510887e-07,0.0
1894,3.150769600779313e-07,6.301539290376468e-10
1895,2.6722648271970684e-07,1.8055843487019274e-09
1896,2.5298254513472784e-07,0.0
1897,2.6278479481334216e-07,5.826713556089658e-10
1898,2.534943064347317e-07,5.092519295146758e-09
1899,3.001475192832004e-07,0.0
1900,2.7616403031061054e-07,2.595526460424935e-09
1901,2.4590451630501775e-07,4.470991132876634e-09
1902,2.2047174752515275e-07,9.820567692386817e-10
1903,2.1708885356019891e-07,7.560307935250421e-09
1904,2.079979992686276e-07,0.0
1905,2.864221357867791e-07,1.0321518084666081e-09
1906,3.143096876101481e-07,0.0
1907,2.9159920700294606e-07,0.0
1908,2.956656146579917e-07,0.0
1909,2.563458281201747e-07,2.7504918342913243e-09
1910,3.0568543252229574e-07,5.344150677544235e-10
1911,3.3784374409151496e-07,1.0640748282497725e-09
1912,3.0266735961959057e-07,1.5628263128064646e-09
1913,3.0227042202568555e-07,3.71209285532359e-09
1914,2.337163493848493e-07,2.0090231700464756e-09
1915,3.180805663305364e-07,1.1780761921542648e-09
1916,3.6917873558195424e-07,1.0987462051303964e-09
1917,3.399591435027105e-07,1.0966424435210342e-09
1918,3.388481104593666e-07,0.0
1919,3.1214605655804917e-07,0.0
1920,2.9607426199618203e-07,1.514446346106979e-09
1921,3.521327585076506e-07,0.0
1922,3.5487869354255963e-07,1.4755870969551665e-09
1923,3.5988063018521643e-07,0.0
1924,3.7256793916640163e-07,0.0
1925,2.881522505049361e-07,2.1996355847875293e-09
1926,3.6670795111604093e-07,2.229227691330493e-09
1927,3.08833534745645e-07,0.0
1928,3.0850310395180713e-07,2.2852082448565625e-09
1929,2.9633480380653054e-07,1.1140406375176326e-09
1930,2.2792819720507396e-07,0.0
1931,2.121396391885355e-07,2.2810713318222042e-09
1932,2.1480691714259592e-07,1.0959536611565568e-09
1933,2.385897630574618e-07,1.1470662197865522e-09
1934,2.1207397082889656e-07,2.3963160344919743e-09
1935,2.609085925087129e-07,2.393656828303392e-09
1936,1.9035802267808322e-07,0.0
1937,1.825712132585977e-07,2.5182236296217297e-09
1938,2.411529749224428e-07,1.2965214457594243e-09
1939,2.4623420813441044e-07,1.5294050470515685e-09
1940,1.4453962648985907e-07,2.5357829169792012e-09
1941,2.3612020072505402e-07,0.0
1942,2.3666851234338537e-07,3.034211770724937e-09
1943,2.2645234309948137e-07,5.806470415592457e-09
1944,2.4098895323731995e-07,0.0
1945,3.659886829154857e-07,0.0
1946,3.2157751661543443e-07,1.3921104269343232e-09
1947,2.861009136267967e-07,0.0
1948,2.337455953238532e-07,0.0
1949,1.6492573706727853e-07,0.0
1950,2.3185087627553003e-07,0.0
1951,2.30286275382241e-07,1.0661401761424827e-09
1952,1.8242511146127072e-07,0.0
1953,2.2086345552452258e-07,0.0
1954,2.716764981869346e-07,3.9090144454689835e-09
1955,1.7175662492263655e-07,9.385607846468247e-10
1956,2.625063757477619e-07,0.0
1957,1.9613783308614074e-07,0.0
1958,1.9770661197071604e-07,0.0
1959,1.759419774316484e-07,0.0
1960,2.0624082708309288e-07,0.0
1961,1.7578842914645065e-07,0.0
1962,2.3021301842618414e-07,2.5367825617905737e-09
1963,2.295448950917489e-07,1.2932106496776896e-09
1964,2.04421340299632e-07,0.0
1965,2.3146743899360445e-07,1.6416130677043839e-09
1966,1.8001992430072278e-07,3.3234448526542337e-09
1967,2.174277966560112e-07,0.0
1968,2.2052851988973998e-07,3.5931326802796093e-09
1969,1.671366902655791e-07,1.8167031212712459e-09
1970,1.6371461697417544e-07,2.7592350626548523e-09
1971,1.8857919314996252e-07,1.541519245584766e-09
1972,1.3748793037393625e-07,0.0
1973,1.2790633263648488e-07,1.6539611902288698e-09
1974,1.1532421950732896e-07,1.6876715580593782e-09
1975,1.2736600751850347e-07,1.7134440533084216e-09
1976,1.0055807564413044e-07,0.0
1977,1.0225600277635749e-07,2.3507127355770763e-09
1978,1.4435636330745183e-07,5.940591352171509e-10
1979,1.3927696329574246e-07,5.851973350345929e-10
1980,1.3018994593494426e-07,5.685150683554241e-10
1981,1.1892033313642969e-07,1.2651099057237047e-09
1982,1.2911604585497116e-07,6.207502289967692e-10
1983,1.25674787909702e-07,6.315316047889041e-10
1984,1.281580921386194e-07,1.739702604197646e-09
1985,1.2331894083672523e-07,0.0
1986,1.4806379056153673e-07,1.7983456945813714e-09
1987,1.0510604653291011e-07,1.2221633705067347e-09
1988,1.1273521494103989e-07,5.996553809062277e-10
1989,1.1086007134508691e-07,1.0976244357863152e-09
1990,9.589625449279993e-08,3.814055737905164e-09
1991,1.307106742842734e-07,1.1722930404189924e-09
1992,1.1681081701908624e-07,2.7549720282848966e-09
1993,1.0469101852095264e-07,5.539207426075166e-10
1994,9.600366723816478e-08,5.274926606624319e-10
1995,8.621697134003625e-08,0.0
1996,9.661946620553863e-08,2.135236876199542e-09
1997,8.966452469394426e-08,1.438468344439059e-09
1998,9.631621367134358e-08,4.768129224785866e-10
1999,9.825932778539936e-08,0.0
2000,8.703521814368287e-08,8.836062992401139e-10
2001,9.419605362381844e-08,2.190605918883648e-09
2002,1.1172114966484514e-07,1.3143663935011318e-09
2003,1.1167353619612186e-07,8.333845835650777e-10
2004,9.602445061318576e-08,1.7619165015858584e-09
2005,1.225019872208577e-07,9.007499190971657e-10
2006,1.2230132995227905e-07,4.1178899179428186e-10
2007,9.70658504684252e-08,7.988958938831558e-10
2008,1.1622810092148939e-07,8.514879357157668e-10
2009,1.087147865064253e-07,1.907277002999308e-09
2010,1.5494040894736827e-07,1.8895172093635892e-09
2011,1.7169634247693466e-07,1.1471915639660324e-09
2012,2.1174452058403403e-07,2.0425516833455504e-09
2013,2.666403418061236e-07,1.6734750252211938e-09
2014,3.111744604211708e-07,6.496335691608124e-10
2015,3.4290420103388897e-07,1.10828768384863e-09
2016,3.237504415665171e-07,1.2428040818690533e-09
2017,1.8841929261270707e-07,1.7609279590047322e-09
2018,2.5375817358508357e-07,1.290733298020541e-09
2019,2.9157789072087326e-07,5.1019755087367e-10
