year,chers_ADJ yeux_NOUN,chers_ADJ vieux_NOUN
1908,5.9427809562251355e-08,4.4202499438483756e-09
1909,6.7112002621883e-08,4.400786846048277e-09
1910,5.076943265791556e-08,2.4583092894658876e-08
1911,3.08581699082211e-08,1.4365010514438836e-08
1912,4.3238195857053796e-08,2.6047106693738442e-09
1913,4.931780495098792e-08,4.772690687104841e-09
1914,1.808120764223986e-08,5.357394972094198e-09
1915,4.594497204912784e-08,1.767114277129167e-08
1916,3.29623865980011e-08,1.3184954461564757e-08
1917,5.592876561877347e-08,4.386569774084137e-09
1918,7.121553213806919e-08,4.594550517822427e-09
1919,4.9722380490724305e-08,7.366278698128781e-09
1920,6.512119021806484e-08,9.843901693784574e-09
1921,7.118382328030748e-08,4.5436484574779e-09
1922,5.459672125507353e-08,3.172512152982421e-08
1923,4.352538596208433e-08,2.1231896241147297e-08
1924,4.2542360301212057e-08,1.4180787211159895e-08
1925,5.609070674594818e-08,1.0998178368026856e-08
1926,4.681378307225259e-08,6.687683296036084e-09
1927,4.125213159955621e-08,4.4596899506643695e-09
1928,5.0274580942755165e-08,2.2852082448565625e-09
1929,3.899142186902793e-08,2.1166771446701205e-08
1930,3.7812974529316534e-08,7.352522590764465e-09
1931,2.0529641986399838e-08,1.1405356659111021e-09
1932,2.520693342944469e-08,4.38381475564853e-09
1933,1.7205992852709073e-08,0.0
1934,2.036868629318178e-08,3.5944740517379614e-09
1935,3.2314366293917374e-08,3.590485242455088e-09
1936,2.182448666232517e-08,3.6374143697059935e-09
1937,1.6368453259474336e-08,7.554670666820584e-09
1938,1.6854778350783306e-08,0.0
1939,3.211750687626136e-08,4.588215141154706e-09
1940,1.2678914584896006e-08,7.607348528892999e-09
1941,2.066051907334554e-08,8.854508237732261e-09
1942,3.337632992206352e-08,3.034211770724937e-09
1943,3.4838823381733164e-08,2.9032352077962287e-09
1944,5.1410978585408884e-08,3.2131861615880553e-09
1945,2.6142048525912287e-08,0.0
1946,3.6194869323935563e-08,8.352662561605939e-09
1947,2.0265480182857232e-08,5.960435700558264e-09
1948,3.4790041070209554e-08,7.61032148410834e-09
1949,2.0615717133409817e-08,9.817008317369869e-10
1950,1.595304199852876e-08,2.1270722960764488e-09
1951,2.8785784422780125e-08,4.264560815592233e-09
1952,1.1599284199803606e-08,4.217921456550755e-09
1953,1.6160740301529586e-08,4.3095309543161875e-09
1954,2.247683372758047e-08,9.772536113672459e-10
1955,4.6928039232341234e-09,9.385607846468247e-10
1956,1.2209598665435806e-08,5.232684952005684e-09
1957,1.4136060322300636e-08,3.5340151360863103e-09
1958,1.1581140491045971e-08,0.0
1959,1.7051645984089703e-08,5.425523585955716e-09
1960,3.598833281381886e-08,5.536666680683311e-09
1961,1.528595028332802e-08,4.168895617606694e-09
1962,1.77574772664002e-08,8.878739188311613e-09
1963,1.3578711488548834e-08,2.5864212993553792e-09
1964,1.1559539991878864e-08,7.909158883379064e-09
1965,2.188817305182056e-08,5.47204326295514e-09
1966,1.329377963266154e-08,3.3234448526542337e-09
1967,9.860671390526932e-09,3.944268467392931e-09
1968,3.2338194566605694e-08,7.186265332803643e-09
1969,1.8621206132607426e-08,2.2708788183223305e-09
1970,1.4715920482188949e-08,2.2993624781975086e-09
1971,2.5691987426412766e-08,1.0276794526475896e-08
1972,6.6691908662264154e-09,6.156176013405457e-09
1973,4.410563025913916e-09,6.064523994098181e-09
1974,4.500457340128605e-09,5.625571619649605e-09
1975,6.8537762132336866e-09,2.056132952787948e-08
1976,7.998937512354587e-09,1.7140580066410394e-09
1977,8.22749424145286e-09,6.464459911814657e-09
1978,1.128712323605896e-08,2.970295565063452e-09
1979,9.363157360553487e-09,3.5111840102075575e-09
1980,1.762396639737318e-08,7.959210845953635e-09
1981,6.958104314946922e-09,3.1627747087981106e-09
1982,1.4277255488970297e-08,3.7245013739806154e-09
1983,8.209910973278056e-09,4.4207211225000265e-09
1984,5.799008384599347e-09,4.639206796497319e-09
1985,4.812446441349039e-09,4.210890747202711e-09
1986,1.7983456501724504e-08,6.593933843390687e-09
1987,1.0999470334560613e-08,1.8332451112712533e-09
1988,4.7972429917386705e-09,2.3986214681137596e-09
1989,1.0427432250992297e-08,3.841685525252103e-09
1990,8.172976628806339e-09,3.2691906959314565e-09
1991,8.7921980806982e-09,2.344586080837985e-09
1992,4.958949695321735e-09,4.407955445095979e-09
1993,8.308810806045841e-09,4.985286516934195e-09
1994,1.0549853435293244e-08,2.6374632478010085e-09
1995,7.0491861237087505e-09,6.506940986028553e-09
1996,8.007138507792888e-09,1.067618438099771e-09
1997,2.876936688878118e-09,4.79489448146353e-09
1998,4.29131630230728e-09,7.152193948201102e-09
1999,5.0272213059088244e-09,4.57020121746865e-09
2000,4.418031274155965e-09,3.0926220473403987e-09
2001,4.8193329327261836e-09,3.5049694258049158e-09
2002,6.571832411594869e-09,3.504977197366088e-09
2003,7.91715315529018e-09,4.166922806803086e-09
2004,8.809582507929292e-09,1.761916529341434e-09
2005,1.1259373877692269e-08,4.5037495954858286e-10
2006,7.412201963319376e-09,2.4707340062768424e-09
2007,1.1983438685803094e-09,4.7933754743212376e-09
2008,6.811903485726134e-09,9.79211156604265e-09
2009,1.1443662240040453e-08,1.430457752249481e-09
2010,1.1337102812092326e-08,5.668551850135373e-09
2011,8.412738394802943e-09,5.353560705856353e-09
2012,9.19148274158843e-09,3.744677928851914e-09
2013,1.7850400491070673e-08,6.414987541170092e-09
2014,1.4291938077448663e-08,7.362513668174309e-09
2015,2.8372165505885505e-08,3.1032055813895454e-09
2016,2.4856081193291857e-08,5.178350193091319e-09
2017,1.106868996458843e-08,3.270294757218295e-09
2018,1.2649186809099433e-08,4.64663996169179e-09
2019,1.734671584152636e-08,3.316284080678855e-09
