year,en_ADP an_NOUN,en_ADP nan_NOUN
1860,3.748713676143822e-07,4.577183909670879e-10
1861,3.2870266553075567e-07,4.715963730639317e-10
1862,3.6189069990699707e-07,4.517986262886353e-10
1863,3.995696622460798e-07,0.0
1864,3.452204173637341e-07,9.589455896019672e-10
1865,3.8266645119300335e-07,0.0
1866,3.824371657135117e-07,0.0
1867,3.663872796266787e-07,0.0
1868,4.5249248004086695e-07,4.93987406535723e-10
1869,3.8775141508740063e-07,0.0
1870,4.157185449216172e-07,5.734048791339319e-10
1871,3.887350770170883e-07,0.0
1872,5.049528292166983e-07,0.0
1873,5.453249966036466e-07,0.0
1874,4.451083851497728e-07,1.1949218281515073e-09
1875,3.804815484897972e-07,2.8607636259891933e-09
1876,4.885179869518197e-07,0.0
1877,3.525345166899285e-07,0.0
1878,5.398945350232331e-07,0.0
1879,4.1909971393305767e-07,6.10932526790009e-10
1880,4.3577175246056754e-07,0.0
1881,4.2741470163143447e-07,0.0
1882,4.199548004901743e-07,0.0
1883,4.069654357952146e-07,1.8958017378167824e-09
1884,3.366865382048445e-07,6.601696966868076e-10
1885,4.202554444443507e-07,3.222817901438191e-09
1886,4.491610913204269e-07,6.453463874400711e-10
1887,3.3166937818407405e-07,0.0
1888,4.7237579248182726e-07,0.0
1889,3.2265454574798014e-07,0.0
1890,3.454161583427151e-07,0.0
1891,3.5823116739663874e-07,0.0
1892,3.2658949455921515e-07,0.0
1893,2.7528121826492224e-07,6.15841644346915e-09
1894,3.610781962315457e-07,6.9316934414587195e-09
1895,2.8167116128408054e-07,6.018614495673091e-10
1896,2.954411550959435e-07,4.009979548413867e-08
1897,3.018237670904256e-07,0.0
1898,2.8744442459593955e-07,1.13167097914868e-09
1899,2.802482299557596e-07,0.0
1900,2.678583330695261e-07,0.0
1901,2.732893396584224e-07,0.0
1902,2.7595794294121845e-07,0.0
1903,2.9323195738228947e-07,0.0
1904,2.7410588554488413e-07,2.6873125946735854e-09
1905,2.342984628533884e-07,1.8578733051999308e-08
1906,2.453775985733486e-07,2.572092261399206e-09
1907,2.7617068942831224e-07,0.0
1908,2.1462770916080842e-07,0.0
1909,2.381925914285432e-07,2.2003934230241384e-09
1910,1.9345826018923873e-07,0.0
1911,2.745313101293334e-07,1.0640748282497725e-09
1912,2.3181924374560126e-07,6.251305251225858e-09
1913,2.2484676126532932e-07,0.0
1914,2.276892898667171e-07,1.3393487430235496e-09
1915,2.0969756231448144e-07,0.0
1916,2.64797828997132e-07,1.0987462051303964e-09
1917,2.0836206238161736e-07,1.0966424435210342e-09
1918,2.2857889092620098e-07,0.0
1919,2.1822600482224175e-07,0.0
1920,2.4761197181533134e-07,0.0
1921,2.1203692424087706e-07,0.0
1922,2.0363102271048206e-07,0.0
1923,2.2081171513477216e-07,0.0
1924,1.8950688063235077e-07,1.289162443462999e-09
1925,2.2106337516092367e-07,0.0
1926,2.5859040508890985e-07,0.0
1927,1.4493992472885964e-07,0.0
1928,2.1252436988028478e-07,0.0
1929,2.5511530887811773e-07,1.1140406375176326e-09
1930,2.951512604321138e-07,0.0
1931,1.8704785009759917e-07,0.0
1932,1.5233756045507363e-07,2.1919073223131136e-09
1933,1.5944220788099983e-07,0.0
1934,2.0009239420915037e-07,0.0
1935,1.4242258306040867e-07,0.0
1936,1.624711774006471e-07,0.0
1937,2.5434058437134865e-07,0.0
1938,1.8540257140653438e-07,0.0
1939,1.8199920415185034e-07,0.0
1940,2.3329202702981888e-07,2.5357829169792012e-09
1941,2.6858673107810205e-07,0.0
1942,5.006449512734434e-07,0.0
1943,3.251623377220625e-07,0.0
1944,1.670856821789357e-07,0.0
1945,1.7645882843808636e-07,0.0
1946,1.767980171152317e-07,0.0
1947,1.2874540833429649e-07,1.1920870957027319e-09
1948,1.7829895648802108e-07,0.0
1949,1.7277934827308883e-07,0.0
1950,2.0845308923433947e-07,0.0
1951,1.7697927001680824e-07,1.0661401761424827e-09
1952,1.7609822067221614e-07,0.0
1953,1.8100030263479283e-07,0.0
1954,1.3192924086524727e-07,0.0
1955,1.9052783706285936e-07,0.0
1956,1.7965551646348388e-07,0.0
1957,2.31477991108342e-07,0.0
1958,2.556123281927114e-07,8.272243445794913e-10
1959,2.1082034362684965e-07,7.750747599288843e-09
1960,1.986279155596904e-07,0.0
1961,2.0913959231094736e-07,0.0
1962,2.416285432849108e-07,0.0
1963,2.133797532000159e-07,6.466053248388448e-10
1964,2.293656092833274e-07,0.0
1965,2.1450410364609596e-07,0.0
1966,2.0549968060556978e-07,0.0
1967,1.9770645359740158e-07,0.0
1968,1.8280062505371397e-07,4.4914158503495116e-10
1969,1.630491064108508e-07,0.0
1970,1.692330778291229e-07,0.0
1971,1.6905328026339816e-07,0.0
1972,1.8468528922843674e-07,0.0
1973,1.3783009528145485e-07,0.0
1974,2.3852424302361896e-07,0.0
1975,2.2560346923938823e-07,0.0
1976,1.5255116581069927e-07,0.0
1977,1.4280580318271063e-07,5.876781838942691e-10
1978,1.188118274875194e-07,0.0
1979,1.281582141521298e-07,0.0
1980,1.5804718556111652e-07,0.0
1981,1.1449244580186146e-07,0.0
1982,1.3904804907483026e-07,0.0
1983,1.3388469954911386e-07,0.0
1984,1.786094572242547e-07,0.0
1985,1.0527226579348792e-07,0.0
1986,1.0190625043815515e-07,0.0
1987,1.1305011188289527e-07,0.0
1988,2.4645836249614916e-07,0.0
1989,1.053719477228654e-07,0.0
1990,1.0897301572221352e-07,0.0
1991,1.1781545167233176e-07,0.0
1992,1.4160556649489564e-07,0.0
1993,1.0801454858322401e-07,5.539207426075166e-10
1994,9.283870938681105e-08,5.274926606624319e-10
1995,1.1441371272624679e-07,0.0
1996,1.2117468917161034e-07,0.0
1997,7.719779804293836e-08,0.0
1998,8.201181977973704e-08,0.0
1999,8.27206416420534e-08,1.3710603763428253e-09
2000,8.350079627739149e-08,0.0
2001,1.0339659703428872e-07,0.0
2002,1.0602556049787992e-07,0.0
2003,8.500522735710447e-08,8.333845835650777e-10
2004,1.0263163519041996e-07,0.0
2005,9.097574116267992e-08,0.0
2006,7.782812000423078e-08,8.235779835885637e-10
2007,7.869124660220272e-08,0.0
2008,7.705965823778804e-08,0.0
2009,6.53242375747709e-08,1.907277002999308e-09
2010,8.077686158847186e-08,1.8895172093635892e-09
2011,3.7474924913238894e-08,0.0
2012,3.6765930244708755e-08,1.3617010852229328e-09
2013,2.8727987766430374e-08,2.789125042035323e-10
2014,3.3131311125145224e-08,4.330890368553497e-10
2015,2.1722439139115757e-08,2.2165753954528356e-10
2016,2.7548822750800284e-08,2.278474076078396e-09
2017,2.440142932158551e-08,5.031222660711876e-10
2018,2.0135440093049795e-08,7.744400121190154e-10
2019,4.28565950505444e-08,7.65296326310505e-10
