year,en_ADP empire_NOUN,en_ADP vampire_NOUN
1869,1.6457459750540693e-07,4.395167230164532e-09
1870,1.295895017960902e-07,0.0
1871,1.0302542108320267e-07,2.1242354542039266e-09
1872,8.345328517123107e-08,0.0
1873,1.0774808245628265e-07,8.979006871356887e-09
1874,1.2546678718194926e-07,0.0
1875,7.666846357778923e-08,4.577221712764867e-09
1876,8.162119868870832e-08,0.0
1877,7.112538291664805e-08,0.0
1878,2.8383716266233705e-08,1.2078177347163432e-09
1879,4.8263670393566827e-08,0.0
1880,6.482024872411785e-08,0.0
1881,1.1922988107926358e-07,4.183504653809678e-09
1882,8.585446664710616e-08,6.655385131892899e-10
1883,7.58320695126713e-08,0.0
1884,6.733731083841121e-08,4.621187876807653e-09
1885,9.603997241924844e-08,0.0
1886,9.680195844907757e-08,6.453463874400711e-10
1887,1.2143799921204845e-07,0.0
1888,1.1096075525074411e-07,0.0
1889,7.455512562870581e-08,1.8795409673089125e-09
1890,1.1535720140232186e-07,5.243509182406569e-09
1891,1.6509229538996806e-07,2.5496880162734215e-09
1892,5.328235630486233e-08,6.268512375839919e-10
1893,7.205347429817266e-08,0.0
1894,1.0460555444069541e-07,3.780923574225881e-09
1895,5.1760084218699376e-08,4.814891596538473e-09
1896,8.7276031734973e-08,2.948514543632541e-09
1897,8.856604694074122e-08,1.1653427112179315e-09
1898,6.846609323929442e-08,5.6583548957434e-10
1899,5.693405746853841e-08,2.2110313580014918e-09
1900,5.969711125430877e-08,1.5573159428683425e-09
1901,1.00597297825189e-07,5.588738916095792e-10
1902,4.91028391280679e-08,9.820567692386817e-10
1903,7.830319281865172e-08,0.0
1904,9.62057926656712e-08,2.6873125946735854e-09
1905,4.3866451804319695e-08,5.160759042333041e-10
1906,8.487904423759574e-08,0.0
1907,8.999975875667587e-08,5.142843373384665e-10
1908,7.072400265428769e-08,3.437972351250096e-09
1909,5.280944009866673e-08,0.0
1910,6.893954374032063e-08,1.068830135508847e-09
1911,5.852411710804972e-08,1.0640748282497725e-09
1912,8.439262266790593e-08,3.646594803896619e-09
1913,8.962052788774599e-08,0.0
1914,1.0848724790735176e-07,0.0
1915,9.071186823916833e-08,0.0
1916,6.372727945347378e-08,1.3184954461564757e-08
1917,8.444146715191891e-08,0.0
1918,8.614782487370576e-08,3.44591288836682e-09
1919,1.0128633221029304e-07,5.524709134618888e-09
1920,5.149117532354808e-08,3.786115865267448e-09
1921,6.512562894522844e-08,6.058197943303867e-09
1922,6.566362387161462e-08,6.640141991809401e-09
1923,6.051090295500217e-08,4.246379248229459e-09
1924,5.1566498626698376e-08,9.02413699321869e-09
1925,8.358615199988151e-08,1.3197813508725176e-08
1926,9.474217499416682e-08,8.916910765321973e-09
1927,5.1286434654684854e-08,0.0
1928,5.484499965291434e-08,4.570416489713125e-09
1929,7.464072204754757e-08,4.4561625500705304e-09
1930,6.40719814981594e-08,1.0503603542488804e-09
1931,8.896178016470913e-08,3.4216069977333063e-09
1932,8.219652514185327e-08,1.0959536611565568e-09
1933,6.767690585718356e-08,0.0
1934,7.788026934463232e-08,0.0
1935,7.659701761753013e-08,0.0
1936,4.1224028635156174e-08,3.6374143697059935e-09
1937,4.155068999978084e-08,3.777335333410292e-09
1938,8.038433207957496e-08,1.2965214457594243e-09
1939,6.576441791139587e-08,3.058810094103137e-09
1940,5.0715657451405605e-08,5.0715658339584024e-09
1941,6.49330580415608e-08,0.0
1942,7.585529360198962e-08,0.0
1943,6.67744117777147e-08,2.9032352077962287e-09
1944,7.069009733129406e-08,3.2131861615880553e-09
1945,5.664110602765504e-08,2.178504043826024e-09
1946,5.568441707737293e-08,4.1763312808029696e-09
1947,5.602809416416221e-08,3.5762612871081956e-09
1948,5.435943961629164e-08,3.2615663503321457e-09
1949,4.123143426681963e-08,8.835307596655184e-09
1950,4.785912821603233e-08,2.1270722960764488e-09
1951,5.543928871531989e-08,2.1322803522849654e-09
1952,2.2144088340780854e-08,0.0
1953,6.787511352968068e-08,3.2321482157371406e-09
1954,5.472620223656577e-08,2.9317608341017376e-09
1955,5.349796339260138e-08,0.0
1956,4.273359266449006e-08,4.360570571293465e-09
1957,2.473810578607072e-08,8.835037701437898e-10
1958,4.7979010986409776e-08,8.272243445794913e-10
1959,5.1930010513956404e-08,3.8753737996444215e-09
1960,5.536666591865469e-08,4.844583401109048e-09
1961,5.905935474004309e-08,5.55852741612739e-09
1962,4.1856912602611374e-08,9.512934440181198e-09
1963,4.7202188824257973e-08,4.526237162849611e-09
1964,5.475571634994125e-08,6.083968329129164e-10
1965,6.949495023889085e-08,2.188817405102128e-09
1966,4.597431946251618e-08,4.431259803538978e-09
1967,5.1768523690043367e-08,3.4512349644799656e-09
1968,7.321007799987456e-08,4.042274071025531e-09
1969,7.403065183098079e-08,5.450109252791435e-09
1970,4.7366868122233896e-08,2.7592350626548523e-09
1971,3.596878184186636e-08,6.166076982339064e-09
1972,3.078088184338412e-08,8.721249500354133e-09
1973,4.520827090459534e-08,4.9618833486420044e-09
1974,7.0882201441691e-08,1.3501372020385816e-08
1975,6.682431852311765e-08,5.711480177694739e-09
1976,6.170608907174469e-08,6.856232248608762e-09
1977,1.6690060977708754e-07,7.639816779203557e-09
1978,1.0396035188264818e-07,8.316828115084718e-09
1979,1.3459538994453624e-07,1.462993370893173e-08
1980,8.129765660669364e-08,7.390695833109362e-09
1981,4.8706731092806876e-08,1.4548763971333756e-08
1982,4.966001831974154e-08,1.1794254461960918e-08
1983,6.504775507121252e-08,1.326216381158929e-08
1984,5.4510682190311854e-08,1.3917620833581168e-08
1985,5.5343134519603154e-08,1.564045071233977e-08
1986,4.975422873698676e-08,1.3187867686781374e-08
1987,4.277571896693644e-08,1.4665960890170027e-08
1988,3.537966719591168e-08,5.396898483667201e-09
1989,4.335616488049254e-08,1.2073869015694072e-08
1990,7.68259780792313e-08,1.198703181159999e-08
1991,6.213153014300588e-08,1.641210189973208e-08
1992,8.320015659757374e-08,2.0386792698445788e-08
1993,7.810282465214868e-08,2.4372512896775334e-08
1994,6.91015367149106e-08,1.1077346151466827e-08
1995,4.663307673347106e-08,1.4098372247417501e-08
1996,5.5516158337098886e-08,1.4412848692302305e-08
1997,3.2125793691939464e-08,1.8220598363427598e-08
1998,7.056831463625457e-08,1.573482644179336e-08
1999,6.855301748487364e-08,1.5538683950655496e-08
2000,5.6550801486032753e-08,1.5463110347724296e-08
2001,6.747066350065722e-08,2.0591695459870607e-08
2002,5.958461102295587e-08,2.234422957769766e-08
2003,7.792145884089052e-08,2.375146124222738e-08
2004,7.444097499531566e-08,1.8500124099318782e-08
2005,8.827349440299059e-08,3.738112142048777e-08
2006,6.712160638411291e-08,3.706101026068609e-08
2007,8.747910129613956e-08,2.1170741604237264e-08
2008,6.556457082806944e-08,2.7247614275971443e-08
2009,4.8635562688303935e-08,3.528462499957641e-08
2010,6.093693194486605e-08,5.668551494864005e-08
2011,4.588766430724256e-08,1.1548395639771059e-07
2012,4.6978688994503415e-08,1.5387222163099068e-07
2013,3.8489925913154366e-08,1.481025435623451e-07
2014,4.828942756773813e-08,1.6457383367196599e-07
2015,4.566145328510629e-08,9.331782391264198e-08
2016,4.598375027975443e-08,1.0874535361082849e-07
2017,3.999822101308226e-08,1.0439787345717377e-07
2018,4.801528064035665e-08,1.1874746985718332e-07
2019,5.025445987127952e-08,9.387634802848766e-08
