year,petit_ADJ honneur_NOUN,petit_ADJ donneur_NOUN
1907,4.114274698707732e-09,1.0285686968813934e-08
1908,1.5225305460830896e-08,0.0
1909,1.320236009405562e-08,0.0
1910,1.336037680488289e-08,0.0
1911,1.1704822888702893e-08,0.0
1912,9.376957876838787e-09,1.0418842455450772e-09
1913,1.6439267724877027e-08,0.0
1914,2.1429579888376793e-08,6.696743715117748e-10
1915,1.1780761921542648e-09,0.0
1916,0.0,0.0
1917,2.1932848870420685e-09,0.0
1918,1.9526840588923733e-08,0.0
1919,7.366278698128781e-09,5.524709134618888e-09
1920,9.086678076641874e-09,0.0
1921,3.0290989716519334e-09,0.0
1922,7.377935595798135e-09,0.0
1923,1.1677542488541803e-08,0.0
1924,1.1602462102189293e-08,0.0
1925,1.3197813508725176e-08,0.0
1926,1.89484357093761e-08,0.0
1927,1.3379070296082318e-08,1.1149224876660924e-09
1928,1.3711249025050165e-08,0.0
1929,2.2280811862174232e-08,1.1140406375176326e-09
1930,4.201441416995522e-09,0.0
1931,6.843213995466613e-09,0.0
1932,1.9727165678773417e-08,0.0
1933,1.261772819560747e-08,0.0
1934,8.38710612072191e-09,1.1981580172459871e-09
1935,7.180970484910176e-09,0.0
1936,7.274828739411987e-09,0.0
1937,1.0072894518486919e-08,0.0
1938,1.1668692678767911e-08,0.0
1939,9.176430282309411e-09,0.0
1940,1.5214697057785997e-08,0.0
1941,0.0,0.0
1942,1.2136847082899749e-08,0.0
1943,2.9032352077962287e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,8.714016175304096e-09,0.0
1946,4.1763312808029696e-09,0.0
1947,1.6689218895749036e-08,0.0
1948,1.0871888278529696e-08,0.0
1949,2.945102384188658e-09,0.0
1950,5.317680518146517e-09,0.0
1951,4.584402901741669e-08,0.0
1952,1.5817205323287453e-08,0.0
1953,4.3095309543161875e-09,0.0
1954,5.863521668203475e-09,0.0
1955,5.631364707880948e-09,0.0
1956,1.4825940475304833e-08,8.72114158667614e-10
1957,1.1485549400447326e-08,0.0
1958,1.4890038535497752e-08,1.6544486891589827e-09
1959,5.425523585955716e-09,0.0
1960,1.1765417085030094e-08,6.920833350854139e-10
1961,3.47407969059077e-09,6.948159270159238e-10
1962,5.0735651235811474e-09,1.2683912808952869e-09
1963,6.466053470433053e-09,0.0
1964,1.034274621503073e-08,0.0
1965,9.302473458205895e-09,5.472043373977442e-10
1966,8.308612464702492e-09,5.539074754423723e-10
1967,5.916402479044791e-09,9.860671168482327e-10
1968,5.838840522187638e-09,2.245707841908029e-09
1969,6.358460868938209e-09,1.3625273131978588e-09
1970,1.3336302728816918e-08,9.197450023812337e-10
1971,1.0276794526475896e-08,5.138397485282553e-10
1972,1.0773308467548759e-08,1.0260293725750103e-09
1973,6.064523994098181e-09,1.6539611902288698e-09
1974,3.3753431161187564e-09,0.0
1975,6.282628195464213e-09,0.0
1976,4.570821499072508e-09,1.142705374768127e-09
1977,2.938390863960194e-09,1.7630346071939584e-09
1978,1.1881182260253809e-08,0.0
1979,4.681578680276743e-09,0.0
1980,4.548120546843393e-09,2.2740602734216964e-09
1981,3.1627747087981106e-09,2.5934753011824796e-08
1982,3.1037510339615437e-09,7.449002747961231e-09
1983,3.78918940668882e-09,2.526126308133314e-09
1984,5.219107812592938e-09,1.739702604197646e-09
1985,2.4062232206745193e-09,1.8046674155058895e-09
1986,2.997242676272549e-09,1.7983456390702202e-09
1987,5.49973533381376e-09,1.0388388815840699e-08
1988,6.596209356501959e-09,0.0
1989,1.6464366536794728e-09,0.0
1990,2.179460389939436e-09,5.44865097484859e-10
1991,2.344586080837985e-09,0.0
1992,3.856960972825618e-09,3.3059665005552574e-09
1993,2.2156829704300662e-09,0.0
1994,5.802419433820205e-09,1.0549853213248639e-09
1995,4.337960657352369e-09,1.6267352465071383e-09
1996,9.074756945892659e-09,1.067618438099771e-09
1997,5.753873377756236e-09,9.58978896292706e-10
1998,5.72175506974304e-09,9.536258449571733e-10
1999,5.484241505371301e-09,3.1991407301035224e-09
2000,5.743440834038438e-09,8.836062992401139e-10
2001,7.448059946568719e-09,3.943090742808408e-09
2002,4.381221607729913e-09,2.6287327870022636e-09
2003,3.333538334260311e-09,1.6667691671301554e-09
2004,4.845270407116686e-09,1.7619165015858584e-09
2005,1.0808999029165989e-08,1.3511248786457486e-09
2006,5.353256948836815e-09,4.1178899179428186e-10
2007,1.5977917877663117e-09,0.0
2008,1.2772318758180745e-09,8.514879357157668e-10
2009,4.291373478793048e-09,2.860915504498962e-09
2010,2.3618964561933353e-09,2.8342757585342326e-09
2011,4.5887662558641296e-09,5.353560705856353e-09
2012,5.446804340891731e-09,2.7234021704458655e-09
2013,5.29933741333366e-09,1.6734750252211938e-09
2014,3.2481677347817595e-09,1.5158115873603606e-09
2015,7.536356427806368e-09,8.866301581811342e-10
2016,8.492493819289848e-09,1.2428040818690533e-09
2017,3.018733707449428e-09,1.509366853724714e-09
2018,5.6792268665617485e-09,1.0325866828253538e-09
2019,6.887666881283394e-09,7.65296326310505e-10
