year,faut_VERB ôter_VERB,faut_VERB oter_VERB,faut_VERB botter_VERB
1845,1.2276501593078137e-07,5.580227946389016e-10,0.0
1846,1.0011197559833818e-07,2.3418005312692003e-09,0.0
1847,8.143767615820252e-08,2.6966118227278457e-09,0.0
1848,6.516629724728773e-08,8.045221711050488e-10,0.0
1849,9.803915190786938e-08,8.379414939696517e-10,0.0
1850,8.078905011643656e-08,6.788996032014438e-10,0.0
1851,7.67483214758613e-08,3.2247193804124663e-09,0.0
1852,8.593919886834556e-08,6.510545436100301e-10,0.0
1853,1.0331442013011838e-07,5.971931837933653e-10,0.0
1854,1.3404813614670275e-07,2.0782657816909023e-09,0.0
1855,8.438030363322468e-08,2.653468555990912e-09,0.0
1856,1.0250834492353533e-07,5.177189232874468e-10,0.0
1857,9.47012779306533e-08,1.9526036343364694e-09,0.0
1858,8.417122643322728e-08,4.893676019968041e-10,0.0
1859,8.300242626546606e-08,1.5276520048956854e-09,0.0
1860,1.1168328484245649e-07,4.119465601970518e-09,0.0
1861,9.431927594505396e-08,2.3579819208308095e-09,0.0
1862,1.3147339927854773e-07,4.066187719864445e-09,0.0
1863,1.598278629444394e-07,1.9978483867255648e-09,0.0
1864,1.1459399473778831e-07,2.3973640850272204e-09,0.0
1865,1.143763199706882e-07,3.765475542483188e-09,0.0
1866,1.041241191046538e-07,1.9462451650298362e-09,0.0
1867,1.1598219629149753e-07,4.367530337390235e-09,0.0
1868,1.397984306095168e-07,2.4699371437009177e-09,0.0
1869,6.104399119521986e-08,0.0,0.0
1870,7.396923251690168e-08,1.7202146374017957e-09,0.0
1871,9.877695106297324e-08,1.0621177271019633e-09,0.0
1872,6.77301983387224e-08,1.8142017887967654e-09,1.2094678591978436e-09
1873,7.781805777540285e-08,5.986004469882289e-10,1.1972008939764578e-09
1874,5.078417686377179e-08,1.792382742227261e-09,0.0
1875,9.040012827199462e-08,5.721527140956084e-10,5.721527140956084e-10
1876,9.613163598487517e-08,0.0,0.0
1877,9.895705943563371e-08,3.7108897066318036e-09,0.0
1878,8.333942247418236e-08,3.6234530931267273e-09,0.0
1879,1.1546624989478005e-07,3.054662633950045e-09,0.0
1880,6.802917340564818e-08,1.9253538763308597e-09,0.0
1881,9.62206030408197e-08,6.972507571312292e-10,0.0
1882,4.5256619785050134e-08,0.0,0.0
1883,3.4756364897248204e-08,6.319338941018771e-10,0.0
1884,7.327883366770038e-08,6.601696966868076e-10,0.0
1885,6.252266615547342e-08,2.5782542767416317e-09,0.0
1886,4.5174246565693466e-08,0.0,0.0
1887,6.659502815864471e-08,6.528924623161458e-10,0.0
1888,3.7409627395845746e-08,1.9021844099853524e-09,0.0
1889,6.57839365203472e-08,2.506054641582267e-09,0.0
1890,4.129263331265065e-08,2.6217545912032847e-09,0.0
1891,4.270727416155751e-08,1.2748440081367107e-09,0.0
1892,5.140180192597654e-08,0.0,0.0
1893,2.7097032173628577e-08,0.0,0.0
1894,3.150769600779313e-08,1.2603078580752936e-09,0.0
1895,5.8982422501685505e-08,2.4074457982692365e-09,0.0
1896,3.184395680477792e-08,1.179405795248556e-09,0.0
1897,3.96216535136773e-08,0.0,0.0
1898,7.129526835569777e-08,1.13167097914868e-09,0.0
1899,3.758753308602536e-08,2.2110313580014918e-09,0.0
1900,3.218453059616877e-08,3.114631885736685e-09,0.0
1901,3.520905522691464e-08,5.588738916095792e-10,0.0
1902,3.5845072687834545e-08,0.0,0.0
1903,5.400220359774721e-08,5.400220270956879e-10,5.400220270956879e-10
1904,2.5260739278110123e-08,2.1498500757388683e-09,0.0
1905,4.902721073563043e-08,5.160759042333041e-10,0.0
1906,3.755254596171653e-08,5.144184522798412e-10,0.0
1907,2.674278576364486e-08,1.028568674676933e-09,0.0
1908,4.5675918158849527e-08,0.0,0.0
1909,4.34577707153494e-08,0.0,0.0
1910,4.435645095668406e-08,3.206490406526541e-09,0.0
1911,4.735132819178034e-08,2.6601870706244313e-09,0.0
1912,5.678269232589628e-08,1.5628263128064646e-09,0.0
1913,4.7726906871048413e-08,0.0,0.0
1914,2.9465672568562695e-08,6.696743715117748e-10,0.0
1915,2.591767689352764e-08,0.0,0.0
1916,3.4061130804730055e-08,0.0,0.0
1917,2.3029491202919417e-08,5.483212106582869e-09,0.0
1918,5.168869421368072e-08,0.0,0.0
1919,3.498982437122322e-08,0.0,0.0
1920,2.6502810612782923e-08,7.572231730534895e-10,0.0
1921,3.559191341651058e-08,0.0,0.0
1922,3.024953443286904e-08,0.0,0.0
1923,3.290944050604594e-08,1.0615948120573648e-09,0.0
1924,3.480738541838946e-08,0.0,0.0
1925,2.639562701745035e-08,0.0,0.0
1926,2.8979959765251806e-08,0.0,0.0
1927,3.3447673075670536e-08,3.3447675740205796e-09,0.0
1928,2.6279895593006586e-08,0.0,0.0
1929,3.230717737778832e-08,0.0,0.0
1930,2.520864939015155e-08,2.100720708497761e-09,0.0
1931,1.2545892325022123e-08,1.1405356659111021e-09,0.0
1932,2.9590749406338546e-08,0.0,0.0
1933,3.211785326584504e-08,0.0,0.0
1934,2.156684431042777e-08,0.0,0.0
1935,2.752705441366743e-08,0.0,0.0
1936,3.8799086610197264e-08,1.2124714565686645e-09,0.0
1937,3.5255130370615007e-08,0.0,0.0
1938,2.463390735840676e-08,0.0,0.0
1939,3.364691281149135e-08,0.0,0.0
1940,6.846613587185857e-08,0.0,0.0
1941,3.5418032950929046e-08,0.0,0.0
1942,2.730790527039062e-08,0.0,0.0
1943,3.193558839598154e-08,0.0,0.0
1944,2.5705489292704442e-08,0.0,0.0
1945,1.9606536838523425e-08,0.0,0.0
1946,2.227376683094917e-08,0.0,0.0
1947,3.5762614203349585e-08,1.1920870957027319e-09,0.0
1948,2.9354097819123126e-08,0.0,0.0
1949,1.570721330779179e-08,0.0,0.0
1950,2.5524867552917385e-08,1.0635361480382244e-09,0.0
1951,4.371174711081949e-08,1.0661401761424827e-09,0.0
1952,1.687168627029223e-08,0.0,0.0
1953,2.9089333608567358e-08,2.1547654771580937e-09,1.0773827385790469e-09
1954,1.7590565448699635e-08,9.772536113672459e-10,0.0
1955,3.378819002364253e-08,0.0,1.8771215692936494e-09
1956,2.9651880950609666e-08,3.488456634670456e-09,0.0
1957,2.3854601849393475e-08,8.835037701437898e-10,0.0
1958,1.5717262158432277e-08,0.0,0.0
1959,2.4802393028267034e-08,3.100299128533379e-09,0.0
1960,2.4914999841030294e-08,2.7683333403416555e-09,0.0
1961,4.238377115939329e-08,6.948159270159238e-10,0.0
1962,4.50278889729816e-08,1.2683912808952869e-09,0.0
1963,2.7804029301137234e-08,6.466053248388448e-10,0.0
1964,5.293052396382336e-08,2.4335873316516654e-09,0.0
1965,3.83043037288644e-08,1.6416130677043839e-09,0.0
1966,5.81602854765606e-08,5.539074754423723e-10,0.0
1967,4.338695447358987e-08,4.930335584241163e-10,0.0
1968,3.09907690621003e-08,3.1439910674890825e-09,0.0
1969,5.223021304345821e-08,2.2708788183223305e-09,0.0
1970,5.104584843707016e-08,2.2993624781975086e-09,0.0
1971,4.4704059121158934e-08,2.0553589941130213e-09,0.0
1972,4.924940810724365e-08,3.5911027485013847e-09,0.0
1973,2.536073751002732e-08,1.6539611902288698e-09,0.0
1974,1.9689501584707614e-08,0.0,0.0
1975,2.227477224892027e-08,1.7134440533084216e-09,0.0
1976,3.428116102099921e-08,1.7140580621521906e-09,1.142705374768127e-09
1977,2.703319701424789e-08,4.11374712072643e-09,1.1753563677885381e-09
1978,2.3762364520507617e-08,5.940591352171509e-10,0.0
1979,3.3941446986318624e-08,0.0,5.851973350345929e-10
1980,3.467942022439274e-08,1.7055452605774235e-09,0.0
1981,3.7320742052315836e-08,0.0,0.0
1982,2.855450986771757e-08,2.483000915987077e-09,0.0
1983,2.9681984869966982e-08,1.89459470334441e-09,0.0
1984,4.465236713713239e-08,0.0,0.0
1985,2.6468455871508922e-08,6.015558051686298e-10,0.0
1986,2.45773907892044e-08,1.1988970927134801e-09,5.994485463567401e-10
1987,2.9331921780340053e-08,6.110816852533674e-10,6.110816852533674e-10
1988,2.938311283173789e-08,5.996553809062277e-10,1.1993107618124554e-09
1989,3.5123981945162086e-08,0.0,0.0
1990,3.2691904294779306e-08,1.089730194969718e-09,0.0
1991,2.6376593353916178e-08,1.1722930404189924e-09,5.861465202094962e-10
1992,3.4161654838271716e-08,5.509944167592096e-10,0.0
1993,2.4926434250005514e-08,0.0,0.0
1994,2.5319646823618314e-08,5.274926606624319e-10,5.274926606624319e-10
1995,3.470368525881895e-08,0.0,0.0
1996,3.736664666575962e-08,5.338092190498855e-10,0.0
1997,4.075660342550691e-08,4.79489448146353e-10,4.79489448146353e-10
1998,3.242328006081152e-08,0.0,0.0
1999,3.062034892309384e-08,4.570201161957499e-10,0.0
2000,2.6066386382694873e-08,8.836062992401139e-10,0.0
2001,3.5487815353008045e-08,2.6287270138425356e-09,4.3812117822561447e-10
2002,3.2859162502063555e-08,0.0,4.38122149670761e-10
2003,4.333599790129483e-08,8.333845835650777e-10,0.0
2004,4.052407831522942e-08,4.404791253964646e-10,0.0
2005,3.1075870765562286e-08,9.007499190971657e-10,4.5037495954858286e-10
2006,3.211954080484247e-08,4.1178899179428186e-10,0.0
2007,3.235528467371296e-08,0.0,3.994479469415779e-10
2008,4.001993403335291e-08,8.514879357157668e-10,0.0
2009,4.768192596316112e-08,0.0,0.0
2010,3.023227534981743e-08,0.0,9.447586046817946e-10
2011,3.135657067332431e-08,3.82397197240536e-10,1.529588788962144e-09
2012,4.391485930455019e-08,3.404252713057332e-10,6.808505426114664e-10
2013,4.490491178898992e-08,0.0,5.578250084070646e-10
2014,4.049382340554075e-08,0.0,1.0827225782605865e-09
2015,3.657349267882637e-08,2.2165753954528356e-10,2.2165753954528356e-10
2016,3.997686448542481e-08,0.0,2.0713400439298368e-10
2017,3.245138557872451e-08,0.0,1.7609279590047322e-09
2018,3.046130814254866e-08,1.0325866828253538e-09,1.0325866828253538e-09
2019,3.3673039467885246e-08,0.0,1.02039510174734e-09
