year,certain_ADJ oeil_NOUN,certain_ADJ deuil_NOUN
1956,0.0,0.0
1957,0.0,0.0
1958,0.0,0.0
1959,0.0,0.0
1960,0.0,0.0
1961,0.0,2.779263708063695e-09
1962,1.2683912808952869e-09,1.2683912808952869e-09
1963,0.0,0.0
1964,0.0,0.0
1965,1.6416130677043839e-09,0.0
1966,5.539074754423723e-10,1.6617224263271169e-09
1967,0.0,0.0
1968,4.4914158503495116e-10,0.0
1969,4.5417578031781147e-10,4.5417578031781147e-10
1970,0.0,2.2993624781975086e-09
1971,0.0,0.0
1972,0.0,0.0
1973,0.0,5.513203782392395e-10
1974,5.625571675160757e-10,1.1251143350321513e-09
1975,0.0,1.7134440533084216e-09
1976,5.713526873840635e-10,2.285410749536254e-09
1977,5.876781838942691e-10,0.0
1978,0.0,2.3762365408686037e-09
1979,0.0,1.1703946700691858e-09
1980,0.0,2.8425752862659692e-09
1981,6.325549528618524e-10,0.0
1982,0.0,1.8622506869903077e-09
1983,6.315316047889041e-10,2.5261264191556165e-09
1984,0.0,3.479405208395292e-09
1985,0.0,2.4062232206745193e-09
1986,1.1988970927134801e-09,1.1988970927134801e-09
1987,0.0,1.2221633705067347e-09
1988,0.0,5.996553809062277e-10
1989,0.0,1.6464366536794728e-09
1990,3.2691906959314565e-09,3.2691906959314565e-09
1991,0.0,4.10302547493302e-09
1992,1.1019888335184191e-09,1.1019888335184191e-09
1993,0.0,0.0
1994,0.0,2.637463358823311e-09
1995,0.0,5.422450821690461e-10
1996,0.0,4.270473752399084e-09
1997,4.79489448146353e-10,4.315404922294874e-09
1998,9.536258449571733e-10,1.9072516899143466e-09
1999,0.0,3.656160929565999e-09
2000,0.0,2.2090156370779823e-09
2001,0.0,5.257454027685071e-09
2002,0.0,5.257465574004527e-09
2003,1.6667691671301554e-09,7.91715315529018e-09
2004,0.0,2.2023955992267474e-09
2005,4.5037495954858286e-10,7.656374201303606e-09
2006,8.235779835885637e-10,2.4707338397433887e-09
2007,3.994479469415779e-10,2.3966877371606188e-09
2008,8.514879357157668e-10,2.1287198670449925e-09
2009,0.0,3.337734755248789e-09
2010,0.0,2.3618964561933353e-09
2011,0.0,2.2943831279320648e-09
2012,0.0,3.4042526575461807e-09
2013,0.0,1.6734750252211938e-09
2014,0.0,1.5158115873603606e-09
2015,0.0,2.659890530054554e-09
2016,0.0,1.4499380585064614e-09
2017,0.0,1.2578056374223934e-09
2018,2.5814667070633845e-10,1.8070267504555204e-09
2019,0.0,2.04079020349468e-09
