year,premiers_ADJ arts_NOUN,premiers_ADJ bars_NOUN
1930,1.1553964007759987e-08,1.0503603542488804e-09
1931,1.8248570654577634e-08,0.0
1932,1.0959536389520963e-08,0.0
1933,8.02946331646126e-09,0.0
1934,1.4377896206951846e-08,0.0
1935,1.795242710045386e-08,1.196828414151696e-09
1936,9.699771652549316e-09,0.0
1937,7.554670666820584e-09,0.0
1938,2.5930428915188486e-09,0.0
1939,3.058810094103137e-09,0.0
1940,3.550096039361961e-08,0.0
1941,0.0,0.0
1942,3.034211770724937e-09,0.0
1943,8.709705845433291e-09,0.0
1944,9.639558484764166e-09,0.0
1945,8.714016175304096e-09,0.0
1946,1.1136883415474585e-08,0.0
1947,1.3112957830685446e-08,4.7683483828109274e-09
1948,1.522064252412747e-08,1.0871887834440486e-09
1949,6.8719057111366055e-09,0.0
1950,1.2762433776458693e-08,0.0
1951,1.0661401539380222e-08,0.0
1952,1.0544803918932644e-09,0.0
1953,6.464296653518886e-09,0.0
1954,2.9317608341017376e-09,0.0
1955,5.631364707880948e-09,0.0
1956,5.232684952005684e-09,2.616342476002842e-09
1957,1.5903067307476704e-08,0.0
1958,1.6544486669545222e-08,4.1361216673863055e-09
1959,1.3176270963199954e-08,3.100299128533379e-09
1960,4.152500121534786e-09,0.0
1961,6.253343343143314e-09,0.0
1962,3.805173953708163e-09,6.341956404476434e-10
1963,8.405868889838075e-09,1.2932106496776896e-09
1964,6.083968384640315e-09,3.041984220075733e-09
1965,1.1491291473930687e-08,5.472043373977442e-10
1966,1.2739871713129958e-08,0.0
1967,1.380493930280835e-08,0.0
1968,1.4372531137452071e-08,4.4914158503495116e-10
1969,2.2254612375149918e-08,4.5417578031781147e-10
1970,9.657322941336588e-09,0.0
1971,1.0790634608071059e-08,0.0
1972,2.257264597460562e-08,0.0
1973,9.923767141373219e-09,1.102640756478479e-09
1974,3.937900283634832e-09,5.625571675160757e-10
1975,2.056132908379027e-08,0.0
1976,7.4275851025262796e-09,0.0
1977,1.2341242028313104e-08,5.876781838942691e-10
1978,4.752473081737207e-09,1.7821774056514528e-09
1979,7.0223681314374176e-09,0.0
1980,3.411090521154847e-09,1.1370301367108482e-09
1981,4.427884725544118e-09,0.0
1982,1.4898005495922462e-08,6.207502289967692e-10
1983,1.326216381158929e-08,6.315316047889041e-10
1984,6.958810416790584e-09,5.799008495621649e-10
1985,7.820225356169885e-09,0.0
1986,7.1933827783254856e-09,0.0
1987,8.555143815591748e-09,1.8332451112712533e-09
1988,2.99827696004229e-09,1.798966087207532e-09
1989,5.488121956886971e-09,1.0976244357863152e-09
1990,7.083246433836621e-09,2.179460389939436e-09
1991,1.7584395606284886e-09,1.7584396161396398e-09
1992,3.856960972825618e-09,5.509944167592096e-10
1993,4.985286850001103e-09,1.1078414852150331e-09
1994,1.318731612798274e-08,1.0549853213248639e-09
1995,8.675921314704738e-09,1.0844901643380922e-09
1996,2.6690460952494277e-09,0.0
1997,1.1987236314681127e-08,9.58978896292706e-10
1998,8.105819904180578e-09,9.536258449571733e-10
1999,1.3253582953343113e-08,3.656160929565999e-09
2000,1.457950393746188e-08,2.2090156370779823e-09
2001,7.886181041527607e-09,7.0099388516098315e-09
2002,5.257465907071435e-09,3.066854992184176e-09
2003,7.91715359937939e-09,2.9168460979889232e-09
2004,1.0571499231559756e-08,2.642874807889939e-09
2005,7.205999574821931e-09,4.053374524914943e-09
2006,1.2353669198716943e-08,2.0589450144825605e-09
2007,7.589511241690161e-09,3.1955835755326234e-09
2008,6.8119033747038316e-09,9.366367237362283e-09
2009,1.0490023516496194e-08,7.1522885392028e-09
2010,6.613310177261411e-09,9.447585824773341e-09
2011,7.265546830836911e-09,9.55992973672437e-09
2012,7.148930780687124e-09,2.11063664323774e-08
2013,1.3945624655065103e-09,9.483025031897796e-09
2014,4.3308902714089825e-09,9.527958866328845e-09
2015,6.871383823048305e-09,1.0417904761084174e-08
2016,1.0563834390575622e-08,7.871092222444531e-09
2017,5.7859059765519305e-09,8.301517695485927e-09
2018,4.646640239247546e-09,9.551427204712581e-09
2019,4.08158040698936e-09,7.652963596171958e-09
