year,grands_ADJ os_NOUN,grands_ADJ boss_NOUN
1886,1.677900662855336e-08,0.0
1887,2.154545164501087e-08,0.0
1888,2.4728397107764977e-08,0.0
1889,3.821733329800736e-08,0.0
1890,2.5562107097698572e-08,0.0
1891,3.250852387282066e-08,0.0
1892,6.205826963423533e-08,0.0
1893,1.1516238629383224e-07,0.0
1894,4.4740929183717526e-08,0.0
1895,4.634333095054899e-08,0.0
1896,4.8355637716213096e-08,0.0
1897,5.477110676110897e-08,0.0
1898,3.960848360406999e-08,0.0
1899,5.472302433418008e-08,0.0
1900,3.218453059616877e-08,0.0
1901,3.017919070202879e-08,0.0
1902,7.070809004972034e-08,0.0
1903,7.614310248982292e-08,0.0
1904,3.33226779503093e-08,0.0
1905,3.767354073147544e-08,0.0
1906,2.5206503551089554e-08,0.0
1907,4.4742737514980035e-08,0.0
1908,5.6480974564010467e-08,0.0
1909,3.960708028216686e-08,0.0
1910,2.6186338430989053e-08,0.0
1911,3.8838731342139e-08,0.0
1912,2.917275843117295e-08,0.0
1913,3.818152549683873e-08,0.0
1914,4.553785615257766e-08,0.0
1915,5.890380805340101e-08,0.0
1916,6.59247731960022e-08,0.0
1917,1.4256351654751143e-08,0.0
1918,3.101321510712296e-08,0.0
1919,3.6831393490643904e-09,0.0
1920,1.817335615328375e-08,0.0
1921,2.8019165654313838e-08,0.0
1922,5.090775445637519e-08,0.0
1923,3.3971033985835675e-08,0.0
1924,1.5469948877466777e-08,0.0
1925,3.189471442510694e-08,0.0
1926,2.5636119005412183e-08,0.0
1927,8.250426475342465e-08,0.0
1928,5.141718517620575e-08,0.0
1929,2.33948540540041e-08,0.0
1930,3.571225093423891e-08,0.0
1931,2.0529641986399838e-08,0.0
1932,3.616647248350091e-08,0.0
1933,1.605892663292252e-08,0.0
1934,1.9170528275935794e-08,0.0
1935,1.3165112555668657e-08,0.0
1936,1.4549657478823974e-08,0.0
1937,3.021868266728234e-08,0.0
1938,2.5930429359277696e-08,0.0
1939,1.3764645423464117e-08,0.0
1940,1.7750480196809804e-08,0.0
1941,5.9030051957620344e-09,0.0
1942,2.730790527039062e-08,0.0
1943,3.193558839598154e-08,0.0
1944,2.5705489292704442e-08,0.0
1945,1.5249527862692958e-08,2.178504043826024e-09
1946,1.9489545977080525e-08,0.0
1947,1.907339353124371e-08,0.0
1948,4.4574740343250596e-08,2.174377566888097e-09
1949,1.47255123650325e-08,9.817008317369869e-10
1950,2.5524867552917385e-08,0.0
1951,2.5587365115598004e-08,0.0
1952,3.690681538159879e-08,0.0
1953,6.464296120611834e-08,1.0773827385790469e-09
1954,3.713563856422297e-08,0.0
1955,5.7252208307545516e-08,0.0
1956,4.534993536253751e-08,8.72114158667614e-10
1957,7.951533653738352e-09,0.0
1958,4.9633460008635666e-08,0.0
1959,2.4802393028267034e-08,0.0
1960,3.114374891310945e-08,0.0
1961,1.945484662257968e-08,1.3896318540318475e-09
1962,2.5367825173816527e-08,0.0
1963,1.2285501505004959e-08,6.466053248388448e-10
1964,1.764350798794112e-08,6.083968329129164e-10
1965,1.3132904541635071e-08,1.0944086747954884e-09
1966,1.606331601067268e-08,5.539074754423723e-10
1967,1.7749208325312793e-08,0.0
1968,3.4134760795723196e-08,0.0
1969,3.587988572917311e-08,0.0
1970,2.115413444414571e-08,0.0
1971,2.1581270104320538e-08,0.0
1972,1.9494558856081312e-08,5.130146862875051e-10
1973,1.1026407342740185e-08,0.0
1974,1.6314157136321228e-08,1.1251143350321513e-09
1975,8.567219822452898e-09,0.0
1976,1.5997875024709174e-08,1.142705374768127e-09
1977,1.5279633558407113e-08,1.1753563677885381e-09
1978,1.3663360221016774e-08,5.940591352171509e-10
1979,2.2822696621460636e-08,2.925986564150662e-09
1980,1.6486936260662333e-08,2.2740602734216964e-09
1981,1.707898356073656e-08,1.8976649140967083e-09
1982,1.738100685599875e-08,0.0
1983,1.0736036948344463e-08,0.0
1984,1.5657322549600394e-08,0.0
1985,2.5265343595037848e-08,6.015558051686298e-10
1986,2.1580147446798037e-08,3.5966913891627428e-09
1987,9.166225112267057e-09,3.6664902225425067e-09
1988,2.4585871116755698e-08,5.996553809062277e-10
1989,1.7013178421620978e-08,5.488122178931576e-10
1990,1.7435683119515488e-08,0.0
1991,2.7548885839223658e-08,0.0
1992,1.2672871640972971e-08,5.509944167592096e-10
1993,1.2186256448387667e-08,1.1078414852150331e-09
1994,2.795711040448623e-08,1.0549853213248639e-09
1995,2.060531301140145e-08,1.0844901643380922e-09
1996,3.096093337262573e-08,2.6690460952494277e-09
1997,1.8700088588730068e-08,0.0
1998,1.382757464085671e-08,1.43043876743576e-09
1999,1.6041406070144149e-07,9.140402323914998e-10
2000,1.8113929911578452e-08,4.4180314962005696e-10
2001,9.638665865452367e-09,4.3812117822561447e-10
2002,1.2267419968736704e-08,4.38122149670761e-10
2003,3.541884652236149e-08,8.333845835650777e-10
2004,1.6738207264666016e-08,2.2023955992267474e-09
2005,1.8465373230469595e-08,1.3511248786457486e-09
2006,2.1001238081908014e-08,0.0
2007,9.98619853476157e-09,7.988958938831558e-10
2008,1.1069342775726909e-08,3.405951742863067e-09
2009,9.53638501499654e-09,1.430457752249481e-09
2010,8.97520635589899e-09,1.4171379625338432e-09
2011,4.971163480860241e-09,1.911985902935953e-09
2012,6.127654827992046e-09,4.425528388196653e-09
2013,1.0040849929282558e-08,1.3945624655065103e-09
2014,1.537466154388767e-08,3.031623174720721e-09
2015,1.4851055496478693e-08,8.866301581811342e-10
2016,1.4085112631789798e-08,6.214020409345267e-10
2017,1.282961736848165e-08,1.7609279590047322e-09
2018,8.518839855753413e-09,7.744400121190154e-10
2019,9.438654302584837e-09,1.2754939326953263e-09
