year,beaux_ADJ arts_NOUN,beaux_ADJ bars_NOUN
1857,4.925442880221453e-07,0.0
1858,4.830058113469704e-07,0.0
1859,4.873210164291208e-07,0.0
1860,4.5039488261178207e-07,0.0
1861,3.782202864233142e-07,0.0
1862,3.4201155418855933e-07,0.0
1863,3.900798830613894e-07,0.0
1864,4.732396390316751e-07,0.0
1865,3.991403936254301e-07,0.0
1866,4.0141306811847244e-07,0.0
1867,4.3481190914462786e-07,0.0
1868,3.8333422214265056e-07,0.0
1869,3.989835164475153e-07,0.0
1870,4.39801542739815e-07,0.0
1871,3.239459056558758e-07,0.0
1872,3.4772200141475196e-07,6.047339295989218e-10
1873,4.41168531373215e-07,0.0
1874,3.2621365786411616e-07,0.0
1875,4.57150028054798e-07,4.577221712764867e-09
1876,3.2829860385774623e-07,6.04601479992084e-10
1877,4.477806889724434e-07,0.0
1878,4.4628865225604386e-07,0.0
1879,4.3742767630305934e-07,0.0
1880,4.0560788594490305e-07,0.0
1881,5.417638244686884e-07,0.0
1882,4.192892752996613e-07,0.0
1883,6.382532595772261e-07,0.0
1884,4.839044001059278e-07,6.601696966868076e-10
1885,6.484309551524348e-07,0.0
1886,5.556432469688843e-07,0.0
1887,5.64099094768622e-07,1.9586774424595887e-09
1888,4.755461067151856e-07,0.0
1889,4.254027885508549e-07,0.0
1890,3.788435434803894e-07,6.554386478008212e-10
1891,2.9512637933493124e-07,0.0
1892,2.783219494872924e-07,0.0
1893,2.4448914404118227e-07,0.0
1894,2.58993253510198e-07,0.0
1895,2.846804649792034e-07,0.0
1896,2.5652076374171884e-07,0.0
1897,2.429739676124143e-07,0.0
1898,2.5858682128898636e-07,0.0
1899,2.5039929774095526e-07,0.0
1900,2.3204007959520823e-07,0.0
1901,2.3752140543287226e-07,0.0
1902,2.970721690864764e-07,0.0
1903,2.705510375733411e-07,0.0
1904,2.5314484730643017e-07,0.0
1905,2.920989476962177e-07,0.0
1906,2.6338224701216717e-07,0.0
1907,2.1959941243210324e-07,0.0
1908,2.4164033574081145e-07,0.0
1909,2.486444674598687e-07,0.0
1910,2.3353938827241905e-07,0.0
1911,2.3728868581152085e-07,0.0
1912,2.3338207277845413e-07,0.0
1913,3.224217701713883e-07,0.0
1914,2.933173810504286e-07,0.0
1915,2.1912217018638103e-07,0.0
1916,2.2744046335176904e-07,0.0
1917,2.5771096190396747e-07,0.0
1918,2.492543638155098e-07,0.0
1919,2.9649272825782447e-07,0.0
1920,4.240449804626678e-07,0.0
1921,2.991235119598201e-07,0.0
1922,2.1100895608583414e-07,0.0
1923,2.4947477683667785e-07,0.0
1924,2.965073679916941e-07,0.0
1925,2.727548233938393e-07,0.0
1926,2.062035655558958e-07,0.0
1927,3.233275092107135e-07,0.0
1928,3.062178968171736e-07,0.0
1929,2.551153079899393e-07,0.0
1930,2.95151274087857e-07,0.0
1931,2.782906927123463e-07,2.2810713318222042e-09
1932,2.3672599036572706e-07,3.287861094491973e-09
1933,2.3056030951096318e-07,0.0
1934,2.024886995855013e-07,0.0
1935,2.0106716824841442e-07,0.0
1936,2.667437080106083e-07,0.0
1937,2.1530812144288092e-07,0.0
1938,2.593042900400633e-07,0.0
1939,1.9882265434034707e-07,0.0
1940,3.651527364922913e-07,0.0
1941,2.567807175779535e-07,0.0
1942,3.2769487745554216e-07,0.0
1943,6.300020489735658e-07,0.0
1944,1.221010741403461e-07,0.0
1945,1.6556630555442098e-07,0.0
1946,1.8793490497159837e-07,0.0
1947,1.883497553478719e-07,0.0
1948,1.8482209274139905e-07,0.0
1949,1.8063295614823005e-07,0.0
1950,1.882458933177844e-07,0.0
1951,1.8124383260875732e-07,0.0
1952,1.729347776091572e-07,0.0
1953,2.9412548041563014e-07,0.0
1954,2.4040437862637987e-07,0.0
1955,2.121147377742716e-07,0.0
1956,2.354708241725234e-07,8.72114158667614e-10
1957,1.6256469459463574e-07,0.0
1958,1.6792653934061263e-07,0.0
1959,3.1855572757422124e-07,0.0
1960,2.0624082708309288e-07,0.0
1961,2.800108207523522e-07,0.0
1962,2.187974903478107e-07,2.5367825617905737e-09
1963,2.405371741787121e-07,0.0
1964,3.315762668876232e-07,6.083968329129164e-10
1965,2.7141335223745955e-07,0.0
1966,3.9493603054552295e-07,0.0
1967,4.6936794717566954e-07,0.0
1968,3.449407373068425e-07,1.3474247273492779e-09
1969,3.02481069525129e-07,0.0
1970,3.720368653148398e-07,0.0
1971,4.347084328060191e-07,0.0
1972,4.514529408083945e-07,0.0
1973,5.325754983687148e-07,4.9618833486420044e-09
1974,2.2221008677547616e-07,5.625571675160757e-10
1975,2.415956048551493e-07,0.0
1976,2.959607048325097e-07,0.0
1977,2.5740303932764164e-07,0.0
1978,2.59603840646605e-07,0.0
1979,3.2888089052107716e-07,0.0
1980,3.1040924142189397e-07,0.0
1981,2.5238943468508523e-07,0.0
1982,2.2967757828951108e-07,6.207502289967692e-10
1983,2.59559476134541e-07,0.0
1984,2.7023379622903576e-07,0.0
1985,2.1595853638700646e-07,6.015558051686298e-10
1986,2.517683848068941e-07,0.0
1987,3.030965203265623e-07,1.8332451112712533e-09
1988,3.14219432695495e-07,5.996553809062277e-10
1989,3.0513959359268483e-07,0.0
1990,2.457341565786919e-07,5.44865097484859e-10
1991,2.2449412107050648e-07,5.861465202094962e-10
1992,3.058018940294005e-07,0.0
1993,3.257054075334054e-07,0.0
1994,2.8062609302992314e-07,0.0
1995,2.6624233839811495e-07,0.0
1996,2.2847034664152943e-07,0.0
1997,2.867346786672442e-07,4.79489448146353e-10
1998,3.35199478840309e-07,0.0
1999,3.546476001758947e-07,0.0
2000,2.6243106177048503e-07,8.836062992401139e-10
2001,2.9441742910307767e-07,0.0
2002,2.3614783373204773e-07,0.0
2003,2.2751399342268996e-07,4.1669229178253886e-10
2004,2.413825654912216e-07,8.809582507929292e-10
2005,2.450039833234996e-07,7.656374201303606e-09
2006,3.0142955331768917e-07,1.6471559671771274e-09
2007,2.2249250442030188e-07,1.1983438685803094e-09
2008,2.5587212348909816e-07,2.554463751636149e-09
2009,2.3602553156365502e-07,3.337734755248789e-09
2010,1.5305089462458454e-07,1.4171379625338432e-09
2011,1.0477683254350723e-07,4.5887662558641296e-09
2012,1.1574459346519461e-07,6.468080293586809e-09
2013,8.423157682457827e-08,3.6258624991347688e-09
2014,8.250345828741956e-08,5.846701789380404e-09
2015,8.622478064879147e-08,5.098123256885856e-09
2016,1.0998815858087596e-07,5.59261792432153e-09
2017,6.9179308725964e-08,4.528100561174142e-09
2018,6.06644681155899e-08,1.3681773936013997e-08
2019,5.1785050469987937e-08,4.3366790158927415e-09
