year,dix_DET os_NOUN,dix_DET bosses_NOUN
1862,0.0,4.517986262886353e-10
1863,0.0,0.0
1864,7.671564716815737e-09,4.794727948009836e-10
1865,1.4120533631256649e-09,0.0
1866,1.4596839292835284e-09,0.0
1867,1.7955402498159856e-08,0.0
1868,1.4819622196071691e-09,4.93987406535723e-10
1869,4.883519144627257e-10,0.0
1870,3.4404292748035914e-09,0.0
1871,0.0,0.0
1872,6.047339518033823e-09,0.0
1873,1.7958012854535355e-09,0.0
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,0.0
1877,0.0,0.0
1878,6.039088673581716e-10,1.2078177347163432e-09
1879,0.0,0.0
1880,1.2835692508872398e-09,0.0
1881,0.0,0.0
1882,1.9966155395678697e-09,0.0
1883,1.8958017378167824e-09,0.0
1884,3.9610181801208455e-09,4.621187876807653e-09
1885,0.0,6.445635691854079e-10
1886,3.2267319927115068e-09,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,1.2748440081367107e-09,0.0
1892,0.0,0.0
1893,0.0,0.0
1894,6.301539290376468e-10,0.0
1895,0.0,6.018614495673091e-10
1896,0.0,0.0
1897,0.0,0.0
1898,0.0,0.0
1899,0.0,0.0
1900,0.0,0.0
1901,5.588738916095792e-10,0.0
1902,0.0,0.0
1903,5.400220270956879e-10,0.0
1904,0.0,0.0
1905,1.0321518084666081e-09,0.0
1906,0.0,0.0
1907,5.142843373384665e-10,0.0
1908,9.822778146428846e-10,0.0
1909,1.6502950117569526e-09,0.0
1910,1.068830135508847e-09,0.0
1911,5.320374141248863e-10,0.0
1912,0.0,0.0
1913,0.0,0.0
1914,6.696743715117748e-10,0.0
1915,0.0,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,1.0998177923937646e-09,0.0
1926,0.0,0.0
1927,0.0,0.0
1928,1.1426041224282812e-09,0.0
1929,1.1140406375176326e-09,0.0
1930,0.0,0.0
1931,0.0,0.0
1932,0.0,0.0
1933,0.0,0.0
1934,0.0,0.0
1935,1.196828414151696e-09,0.0
1936,0.0,0.0
1937,0.0,3.777335333410292e-09
1938,0.0,0.0
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.0,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,1.3921104269343232e-09,0.0
1947,0.0,0.0
1948,0.0,0.0
1949,9.817008317369869e-10,0.0
1950,1.0635361480382244e-09,0.0
1951,4.264560704569931e-09,0.0
1952,3.1634410646574906e-09,0.0
1953,0.0,0.0
1954,0.0,0.0
1955,0.0,0.0
1956,0.0,0.0
1957,8.835037701437898e-10,8.835037701437898e-10
1958,0.0,8.272243445794913e-10
1959,2.325224457422337e-09,0.0
1960,0.0,0.0
1961,0.0,0.0
1962,0.0,0.0
1963,0.0,0.0
1964,0.0,0.0
1965,0.0,0.0
1966,2.215629901769489e-09,5.539074754423723e-10
1967,0.0,0.0
1968,0.0,0.0
1969,0.0,9.083515606356229e-10
1970,4.5987250119061684e-10,0.0
1971,0.0,1.0276794970565106e-09
1972,0.0,0.0
1973,0.0,1.6539611902288698e-09
1974,6.1881286761433785e-09,0.0
1975,1.1422960355389478e-09,0.0
1976,5.713526873840635e-10,0.0
1977,0.0,1.7630346071939584e-09
1978,0.0,5.940591352171509e-10
1979,0.0,0.0
1980,0.0,0.0
1981,1.8976649140967083e-09,0.0
1982,1.2415004579935385e-09,6.207502289967692e-10
1983,0.0,6.315316047889041e-10
1984,0.0,0.0
1985,0.0,0.0
1986,0.0,0.0
1987,0.0,0.0
1988,5.996553809062277e-10,0.0
1989,5.488122178931576e-10,0.0
1990,0.0,0.0
1991,0.0,0.0
1992,0.0,0.0
1993,5.539207426075166e-10,0.0
1994,0.0,0.0
1995,5.422450821690461e-10,0.0
1996,0.0,0.0
1997,4.79489448146353e-10,1.438468344439059e-09
1998,0.0,0.0
1999,3.656160929565999e-09,0.0
2000,2.2090156370779823e-09,4.4180314962005696e-10
2001,3.5049694258049158e-09,0.0
2002,1.3143663935011318e-09,0.0
2003,2.5001538617175356e-09,0.0
2004,4.404791253964646e-10,0.0
2005,4.5037495954858286e-10,0.0
2006,4.1178899179428186e-10,0.0
2007,0.0,0.0
2008,8.514879357157668e-10,0.0
2009,0.0,0.0
2010,0.0,9.447586046817946e-10
2011,1.1471915639660324e-09,0.0
2012,1.7021263287730903e-09,0.0
2013,5.578250084070646e-10,0.0
2014,0.0,0.0
2015,4.433150790905671e-10,0.0
2016,6.214020409345267e-10,4.1426800878596737e-10
2017,7.54683426862357e-10,0.0
2018,5.162933414126769e-10,0.0
2019,0.0,0.0
