year,aux_ADP os_NOUN,aux_ADP boss_NOUN
1918,2.618893688577373e-07,0.0
1919,1.8784010080707958e-07,0.0
1920,2.4003975340747274e-07,0.0
1921,2.4838612944222405e-07,0.0
1922,3.0249535143411777e-07,0.0
1923,2.4735157921895734e-07,0.0
1924,2.39784213817984e-07,0.0
1925,2.1666410532361624e-07,0.0
1926,2.2961044976455014e-07,0.0
1927,2.5977695372603193e-07,0.0
1928,2.2395040844003233e-07,0.0
1929,1.927290327330411e-07,0.0
1930,1.91165582918984e-07,0.0
1931,1.8590731087897439e-07,0.0
1932,2.038473780885397e-07,0.0
1933,2.133543119953174e-07,0.0
1934,2.1686659579245315e-07,0.0
1935,2.1901959712522512e-07,1.196828414151696e-09
1936,1.964203732995884e-07,0.0
1937,1.9768054926316836e-07,0.0
1938,2.437460295823257e-07,0.0
1939,1.636463338172689e-07,0.0
1940,1.749690170527174e-07,0.0
1941,2.7448973582977487e-07,0.0
1942,2.0025797198286455e-07,0.0
1943,2.438717672248458e-07,0.0
1944,1.767252371109862e-07,0.0
1945,1.808158316407571e-07,0.0
1946,2.0881655871107796e-07,0.0
1947,1.84773497835522e-07,1.1920870957027319e-09
1948,2.848434519364673e-07,0.0
1949,1.855414524243315e-07,0.0
1950,2.3610502353221818e-07,0.0
1951,2.270878525223452e-07,0.0
1952,2.8049177558386873e-07,0.0
1953,2.003931882654797e-07,0.0
1954,2.404043755177554e-07,0.0
1955,2.402715608695871e-07,0.0
1956,2.066910553821799e-07,1.744228317335228e-09
1957,1.8200177009930485e-07,0.0
1958,1.7206266988978314e-07,0.0
1959,1.7129153206951742e-07,0.0
1960,1.9655166738630214e-07,0.0
1961,1.924640145034573e-07,0.0
1962,1.5347534088050452e-07,0.0
1963,1.3643372653859842e-07,0.0
1964,1.7765187010354566e-07,6.083968329129164e-10
1965,1.1600732108263401e-07,5.472043373977442e-10
1966,1.9608324919317965e-07,5.539074754423723e-10
1967,1.7157567810954788e-07,0.0
1968,1.6752980513956572e-07,4.4914158503495116e-10
1969,2.0619580709535512e-07,0.0
1970,1.673935940971205e-07,0.0
1971,1.5261041141911846e-07,1.0276794970565106e-09
1972,1.5185234758519073e-07,1.0260293725750103e-09
1973,1.295602913842231e-07,0.0
1974,1.6257902757388365e-07,5.625571675160757e-10
1975,1.296506013659382e-07,0.0
1976,1.4455223151799146e-07,1.7140580066410394e-09
1977,1.292892051196759e-07,5.289103821581875e-09
1978,1.4970289896609756e-07,5.940591352171509e-10
1979,1.1820986145494317e-07,1.1703946700691858e-09
1980,1.5975273015556013e-07,2.2740602734216964e-09
1981,1.480178610790972e-07,1.2651099057237047e-09
1982,1.3408204324605322e-07,1.2415004579935385e-09
1983,1.0672884087625789e-07,4.4207211225000265e-09
1984,1.368565989423587e-07,0.0
1985,1.215142759747323e-07,6.015558051686298e-10
1986,1.810334566698657e-07,3.5966913891627428e-09
1987,1.0632821556555427e-07,3.0554083707556856e-09
1988,1.2952556005529914e-07,0.0
1989,1.212874991551871e-07,0.0
1990,1.2695356588210416e-07,2.179460389939436e-09
1991,1.365721402635245e-07,5.861465202094962e-10
1992,1.4821749516613636e-07,5.509944167592096e-10
1993,1.3404881826772908e-07,4.4313659408601325e-09
1994,1.566653224926995e-07,0.0
1995,1.2742759736283915e-07,1.0844901643380922e-09
1996,1.564061022918395e-07,5.338092190498855e-10
1997,1.5247763940351433e-07,0.0
1998,1.292163034349869e-07,9.536258449571733e-10
1999,1.68183404980482e-07,9.140402323914998e-10
2000,1.65234382620838e-07,0.0
2001,1.476468440841927e-07,4.3812117822561447e-10
2002,1.634195569977237e-07,0.0
2003,1.7834429399954388e-07,8.333845835650777e-10
2004,1.6429871152467967e-07,4.404791253964646e-10
2005,2.0356948482458392e-07,9.007499190971657e-10
2006,1.7665747975570412e-07,1.2353669198716943e-09
2007,1.5658359586723236e-07,2.3966877371606188e-09
2008,1.720005684546777e-07,1.7029758714315335e-09
2009,1.630721868650653e-07,4.291373478793048e-09
2010,1.9036886556023092e-07,0.0
2011,2.7188440299141803e-07,1.911985902935953e-09
2012,2.542976744734915e-07,3.063827413996023e-09
2013,2.6719817469711415e-07,2.7891249310130206e-09
2014,2.559556264714047e-07,1.5158115873603606e-09
2015,2.7153049586559064e-07,1.5516027351836215e-09
2016,2.638887224293285e-07,2.0713399884186856e-09
2017,2.4954863420134643e-07,3.2702947017071438e-09
2018,2.488533823452599e-07,2.323319980845895e-09
2019,2.2448692504895007e-07,3.06118530524202e-09
