year,mes_DET arrières_NOUN,mes_DET barrières_NOUN
1883,2.5277355764075082e-09,0.0
1884,6.601696966868076e-10,0.0
1885,0.0,0.0
1886,6.453463874400711e-10,0.0
1887,6.528924623161458e-10,0.0
1888,6.340614699951175e-10,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,6.374220040683554e-10,6.374220040683554e-10
1892,0.0,0.0
1893,6.158416554491453e-10,0.0
1894,0.0,5.041231432301174e-09
1895,0.0,0.0
1896,2.358811590497112e-09,0.0
1897,0.0,3.4960281336537946e-09
1898,5.6583548957434e-10,0.0
1899,0.0,1.6582735185011188e-09
1900,1.038210628578895e-09,0.0
1901,2.235495566438317e-09,2.235495566438317e-09
1902,1.4730852093691738e-09,0.0
1903,1.0800440541913758e-09,0.0
1904,5.374625189347171e-10,1.0749250378694342e-09
1905,1.0321518084666081e-09,0.0
1906,1.0288369045596824e-09,1.0288369045596824e-09
1907,5.142843373384665e-10,0.0
1908,1.964555629285769e-09,0.0
1909,1.6502950117569526e-09,0.0
1910,0.0,0.0
1911,1.0640748282497725e-09,4.25629931299909e-09
1912,5.209421227725386e-10,0.0
1913,0.0,0.0
1914,1.3393487430235496e-09,6.696743715117748e-10
1915,0.0,0.0
1916,0.0,0.0
1917,1.0966424435210342e-09,0.0
1918,6.89182577673364e-09,3.44591288836682e-09
1919,3.6831393490643904e-09,0.0
1920,2.2716695191604686e-09,0.0
1921,0.0,0.0
1922,1.0329110011753073e-08,0.0
1923,2.1231896241147297e-09,1.0615948120573648e-09
1924,6.4458122173149945e-09,2.578324886925998e-09
1925,0.0,0.0
1926,1.1146138456652466e-09,0.0
1927,0.0,0.0
1928,3.4278123672848437e-09,0.0
1929,5.570202965543558e-09,0.0
1930,0.0,0.0
1931,4.5621426636444085e-09,2.2810713318222042e-09
1932,0.0,0.0
1933,0.0,1.1470662197865522e-09
1934,4.7926320689839486e-09,0.0
1935,3.590485242455088e-09,0.0
1936,0.0,0.0
1937,0.0,0.0
1938,1.2965214457594243e-09,0.0
1939,4.588215141154706e-09,1.5294050470515685e-09
1940,2.5357829169792012e-09,0.0
1941,2.9515025978810172e-09,0.0
1942,0.0,0.0
1943,2.322588166236983e-08,5.806470415592457e-09
1944,6.4263723231761105e-09,0.0
1945,2.178504043826024e-09,0.0
1946,1.1136883415474585e-08,0.0
1947,4.7683483828109274e-09,0.0
1948,3.2615663503321457e-09,6.523132700664291e-09
1949,9.817008317369869e-10,0.0
1950,1.2762433998503298e-08,1.0635361480382244e-09
1951,2.1322803522849654e-09,0.0
1952,4.2179215675730575e-09,2.1089607837865287e-09
1953,8.619061908632375e-09,1.0773827385790469e-09
1954,8.795282280260608e-09,1.9545072227344917e-09
1955,1.2201290200408721e-08,0.0
1956,1.1337484062678982e-08,0.0
1957,8.835037590415595e-09,0.0
1958,1.0753916535044539e-08,8.272243445794913e-10
1959,1.007597205671118e-08,0.0
1960,1.1765417085030094e-08,0.0
1961,1.0422238516660798e-08,1.3896318540318475e-09
1962,1.9660064243254283e-08,2.536782617301725e-09
1963,1.4871922360271128e-08,1.9398159745165344e-09
1964,1.1559539880856562e-08,1.2167936658258327e-09
1965,1.4774516721161035e-08,2.188817349590977e-09
1966,6.6468897053084675e-09,2.215629901769489e-09
1967,1.5777073869571723e-08,3.944268467392931e-09
1968,1.8414804570099363e-08,8.982831700699023e-10
1969,1.6804503094602907e-08,0.0
1970,1.0117195442527205e-08,1.8394900047624674e-09
1971,1.1818314327172175e-08,1.541519245584766e-09
1972,1.0773308467548759e-08,1.0260293725750103e-09
1973,8.821126273872437e-09,1.102640756478479e-09
1974,1.2938814464291681e-08,1.1251143350321513e-09
1975,1.3707551982378163e-08,1.1422960355389478e-09
1976,1.1427053969725876e-08,1.142705374768127e-09
1977,1.4691955041445937e-08,3.526069214387917e-09
1978,1.960395146216598e-08,0.0
1979,1.4629933042797916e-08,1.7555920051037788e-09
1980,1.193881615790815e-08,1.7055452605774235e-09
1981,1.4548763971333756e-08,6.325549528618524e-10
1982,1.6760255960868164e-08,6.207502289967692e-10
1983,2.210360550147783e-08,1.8945948143667124e-09
1984,1.449752107252067e-08,1.739702604197646e-09
1985,1.4437339324047116e-08,6.015558051686298e-10
1986,1.4386764779494854e-08,2.3977941854269602e-09
1987,2.016569633500609e-08,2.4443267410134695e-09
1988,1.4991384078566483e-08,5.996553809062277e-10
1989,1.81108031904742e-08,4.390497743145261e-09
1990,2.0160008384895178e-08,1.089730194969718e-09
1991,1.52398094144246e-08,2.344586080837985e-09
1992,1.8733810169813125e-08,1.1019888335184191e-09
1993,1.7171542965321862e-08,2.2156829704300662e-09
1994,1.3187316072471589e-08,1.0549853213248639e-09
1995,2.114755781601474e-08,2.1689803286761844e-09
1996,1.49466583554414e-08,1.6014276571496566e-09
1997,1.5343662340683295e-08,3.3564262480467733e-09
1998,1.6211639697338853e-08,2.3840645013706308e-09
1999,2.1022924512337227e-08,2.285100553223174e-09
2000,1.2812291672048559e-08,1.7672125984802278e-09
2001,2.278230154528771e-08,1.3143635346768434e-09
2002,1.9277375029602695e-08,2.6287327870022636e-09
2003,2.4168153367476464e-08,4.583615098585625e-09
2004,2.202395621431208e-08,3.0833539332864035e-09
2005,1.261049931144953e-08,3.1526248278623825e-09
2006,3.0472386169932975e-08,3.294311934354255e-09
2007,4.1542585205167626e-08,3.1955835755326234e-09
2008,4.8534811059042227e-08,3.4059516873519158e-09
2009,5.14964784148475e-08,5.245011980292702e-09
2010,9.73101341728011e-08,1.464375803950091e-08
2011,1.066888194456439e-07,1.7590270517953144e-08
2012,1.293615979891527e-07,1.2595735454645762e-08
2013,1.9049724575559424e-07,2.2870824678555834e-08
2014,1.4811645110412996e-07,4.244272500120161e-08
2015,1.649132038150647e-07,3.6573493789049394e-08
2016,1.7337116386961782e-07,5.2404903527758506e-08
2017,2.0929886207499138e-07,8.678858876010054e-08
2018,2.3594605724763795e-07,9.370724374235806e-08
2019,2.283134097336159e-07,1.21171915168361e-07
