year,vos_DET ânes_NOUN,vos_DET anes_NOUN,vos_DET fans_NOUN
1980,3.411090521154847e-09,0.0,5.685150683554241e-10
1981,6.325549528618524e-10,0.0,1.2651099057237047e-09
1982,4.966001831974154e-09,0.0,1.8622506869903077e-09
1983,6.946847541655643e-09,0.0,6.315316047889041e-10
1984,2.3196033982486597e-09,0.0,5.799008495621649e-10
1985,4.812446441349039e-09,0.0,1.2031116103372597e-09
1986,3.5966913891627428e-09,0.0,2.3977941854269602e-09
1987,6.110816852533674e-10,0.0,3.666490056009053e-09
1988,3.597932174415064e-09,0.0,2.398621523624911e-09
1989,1.0976244357863152e-09,5.488122178931576e-10,4.939310072060721e-09
1990,3.2691906959314565e-09,0.0,4.90378582185258e-09
1991,7.6199047072123e-09,0.0,4.68917216167597e-09
1992,1.1019888335184191e-09,0.0,1.1019888335184191e-09
1993,2.2156829704300662e-09,0.0,1.661762283333701e-09
1994,3.164955852952289e-09,0.0,1.5824779264761446e-09
1995,7.0491861237087505e-09,0.0,2.7112254108452305e-09
1996,2.135236876199542e-09,0.0,1.6014276571496566e-09
1997,8.630809844589749e-09,0.0,4.794894259418925e-09
1998,1.9072516899143466e-09,0.0,4.29131630230728e-09
1999,9.140402212892695e-09,0.0,3.656160929565999e-09
2000,6.185244316725402e-09,0.0,2.6508188977203417e-09
2001,3.066848330846028e-09,0.0,3.5049693702937645e-09
2002,3.9430991805033955e-09,0.0,8.76244299341522e-10
2003,4.166922806803086e-09,0.0,3.333538334260311e-09
2004,7.047666006343434e-09,0.0,3.9643119897903034e-09
2005,1.8014998381943315e-09,0.0,6.755624615273348e-09
2006,8.64756888319107e-09,0.0,2.0589450144825605e-09
2007,3.994479413904628e-09,0.0,9.98619853476157e-09
2008,3.8316958494988285e-09,0.0,5.5346713878634546e-09
2009,8.582746957586096e-09,0.0,1.2874119548200724e-08
2010,2.8342759250676863e-09,0.0,1.322662068758973e-08
2011,8.412738061736036e-09,0.0,6.653711315252053e-08
2012,9.531907707582832e-09,0.0,6.229782600897238e-08
2013,6.414987652192394e-09,0.0,6.38709614086963e-08
2014,9.094869746206768e-09,2.1654451842767486e-10,6.561298682150607e-08
2015,8.644644111654998e-09,0.0,8.156997433061974e-08
2016,9.528164035543796e-09,0.0,7.166836812899646e-08
2017,2.5156113636626287e-08,2.515611330355938e-10,7.04371143633864e-08
2018,1.058401366549333e-08,0.0,6.608554681264422e-08
2019,6.887666881283394e-09,0.0,6.709097499779659e-08
