year,avions_VERB été_VERB,avions_VERB eté_VERB,avions_VERB fêté_VERB
1895,7.824198746675393e-07,0.0,3.611168697403855e-09
1896,7.094125749063096e-07,5.89702897624278e-10,1.179405795248556e-09
1897,5.937421292401268e-07,5.826713556089658e-10,1.1653427112179315e-09
1898,6.563691954397655e-07,5.6583548957434e-10,6.224190496340043e-09
1899,6.224053095138515e-07,0.0,1.6582735185011188e-09
1900,6.026812684467586e-07,0.0,2.07642125715779e-09
1901,6.466170816565864e-07,0.0,0.0
1902,5.828507028127206e-07,0.0,1.4730852093691738e-09
1903,6.242654535526526e-07,0.0,4.320176216765503e-09
1904,5.826093456562376e-07,0.0,5.374625189347171e-10
1905,6.461270345425874e-07,0.0,0.0
1906,5.385961117099214e-07,0.0,1.5432553013283723e-09
1907,5.862841589987511e-07,0.0,0.0
1908,5.736502544095856e-07,0.0,6.384805573134145e-09
1909,6.045580676072859e-07,0.0,0.0
1910,6.439701678573329e-07,0.0,5.344150677544235e-10
1911,6.442973017328768e-07,0.0,0.0
1912,6.412797688426508e-07,0.0,5.209421227725386e-10
1913,5.599957262347743e-07,0.0,0.0
1914,6.877555733808549e-07,1.3393487430235496e-09,5.357394972094198e-09
1915,1.020213971969497e-06,0.0,3.534228465440492e-09
1916,8.647132858641271e-07,1.0987462051303964e-09,2.197492410260793e-09
1917,9.63948764365341e-07,2.1932848870420685e-09,1.0966424435210342e-09
1918,9.522206028123037e-07,2.2972752589112133e-09,1.1486376294556067e-09
1919,8.81191112966917e-07,0.0,9.207848372660976e-10
1920,7.095181331351341e-07,7.572231730534895e-10,4.543339038320937e-09
1921,6.141498261058587e-07,0.0,1.5145494858259667e-09
1922,6.721299428136263e-07,0.0,7.377935484775833e-10
1923,5.891851060368936e-07,0.0,1.0615948120573648e-09
1924,7.129068535505212e-07,0.0,2.578324886925998e-09
1925,5.97201051277807e-07,0.0,1.0998177923937646e-09
1926,5.773699740529992e-07,0.0,4.458455382660986e-09
1927,6.355058417284454e-07,0.0,1.1149224876660924e-09
1928,6.192914270286565e-07,0.0,1.1426041224282812e-09
1929,6.327750838863722e-07,0.0,1.3368487650211591e-08
1930,6.260147529246751e-07,0.0,0.0
1931,7.310833893825475e-07,0.0,6.843213995466613e-09
1932,6.783953381273022e-07,0.0,0.0
1933,7.146222742449027e-07,0.0,1.1470662197865522e-09
1934,5.990789873067115e-07,0.0,1.0783422155213884e-08
1935,5.242108613856544e-07,0.0,5.98414207075848e-09
1936,5.72286523947696e-07,0.0,6.0623572828433225e-09
1937,6.408878903130244e-07,0.0,5.0364472592434595e-09
1938,5.717659519177687e-07,0.0,2.5930428915188486e-09
1939,5.658798727381509e-07,0.0,3.058810094103137e-09
1940,5.705511512132944e-07,0.0,0.0
1941,6.552335776177642e-07,0.0,0.0
1942,7.100055654518656e-07,0.0,0.0
1943,7.170991125349246e-07,0.0,2.9032352077962287e-09
1944,6.233581189007964e-07,0.0,1.2852744646352221e-08
1945,1.0195399227086455e-06,2.178504043826024e-09,4.357008087652048e-09
1946,7.628765388290049e-07,0.0,2.7842208538686464e-09
1947,8.439976681984263e-07,0.0,4.7683483828109274e-09
1948,7.153702199502732e-07,0.0,2.174377566888097e-09
1949,6.616663767999853e-07,0.0,7.853606653895895e-09
1950,6.487570658464392e-07,0.0,4.2541445921528975e-09
1951,7.153800538617361e-07,0.0,3.1984206394497505e-09
1952,5.620380534310243e-07,0.0,2.1089607837865287e-09
1953,6.044116958037193e-07,1.0773827385790469e-09,2.1547654771580937e-09
1954,7.202359029179206e-07,0.0,5.863521668203475e-09
1955,6.354056267809938e-07,0.0,1.8771215692936494e-09
1956,5.965260925222537e-07,0.0,3.488456634670456e-09
1957,5.94598020597914e-07,0.0,2.6505113659425206e-09
1958,6.129732241788588e-07,0.0,5.790570245522986e-09
1959,5.689049089596665e-07,0.0,2.325224457422337e-09
1960,6.062650186322571e-07,0.0,7.612916519406099e-09
1961,6.176913416311436e-07,0.0,6.948159270159238e-10
1962,6.145355655462481e-07,0.0,5.7077609305622445e-09
1963,5.922904620092595e-07,6.466053248388448e-10,1.2932106496776896e-09
1964,6.217815666786919e-07,0.0,3.041984220075733e-09
1965,5.335242008186469e-07,0.0,1.6416130677043839e-09
1966,5.046097157901386e-07,0.0,1.6617224263271169e-09
1967,5.226155508353258e-07,0.0,3.451234853457663e-09
1968,5.605286901300133e-07,4.4914158503495116e-10,4.491415683816058e-09
1969,5.722614559999784e-07,4.5417578031781147e-10,2.7250546263957176e-09
1970,5.564457410400792e-07,0.0,3.6789800095249348e-09
1971,5.857772862327693e-07,0.0,1.0276794970565106e-09
1972,5.602120154435397e-07,5.130146862875051e-10,2.565073486948677e-09
1973,4.410563008150348e-07,0.0,6.064523994098181e-09
1974,4.894247354059189e-07,0.0,3.3753431161187564e-09
1975,4.3235905877736514e-07,1.1422960355389478e-09,2.2845920710778955e-09
1976,5.010763288737508e-07,0.0,1.7140580066410394e-09
1977,4.2136525735259056e-07,0.0,2.938390863960194e-09
1978,4.734651213311736e-07,0.0,2.970295565063452e-09
1979,5.026844860367419e-07,0.0,4.096381456264453e-09
1980,4.792581762558257e-07,0.0,3.97960553399912e-09
1981,5.123695245856652e-07,0.0,3.795329828193417e-09
1982,4.841851932724239e-07,0.0,1.8622506869903077e-09
1983,4.6164959144334716e-07,0.0,3.78918940668882e-09
1984,5.033539309806656e-07,0.0,6.378909400694965e-09
1985,5.498220048139046e-07,1.2031116103372597e-09,6.015558051686298e-10
1986,4.603764978128311e-07,0.0,6.593933843390687e-09
1987,4.2103528130610357e-07,0.0,2.4443267410134695e-09
1988,4.6173462919796293e-07,0.0,2.398621523624911e-09
1989,5.230180590842792e-07,1.6464366536794728e-09,3.841685636274406e-09
1990,5.078142635284166e-07,5.44865097484859e-10,3.814055737905164e-09
1991,4.794678716280032e-07,0.0,4.10302547493302e-09
1992,4.788141723111039e-07,5.509944167592096e-10,4.958949695321735e-09
1993,5.411805545918469e-07,0.0,2.7696036575264316e-09
1994,5.053379936725833e-07,0.0,6.857404422078162e-09
1995,5.118793637848285e-07,5.422450821690461e-10,3.253470381991974e-09
1996,4.473321268960717e-07,0.0,6.4057106285986265e-09
1997,4.7277660542022204e-07,1.917957792585412e-09,4.794894259418925e-09
1998,4.882564326180727e-07,0.0,2.86087753487152e-09
1999,5.10491474869923e-07,0.0,5.484241505371301e-09
2000,4.939359428135504e-07,0.0,3.092622158362701e-09
2001,5.305647619024967e-07,0.0,3.5049694258049158e-09
2002,5.060310854787531e-07,0.0,9.200564754507923e-09
2003,5.508671847564983e-07,0.0,1.2500769308587678e-09
2004,6.074207021811162e-07,0.0,4.845270407116686e-09
2005,5.88189720929222e-07,4.5037495954858286e-10,4.503749373441224e-09
2006,5.872111046301143e-07,0.0,6.1768350434476815e-09
2007,5.843923531756445e-07,0.0,7.589511241690161e-09
2008,6.616061227759928e-07,0.0,6.811903485726134e-09
2009,6.689774068036058e-07,0.0,9.53638501499654e-09
2010,6.901461802044651e-07,0.0,8.502827775203059e-09
2011,7.86973430422222e-07,3.82397197240536e-10,2.103184648660772e-08
2012,9.828077054407913e-07,0.0,1.4978711604385353e-08
2013,1.1039356877518003e-06,0.0,1.310888730898796e-08
2014,1.1777856343542226e-06,0.0,1.667392801607548e-08
2015,1.057528152159648e-06,0.0,1.0639562120218216e-08
2016,1.1874992651428329e-06,0.0,1.7813524877396958e-08
2017,1.0427208962937584e-06,0.0,1.735771881783421e-08
2018,1.202189082505356e-06,0.0,2.7363547872027993e-08
2019,1.0867207720366423e-06,0.0,2.1173198305746155e-08
