year,en_ADP auto_NOUN,en_ADP motos_NOUN
1973,6.086576771480168e-07,5.513203782392395e-10
1974,6.131873266923549e-07,2.2502286700643026e-09
1975,5.774306188754963e-07,6.282628195464213e-09
1976,4.199442322772029e-07,4.570821499072508e-09
1977,5.224459078689847e-07,5.876781727920388e-09
1978,4.7405919012533104e-07,2.970295565063452e-09
1979,4.248532725625864e-07,2.3407893401383717e-09
1980,5.082524952015888e-07,5.116635559687666e-09
1981,4.775789772537564e-07,1.2651099057237047e-09
1982,4.5314765895199116e-07,5.586752060970923e-09
1983,5.816405916903022e-07,3.78918940668882e-09
1984,4.4188445080806105e-07,2.8995041922996734e-09
1985,4.379326155046215e-07,2.4062232206745193e-09
1986,4.861527456156978e-07,5.994485352545098e-09
1987,4.5770019418966967e-07,4.277571630240118e-09
1988,4.971142990584099e-07,1.1993107618124554e-09
1989,4.75820186807141e-07,4.390497854167563e-09
1990,5.688391828684303e-07,5.448650863826288e-09
1991,5.169812169469878e-07,7.033758464558559e-09
1992,5.030579082188069e-07,4.958949695321735e-09
1993,5.01298282884477e-07,2.7696036575264316e-09
1994,5.296026435175349e-07,4.2199412852994556e-09
1995,4.430142461764319e-07,3.795715741716776e-09
1996,4.4466308324331294e-07,3.736664311304594e-09
1997,4.670227093939161e-07,9.58978851883785e-09
1998,4.5630997380641247e-07,4.7681292247858664e-09
1999,4.6067628023394036e-07,7.3123217758652714e-09
2000,4.360597216646056e-07,3.5344251969604557e-09
2001,5.835774308238229e-07,4.8193329327261836e-09
2002,4.7448629825197486e-07,8.762443215459825e-09
2003,5.500338291497542e-07,3.7502307925763034e-09
2004,5.087533638814534e-07,3.0833539332864035e-09
2005,5.01717718037753e-07,4.053374524914943e-09
2006,6.563916468138586e-07,1.1941880373456115e-08
2007,5.764033854660511e-07,5.592271090648637e-09
2008,4.512885984908621e-07,7.2376473703172906e-09
2009,4.706205984916778e-07,5.721831008997924e-09
2010,5.106420042366722e-07,7.085689368580006e-09
2011,6.103059373430142e-07,1.0324724158961018e-08
2012,7.118292657537495e-07,1.7702113552786614e-08
2013,6.822199711820076e-07,1.1435412616833673e-08
2014,7.490275102384203e-07,8.661780626084692e-09
2015,5.758662631194511e-07,9.087959010334323e-09
2016,5.261203721573793e-07,9.942431905551885e-09
2017,4.857645583555836e-07,1.509366853724714e-08
2018,6.611135994205597e-07,9.293280200939336e-09
2019,5.183606912595451e-07,1.0714148679369373e-08
