year,en_ADP ego_NOUN,en_ADP mégot_NOUN
1916,0.0,0.0
1917,2.1932848870420685e-09,0.0
1918,4.594550517822427e-09,0.0
1919,0.0,0.0
1920,2.2716695191604686e-09,0.0
1921,3.0290989716519334e-09,0.0
1922,7.377935484775833e-10,0.0
1923,2.1231896241147297e-09,0.0
1924,1.289162443462999e-09,0.0
1925,3.299453377181294e-09,0.0
1926,1.1146138456652466e-09,0.0
1927,0.0,0.0
1928,1.1426041224282812e-09,0.0
1929,1.1140406375176326e-09,0.0
1930,0.0,0.0
1931,2.2810713318222042e-09,0.0
1932,1.0959536611565568e-09,2.1919073223131136e-09
1933,0.0,1.1470662197865522e-09
1934,5.990790086229936e-09,0.0
1935,1.196828414151696e-09,1.196828414151696e-09
1936,3.6374143697059935e-09,0.0
1937,0.0,0.0
1938,0.0,0.0
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.0,0.0
1944,3.2131861615880553e-09,0.0
1945,0.0,2.178504043826024e-09
1946,0.0,0.0
1947,4.7683483828109274e-09,9.536696765621855e-09
1948,0.0,3.2615663503321457e-09
1949,9.817008317369869e-10,0.0
1950,1.0635361480382244e-09,0.0
1951,2.1322803522849654e-09,0.0
1952,0.0,2.1089607837865287e-09
1953,4.30953106533849e-09,0.0
1954,2.9317608341017376e-09,0.0
1955,9.385607846468247e-10,0.0
1956,8.72114158667614e-10,0.0
1957,5.3010225653515874e-09,0.0
1958,0.0,0.0
1959,1.5501495642666896e-09,0.0
1960,5.536666680683311e-09,6.920833350854139e-10
1961,6.948159270159238e-10,0.0
1962,6.341956404476434e-10,1.9025869768540815e-09
1963,1.2932106496776896e-09,0.0
1964,6.083968329129164e-10,0.0
1965,2.188817349590977e-09,5.472043373977442e-10
1966,1.6617224263271169e-09,1.1078149508847446e-09
1967,2.958201350544698e-09,4.930335584241163e-10
1968,1.796566312384229e-09,4.4914158503495116e-10
1969,5.450109363813738e-09,0.0
1970,5.058597513096785e-09,0.0
1971,1.541519245584766e-09,0.0
1972,3.0780881177250308e-09,0.0
1973,2.205281512956958e-09,5.513203782392395e-10
1974,0.0,1.6876715580593782e-09
1975,2.8557400888473694e-09,5.711480177694739e-10
1976,2.8567633814091664e-09,0.0
1977,2.9383909194713453e-09,0.0
1978,5.346532216954358e-09,1.1881182704343018e-09
1979,1.1703946700691858e-09,5.851973350345929e-10
1980,1.7055452050662723e-09,1.1370301367108482e-09
1981,9.48832401537203e-09,1.2651099057237047e-09
1982,4.345251491955082e-09,0.0
1983,3.157657912922218e-09,1.2630632095778083e-09
1984,2.3196033982486597e-09,0.0
1985,1.8046674155058895e-09,0.0
1986,4.795588426365072e-09,0.0
1987,1.4054879038383206e-08,0.0
1988,5.996553809062277e-10,1.1993107618124554e-09
1989,4.390497743145261e-09,0.0
1990,6.538381169818308e-09,0.0
1991,2.9307325455363298e-09,0.0
1992,3.856960861803316e-09,0.0
1993,2.7696037130375828e-09,0.0
1994,7.912389854425328e-09,5.274926606624319e-10
1995,7.591431205877797e-09,0.0
1996,1.9750941548934975e-08,5.338092190498855e-10
1997,8.151320618488e-09,0.0
1998,4.291316413329582e-09,0.0
1999,6.398281737762801e-09,0.0
2000,7.068850393920911e-09,4.4180314962005696e-10
2001,9.638666170763699e-09,4.3812117822561447e-10
2002,7.009954283709874e-09,0.0
2003,4.16692297333654e-09,4.1669229178253886e-10
2004,8.369103410288403e-09,0.0
2005,3.15262471684008e-09,0.0
2006,5.353256893325664e-09,4.1178899179428186e-10
2007,5.991719148612518e-09,0.0
2008,5.534671554396908e-09,4.257439678578834e-10
2009,4.76819250749827e-09,1.430457752249481e-09
2010,4.723793023408973e-09,1.4171379625338432e-09
2011,5.3535606503452016e-09,7.64794394481072e-10
2012,2.0425516833455504e-09,6.808505426114664e-10
2013,1.1156500168141292e-09,5.578250084070646e-10
2014,4.11434586400361e-09,8.661780737106994e-10
2015,2.4382329766314825e-09,6.649726325136385e-10
2016,1.657072062899445e-09,8.285360175719347e-10
2017,6.540589375658712e-09,1.509366853724714e-09
2018,5.162933580660223e-09,7.744400121190154e-10
2019,9.183555582659153e-09,1.53059265262101e-09
