year,en_ADP aides_NOUN,en_ADP raids_NOUN
1922,5.902348387820666e-09,5.902348387820666e-09
1923,1.0615948120573648e-09,5.307974060286824e-09
1924,2.578324886925998e-09,0.0
1925,2.1996355847875293e-09,2.1996355847875293e-09
1926,0.0,1.1146138456652466e-09
1927,6.689535148041159e-09,2.2298449753321847e-09
1928,0.0,0.0
1929,3.342121912552898e-09,2.2280812750352652e-09
1930,2.100720708497761e-09,2.100720708497761e-09
1931,5.7026783295555106e-09,4.5621426636444085e-09
1932,2.1919073223131136e-09,2.1919073223131136e-09
1933,0.0,3.4411986593596566e-09
1934,0.0,2.3963160344919743e-09
1935,5.98414207075848e-09,2.393656828303392e-09
1936,3.6374143697059935e-09,0.0
1937,6.295559185076627e-09,0.0
1938,2.5930428915188486e-09,0.0
1939,0.0,1.5294050470515685e-09
1940,1.2678914806940611e-08,0.0
1941,0.0,2.9515025978810172e-09
1942,3.034211770724937e-09,3.034211770724937e-09
1943,8.709705845433291e-09,2.9032352077962287e-09
1944,0.0,3.2131861615880553e-09
1945,6.535512131478072e-09,2.178504043826024e-09
1946,2.7842208538686464e-09,5.568441707737293e-09
1947,3.5762612871081956e-09,1.1920870957027319e-09
1948,4.348755133776194e-09,5.435944139264848e-09
1949,1.7670614971265763e-08,2.945102384188658e-09
1950,4.2541445921528975e-09,0.0
1951,4.264560704569931e-09,1.2793682557799002e-08
1952,6.326882129314981e-09,5.272402070488624e-09
1953,5.386913581872932e-09,8.619061908632375e-09
1954,6.840775057526116e-09,4.886268278880834e-09
1955,9.385607846468247e-10,3.754243138587299e-09
1956,1.1337483840634377e-08,1.1337483840634377e-08
1957,1.1485549400447326e-08,7.068030161150318e-09
1958,1.3235589513271862e-08,1.6544486891589827e-09
1959,4.650448914844674e-09,1.1626121398933265e-08
1960,4.8445834566201995e-09,4.152500121534786e-09
1961,1.042223907177231e-08,4.16889545107324e-09
1962,6.341956293454132e-09,6.341956404476434e-10
1963,2.4571003010009917e-08,1.939815863494232e-09
1964,2.1293889318485526e-08,1.8251904432275978e-09
1965,1.094408652591028e-08,4.377634699181954e-09
1966,1.7725039214155913e-08,2.215629901769489e-09
1967,2.6130778651989317e-08,3.451234853457663e-09
1968,1.3025106326836067e-08,4.940557296606585e-09
1969,2.634219598007803e-08,3.1792304344691047e-09
1970,2.5292987620995078e-08,1.3796175313274261e-09
1971,1.5929032315398217e-08,2.569198631618974e-09
1972,2.7189777540570503e-08,1.1799337507056862e-08
1973,1.598829157956061e-08,2.7566018356850464e-09
1974,2.700274492895005e-08,2.2502286700643026e-09
1975,2.3988217634496323e-08,1.1422960355389478e-09
1976,2.6853577084207103e-08,3.4281160132820787e-09
1977,1.9981058585472056e-08,2.938390863960194e-09
1978,3.029701645118621e-08,6.534650598410963e-09
1979,2.282269628839373e-08,2.3407893401383717e-09
1980,2.8425754194927322e-08,3.411090521154847e-09
1981,2.7199863694704618e-08,6.325549528618524e-10
1982,3.289976291398489e-08,4.966001831974154e-09
1983,4.357568172963511e-08,8.841442245000053e-09
1984,2.145633182237816e-08,1.1598016991243298e-09
1985,3.1882456896781264e-08,5.414002135495366e-09
1986,2.038125140879643e-08,3.5966913891627428e-09
1987,3.238733015109574e-08,4.277571630240118e-09
1988,3.7178633449652665e-08,3.597932174415064e-09
1989,2.359892514736117e-08,3.841685636274406e-09
1990,3.214704236143007e-08,1.6345953479657283e-09
1991,4.6305576262284376e-08,2.344586080837985e-09
1992,3.4161655337872077e-08,3.856960972825618e-09
1993,4.431365790980024e-08,3.323524566667402e-09
1994,4.008944276545634e-08,4.2199412852994556e-09
1995,3.741491116926454e-08,5.964695848348356e-09
1996,5.124568502878901e-08,4.270473752399084e-09
1997,3.644119872525664e-08,3.835915585170824e-09
1998,4.482041371378642e-08,4.291316191284977e-09
1999,4.06747895920212e-08,4.570201106446348e-09
2000,3.976228413193894e-08,8.836062992401139e-10
2001,3.417345340039901e-08,3.943090742808408e-09
2002,5.914649126026461e-08,2.1906108038649563e-09
2003,3.500215361995629e-08,2.5001538617175356e-09
2004,4.052407778787348e-08,3.523833003171717e-09
2005,4.008337128880157e-08,2.702249757291497e-09
2006,2.635449547483404e-08,8.235779835885637e-10
2007,2.995859596510719e-08,3.1955835755326234e-09
2008,3.5762493411084506e-08,2.554463751636149e-09
2009,2.8609154822945015e-08,1.430457752249481e-09
2010,2.692562084405381e-08,1.8895172093635892e-09
2011,3.2886160433731604e-08,3.4415748029203996e-09
2012,2.382976838077866e-08,4.085103366691101e-09
2013,2.342865063065247e-08,1.3945624655065103e-09
2014,1.580774999787593e-08,3.897801192920269e-09
2015,2.1057466215168574e-08,1.994917786518613e-09
2016,1.8020659187101273e-08,2.4856081637381067e-09
2017,1.7106157074175954e-08,2.7671724911471074e-09
2018,1.9361000469508838e-08,3.0977600484760615e-09
2019,1.9642605764147447e-08,2.04079020349468e-09
