year,en_ADP aide_NOUN,en_ADP raid_NOUN
1859,8.79061917657964e-06,0.0
1860,9.144298019236885e-06,0.0
1861,8.509956387570128e-06,0.0
1862,8.349690688191913e-06,0.0
1863,8.604733011452481e-06,0.0
1864,9.142107955995016e-06,0.0
1865,8.965126653492916e-06,4.706844358715045e-10
1866,8.50655123940669e-06,9.731225825149181e-10
1867,9.239267455996014e-06,0.0
1868,8.98118469194742e-06,4.93987406535723e-10
1869,8.854308362060692e-06,0.0
1870,8.826994417177048e-06,0.0
1871,1.1305181033094414e-05,1.0621177271019633e-09
1872,9.44533894653432e-06,1.2094678591978436e-09
1873,9.101121577259619e-06,5.986004469882289e-10
1874,8.181629709724803e-06,0.0
1875,8.939886356529314e-06,5.721527140956084e-10
1876,7.869492947065737e-06,0.0
1877,7.600520348205464e-06,6.184815992682502e-10
1878,7.532555173384026e-06,0.0
1879,8.033151971176267e-06,0.0
1880,7.503103915951215e-06,0.0
1881,7.801539140928071e-06,6.972507571312292e-10
1882,7.778814506309573e-06,6.655385131892899e-09
1883,7.128214292606572e-06,4.423537092179686e-09
1884,8.48582112666918e-06,0.0
1885,7.4666245382104535e-06,6.445635691854079e-10
1886,7.276925771293463e-06,0.0
1887,7.226213710964657e-06,1.9586774424595887e-09
1888,7.418519089696929e-06,0.0
1889,7.785685738781467e-06,0.0
1890,7.979965630511288e-06,0.0
1891,7.169722721300786e-06,1.2748440081367107e-09
1892,6.7618443608807866e-06,0.0
1893,7.045844540698454e-06,6.158416554491453e-10
1894,6.7962100729346275e-06,1.2603078580752936e-09
1895,7.299977369257249e-06,0.0
1896,7.120072950783651e-06,5.89702897624278e-10
1897,7.355642992479261e-06,0.0
1898,7.0259793574223295e-06,5.6583548957434e-10
1899,6.828770438005449e-06,5.527578395003729e-10
1900,7.4465656325628515e-06,5.191053142894475e-10
1901,7.079255738062784e-06,0.0
1902,6.278779892454622e-06,0.0
1903,6.688712801405927e-06,5.400220270956879e-10
1904,6.381829734891653e-06,1.0749250378694342e-09
1905,6.57274267723551e-06,0.0
1906,6.362327440001536e-06,1.0288369045596824e-09
1907,6.36015420241165e-06,0.0
1908,6.696679065498756e-06,0.0
1909,6.078586920921225e-06,0.0
1910,6.438632681238232e-06,2.67207544979442e-09
1911,6.694626790704206e-06,2.6601871816467337e-09
1912,6.09085509495344e-06,0.0
1913,5.975939075142378e-06,0.0
1914,6.785810455767205e-06,0.0
1915,9.285596206609625e-06,0.0
1916,8.071389856922906e-06,6.592477230782379e-09
1917,7.692946383031085e-06,1.0966424435210342e-09
1918,6.798786216677399e-06,1.1486376294556067e-09
1919,6.873659003758803e-06,0.0
1920,6.286466941674007e-06,1.514446346106979e-09
1921,5.453135599964298e-06,7.572747429129834e-10
1922,5.8071732382813934e-06,0.0
1923,4.991618880012538e-06,0.0
1924,4.8949495976557955e-06,1.289162443462999e-09
1925,4.9106865844805725e-06,7.698724324711748e-09
1926,4.7950688895070925e-06,0.0
1927,4.610204541677376e-06,1.1149224876660924e-09
1928,4.646970864996547e-06,2.2852082448565625e-09
1929,4.966393134964164e-06,2.2280812750352652e-09
1930,4.87262150272727e-06,0.0
1931,5.863493697688682e-06,0.0
1932,6.070487415854586e-06,9.863582839386709e-09
1933,5.3063281484355684e-06,5.735331320977366e-09
1934,4.80701010019402e-06,2.3963160344919743e-09
1935,4.756196176458616e-06,4.787313656606784e-09
1936,5.48400839761598e-06,0.0
1937,4.534061645244947e-06,1.2591118148108649e-09
1938,4.161833658145042e-06,2.5930428915188486e-09
1939,5.121977665112354e-06,3.058810094103137e-09
1940,5.167925792193273e-06,2.028626333583361e-08
1941,4.35936954090721e-06,5.9030051957620344e-09
1942,4.0446043385600206e-06,0.0
1943,3.5622695122583536e-06,0.0
1944,4.52737913292367e-06,0.0
1945,5.006202172808116e-06,0.0
1946,4.861249635723652e-06,6.960552134671616e-09
1947,4.670597263611853e-06,2.3841741914054637e-09
1948,4.356365479907254e-06,1.522064252412747e-08
1949,4.659152182284743e-06,4.908504269707237e-09
1950,4.608302333508618e-06,6.381216888229346e-09
1951,4.514037300396012e-06,5.330700769690111e-09
1952,3.998589818365872e-06,4.8506098693223976e-08
1953,4.173780780547531e-06,4.201792691560513e-08
1954,3.6959731914976146e-06,7.818028890937967e-09
1955,4.12779036196298e-06,8.447047505910632e-09
1956,4.145158527535386e-06,9.593255967388359e-09
1957,3.8706298255419824e-06,4.417518795207798e-09
1958,3.2270022529701237e-06,4.1361216673863055e-09
1959,3.6079732126381714e-06,1.3176271629333769e-08
1960,3.442422439547954e-06,2.2838749558218296e-08
1961,3.4136305657739285e-06,4.16889545107324e-09
1962,3.3326980428682873e-06,7.610347907416326e-09
1963,3.311912450953969e-06,1.939815863494232e-09
1964,3.1113413569983095e-06,6.6923653285755336e-09
1965,3.1486138141190168e-06,1.6416130677043839e-09
1966,3.241466629333445e-06,3.3234448526542337e-09
1967,3.1470331123273354e-06,4.437302081328198e-09
1968,3.2342686608899385e-06,4.491415683816058e-09
1969,3.2614361771265976e-06,2.2708788183223305e-09
1970,3.383741841389565e-06,1.3796175313274261e-09
1971,3.294226644356968e-06,0.0
1972,3.05448952531151e-06,2.0520587451500205e-09
1973,3.252238911954919e-06,1.102640756478479e-09
1974,3.515419848554302e-06,3.3753431161187564e-09
1975,3.309802650619531e-06,4.569184142155791e-09
1976,3.332128926558653e-06,1.7140580066410394e-09
1977,3.172286824337789e-06,4.11374712072643e-09
1978,3.1550480343867093e-06,6.534650598410963e-09
1979,3.284127387814806e-06,5.266775904289034e-09
1980,3.0449666610365966e-06,4.548120546843393e-09
1981,3.1545514502795413e-06,1.2651099057237047e-09
1982,3.0938190320739523e-06,6.828252629986764e-09
1983,3.1355543796962593e-06,1.073603728141137e-08
1984,3.193513975929818e-06,3.479405208395292e-09
1985,3.291111852377071e-06,2.4062232206745193e-09
1986,3.4732049698504852e-06,5.395036861699509e-09
1987,3.1207941901811864e-06,5.49973533381376e-09
1988,3.485796696622856e-06,4.197587610832443e-09
1989,3.3938547403522534e-06,4.939309850016116e-09
1990,3.006020733664627e-06,2.179460389939436e-09
1991,3.2320119771611644e-06,8.7921980806982e-09
1992,3.1043025501276134e-06,2.7549720282848966e-09
1993,3.162887423968641e-06,4.4313659408601325e-09
1994,3.3506332783872494e-06,2.637463358823311e-09
1995,3.255639512644848e-06,9.218166119318028e-09
1996,3.1003639833215857e-06,1.6014276571496566e-09
1997,3.2811462915560696e-06,7.671831170341648e-09
1998,3.4335298551013693e-06,9.536258005482523e-09
1999,3.454615125519922e-06,2.0108885057101844e-08
2000,3.4955464798258618e-06,7.068850393920911e-09
2001,3.502340632621781e-06,8.762423564512289e-10
2002,3.588658501030295e-06,6.571832411594869e-09
2003,3.5573020795709454e-06,9.58392298855415e-09
2004,3.619857352532563e-06,7.48814499296202e-09
2005,3.809271447607898e-06,9.457874039497938e-09
2006,3.6760402508662082e-06,1.2765458912156191e-08
2007,4.1027296902029775e-06,7.589511019645556e-09
2008,4.228489160595927e-06,2.1287198226360715e-08
2009,4.437756615516264e-06,2.622505812510667e-08
2010,4.725682629214134e-06,1.8895172093635892e-08
2011,5.011697794543579e-06,2.982698088516145e-08
2012,5.340251391316997e-06,3.063827502813865e-08
2013,5.602794317383086e-06,1.1714325065526054e-08
2014,5.400403551902855e-06,1.6673928238120084e-08
2015,5.7712973102752585e-06,9.309616633146334e-09
2016,6.2494400481227785e-06,1.9263462380791907e-08
2017,5.63673029319034e-06,8.804639684001359e-09
2018,6.03521084485692e-06,1.3423627098774205e-08
2019,5.743549081671517e-06,1.6581420680950032e-08
