year,en_ADP athée_NOUN,en_ADP ratés_NOUN
2008,8.514879551446697e-09,8.514879357157668e-10
2009,9.53638501499654e-09,1.430457752249481e-09
2010,6.140930874920514e-09,9.447586046817946e-10
2011,4.5887662558641296e-09,1.1471915639660324e-09
2012,9.19148274158843e-09,1.7021263287730903e-09
2013,8.646287241731443e-09,1.1156500168141292e-09
2014,1.4725027419615344e-08,2.1654451842767486e-10
2015,1.2634480128781433e-08,4.433150790905671e-10
2016,1.0770968256190727e-08,0.0
2017,9.30776167251679e-09,0.0
2018,4.904786798931582e-09,5.162933414126769e-10
2019,1.0969247732361964e-08,7.65296326310505e-10
