year,mon_DET âne_NOUN,mon_DET ane_NOUN,mon_DET fan_NOUN
1870,5.734048791339319e-08,5.734048791339319e-10,5.734048791339319e-10
1871,4.5671062043339816e-08,4.248470908407853e-09,0.0
1872,1.5239294981483908e-07,1.8142017887967654e-09,0.0
1873,9.457887339969773e-08,2.3944017324417644e-09,0.0
1874,7.229277299014569e-08,1.7923826867161097e-09,0.0
1875,6.865832613556222e-08,2.860763514966891e-09,0.0
1876,8.887641911314859e-08,1.813804439976252e-09,0.0
1877,8.411350016501729e-08,3.092407996341251e-09,0.0
1878,1.0145668749572678e-07,4.8312708278430705e-09,1.2078177347163432e-09
1879,6.720257683667796e-08,3.6655952717623563e-09,6.10932526790009e-10
1880,9.498412456565575e-08,3.8507077526617195e-09,0.0
1881,9.622060481717654e-08,6.972507515801141e-09,6.972507571312292e-10
1882,7.587139005948984e-08,4.658769592325029e-09,0.0
1883,8.594300826558765e-08,2.5277355764075082e-09,0.0
1884,6.865764845542799e-08,0.0,0.0
1885,8.50823935749645e-08,4.511944984297855e-09,4.511945039809007e-09
1886,6.517998496491373e-08,2.5813855497602844e-09,1.2906927748801422e-09
1887,1.2143799921204845e-07,1.9586773869484375e-09,1.9586774424595887e-09
1888,6.023583942749156e-08,1.268122939990235e-09,0.0
1889,8.144677909882603e-08,2.5060546970934183e-09,0.0
1890,4.5880705457079785e-08,1.3108772956016423e-09,0.0
1891,5.736798058819659e-08,1.912266012205066e-09,0.0
1892,9.778879128674589e-08,9.402768563759878e-09,0.0
1893,7.821189118573102e-08,6.158416554491453e-10,0.0
1894,4.4740929183717526e-08,6.301539290376468e-10,0.0
1895,5.8982420281239456e-08,1.8055843487019274e-09,1.2037228991346183e-09
1896,6.840553523623782e-08,1.179405795248556e-09,0.0
1897,5.5936449250282294e-08,1.1653427112179315e-09,0.0
1898,3.9608485713493735e-08,1.6975064687230201e-09,0.0
1899,5.1959236913035056e-08,1.1055156790007459e-09,0.0
1900,4.152842558724501e-08,5.191053142894475e-10,5.191053142894475e-10
1901,4.80631539012677e-08,1.1177477832191585e-09,0.0
1902,5.892340482205327e-08,3.437198747846537e-09,0.0
1903,5.4542224958709085e-08,5.400220270956879e-10,5.400220270956879e-10
1904,4.783416507336824e-08,1.0749250378694342e-09,0.0
1905,2.9416326707831786e-08,1.5482277126999122e-09,0.0
1906,3.858138430956615e-08,1.5432553013283723e-09,0.0
1907,4.731415881309431e-08,0.0,0.0
1908,4.714933554694767e-08,0.0,0.0
1909,4.6208263604352595e-08,2.7504918342913243e-09,0.0
1910,3.687464023016673e-08,1.6032452032632705e-09,0.0
1911,4.469114256444584e-08,5.320374141248863e-10,0.0
1912,5.2094210722941625e-08,4.16753703769146e-09,0.0
1913,4.560571253975354e-08,4.772690798127144e-09,0.0
1914,5.6252646984944477e-08,0.0,0.0
1915,3.062998021885477e-08,0.0,3.534228465440492e-09
1916,2.5271162940043723e-08,1.0987462051303964e-09,2.197492410260793e-09
1917,7.347504205057476e-08,0.0,0.0
1918,4.709414369585829e-08,2.2972752589112133e-09,0.0
1919,5.432630589830012e-08,3.6831394045755417e-09,0.0
1920,3.634671097429987e-08,7.572231730534895e-10,0.0
1921,3.4077364929885334e-08,1.5145494858259667e-09,0.0
1922,2.951174149501412e-08,7.377935484775833e-10,0.0
1923,4.777176743075984e-08,0.0,0.0
1924,5.543398617913198e-08,3.867487219366694e-09,1.289162443462999e-09
1925,5.829034410709255e-08,6.598906754362588e-09,1.0998177923937646e-09
1926,9.920063170909543e-08,1.1146138456652466e-09,0.0
1927,3.679244131582493e-08,8.919379901328739e-09,0.0
1928,5.3702394531285336e-08,0.0,1.1426041224282812e-09
1929,2.3394852943781075e-08,0.0,0.0
1930,4.7266217606534155e-08,1.0503603542488804e-09,0.0
1931,5.36051762978218e-08,1.1405356659111021e-09,0.0
1932,4.274219111977118e-08,2.1919073223131136e-09,0.0
1933,2.523545639121494e-08,2.2941324395731044e-09,0.0
1934,3.1152108448395666e-08,0.0,0.0
1935,4.308582113310422e-08,0.0,1.196828414151696e-09
1936,4.1224027746977754e-08,0.0,0.0
1937,2.6441348222050465e-08,8.813782703676054e-09,1.2591118148108649e-09
1938,3.111651469822618e-08,2.5930428915188486e-09,1.2965214457594243e-09
1939,2.2941076593951948e-08,0.0,0.0
1940,2.5357829613881222e-08,1.2678914584896006e-08,0.0
1941,1.7709015143196893e-08,0.0,0.0
1942,2.1239483061208375e-08,6.068423541449874e-09,0.0
1943,6.387117501560624e-08,0.0,0.0
1944,1.6065930807940276e-08,3.2131861615880553e-09,0.0
1945,1.742803190651898e-08,2.178504043826024e-09,0.0
1946,6.125285700875338e-08,1.3921104269343232e-09,2.7842208538686464e-09
1947,3.814678883884426e-08,1.1920870957027319e-09,0.0
1948,5.544662862178029e-08,2.174377566888097e-09,0.0
1949,3.8286332770809395e-08,2.945102384188658e-09,9.817008317369869e-10
1950,3.296962081122956e-08,2.1270722960764488e-09,0.0
1951,8.742349244528214e-08,3.198420528427448e-09,3.1984206394497505e-09
1952,3.4797852932477724e-08,0.0,2.1089607837865287e-09
1953,3.663101377782141e-08,1.0773827385790469e-09,0.0
1954,6.547599196160547e-08,9.772536113672459e-10,0.0
1955,5.81907673158355e-08,0.0,0.0
1956,3.8373023425464226e-08,1.744228317335228e-09,0.0
1957,2.562160866803609e-08,0.0,8.835037701437898e-10
1958,4.384289153946952e-08,2.4816730892496253e-09,1.6544486891589827e-09
1959,5.5805383425422406e-08,7.750747821333448e-10,0.0
1960,4.290916777449638e-08,6.920833350854139e-10,0.0
1961,3.960450667417348e-08,0.0,0.0
1962,4.5027891859561464e-08,6.341956404476434e-10,1.2683912808952869e-09
1963,4.073613713018176e-08,1.2932106496776896e-09,0.0
1964,4.1979381304457775e-08,6.083968329129164e-10,0.0
1965,6.621172587983892e-08,5.472043373977442e-09,0.0
1966,3.212663335361299e-08,5.539074754423723e-10,0.0
1967,5.521975943167945e-08,1.9721342336964653e-09,4.930335584241163e-10
1968,3.6380469969898854e-08,2.24570789741918e-09,8.982831700699023e-10
1969,3.4971536666539293e-08,2.2708788738334817e-09,0.0
1970,4.184839808019092e-08,2.759235007143701e-09,1.3796175313274261e-09
1971,5.087013654758721e-08,2.5691987426412766e-09,1.541519245584766e-09
1972,5.540558767336279e-08,2.5650733759263744e-09,0.0
1973,3.3079223804577396e-08,3.859242592163525e-09,0.0
1974,5.231781408099323e-08,3.375343005096454e-09,0.0
1975,4.226495242676265e-08,1.7134440533084216e-09,0.0
1976,3.8851982520071715e-08,1.8283286162823487e-08,0.0
1977,3.937443882051639e-08,2.3507127355770763e-09,3.526069214387917e-09
1978,6.712868305669417e-08,1.7821774056514528e-09,1.7821774056514528e-09
1979,6.320131351600367e-08,4.681578680276743e-09,5.851973350345929e-10
1980,3.9227538550790086e-08,5.685150683554241e-10,1.1370301367108482e-09
1981,5.503228184267073e-08,3.162774764309262e-09,0.0
1982,4.283176591179938e-08,0.0,2.483000915987077e-09
1983,3.8523428003145455e-08,6.315316047889041e-10,0.0
1984,4.6392066632705564e-08,2.3196033982486597e-09,1.1598016991243298e-09
1985,4.571824163690508e-08,1.8046674155058895e-09,0.0
1986,4.37597451607985e-08,1.7983456390702202e-09,0.0
1987,5.010869896793224e-08,1.2221633705067347e-09,1.8332451112712533e-09
1988,4.077656567957888e-08,1.1993107618124554e-09,2.9982768490199874e-09
1989,3.9514480132396557e-08,2.1952488715726304e-09,2.1952488715726304e-09
1990,5.775569977828354e-08,1.089730194969718e-09,1.089730194969718e-09
1991,6.154538567670897e-08,2.344586080837985e-09,2.344586080837985e-09
1992,4.628352989755058e-08,0.0,2.2039776670368383e-09
1993,2.935779908064262e-08,1.1078414852150331e-09,5.539207426075166e-10
1994,5.1166789694079284e-08,0.0,3.164955852952289e-09
1995,6.452716405647152e-08,3.79571546416102e-09,5.4224507106681585e-09
1996,5.2847112019804854e-08,5.338092190498855e-10,1.6014276571496566e-09
1997,5.6579755991492675e-08,9.58978896292706e-10,3.835915585170824e-09
1998,7.676687729940568e-08,9.536258449571733e-10,2.3840645013706308e-09
1999,4.250286966822614e-08,0.0,1.3710603763428253e-09
2000,5.2132770989032906e-08,4.4180314962005696e-10,2.2090157481002848e-09
2001,4.8193328439083416e-08,1.3143635346768434e-09,4.3812117822561447e-10
2002,4.8631559224077137e-08,8.76244299341522e-10,0.0
2003,4.791961494277075e-08,1.2500768753476166e-09,8.333845835650777e-10
2004,4.757174432157285e-08,4.404791253964646e-10,4.845270407116686e-09
2005,4.5487871691562987e-08,4.5037495954858286e-10,1.8014998381943315e-09
2006,4.323784486004456e-08,8.235779835885637e-10,2.8825228870488218e-09
2007,5.831939864364699e-08,3.994479469415779e-10,5.991719120856942e-09
2008,6.982201039562597e-08,1.7029758714315335e-09,7.2376473703172906e-09
2009,4.482101090275137e-08,0.0,6.198650481792356e-09
2010,6.991213563622978e-08,0.0,1.0392344429455136e-08
2011,6.959628739977575e-08,3.82397197240536e-10,2.217903793955145e-08
2012,1.0587226295655228e-07,0.0,1.7021263287730903e-08
2013,9.287786006950682e-08,0.0,1.1435412838878278e-08
2014,9.917738807985188e-08,0.0,1.818973960343584e-08
2015,9.154456659388188e-08,0.0,1.950586336896265e-08
2016,1.2635174062580745e-07,1.242804026357902e-09,1.7399256924122142e-08
2017,7.697770731951437e-08,0.0,1.836396212873126e-08
2018,1.2933148241245362e-07,0.0,2.0135440426116702e-08
2019,8.265200168722231e-08,5.1019755087367e-10,2.040790247903601e-08
