year,son_DET août_NOUN,son_DET foot_NOUN
1945,2.178504043826024e-09,2.178504043826024e-09
1946,0.0,0.0
1947,0.0,0.0
1948,2.174377566888097e-09,0.0
1949,2.945102384188658e-09,0.0
1950,0.0,2.1270722960764488e-09
1951,2.1322803522849654e-09,0.0
1952,2.1089607837865287e-09,0.0
1953,4.3095309543161875e-09,0.0
1954,9.772536113672459e-10,0.0
1955,0.0,0.0
1956,0.0,0.0
1957,4.417518795207798e-09,0.0
1958,1.6544486891589827e-09,0.0
1959,0.0,0.0
1960,1.3841666701708277e-09,1.3841666701708277e-09
1961,0.0,0.0
1962,6.341956404476434e-10,0.0
1963,6.466053248388448e-10,0.0
1964,6.083968329129164e-10,0.0
1965,2.188817349590977e-09,0.0
1966,0.0,0.0
1967,1.4791006197611978e-09,0.0
1968,1.3474247273492779e-09,0.0
1969,4.5417578031781147e-10,0.0
1970,0.0,4.5987250119061684e-10
1971,0.0,0.0
1972,1.0260293725750103e-09,5.130146862875051e-10
1973,5.513203782392395e-10,5.513203782392395e-10
1974,1.1251143350321513e-09,0.0
1975,1.1422960355389478e-09,0.0
1976,1.7140580621521906e-09,0.0
1977,1.1753563677885381e-09,5.876781838942691e-10
1978,0.0,5.940591352171509e-10
1979,1.7555920051037788e-09,0.0
1980,0.0,0.0
1981,2.5302198114474095e-09,1.8976649140967083e-09
1982,1.8622506869903077e-09,0.0
1983,6.315316047889041e-10,0.0
1984,1.739702604197646e-09,0.0
1985,1.2031116103372597e-09,6.015558051686298e-10
1986,5.994485463567401e-10,5.994485463567401e-10
1987,2.4443267410134695e-09,1.2221633705067347e-09
1988,1.1993107618124554e-09,3.597932174415064e-09
1989,3.292873196336643e-09,3.2928733073589456e-09
1990,1.6345953479657283e-09,3.814055737905164e-09
1991,5.861465202094962e-10,2.344586080837985e-09
1992,1.65298330578878e-09,1.1019888335184191e-09
1993,1.661762283333701e-09,0.0
1994,5.274926606624319e-10,0.0
1995,1.0844901643380922e-09,1.0844901643380922e-09
1996,1.067618438099771e-09,2.6690460952494277e-09
1997,2.3974471297094624e-09,9.58978896292706e-10
1998,4.768129224785866e-10,0.0
1999,1.3710603763428253e-09,0.0
2000,1.7672125984802278e-09,4.4180314962005696e-10
2001,0.0,0.0
2002,8.76244299341522e-10,1.752488598683044e-09
2003,4.1669229178253886e-10,0.0
2004,0.0,1.3214374039449694e-09
2005,2.251874686720612e-09,9.007499190971657e-10
2006,8.235779835885637e-10,0.0
2007,3.1955835755326234e-09,7.988958938831558e-10
2008,0.0,3.405951742863067e-09
2009,1.430457752249481e-09,1.907277002999308e-09
2010,4.723793023408973e-10,8.97520635589899e-09
2011,1.529588788962144e-09,6.500752380844688e-09
2012,3.404252713057332e-10,2.0425516833455504e-09
2013,5.578250084070646e-10,5.857162754807632e-09
2014,8.661780737106994e-10,3.4647122948427977e-09
2015,1.329945265027277e-09,6.206410940734486e-09
2016,1.2428040818690533e-09,1.6570720351438695e-09
2017,2.0124891197959016e-09,2.7671724911471074e-09
2018,2.5814667070633845e-10,5.421080029321956e-09
2019,1.02039510174734e-09,2.04079020349468e-09
