year,son_DET axe_NOUN,son_DET fax_NOUN
1891,3.7907486998278728e-06,0.0
1892,2.8465315793368973e-06,0.0
1893,2.8987667555213648e-06,0.0
1894,2.8338021920149004e-06,0.0
1895,2.674672295199798e-06,0.0
1896,3.026355329893704e-06,0.0
1897,2.792161087228351e-06,0.0
1898,2.6396225933922324e-06,0.0
1899,2.5681129045551643e-06,0.0
1900,2.622519993167316e-06,0.0
1901,2.627824926548783e-06,0.0
1902,9.525950368072245e-06,0.0
1903,2.6671687294310686e-06,0.0
1904,2.5706833355343406e-06,0.0
1905,1.928575610321559e-06,0.0
1906,2.2968783532917314e-06,0.0
1907,2.29422251329936e-06,5.142843373384665e-10
1908,2.335365522299071e-06,0.0
1909,2.5502560667689522e-06,0.0
1910,2.640544746412843e-06,0.0
1911,2.9863260131435254e-06,0.0
1912,2.8693491387343784e-06,5.209421227725386e-10
1913,3.3058836912402967e-06,0.0
1914,2.7342804713725855e-06,0.0
1915,2.321988185727264e-06,0.0
1916,1.996421776340185e-06,0.0
1917,1.9947926510610614e-06,0.0
1918,2.323694008765642e-06,0.0
1919,2.2771010108613154e-06,0.0
1920,2.5094376994161394e-06,0.0
1921,2.885216659365142e-06,7.572747429129834e-10
1922,2.3424945361227856e-06,0.0
1923,2.0393236930260628e-06,0.0
1924,2.16579285350349e-06,0.0
1925,1.6244308653767803e-06,0.0
1926,1.8012160190039594e-06,0.0
1927,1.5753854967215375e-06,0.0
1928,1.8041719194172856e-06,1.1426041224282812e-09
1929,1.7245348757910506e-06,0.0
1930,1.6721737381431012e-06,0.0
1931,1.7598464978618722e-06,0.0
1932,1.552966395479416e-06,0.0
1933,2.06357220378095e-06,0.0
1934,1.6139188332431331e-06,0.0
1935,1.8514936073188437e-06,0.0
1936,1.960566322622981e-06,0.0
1937,1.7212058054383306e-06,0.0
1938,1.6375066138607508e-06,0.0
1939,1.7052866496669594e-06,0.0
1940,1.8561930410498917e-06,0.0
1941,1.806319573915971e-06,0.0
1942,2.014716638853997e-06,0.0
1943,2.061297003308482e-06,0.0
1944,1.9793227039599515e-06,0.0
1945,1.7798377953681666e-06,0.0
1946,1.6385139574026653e-06,0.0
1947,1.5842837761681494e-06,0.0
1948,1.7558098299730318e-06,0.0
1949,1.53145335346494e-06,0.0
1950,1.7718511813313853e-06,0.0
1951,1.6983613306820189e-06,0.0
1952,1.8463952073943801e-06,1.0544803918932644e-09
1953,1.6246932048602503e-06,0.0
1954,1.6271272471612974e-06,0.0
1955,1.5354854738802715e-06,0.0
1956,1.5767824379508966e-06,0.0
1957,1.4038874454058714e-06,0.0
1958,1.4716320677621297e-06,0.0
1959,1.4253625622018262e-06,0.0
1960,1.5530349735115578e-06,0.0
1961,1.3826836422481392e-06,6.948159270159238e-10
1962,1.2544389811353085e-06,0.0
1963,1.2485948488460963e-06,0.0
1964,1.1413524525494267e-06,0.0
1965,1.2323041218564867e-06,0.0
1966,1.1742838985639992e-06,0.0
1967,1.2118764409763116e-06,0.0
1968,1.1772001311527447e-06,0.0
1969,1.0150829155008978e-06,0.0
1970,8.898533057077884e-07,0.0
1971,1.0780357868611645e-06,0.0
1972,9.54207301617771e-07,5.130146862875051e-10
1973,8.418661998632615e-07,0.0
1974,8.511490108276121e-07,0.0
1975,8.3444724907622e-07,0.0
1976,7.450438914702318e-07,0.0
1977,6.87583488812038e-07,0.0
1978,7.063362978954046e-07,0.0
1979,6.928736198119623e-07,5.851973350345929e-10
1980,8.56752187416987e-07,0.0
1981,7.255405485295796e-07,0.0
1982,6.927572329118448e-07,0.0
1983,6.725811534380455e-07,0.0
1984,6.860226875460285e-07,0.0
1985,6.68328524966455e-07,0.0
1986,6.76777426988906e-07,0.0
1987,6.923555453397512e-07,0.0
1988,6.16445728240933e-07,5.996553809062277e-10
1989,5.965588947276501e-07,4.390497743145261e-09
1990,6.48389452351239e-07,4.90378582185258e-09
1991,5.287041719981289e-07,3.5168792322792797e-09
1992,5.6421831118314e-07,2.2039776670368383e-09
1993,5.866020451605891e-07,7.200969598386564e-09
1994,5.691645679206658e-07,9.494868002946077e-09
1995,5.883359293079593e-07,1.7894087989134277e-08
1996,5.364782929007106e-07,1.0676184380997711e-08
1997,5.197665799983042e-07,1.1507746755512471e-08
1998,5.297391787451033e-07,1.2397135762398648e-08
1999,5.552794348773205e-07,1.6452723627935484e-08
2000,5.129334432751875e-07,7.510653432518666e-09
2001,4.998962666036277e-07,7.0099388516098315e-09
2002,5.27499055991143e-07,1.0076809608960957e-08
2003,5.371163851464189e-07,1.3334153337041244e-08
2004,5.413488448624548e-07,1.0571499231559756e-08
2005,5.42251445523334e-07,1.4411998705554652e-08
2006,5.723866820517287e-07,1.1118302722934459e-08
2007,5.460453280647926e-07,1.677681460421354e-08
2008,6.186059771096097e-07,1.3623806971452268e-08
2009,7.214275150602134e-07,8.105927484791664e-09
2010,6.008664605872127e-07,2.8815136943194375e-08
2011,7.085820321606207e-07,1.3001504761689375e-08
2012,7.765100473733355e-07,1.4978711604385353e-08
2013,6.426143901450132e-07,2.2034088331679413e-08
2014,6.613269345479011e-07,1.5807749775831326e-08
2015,7.359030407272371e-07,1.219116452233493e-08
2016,7.815165830038495e-07,9.942432654952427e-09
2017,6.540589314596446e-07,1.5345229087415646e-08
2018,6.918330726080058e-07,1.0067719991013746e-08
2019,6.107064773885895e-07,9.183556137770665e-09
