year,en_ADP humeurs_NOUN,en_ADP fumeurs_NOUN
1851,6.449438760824933e-09,0.0
1852,1.1718981340891332e-08,0.0
1853,2.8068079416243563e-08,0.0
1854,1.0391328686409906e-08,0.0
1855,8.491099379170919e-09,0.0
1856,3.1063134287023786e-09,0.0
1857,1.610898081594314e-08,0.0
1858,1.2234189661342043e-08,0.0
1859,9.675129142294736e-09,5.092173349652285e-10
1860,4.57718396518203e-09,0.0
1861,2.357981898626349e-08,0.0
1862,5.421583626485926e-09,4.517986262886353e-10
1863,7.491931519609807e-09,0.0
1864,2.3973640850272204e-09,0.0
1865,8.001635798393636e-09,0.0
1866,4.865612801552288e-09,4.865612912574591e-10
1867,1.844068364675877e-08,9.7056229719783e-10
1868,1.0867722721741302e-08,4.93987406535723e-10
1869,4.883519366671862e-09,0.0
1870,1.9495765002375265e-08,1.1468097582678638e-09
1871,8.496941816815706e-09,0.0
1872,1.2094679036067646e-08,0.0
1873,1.0176207432266438e-08,0.0
1874,1.6131444624534197e-08,0.0
1875,5.721527251978387e-09,0.0
1876,1.813804439976252e-09,6.04601479992084e-10
1877,1.7317484335421796e-08,0.0
1878,2.4156354694326865e-09,0.0
1879,1.221865053580018e-09,0.0
1880,3.8507077526617195e-09,0.0
1881,7.669758161910067e-09,0.0
1882,3.3276925659464496e-09,0.0
1883,1.0110942305630033e-08,0.0
1884,1.3203393933736152e-09,0.0
1885,3.2228177904158883e-09,0.0
1886,1.936039106809062e-09,0.0
1887,1.3057849246322917e-09,1.3057849246322917e-09
1888,5.706553452000662e-09,0.0
1889,2.5060546970934183e-09,0.0
1890,1.9663159989136147e-09,0.0
1891,2.5496880162734215e-09,0.0
1892,1.3163876211308434e-08,0.0
1893,1.2316833108982905e-09,0.0
1894,1.2603078580752936e-09,0.0
1895,9.027921521465032e-09,0.0
1896,4.1279202278587945e-09,0.0
1897,2.330685422435863e-09,0.0
1898,5.092519295146758e-09,0.0
1899,7.185851913504848e-09,0.0
1900,2.07642125715779e-09,5.191053142894475e-10
1901,1.676621730339889e-09,0.0
1902,1.9641135384773634e-09,1.4730852093691738e-09
1903,4.320176216765503e-09,5.400220270956879e-10
1904,4.837162670412454e-09,0.0
1905,1.5482277682110634e-09,1.5482277682110634e-09
1906,1.0288369045596824e-09,1.5432553013283723e-09
1907,1.028568674676933e-09,5.142843373384665e-10
1908,4.4202499438483756e-09,0.0
1909,3.850688656825696e-09,0.0
1910,1.6032452032632705e-09,0.0
1911,2.6601871816467337e-09,0.0
1912,1.5628263128064646e-09,0.0
1913,2.121195885607108e-09,0.0
1914,0.0,0.0
1915,0.0,0.0
1916,0.0,0.0
1917,1.0966424435210342e-09,0.0
1918,0.0,0.0
1919,1.1970202606903513e-08,9.207848372660976e-10
1920,2.2716695191604686e-09,0.0
1921,0.0,0.0
1922,2.951174193910333e-09,0.0
1923,0.0,0.0
1924,7.734974438733389e-09,2.578324886925998e-09
1925,1.0998177923937646e-09,0.0
1926,3.343841648018042e-09,0.0
1927,2.2298449753321847e-09,0.0
1928,4.570416489713125e-09,0.0
1929,0.0,0.0
1930,2.100720708497761e-09,0.0
1931,5.7026783295555106e-09,0.0
1932,0.0,0.0
1933,2.2941324395731044e-09,0.0
1934,0.0,1.1981580172459871e-09
1935,5.98414207075848e-09,0.0
1936,1.2124714565686645e-08,0.0
1937,0.0,0.0
1938,1.2965214457594243e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,2.5357829169792012e-09,0.0
1941,8.854508237732261e-09,0.0
1942,1.2136847082899749e-08,0.0
1943,2.9032352077962287e-09,0.0
1944,0.0,0.0
1945,4.357008087652048e-09,0.0
1946,4.1763312808029696e-09,0.0
1947,3.5762612871081956e-09,0.0
1948,5.435944139264848e-09,0.0
1949,0.0,9.817008317369869e-10
1950,3.190608444114673e-09,0.0
1951,3.1984206394497505e-09,0.0
1952,3.1634410646574906e-09,0.0
1953,1.0773827385790469e-09,0.0
1954,6.840775057526116e-09,0.0
1955,0.0,0.0
1956,1.744228317335228e-09,8.72114158667614e-10
1957,2.6505113659425206e-09,1.7670075402875796e-09
1958,8.272243445794913e-10,0.0
1959,4.650448914844674e-09,1.5501495642666896e-09
1960,4.152500121534786e-09,4.152500121534786e-09
1961,9.03260666262895e-09,0.0
1962,0.0,0.0
1963,5.1728425987107585e-09,0.0
1964,6.6923653285755336e-09,0.0
1965,7.1136563306595235e-09,5.472043373977442e-10
1966,4.431259803538978e-09,1.1078149508847446e-09
1967,3.944268467392931e-09,0.0
1968,2.6948494546985557e-09,1.3474247273492779e-09
1969,6.8126366770115965e-09,9.083515606356229e-10
1970,4.598724956395017e-09,1.3796175313274261e-09
1971,2.569198631618974e-09,1.0276794970565106e-09
1972,3.0780880067027283e-09,0.0
1973,5.513203671370093e-09,1.102640756478479e-09
1974,4.500457340128605e-09,0.0
1975,1.1422960355389478e-09,0.0
1976,4.570821499072508e-09,5.713526873840635e-10
1977,8.22749424145286e-09,5.876781838942691e-10
1978,5.346532105932056e-09,1.7821774056514528e-09
1979,3.5111840102075575e-09,2.3407893401383717e-09
1980,4.548120546843393e-09,1.1370301367108482e-09
1981,2.5302198114474095e-09,1.2651099057237047e-09
1982,2.483000915987077e-09,3.7245013739806154e-09
1983,5.052252838311233e-09,0.0
1984,5.799008384599347e-09,5.799008495621649e-10
1985,6.617113967877231e-09,1.2031116103372597e-09
1986,7.1933827783254856e-09,0.0
1987,6.110816741511371e-09,0.0
1988,4.797243047249822e-09,5.996553809062277e-10
1989,5.488122178931576e-10,0.0
1990,4.358920779878872e-09,1.089730194969718e-09
1991,7.6199047072123e-09,5.861465202094962e-10
1992,2.2039776670368383e-09,5.509944167592096e-10
1993,7.200969598386564e-09,2.7696036575264316e-09
1994,1.5824779264761446e-09,0.0
1995,4.337960657352369e-09,0.0
1996,9.60856638698715e-09,1.6014276571496566e-09
1997,1.006927874414032e-08,4.79489448146353e-10
1998,3.814503379828693e-09,0.0
1999,4.570201161957499e-10,9.140402323914998e-10
2000,7.068850393920911e-09,8.836062992401139e-10
2001,3.943090742808408e-09,3.5049694258049158e-09
2002,7.448076377869484e-09,0.0
2003,6.667076668520622e-09,1.6667691671301554e-09
2004,6.607186797680242e-09,8.809582507929292e-10
2005,5.404499514582994e-09,4.5037495954858286e-10
2006,7.412201963319376e-09,2.4707338397433887e-09
2007,3.994479413904628e-09,7.988958938831558e-10
2008,4.257439734089985e-09,0.0
2009,5.721831008997924e-09,0.0
2010,2.3618964561933353e-09,4.723793023408973e-10
2011,4.971163480860241e-09,1.911985902935953e-09
2012,2.382976926895708e-09,6.808505426114664e-10
2013,4.183687618564136e-09,5.578250084070646e-10
2014,4.114345752981308e-09,1.5158115873603606e-09
2015,5.54143841924315e-09,0.0
2016,6.628288140575478e-09,1.4499380585064614e-09
2017,5.282783988036499e-09,2.515611330355938e-10
2018,1.0325866828253538e-09,7.744400121190154e-10
2019,1.7856913725466939e-09,1.53059265262101e-09
