year,en_ADP auto_NOUN,en_ADP photos_NOUN
1973,6.086576771480168e-07,2.205281468548037e-08
1974,6.131873266923549e-07,2.81278591529599e-08
1975,5.774306188754963e-07,5.0832174469661595e-08
1976,4.199442322772029e-07,6.399149798941295e-08
1977,5.224459078689847e-07,5.34787130135328e-08
1978,4.7405919012533104e-07,5.227720245581935e-08
1979,4.248532725625864e-07,4.4474998017740575e-08
1980,5.082524952015888e-07,7.845508209758378e-08
1981,4.775789772537564e-07,6.70508225608657e-08
1982,4.5314765895199116e-07,9.249178456460783e-08
1983,5.816405916903022e-07,8.209910884460214e-08
1984,4.4188445080806105e-07,7.190770578979766e-08
1985,4.379326155046215e-07,1.0346759604651368e-07
1986,4.861527456156978e-07,6.593934098741983e-08
1987,4.5770019418966967e-07,9.899523140122213e-08
1988,4.971142990584099e-07,8.035382087490106e-08
1989,4.75820186807141e-07,9.38468870392839e-08
1990,5.688391828684303e-07,7.73708468959633e-08
1991,5.169812169469878e-07,6.037309008277703e-08
1992,5.030579082188069e-07,7.328225959390977e-08
1993,5.01298282884477e-07,5.4838152352409963e-08
1994,5.296026435175349e-07,6.69915677375954e-08
1995,4.430142461764319e-07,4.663307517915882e-08
1996,4.4466308324331294e-07,9.44842346584096e-08
1997,4.670227093939161e-07,9.829533698102466e-08
1998,4.5630997380641247e-07,6.484655878935541e-08
1999,4.6067628023394036e-07,7.677938185235433e-08
2000,4.360597216646056e-07,7.643194754880511e-08
2001,5.835774308238229e-07,7.272811813896496e-08
2002,4.7448629825197486e-07,1.1215927064878173e-07
2003,5.500338291497542e-07,8.375515109237952e-08
2004,5.087533638814534e-07,8.369103088323726e-08
2005,5.01717718037753e-07,8.872386503266938e-08
2006,6.563916468138586e-07,1.3218425992667093e-07
2007,5.764033854660511e-07,1.334156096433059e-07
2008,4.512885984908621e-07,1.0004983308498083e-07
2009,4.706205984916778e-07,9.297975389621627e-08
2010,5.106420042366722e-07,1.0108917081197433e-07
2011,6.103059373430142e-07,1.3536860760110514e-07
2012,7.118292657537495e-07,1.1880841832567768e-07
2013,6.822199711820076e-07,1.0654457821557273e-07
2014,7.490275102384203e-07,1.104377061883488e-07
2015,5.758662631194511e-07,1.154835814337618e-07
2016,5.261203721573793e-07,1.0957388810184376e-07
2017,4.857645583555836e-07,1.2225871334758942e-07
2018,6.611135994205597e-07,1.4869248687876535e-07
2019,5.183606912595451e-07,1.377533456747848e-07
