year,en_ADP autographe_NOUN,en_ADP photographe_NOUN
1905,6.708986699521802e-09,7.741138396966107e-09
1906,1.3374879870298173e-08,1.0288369045596824e-09
1907,4.114274698707732e-09,2.057137349353866e-09
1908,8.840499887696751e-09,1.964555629285769e-09
1909,8.801573692096554e-09,2.2003934230241384e-09
1910,8.550641084070776e-09,3.206490406526541e-09
1911,1.0108711201439746e-08,2.128149656499545e-09
1912,1.0418842455450772e-09,0.0
1913,5.302989602995467e-09,1.060597942803554e-09
1914,8.036092680185902e-09,8.036092513652449e-09
1915,1.4136913861761968e-08,2.3561523843085297e-09
1916,6.592477230782379e-09,3.2962386153911893e-09
1917,2.1932848870420685e-09,1.0966424435210342e-09
1918,2.2972752589112133e-09,2.2972752589112133e-09
1919,9.207848372660976e-10,9.207848372660976e-10
1920,1.514446346106979e-09,3.028892692213958e-09
1921,7.572747429129834e-10,3.7863738810983705e-09
1922,2.951174193910333e-09,2.951174193910333e-09
1923,1.4862327368803108e-08,9.554353752605493e-09
1924,3.867487219366694e-09,0.0
1925,9.898360353588487e-09,4.399271169575059e-09
1926,4.458455382660986e-09,4.458455382660986e-09
1927,2.2298449753321847e-09,6.689535148041159e-09
1928,4.570416489713125e-09,5.713020723163709e-09
1929,1.1140406375176326e-09,0.0
1930,2.10072066408884e-08,3.1510811737689437e-09
1931,5.7026783295555106e-09,0.0
1932,1.8631212128639163e-08,3.2878609834696704e-09
1933,1.261772819560747e-08,1.1470662197865522e-09
1934,1.0783422155213884e-08,3.5944740517379614e-09
1935,4.787313656606784e-09,2.393656828303392e-09
1936,3.031178508194898e-08,1.2124714565686645e-09
1937,0.0,5.0364472592434595e-09
1938,3.8895642262559704e-09,7.779128452511941e-09
1939,1.070583532936098e-08,6.117620188206274e-09
1940,2.5357829169792012e-09,5.0715658339584024e-09
1941,2.9515025978810172e-09,0.0
1942,6.068423541449874e-09,9.102635090130207e-09
1943,8.709705845433291e-09,2.9032352077962287e-09
1944,0.0,3.2131861615880553e-09
1945,0.0,2.178504043826024e-09
1946,5.568441707737293e-09,8.352662561605939e-09
1947,0.0,2.3841741914054637e-09
1948,6.523132700664291e-09,5.435944139264848e-09
1949,3.9268033269479474e-09,1.9634016634739737e-09
1950,1.3825969702452312e-08,6.381216888229346e-09
1951,2.1322803522849654e-09,6.396841278899501e-09
1952,4.2179215675730575e-09,5.272402070488624e-09
1953,4.3095309543161875e-09,4.30953106533849e-09
1954,5.863521668203475e-09,5.863521668203475e-09
1955,3.754243138587299e-09,3.754243138587299e-09
1956,6.976913269340912e-09,0.0
1957,1.3252556385623393e-08,6.184526224473075e-09
1958,4.9633461784992505e-09,4.9633461784992505e-09
1959,2.325224457422337e-09,0.0
1960,1.1765417085030094e-08,1.3841666701708277e-09
1961,3.47407969059077e-09,4.86371165564492e-09
1962,8.8787386332001e-09,6.341956293454132e-09
1963,5.819448034571906e-09,5.1728425987107585e-09
1964,6.083968440151466e-09,2.433587276140514e-09
1965,5.47204326295514e-09,3.2832261354087677e-09
1966,4.985167390003653e-09,3.3234448526542337e-09
1967,1.1339771788243524e-08,5.423369309198733e-09
1968,9.431973424511852e-09,3.5931326802796093e-09
1969,4.087581828571274e-09,4.087581828571274e-09
1970,4.1388523719376735e-09,4.1388523719376735e-09
1971,2.569198631618974e-09,8.221435976452085e-09
1972,5.130146973897354e-09,3.5911027485013847e-09
1973,5.513203671370093e-09,1.6539611902288698e-09
1974,3.3753431161187564e-09,5.06301445213353e-09
1975,4.569184142155791e-09,3.4268881066168433e-09
1976,1.7140580066410394e-09,2.856763492431469e-09
1977,2.3507127355770763e-09,2.3507127355770763e-09
1978,5.940591130126904e-09,2.970295565063452e-09
1979,4.096381456264453e-09,7.607565244427406e-09
1980,5.116635559687666e-09,5.6851505725319385e-09
1981,5.69299452024552e-09,1.0120879245789638e-08
1982,3.7245013739806154e-09,8.690503427999374e-09
1983,1.89459470334441e-09,9.47297440490047e-09
1984,0.0,8.69851302098823e-09
1985,1.8046674155058895e-09,1.2632671797518924e-08
1986,5.994485463567401e-10,7.1933827783254856e-09
1987,2.4443267410134695e-09,2.4443267410134695e-09
1988,4.797243047249822e-09,7.195864681897035e-09
1989,6.585746614717891e-09,9.329807704183679e-09
1990,4.358920779878872e-09,1.0352436741190019e-08
1991,4.10302547493302e-09,1.2309076702354815e-08
1992,4.4079553340736766e-09,1.2672871640972971e-08
1993,5.539207426075166e-10,1.274017746855094e-08
1994,1.1077346151466827e-08,7.912389798914177e-09
1995,4.337960657352369e-09,1.626735190995987e-08
1996,1.067618438099771e-09,1.014237493990322e-08
1997,1.917957792585412e-09,1.102825741838842e-08
1998,6.675381136744818e-09,1.0966697439052098e-08
1999,3.1991407301035224e-09,1.553868322901053e-08
2000,8.836062992401139e-10,1.8555731617908577e-08
2001,2.190605918883648e-09,1.3143635513301888e-08
2002,2.6287327870022636e-09,2.0153619217921914e-08
2003,2.083461403401543e-09,1.5000922837238306e-08
2004,2.2023955992267474e-09,1.7619165515458945e-08
2005,2.702249757291497e-09,8.55712400937847e-09
2006,3.294311934354255e-09,1.605977145713311e-08
2007,3.994479469415779e-10,1.0785094817222785e-08
2008,1.7029758714315335e-09,8.089135583588813e-09
2009,9.53638501499654e-10,1.3350939020995156e-08
2010,1.8895172093635892e-09,1.6533275637442557e-08
2011,0.0,9.94232685069818e-09
2012,0.0,1.2255309655984092e-08
2013,8.367375126105969e-10,9.483025031897796e-09
2014,6.496335691608124e-10,1.2992671341582884e-08
2015,2.881548111233201e-09,6.871383573248124e-09
2016,1.4499380585064614e-09,7.2496901815100045e-09
2017,5.031222660711876e-10,9.30776167251679e-09
2018,7.744400121190154e-10,6.711813327342497e-09
2019,2.5509878653906526e-09,7.652963318616202e-09
