year,en_ADP oie_NOUN,en_ADP foies_NOUN
1935,2.393656828303392e-09,0.0
1936,2.424942913137329e-09,0.0
1937,5.0364472592434595e-09,0.0
1938,9.075650453382877e-09,0.0
1939,1.3764645423464117e-08,0.0
1940,1.2678914806940611e-08,0.0
1941,2.9515025978810172e-09,0.0
1942,0.0,0.0
1943,5.806470415592457e-09,0.0
1944,3.2131861615880553e-09,0.0
1945,8.714016175304096e-09,0.0
1946,2.7842208538686464e-09,0.0
1947,2.3841741914054637e-09,0.0
1948,3.2615663503321457e-09,0.0
1949,9.817008539414473e-09,1.9634016634739737e-09
1950,8.508289184305795e-09,4.2541445921528975e-09
1951,5.330700769690111e-09,1.0661401761424827e-09
1952,3.1634410646574906e-09,1.0544803918932644e-09
1953,3.232148326759443e-09,0.0
1954,4.886268278880834e-09,9.772536113672459e-10
1955,3.754243138587299e-09,9.385607846468247e-10
1956,9.593255967388359e-09,0.0
1957,1.5903067307476704e-08,7.068030161150318e-09
1958,9.099467679352102e-09,8.272243445794913e-10
1959,3.100299128533379e-09,6.200598257066758e-09
1960,8.997083078554624e-09,6.920833350854139e-10
1961,8.33779090214648e-09,6.948159270159238e-10
1962,8.24454354786397e-09,0.0
1963,1.0345685197421517e-08,1.2932106496776896e-09
1964,4.867174663303331e-09,0.0
1965,2.73602163147757e-09,0.0
1966,3.323444985880997e-08,4.431259803538978e-09
1967,1.7256174267288316e-08,2.9582012395223956e-09
1968,1.4372530721118437e-08,0.0
1969,9.083515217778171e-09,1.3625273131978588e-09
1970,1.3796175091229657e-08,4.5987250119061684e-10
1971,1.6956711590410123e-08,2.0553589941130213e-09
1972,1.1799337673590315e-08,1.5390440033513642e-09
1973,1.047508757512361e-08,0.0
1974,1.4626486743996026e-08,0.0
1975,1.4849848462006321e-08,0.0
1976,9.141642998145016e-09,1.7140580066410394e-09
1977,1.1753563455840776e-08,5.876781838942691e-10
1978,2.1386129422928946e-08,1.7821774056514528e-09
1979,1.2289143924704149e-08,0.0
1980,8.527726080842513e-09,2.8425752862659692e-09
1981,9.48832401537203e-09,2.5302198114474095e-09
1982,1.1173504455008754e-08,1.8622506869903077e-09
1983,8.209910973278056e-09,1.2630632095778083e-09
1984,8.69851302098823e-09,2.8995041922996734e-09
1985,4.812446441349039e-09,0.0
1986,1.1988970816112499e-08,0.0
1987,9.777306964053878e-09,0.0
1988,5.99655392008458e-09,1.798966087207532e-09
1989,6.585746614717891e-09,5.488122178931576e-10
1990,1.0897301727652575e-08,1.6345953479657283e-09
1991,4.68917216167597e-09,2.9307325455363298e-09
1992,8.264916362410446e-09,0.0
1993,4.4313659408601325e-09,3.323524566667402e-09
1994,9.494867947434926e-09,0.0
1995,7.591431483433553e-09,5.422450821690461e-10
1996,8.007138063703678e-09,0.0
1997,1.054876808126437e-08,1.917957792585412e-09
1998,7.629006759657386e-09,0.0
1999,6.8553016596695215e-09,0.0
2000,1.060327570190367e-08,1.3254094488601709e-09
2001,5.695575122643959e-09,0.0
2002,1.3581786362237835e-08,1.3143663935011318e-09
2003,1.1250691767106247e-08,0.0
2004,9.690541008522402e-09,0.0
2005,8.557123898356167e-09,4.5037495954858286e-10
2006,1.1530091548195287e-08,0.0
2007,1.0385647009059085e-08,3.994479469415779e-10
2008,1.1920831433087642e-08,4.257439678578834e-10
2009,8.105927484791664e-09,4.76819250749827e-10
2010,4.251413721068076e-09,1.8895172093635892e-09
2011,7.647943611743813e-09,1.1471915639660324e-09
2012,1.1234033758800166e-08,2.0425516833455504e-09
2013,9.483025031897796e-09,3.3469500504423877e-09
2014,9.094869662940042e-09,1.0827225782605865e-09
2015,1.2634479421014255e-08,1.10828768384863e-09
2016,1.0356700386182638e-08,6.214020409345267e-10
2017,1.1068689659277098e-08,2.7671724911471074e-09
2018,1.290733386838383e-08,1.0325866828253538e-09
2019,8.163161147045628e-09,2.04079020349468e-09
