year,en_ADP août_NOUN,en_ADP foot_NOUN
1858,2.9264183609711836e-06,4.893676019968041e-10
1859,2.294533398838894e-06,1.018434669930457e-09
1860,2.0958925297520636e-06,4.577183909670879e-10
1861,2.199997020113642e-06,4.715963730639317e-10
1862,2.305528397528178e-06,0.0
1863,2.513293267725203e-06,0.0
1864,2.557987336615497e-06,4.794727948009836e-10
1865,2.573231697056144e-06,0.0
1866,2.9140156314610977e-06,0.0
1867,2.9267306160818407e-06,0.0
1868,2.54304710267661e-06,4.93987406535723e-10
1869,2.6898424252408404e-06,4.395167341186834e-09
1870,3.3205875809017016e-06,1.1468097582678638e-09
1871,3.312745256778271e-06,0.0
1872,2.8144316388534207e-06,0.0
1873,3.301880042272387e-06,0.0
1874,3.1862589793263396e-06,0.0
1875,3.066738543111569e-06,5.721527140956084e-10
1876,3.477063167167671e-06,0.0
1877,3.0837492701607516e-06,0.0
1878,3.4579821388547316e-06,0.0
1879,4.13906781204787e-06,0.0
1880,3.513129129828485e-06,5.134277003548959e-09
1881,3.663355354177611e-06,6.972507571312292e-10
1882,3.697731926877168e-06,6.655385131892899e-10
1883,3.993190361484267e-06,1.2638677882037541e-09
1884,3.805218184993464e-06,1.3203393933736152e-09
1885,4.0381908519293574e-06,2.5782542767416317e-09
1886,4.026961384795413e-06,0.0
1887,4.155660612070733e-06,0.0
1888,5.000208865624245e-06,0.0
1889,4.2201961640842e-06,0.0
1890,4.396682410146013e-06,6.554386478008212e-10
1891,4.512947668899869e-06,3.1871101313640793e-09
1892,4.91263324420288e-06,0.0
1893,5.387382948640607e-06,6.774258043407144e-09
1894,5.328581551111711e-06,0.0
1895,4.900957755182844e-06,2.4074457982692365e-09
1896,5.321479022768472e-06,2.948514543632541e-09
1897,5.709596692327068e-06,0.0
1898,5.354501375620657e-06,2.8291773368493978e-09
1899,5.948226984742178e-06,0.0
1900,5.2190847554811626e-06,1.038210628578895e-09
1901,5.777079501001481e-06,3.353243460679778e-09
1902,5.086562829603736e-06,0.0
1903,6.7281345863534625e-06,0.0
1904,6.275949942846637e-06,0.0
1905,6.249679103120798e-06,5.160759042333041e-10
1906,6.293395145462455e-06,1.5432553013283723e-09
1907,5.95541267500721e-06,5.142843373384665e-10
1908,6.469772976913646e-06,1.4734167219643268e-09
1909,6.688645953545347e-06,0.0
1910,6.271360632581491e-06,1.6032452032632705e-09
1911,6.644615424988842e-06,5.320374141248863e-10
1912,6.410192909811485e-06,1.0418842455450772e-09
1913,6.536464951523158e-06,5.30298971401777e-10
1914,7.119308023106896e-06,0.0
1915,1.0643918088248938e-05,0.0
1916,1.0828143985008865e-05,0.0
1917,1.1000420158779889e-05,0.0
1918,1.0691518767202979e-05,0.0
1919,1.0293453982512801e-05,3.6831393490643904e-09
1920,9.165429133872749e-06,0.0
1921,9.330382269467918e-06,7.572747429129834e-10
1922,9.12871962555073e-06,0.0
1923,8.235852718030401e-06,2.1231896241147297e-09
1924,8.059843366936548e-06,7.734974438733389e-09
1925,8.39270944652526e-06,1.0998177923937646e-09
1926,8.03079284139585e-06,0.0
1927,7.597081676635753e-06,0.0
1928,8.303304383616705e-06,0.0
1929,8.249471079579962e-06,5.570203187588163e-09
1930,8.330408093115693e-06,4.201441416995522e-09
1931,7.898209503309772e-06,1.1405356659111021e-09
1932,8.885992485829775e-06,0.0
1933,1.0073535207766326e-05,0.0
1934,9.049687577089571e-06,1.1981580172459871e-09
1935,8.975016228873756e-06,3.590485242455088e-09
1936,8.865591155426955e-06,4.849885826274658e-09
1937,9.33757320353834e-06,1.0072894518486919e-08
1938,8.756705852874802e-06,2.5930428915188486e-09
1939,8.488197806855169e-06,3.058810094103137e-09
1940,9.047673358963948e-06,7.607348528892999e-09
1941,7.85690005500328e-06,0.0
1942,8.608058720938061e-06,3.034211770724937e-09
1943,7.934541912391069e-06,0.0
1944,8.190411676878284e-06,6.4263723231761105e-09
1945,1.0276003081344243e-05,0.0
1946,8.857998636813136e-06,5.568441707737293e-09
1947,8.93230880194551e-06,8.344609891963728e-09
1948,8.442021083965301e-06,1.1959077061973744e-08
1949,1.031178555876977e-05,7.853606653895895e-09
1950,9.343164890651678e-06,7.444753258312176e-09
1951,9.548351400212596e-06,1.9190522948520083e-08
1952,8.855526345996623e-06,5.272402070488624e-09
1953,9.27195583244611e-06,3.232148326759443e-09
1954,9.28293216873044e-06,1.1727043114362345e-08
1955,8.676994298184582e-06,7.508486277174597e-09
1956,8.814457657990715e-06,5.232684952005684e-09
1957,9.047961967212359e-06,5.301022731885041e-09
1958,8.857090904257348e-06,7.445019267748876e-09
1959,9.012569591959618e-06,6.200598368089061e-09
1960,8.702255854586838e-06,4.844583401109048e-09
1961,8.615022807134665e-06,4.16889545107324e-09
1962,9.422244644952116e-06,8.244543714397423e-09
1963,9.787018228735178e-06,2.5864212993553792e-09
1964,1.0115205739680277e-05,1.8251904432275978e-09
1965,9.060609244215811e-06,3.2832261354087677e-09
1966,8.8830142885854e-06,1.6617224263271169e-09
1967,9.13591190965235e-06,5.423369253687582e-09
1968,9.010229234718281e-06,8.982831700699023e-10
1969,9.076702724541974e-06,1.3625273131978588e-09
1970,9.410370907403376e-06,5.058597540852361e-09
1971,9.42690438421323e-06,2.0553589941130213e-09
1972,9.768825549372195e-06,3.5911027485013847e-09
1973,1.0224787530432877e-05,2.205281512956958e-09
1974,9.70523602461526e-06,4.500457451150908e-09
1975,1.0618783875315785e-05,4.569184142155791e-09
1976,1.0095230578599512e-05,6.2848797277581525e-09
1977,1.0583496603544518e-05,4.113747231748732e-09
1978,1.1098213008153834e-05,4.752473081737207e-09
1979,1.0123328834765744e-05,5.266776015311336e-09
1980,1.0450444449361385e-05,3.4110904101325445e-09
1981,1.0721173808292406e-05,5.06043967840597e-09
1982,1.1295791807697242e-05,4.9660017209518514e-09
1983,1.1070117380995725e-05,2.5261264191556165e-09
1984,1.100013918176046e-05,1.1598017324310206e-08
1985,1.1335717147176183e-05,1.6843562655743938e-08
1986,1.141110271873913e-05,2.45773907892044e-08
1987,1.1556165986803535e-05,8.555143260480236e-09
1988,1.198591138518168e-05,1.2592763165564236e-08
1989,1.2290100386280756e-05,1.8110803967630318e-08
1990,1.2240939469165824e-05,1.5256222507531447e-08
1991,1.1778028309095134e-05,7.033758464558559e-09
1992,1.2264584725585337e-05,4.958949750832886e-09
1993,1.2058854835572674e-05,2.7696037130375828e-09
1994,1.2270007047732179e-05,5.274926495602017e-09
1995,1.2234675381250781e-05,8.133676565602599e-09
1996,1.232672232731602e-05,5.3380921904988554e-09
1997,1.2071146684888845e-05,9.110299403758404e-09
1998,1.178729259265765e-05,1.5734826330771057e-08
1999,1.2292013451542516e-05,5.484241283326696e-09
2000,1.2173885821198382e-05,5.3016375733960786e-09
2001,1.2181521242382587e-05,7.009938629565227e-09
2002,1.225602902366063e-05,7.4480765999140885e-09
2003,1.1739471972305182e-05,7.083769126836614e-09
2004,1.2840847105621833e-05,1.2333415733145614e-08
2005,1.207140005732299e-05,8.106749049829887e-09
2006,1.2379612769564119e-05,1.4412615101377924e-08
2007,1.208170271382869e-05,7.190063211481856e-09
2008,1.2919625895335685e-05,1.3198063170127838e-08
2009,1.1748826217683472e-05,2.765551587735615e-08
2010,1.0671521003757789e-05,2.314658686941584e-08
2011,9.728949493137407e-06,1.8737462026408025e-08
2012,9.269439626535814e-06,1.7021262954663996e-08
2013,8.279517736298203e-06,1.5898013017157098e-08
2014,8.897164562426951e-06,1.4941571979676382e-08
2015,7.331544814803692e-06,1.3964424616652593e-08
2016,6.5717406343424045e-06,1.864205989576817e-08
2017,7.253010611663058e-06,3.19482644783875e-08
2018,7.0283010131788615e-06,2.4782080165763887e-08
2019,7.519546358025764e-06,2.653027353360926e-08
