year,jolis_ADJ airs_NOUN,jolis_ADJ cerfs_NOUN
1897,2.680288169187861e-08,0.0
1898,1.6975064909274806e-08,0.0
1899,1.9899282222013426e-08,0.0
1900,1.5054054003371675e-08,0.0
1901,8.941982265753268e-09,0.0
1902,1.5712908307818907e-08,0.0
1903,1.674068350610014e-08,0.0
1904,2.418581246388385e-08,0.0
1905,1.7030505006232488e-08,0.0
1906,1.2860461140462576e-08,0.0
1907,2.5199932807140613e-08,0.0
1908,1.9154416719402434e-08,0.0
1909,3.300590023513905e-08,5.500983557560346e-10
1910,1.3894791983659616e-08,0.0
1911,2.553779587799454e-08,0.0
1912,1.9795800554334164e-08,0.0
1913,2.8636144122629048e-08,0.0
1914,1.9420557606508737e-08,2.678697486047099e-09
1915,1.4136913861761968e-08,1.1780761921542648e-09
1916,1.648119329900055e-08,0.0
1917,1.2063066989753679e-08,0.0
1918,1.6080926812378493e-08,0.0
1919,1.5653341733923298e-08,0.0
1920,2.0445025228355007e-08,0.0
1921,2.2718241510233383e-08,7.572747429129834e-10
1922,1.770704471937279e-08,0.0
1923,3.8217415010421973e-08,0.0
1924,1.0313299547703991e-08,0.0
1925,7.698724324711748e-09,0.0
1926,1.4489979882625903e-08,0.0
1927,2.3413372574054847e-08,0.0
1928,1.0283437212876834e-08,0.0
1929,4.0105462062456354e-08,0.0
1930,1.8906487042613662e-08,0.0
1931,1.0264820993199919e-08,0.0
1932,7.6716757391182e-09,0.0
1933,1.605892663292252e-08,0.0
1934,9.585264137967897e-09,0.0
1935,5.98414207075848e-09,0.0
1936,4.849885826274658e-09,0.0
1937,1.7627565185307503e-08,0.0
1938,3.8895642262559704e-09,0.0
1939,7.647025235257843e-09,0.0
1940,1.2678914806940611e-08,0.0
1941,2.3612020783048138e-08,0.0
1942,3.034211770724937e-09,0.0
1943,1.1612940831184915e-08,0.0
1944,2.2492303131116387e-08,0.0
1945,8.714016175304096e-09,0.0
1946,9.744772988540262e-09,0.0
1947,3.5762612871081956e-09,0.0
1948,8.697510267552389e-09,0.0
1949,8.835307596655184e-09,0.0
1950,9.571825110299415e-09,0.0
1951,1.7058242818279723e-08,0.0
1952,1.1599284199803606e-08,1.0544803918932644e-09
1953,7.54167928107563e-09,0.0
1954,5.863521668203475e-09,0.0
1955,1.5016972554349195e-08,0.0
1956,9.593255967388359e-09,8.72114158667614e-10
1957,5.301022731885041e-09,0.0
1958,8.272243334772611e-09,0.0
1959,6.975672928177801e-09,0.0
1960,9.689166802218097e-09,0.0
1961,1.181187059273725e-08,0.0
1962,7.610347907416326e-09,0.0
1963,1.4225316924409981e-08,0.0
1964,9.125952438182594e-09,0.0
1965,1.1491291473930687e-08,0.0
1966,2.658755882123387e-08,0.0
1967,9.860671390526932e-09,0.0
1968,3.233819256820425e-08,0.0
1969,1.589615195030092e-08,0.0
1970,1.1956685419534097e-08,0.0
1971,1.5929032315398217e-08,5.138397485282553e-10
1972,5.0788454331041066e-08,0.0
1973,8.269805285010534e-09,0.0
1974,1.3501372464475025e-08,0.0
1975,6.282628195464213e-09,0.0
1976,4.570821499072508e-09,5.713526873840635e-10
1977,8.815172591880582e-09,0.0
1978,1.0099005187669263e-08,0.0
1979,9.363157360553487e-09,0.0
1980,3.97960553399912e-09,0.0
1981,8.855769451088236e-09,0.0
1982,8.069752865935698e-09,0.0
1983,6.315316269933646e-09,0.0
1984,8.69851302098823e-09,0.0
1985,1.142956040922627e-08,0.0
1986,1.4386765556650971e-08,0.0
1987,4.888653482026939e-09,0.0
1988,4.197587610832443e-09,0.0
1989,9.878619700032232e-09,0.0
1990,8.172976073694826e-09,0.0
1991,8.7921980806982e-09,0.0
1992,7.713921945651236e-09,0.0
1993,9.416652346772025e-09,0.0
1994,8.439882570598911e-09,0.0
1995,1.7351842629409475e-08,0.0
1996,1.0676184380997711e-08,0.0
1997,7.671831170341648e-09,0.0
1998,7.629006759657386e-09,4.768129224785866e-10
1999,9.597422412355172e-09,0.0
2000,9.277866475088103e-09,0.0
2001,3.066848330846028e-09,4.3812117822561447e-10
2002,3.504977197366088e-09,0.0
2003,8.750538071922165e-09,0.0
2004,5.285749615779878e-09,0.0
2005,4.503749373441224e-09,0.0
2006,4.941467679486777e-09,4.1178899179428186e-10
2007,5.192823504529542e-09,0.0
2008,1.0643598891135753e-08,0.0
2009,7.1522885392028e-09,0.0
2010,2.3618964561933353e-09,0.0
2011,1.2619107536693264e-08,0.0
2012,9.872333173177594e-09,0.0
2013,6.414987652192394e-09,8.367375126105969e-10
2014,9.961047986450922e-09,2.1654451842767486e-10
2015,1.906254887273917e-08,1.329945265027277e-09
2016,2.2991875070488277e-08,0.0
2017,9.056201122348284e-09,1.2578056374223934e-09
2018,1.2132893800753664e-08,2.5814667070633845e-10
2019,1.3010037491767434e-08,0.0
