year,nos_DET îles_NOUN,nos_DET iles_NOUN,nos_DET cils_NOUN
1913,1.320444384944608e-07,1.7499866000747488e-08,2.121195941118259e-09
1914,1.0848724940615284e-07,1.607218474974914e-08,7.366418142140674e-09
1915,6.479418945826154e-08,8.246533234057551e-09,7.068456930880984e-09
1916,1.3184953773226482e-07,2.0876177675432928e-08,0.0
1917,1.4256352276476036e-07,2.4126133979507358e-08,1.0966424435210342e-09
1918,6.432370724951397e-08,4.479686666059024e-08,1.1486376294556067e-09
1919,2.127012925789984e-07,1.6574126959767455e-08,9.207848372660976e-10
1920,9.919623300547187e-08,2.4988364710765154e-08,4.543339038320937e-09
1921,7.648475197630233e-08,2.650461700115514e-08,6.815472630705699e-09
1922,1.3427842904256693e-07,5.1645547283207804e-09,2.951174193910333e-09
1923,9.129715206057654e-08,5.307974060286824e-09,1.1677542488541803e-08
1924,9.281969637342513e-08,7.734974438733389e-09,7.734974438733389e-09
1925,1.5507430628503016e-07,1.979672092922158e-08,5.499089184013428e-09
1926,1.2818058658936593e-07,1.560459372829115e-08,1.1146138456652466e-09
1927,6.132073648856817e-08,1.44939923396592e-08,1.1149224876660924e-09
1928,1.5767937089350426e-07,3.08503115276082e-08,2.2852082448565625e-09
1929,1.0471982081483588e-07,1.8938690837799754e-08,2.2280812750352652e-09
1930,6.407198382962775e-08,1.575540553577781e-08,0.0
1931,1.7906410398893513e-07,8.097803405604509e-08,4.5621426636444085e-09
1932,1.4247397595035238e-07,7.671675850140502e-09,4.383814644626227e-09
1933,8.144170315915744e-08,1.032359597807897e-08,8.02946331646126e-09
1934,1.1741948569010674e-07,3.5944740517379614e-09,0.0
1935,1.6276866077191698e-07,2.0346083040578833e-08,4.787313656606784e-09
1936,1.0184760546039229e-07,2.3036956786626206e-08,3.6374143697059935e-09
1937,1.6494364984964704e-07,1.762756551837441e-08,1.2591118148108649e-09
1938,1.1798344823343854e-07,1.0372171899142302e-08,3.8895642262559704e-09
1939,1.2999943432845384e-07,4.28233404292655e-08,1.070583532936098e-08
1940,6.846613898048304e-08,1.2678914584896006e-08,2.5357829169792012e-09
1941,1.0625409174735978e-07,6.788455886308498e-08,2.9515025978810172e-09
1942,1.2136847038490828e-07,6.068423519245414e-08,0.0
1943,7.548411673496958e-08,6.967764720755554e-08,8.709705845433291e-09
1944,1.895779853100521e-07,2.2492303131116387e-08,9.639558484764166e-09
1945,2.1349339540677192e-07,1.5249528306782167e-08,1.5249527862692958e-08
1946,9.605561590575462e-08,5.568441707737293e-08,1.2528993842408909e-08
1947,8.82144421954223e-08,3.337843779149807e-08,9.536696765621855e-09
1948,1.217651464102687e-07,9.784699050996437e-09,5.435943917220243e-09
1949,9.620667795751103e-08,2.846932423139492e-08,2.9451024952109606e-09
1950,1.1167129665423658e-07,1.914365066468804e-08,3.190608444114673e-09
1951,1.0661401561584682e-07,2.5587364671508794e-08,2.1322803522849654e-09
1952,9.912115661592225e-08,1.2653764924763777e-08,2.1089607837865287e-09
1953,9.91192115051831e-08,1.2928592973970865e-08,1.0773827163745864e-08
1954,9.870261563627025e-08,2.0522326282801373e-08,1.9545072227344917e-09
1955,6.94535016165787e-08,1.0324168631115072e-08,1.0324169075204281e-08
1956,5.145473380707699e-08,1.5698055078061657e-08,5.232684729961079e-09
1957,5.831124960664624e-08,8.835037590415595e-09,6.184526224473075e-09
1958,7.445019178931034e-08,1.3235589513271862e-08,4.963346011965797e-09
1959,4.417926291466756e-08,2.9452842387200917e-08,1.5501495642666896e-09
1960,7.612916924637503e-08,2.0762500052562416e-09,1.591791587429725e-08
1961,6.948159336772619e-08,2.779263652552544e-09,9.72742331128984e-09
1962,9.322676186585e-08,8.87873907728931e-09,3.8051738426858606e-09
1963,1.6811739000921477e-07,7.759263898066138e-09,5.819448034571906e-09
1964,8.517555327713922e-08,1.0951142881410192e-08,6.083968440151466e-09
1965,8.80998953789458e-08,7.1136563306595235e-09,6.0192477668863376e-09
1966,7.090015363697688e-08,1.0524242144427376e-08,4.985167167959048e-09
1967,7.099683418942959e-08,8.874604107145245e-09,5.423369253687582e-09
1968,1.0330256516866143e-07,1.8414805180722027e-08,4.491415683816058e-09
1969,1.489696570544652e-07,3.088395228445506e-08,8.629339853793994e-09
1970,7.357959797005265e-08,9.657322413980651e-09,1.6555409487750694e-08
1971,1.032817887880455e-07,1.0276795081587409e-08,7.707596338946132e-09
1972,1.231235187137969e-07,2.616374938924082e-08,9.747278872929144e-09
1973,8.214673941076e-08,1.268036875501366e-08,5.513203671370093e-09
1974,9.84475070908708e-08,1.0126029126311664e-08,3.3753431161187564e-09
1975,5.597250574140844e-08,1.770558810676448e-08,3.998036124386317e-09
1976,1.1369918295756065e-07,1.5426522614880867e-08,7.998937512354587e-09
1977,7.639816645976794e-08,5.876781949964993e-09,6.464460078348111e-09
1978,1.3366330031683304e-07,1.603959642881847e-08,1.485147826940647e-08
1979,1.0299473141017756e-07,1.345953837272873e-08,4.0963813452421505e-09
1980,7.5043990133139e-08,1.0233271396931087e-08,9.664756106531058e-09
1981,7.464148121805181e-08,4.427884781055269e-09,1.075343419865149e-08
1982,1.0490678636898565e-07,4.966001831974154e-09,6.2075020679230875e-09
1983,1.0041352194178899e-07,5.052252616266628e-09,9.47297440490047e-09
1984,1.072816591118908e-07,1.3917620667047714e-08,8.698512410365566e-09
1985,1.0045982112849572e-07,1.0828004715079942e-08,3.609334831011779e-09
1986,7.612996411054951e-08,9.591176797218992e-09,7.1933827783254856e-09
1987,1.0143955719854603e-07,1.283271516827611e-08,6.721898593298192e-09
1988,1.0314072773631722e-07,7.795519785247507e-09,9.594485872455039e-09
1989,1.1579937675421093e-07,9.329807815205982e-09,6.036934507847036e-09
1990,9.753084895258723e-08,2.45189291092629e-08,5.448650863826288e-09
1991,8.557738900849543e-08,3.5168791212569772e-09,1.1136784217047335e-08
1992,7.107827659780241e-08,5.509944334125549e-09,6.060938473329003e-09
1993,8.142634655428083e-08,1.6617621612091682e-08,4.985286850001103e-09
1994,5.591422347350772e-08,3.6924485691258724e-09,1.2659824244476425e-08
1995,6.832287802183146e-08,3.795715630694474e-09,4.337960657352369e-09
1996,6.779376837684481e-08,2.6690460952494277e-09,4.804283193493575e-09
1997,7.575933014258851e-08,2.8769365778558154e-09,1.3905194440333446e-08
1998,1.110974112705776e-07,4.7681292247858664e-09,1.001307092796111e-08
1999,1.3116477237673507e-07,5.027221139375371e-09,5.484241505371301e-09
2000,1.1265980015551236e-07,2.6508188977203417e-09,5.743441056083043e-09
2001,8.762423781005779e-08,6.133696495158603e-09,2.6287270138425356e-09
2002,9.112941024014276e-08,2.190610692842654e-09,1.0076809608960957e-08
2003,7.292115400403532e-08,4.166923084358842e-09,5.0003075569016175e-09
2004,9.778636655966011e-08,1.5504865250037803e-07,1.013102030045232e-08
2005,1.2835686202805618e-07,1.3511248786457486e-09,5.854874474131577e-09
2006,9.388789035114087e-08,1.6471559116659762e-09,7.000412693969338e-09
2007,1.1144597777956733e-07,1.5977917877663117e-09,9.586750948642475e-09
2008,8.812899898735793e-08,8.514879357157668e-10,7.6633914214419e-09
2009,1.4161532480017058e-07,1.430457752249481e-09,6.198650259747751e-09
2010,1.0297869090791778e-07,9.447586046817946e-10,9.447586268862551e-09
2011,7.953861913545524e-08,1.147191591721608e-09,1.9119859251404137e-08
2012,8.442546706177723e-08,2.7234021704458655e-09,1.1234033592266712e-08
2013,1.1435412816673818e-07,8.367375126105969e-10,8.925200134513034e-09
2014,1.0437446107403048e-07,2.1654451842767486e-09,1.0610681056011373e-08
2015,7.558522030493009e-08,1.773260274728905e-09,1.2856137668326717e-08
2016,9.735298345248111e-08,3.728412162340433e-09,9.32103016992869e-09
2017,6.565745924724808e-08,1.0062445321423752e-09,9.05620051172562e-09
2018,1.035168120111507e-07,1.0325866828253538e-09,9.035133086143787e-09
2019,5.892781618221932e-08,2.5509878098795014e-09,1.173454405867247e-08
